,dual_momentum_topn,composite_calm_trend_specialist,composite_healthier_recovery_specialist,composite_anti_chop_clarity,composite_regime_conditioned,taa_10m_sma,cash::BIL
2005-01-14,0.04,0.12514870632546246,0.04,0.35326041695393867,0.3156808326096007,0.1259100441109981,0.0
2005-01-21,0.04,0.10621368044937778,0.04,0.34689315977531116,0.34689315977531116,0.12,0.0
2005-01-28,0.04,0.09951467374442544,0.04,0.3502426631277873,0.3502426631277873,0.12,0.0
2005-02-04,0.04,0.09709318206812556,0.04,0.35145340896593724,0.35145340896593724,0.12,0.0
2005-02-11,0.04,0.09621183774517836,0.04,0.35189408112741083,0.35189408112741083,0.12,0.0
2005-02-18,0.04,0.09589052893014995,0.04,0.352054735534925,0.352054735534925,0.11999999999999998,0.0
2005-02-25,0.04,0.09577337216137104,0.04,0.35211331391931444,0.35211331391931444,0.11999999999999998,0.0
2005-03-04,0.04,0.09573066168892827,0.04,0.3521346691555359,0.3521346691555359,0.12,0.0
2005-03-11,0.04000000000000001,0.09885949898506174,0.04000000000000001,0.35057025050746915,0.35057025050746915,0.12000000000000001,0.0
2005-03-18,0.10900135682651374,0.23725282043231893,0.15395209607635693,0.14,0.14,0.2197937266648104,0.0
2005-03-25,0.04,0.34152807002554236,0.18738739731128812,0.088,0.09,0.2530845326631697,0.0
2005-04-01,0.04000000000000001,0.3368077821524557,0.19814791781227553,0.08800000000000001,0.09000000000000001,0.24704430003526884,0.0
2005-04-08,0.04,0.3346585914929275,0.19925122347015958,0.088,0.09,0.24809018503691302,0.0
2005-04-15,0.04000000000000001,0.33479665113995044,0.19812093289811464,0.08800000000000001,0.09000000000000001,0.2490824159619351,0.0
2005-04-22,0.04,0.33453352994285396,0.19781026259026419,0.088,0.09,0.24965620746688194,0.0
2005-04-29,0.04,0.33426277371858454,0.19773364632105395,0.088,0.09,0.2500035799603616,0.0
2005-05-06,0.04,0.3355466999921454,0.1964884446409711,0.088,0.09,0.24996485536688356,0.0
2005-05-13,0.04,0.335037945479362,0.196666153054872,0.088,0.09,0.250295901465766,0.0
2005-05-20,0.04,0.3216309550361367,0.2039864888942432,0.088,0.09,0.2563825560696202,0.0
2005-05-27,0.04000000000000001,0.3186465514778682,0.205001438844924,0.08800000000000001,0.09000000000000001,0.2583520096772079,0.0
2005-06-03,0.04,0.3181744186820282,0.2049763531875243,0.088,0.09,0.2588492281304476,0.0
2005-06-10,0.04,0.3039026607298023,0.20919260606744777,0.088,0.09,0.26890473320275005,0.0
2005-06-17,0.04,0.29571211751233556,0.21176122185797946,0.088,0.09,0.274526660629685,0.0
2005-06-24,0.04,0.30256494821398316,0.18364786080042608,0.088,0.09,0.29578719098559086,0.0
2005-07-01,0.04,0.31968619493726347,0.1680233455343961,0.088,0.09,0.29429045952834054,0.0
2005-07-08,0.04,0.32330880085392194,0.16229691118822398,0.088,0.09,0.2963942879578542,0.0
2005-07-15,0.04,0.3249973047938155,0.1576359376904517,0.088,0.09,0.2993667575157329,0.0
2005-07-22,0.04000000000000001,0.32204354287550285,0.1429737751989273,0.08800000000000001,0.09000000000000001,0.31698268192556994,0.0
2005-07-29,0.04000000000000001,0.3173437707162147,0.148987155181251,0.08800000000000001,0.09000000000000001,0.3156690741025343,0.0
2005-08-05,0.04,0.32411835633213615,0.1503359595484383,0.088,0.09,0.3075456841194257,0.0
2005-08-12,0.04000000000000001,0.33737073210779084,0.12521828883610217,0.08800000000000001,0.09000000000000001,0.3194109790561071,0.0
2005-08-19,0.040506201842702316,0.20083333333333334,0.04771510760153424,0.2,0.21,0.3009453572224301,0.0
2005-08-26,0.046528438145968395,0.20083333333333334,0.05142476675544469,0.2,0.21,0.29121346176525365,0.0
2005-09-02,0.04671989760357106,0.20083333333333334,0.05175982080624934,0.2,0.21,0.2906869482568463,0.0
2005-09-09,0.046639673576632394,0.20083333333333334,0.051619428759106696,0.2,0.21,0.2909075643309276,0.0
2005-09-16,0.04,0.2861558401910914,0.04,0.13882314819876196,0.1388684117295788,0.3561525998805679,0.0
2005-09-23,0.04916438300072772,0.36,0.04916438300072772,0.090239299154681,0.09143193484386371,0.36,0.0
2005-09-30,0.04,0.20083333333333334,0.04,0.2,0.21,0.30916666666666665,0.0
2005-10-07,0.04687876840160003,0.20083333333333334,0.052037844702800054,0.2,0.21,0.29025005356226663,0.0
2005-10-14,0.04,0.3324148937104156,0.04805372405848577,0.13748862527147832,0.13758521660719067,0.3044575403524296,0.0
2005-10-21,0.04,0.2986190520236256,0.05014885350764791,0.1751644822721075,0.1867240353893448,0.24934357680727426,0.0
2005-10-28,0.04,0.3510947374467254,0.04,0.13731298460734223,0.13750474211614916,0.29408753582978325,0.0
2005-11-04,0.0517309009693938,0.36,0.05467927893552383,0.0945241889294418,0.09183295327646777,0.34723267788917284,0.0
2005-11-11,0.04,0.35147973048093895,0.08017657497399698,0.088,0.09,0.35034369454506414,0.0
2005-11-18,0.04,0.3111577095779981,0.09751988453127505,0.10802920455820467,0.11112831793593889,0.3321648833965833,0.0
2005-11-25,0.04,0.27602909372711326,0.07305126228590533,0.14588468149877618,0.15470253537891313,0.31033242710929215,0.0
2005-12-02,0.04,0.2549713264226177,0.05671561813097729,0.17233801945228958,0.16759232628618856,0.30838270970792686,0.0
2005-12-09,0.04000000000000001,0.2412442260554261,0.05863802965998008,0.1764937536135249,0.1794207255817964,0.30420326508927253,0.0
2005-12-16,0.04,0.21951214212182973,0.07670475057756826,0.17573648294886623,0.18581930484594747,0.30222731950578835,0.0
2005-12-23,0.05010135324292993,0.22123957614419815,0.12461836834483454,0.14000000000000004,0.14000000000000004,0.3240407022680374,0.0
2005-12-30,0.04,0.20794568011894293,0.11457866398880602,0.1658822169718637,0.15579625123479432,0.31579718768559306,0.0
2006-01-06,0.04,0.20166666666666666,0.1066186774061726,0.17413329341294517,0.16805480783374477,0.30952655468047086,0.0
2006-01-13,0.04,0.11552985296373594,0.04,0.3041724303363029,0.29096582290999223,0.20933189378996894,0.0
2006-01-20,0.04,0.07239848713091489,0.04,0.33960770098657855,0.3418735119880698,0.16612029989443672,0.0
2006-01-27,0.08018116544804996,0.2215479724873164,0.08018116544804996,0.18,0.2,0.2380896966165838,0.0
2006-02-03,0.042232465877348774,0.23193157358478983,0.04877257096263238,0.18,0.2,0.29706338957522904,0.0
2006-02-10,0.04000000000000001,0.22767668660213697,0.04476136991592031,0.1783939144434945,0.19810392677356994,0.3110641022648783,0.0
2006-02-17,0.04000000000000001,0.222887496148155,0.05130121592884903,0.17598299560171649,0.1952577031409153,0.31457058918036424,0.0
