version_name,market_state,observations,ann_return_state,ann_vol_state,sharpe_state,avg_bil_state,avg_spy_state,avg_offense_state,avg_defense_state,avg_cash_state
improved_phasem_validation_first_learning_allocator,calm_trend,295,0.05063904754103077,0.09415133705944972,0.5378473542978566,0.043392735439724106,0.17201590027413424,0.7351964105063168,0.22141085405395897,0.043392735439724106
improved_phasem_validation_first_learning_allocator,neutral_mixed,492,0.11695324425857145,0.08144102894636975,1.4360482151519363,0.13425035279890238,0.1129756310315776,0.5053390904333982,0.36041055676769934,0.13425035279890238
improved_phasem_validation_first_learning_allocator,recovery_confirmed,44,0.019918178953569843,0.08477611409672024,0.23495036503849878,0.05433717798699691,0.08107814873187176,0.5497428367785899,0.39591998523441296,0.05433717798699691
improved_phasem_validation_first_learning_allocator,recovery_fragile,49,0.08483815949508577,0.057261941967240416,1.481580201097995,0.109491540041908,0.07948485446743159,0.528967566299684,0.3615408936584079,0.109491540041908
improved_phasem_validation_first_learning_allocator,stressed_panic,229,0.033339306413177505,0.09484243197522926,0.35152310752517385,0.24298205771590253,0.03602483663092283,0.25997942430164883,0.4970385179824486,0.24298205771590253
improved_phasem_production_proximity_allocator,calm_trend,295,0.05088250162113184,0.0935280132835964,0.5440348814728428,0.04402127756452494,0.17125307780637658,0.7301460152666137,0.2258327071688613,0.04402127756452494
improved_phasem_production_proximity_allocator,neutral_mixed,492,0.1172079223373157,0.08094062370993738,1.4480728831216758,0.13554350875794635,0.11122649800070027,0.5012030303722829,0.36325346086977073,0.13554350875794635
improved_phasem_production_proximity_allocator,recovery_confirmed,44,0.020597696295731716,0.083983104002856,0.2452600024765845,0.05469450356056604,0.08145506894454259,0.5505408252135058,0.394764671225928,0.05469450356056604
improved_phasem_production_proximity_allocator,recovery_fragile,49,0.08397873571665815,0.05747039814310541,1.4612520259133246,0.10834474664547661,0.07919869385991839,0.5304390979700968,0.3612161553844264,0.10834474664547661
improved_phasem_production_proximity_allocator,stressed_panic,229,0.03296765360801257,0.09447714268363508,0.3489484617290726,0.24642553738971118,0.035971631591104385,0.2605398748288657,0.4930345877814231,0.24642553738971118
