version_name,observations,hard_vs_soft_disagreement_share,avg_posterior_max_prob,median_posterior_max_prob,share_high_confidence_weeks_max_prob_ge_065,share_boundary_weeks_max_prob_lt_055,share_diffuse_weeks_max_prob_lt_045,avg_defensive_pull_applied,avg_production_anchor_applied
improved_phaset_soft_regime_posterior_allocator,1109,0.5473399458972047,0.47886053114047034,0.4685017399744244,0.13976555455365194,0.6880072137060415,0.4571686203787196,0.0,0.0
improved_phaset_soft_trust_weighted_allocator,1109,0.5473399458972047,0.47886053114047034,0.4685017399744244,0.13976555455365194,0.6880072137060415,0.4571686203787196,0.18488056401775535,0.0
improved_phaset_production_anchored_soft_combo,1109,0.5473399458972047,0.47886053114047034,0.4685017399744244,0.13976555455365194,0.6880072137060415,0.4571686203787196,0.18488056401775535,0.08520726347487902
