ann_return,ann_vol,sharpe,max_drawdown,calmar,cvar_5,hit_rate,avg_weekly_turnover,annual_turnover,avg_max_weight,avg_effective_n,avg_hhi,weight_instability,allocation_instability,psr_zero,psr_selection,observations,avg_gross_multiplier,avg_cash_weight,avg_target_vol_multiplier,avg_regime_multiplier,label,target_vol_ceil,sleeve_reallocation_speed,overlay_variant,ann_return_delta_vs_default,ann_vol_delta_vs_default,sharpe_delta_vs_default,max_drawdown_delta_vs_default,avg_cash_weight_delta_vs_default,avg_gross_multiplier_delta_vs_default
0.049318240065083785,0.0649327223909518,0.7595282971218246,-0.13813950545801423,0.3570176388105968,-0.022579980146533455,0.5576576576576576,0.053018569055526564,2.7569655908873814,0.48350757176262693,4.166863948896615,0.3450192414160903,0.10594160915779992,0.04176622674215262,0.9996648627482609,0.9624012269946953,1110,0.655491301310667,0.34450869868933315,0.9991546402001229,0.655491301310667,erc_ceil_1.00_speed_0.40,1.0,0.4,baseline,0.0,0.0,0.0,0.0,0.0,0.0
0.04938918268516401,0.06503643375342455,0.7594079169902729,-0.13939838512201397,0.35430240201085667,-0.022592070918062337,0.5576576576576576,0.05383573777061598,2.799458364072031,0.4830483446077622,4.18837051821994,0.34426521760177253,0.10757447421191553,0.04178231863466787,0.9996645626411875,0.9623811762800454,1110,0.655491301310667,0.34450869868933315,0.9991198454528994,0.655491301310667,erc_ceil_1.00_speed_0.60,1.0,0.6,baseline,7.094262008022767e-05,0.00010371136247275259,-0.00012038013155168947,-0.0012588796639997346,0.0,0.0
0.04945915410299362,0.06513493994877358,0.7593336869872233,-0.14050285851941724,0.35201528726305914,-0.02260793460604116,0.554954954954955,0.05461723077296002,2.840096000193921,0.482573411774641,4.208862058991108,0.3435232386297627,0.10913605212110389,0.04181691202157751,0.99966441403683,0.9623712506897456,1110,0.655491301310667,0.34450869868933315,0.9991750535294639,0.655491301310667,erc_ceil_1.00_speed_1.00,1.0,1.0,baseline,0.00014091403790983392,0.00020221755782177941,-0.00019461013460131404,-0.0023633530614030063,0.0,0.0
0.049318240065083785,0.0649327223909518,0.7595282971218246,-0.13813950545801423,0.3570176388105968,-0.022579980146533455,0.5576576576576576,0.053018569055526564,2.7569655908873814,0.48350757176262693,4.166863948896615,0.3450192414160903,0.10594160915779992,0.04176622674215262,0.9996648627482609,0.9624012269946953,1110,0.655491301310667,0.34450869868933315,1.0844322252417704,0.655491301310667,erc_ceil_1.10_speed_0.40,1.1,0.4,baseline,0.0,0.0,0.0,0.0,0.0,0.0
0.04938918268516401,0.06503643375342455,0.7594079169902729,-0.13939838512201397,0.35430240201085667,-0.022592070918062337,0.5576576576576576,0.05383573777061598,2.799458364072031,0.4830483446077622,4.18837051821994,0.34426521760177253,0.10757447421191553,0.04178231863466787,0.9996645626411875,0.9623811762800454,1110,0.655491301310667,0.34450869868933315,1.0844645878297503,0.655491301310667,erc_ceil_1.10_speed_0.60,1.1,0.6,baseline,7.094262008022767e-05,0.00010371136247275259,-0.00012038013155168947,-0.0012588796639997346,0.0,0.0
0.04945915410299362,0.06513493994877358,0.7593336869872233,-0.14050285851941724,0.35201528726305914,-0.02260793460604116,0.554954954954955,0.05461723077296002,2.840096000193921,0.482573411774641,4.208862058991108,0.3435232386297627,0.10913605212110389,0.04181691202157751,0.99966441403683,0.9623712506897456,1110,0.655491301310667,0.34450869868933315,1.0848654119925363,0.655491301310667,erc_ceil_1.10_speed_1.00,1.1,1.0,baseline,0.00014091403790983392,0.00020221755782177941,-0.00019461013460131404,-0.0023633530614030063,0.0,0.0
0.049318240065083785,0.0649327223909518,0.7595282971218246,-0.13813950545801423,0.3570176388105968,-0.022579980146533455,0.5576576576576576,0.053018569055526564,2.7569655908873814,0.48350757176262693,4.166863948896615,0.3450192414160903,0.10594160915779992,0.04176622674215262,0.9996648627482609,0.9624012269946953,1110,0.655491301310667,0.34450869868933315,1.1892545183956031,0.655491301310667,erc_ceil_1.25_speed_0.40,1.25,0.4,baseline,0.0,0.0,0.0,0.0,0.0,0.0
0.04938918268516401,0.06503643375342455,0.7594079169902729,-0.13939838512201397,0.35430240201085667,-0.022592070918062337,0.5576576576576576,0.05383573777061598,2.799458364072031,0.4830483446077622,4.18837051821994,0.34426521760177253,0.10757447421191553,0.04178231863466787,0.9996645626411875,0.9623811762800454,1110,0.655491301310667,0.34450869868933315,1.18956666271369,0.655491301310667,erc_ceil_1.25_speed_0.60,1.25,0.6,baseline,7.094262008022767e-05,0.00010371136247275259,-0.00012038013155168947,-0.0012588796639997346,0.0,0.0
0.04945915410299362,0.06513493994877358,0.7593336869872233,-0.14050285851941724,0.35201528726305914,-0.02260793460604116,0.554954954954955,0.05461723077296002,2.840096000193921,0.482573411774641,4.208862058991108,0.3435232386297627,0.10913605212110389,0.04181691202157751,0.99966441403683,0.9623712506897456,1110,0.655491301310667,0.34450869868933315,1.1904474381403627,0.655491301310667,erc_ceil_1.25_speed_1.00,1.25,1.0,baseline,0.00014091403790983392,0.00020221755782177941,-0.00019461013460131404,-0.0023633530614030063,0.0,0.0
0.057640928104574884,0.07332309710521961,0.7861223868088849,-0.1610040247568867,0.3580092372946061,-0.024856831923692414,0.5531531531531532,0.05710744989547049,2.9695873945644653,0.39465423395554516,5.133989453247531,0.287198996216593,0.11411200348482302,0.03417289352853717,0.9997831633056707,0.9710527306656201,1110,0.7657323873519599,0.23426761264804002,0.9991198454547685,0.7657323873519599,erc_looser_overlay_ceil_1.00_speed_0.60,1.0,0.6,looser_neutral_stress,0.0083226880394911,0.008390374714267818,0.02659408968706034,-0.022864519298872454,-0.11024108604129312,0.1102410860412929
