version_name,avg_top1_share,avg_top2_share,avg_hhi,avg_role_share_new
improved_phaseo_uncertainty_shrunk_allocator,0.30018631198652906,0.57172282530378,0.22858698957148046,0.5110116240442181
improved_phaseo_turnover_gated_allocator,0.32650328635019343,0.6102898680197738,0.24375048896447335,0.5126220588903462
improved_phaseo_tail_priority_allocator,0.31830774859284894,0.5700548643007811,0.22621098590164196,0.47615934240862545
improved_phaseo_production_proximity_allocator,0.3124324353826936,0.598376970745271,0.23817584739917003,0.5196210623746552
improved_phaseo_combo_decision_allocator,0.3071635643239416,0.5882876519072766,0.23170073067892014,0.49438404760582105
