name,ann_return_delta_pp_vs_prod,sharpe_delta_vs_prod,max_drawdown_delta_pp_vs_prod,cvar_delta_pp_vs_prod,turnover_ratio_vs_prod,avg_SPY_delta_pp_vs_prod,avg_composite_bil_reduction_vs_prod,avg_composite_hidden_bil_reduction_vs_prod,passes_all_gates,fail_reasons
improved_phaseoo_composite_recovery_cash_relief,0.005588759326924375,-8.814251795041805e-05,-0.013670712036395472,-0.002780325406338824,1.0106386217462626,0.014126442545828177,0.015148654916512063,0.004644046754264378,False,sharpe_delta -0.0001
improved_phaseoo_composite_neutral_cash_relief,0.021195580466359942,-0.0016106009779732755,-0.09879807060095835,-0.009177684606839417,1.012844962687116,0.07306663789371226,0.006109215017064846,0.0031679503883833733,False,sharpe_delta -0.0016
improved_phaseoo_composite_combined_cash_relief,0.037078680214719384,0.0006115563896466059,-0.07250505435532073,-0.008870127935570182,1.0139747467722453,0.09673893550445761,0.01644213848275891,0.005525421888344671,False,sharpe_delta +0.0006
