permutation,holdout_cagr,holdout_sharpe,holdout_sortino,holdout_drawdown,holdout_turnover,full_cagr,full_sharpe,full_drawdown
62,0.14418049637719177,0.7576810199867581,1.0401462858134078,-0.27418632070659643,2.5012658227848106,0.1467977196353436,0.7130736013641081,-0.42685462163959564
63,0.23572940405646925,1.1442339365613736,1.6802919185551162,-0.216965918995095,2.962025316455697,0.1519562155689107,0.7528037998269674,-0.4235715742209085
64,0.3089119099197237,1.5665370519507815,2.4242172348487183,-0.12243873386509208,2.89620253164557,0.21397510480002313,0.972703012905552,-0.4179911936835
65,0.2869601624933853,1.299854758824545,2.12018578660971,-0.21055986265667237,2.567088607594937,0.22533379727896485,1.0316822523540217,-0.34695406797566364
66,0.36011471785653515,1.6142677503298302,2.5164221560160756,-0.1487406518563953,2.764556962025317,0.21349500578319702,1.0016242632873118,-0.42081890062291305
67,0.09126084286515179,0.51687246287555,0.7131275509559635,-0.270636117199777,3.027848101265823,0.13885552668026757,0.6756561458053577,-0.43360023683896876
68,0.2661959513756913,1.3119259024637908,1.9242878019779572,-0.144608662727445,2.8303797468354435,0.15848090884442656,0.7711782840192815,-0.500667016928056
69,0.18752322989617332,0.9649268503600793,1.4881133826692654,-0.2005025318280127,2.8303797468354435,0.18299688068340836,0.8768335683480817,-0.3826812786784737
70,0.23687326920627005,1.1663448655704343,1.7363611203433649,-0.17608893658501124,2.6987341772151896,0.16959053845508443,0.8264020208926686,-0.39455304635025257
71,0.2571038401357568,1.2531014103112048,1.8405161109073231,-0.241180048256169,2.89620253164557,0.2457268444833256,1.0973507371474343,-0.4052171785161506
72,0.17482435273631225,0.8860727918020863,1.281057914292228,-0.1601113092573414,2.632911392405063,0.14922717427561238,0.7309306052981798,-0.5612616778299553
73,0.22967707977985174,1.1127390238278085,1.6830392564841814,-0.20920459129670754,3.0278481012658225,0.1710630831660256,0.8032696987956589,-0.4251479056402563
74,0.284126717792881,1.3772225110954128,2.161658247804096,-0.18096772932865723,2.962025316455697,0.19969429516522386,0.9132777392159445,-0.3838121560377422
75,0.31510508916981306,1.5424091820237165,2.4298440071331395,-0.1841490633507421,3.1594936708860764,0.21554814122533195,0.9656773772609755,-0.43654104753862566
76,0.2452032766852117,1.2676730423162506,1.9305212550565851,-0.15178519605187002,3.027848101265823,0.15951142137440977,0.7754432405601326,-0.4495723747664294
77,0.23639236545710585,1.1549367307835219,1.6842386739188913,-0.3006684007222341,2.962025316455696,0.18490115534418083,0.8513042152510563,-0.4515077716702137
78,0.26061289381187613,1.1637348147613025,1.7788104277506989,-0.20761510905198166,2.69873417721519,0.19657700681401757,0.9056598555956689,-0.3865807519476786
79,0.3179696673501131,1.4329421623037746,2.1780425464856563,-0.190516724351254,2.89620253164557,0.22874513776257022,1.033322491489605,-0.35440547389586186
80,0.35496035773973955,1.5580900446646604,2.4923007684668415,-0.18721734878778296,2.89620253164557,0.2545288505469403,1.0978691563594218,-0.40217405915353643
81,0.22961117835341271,1.184170417345266,1.7315633278377678,-0.20156465389196498,2.8303797468354435,0.15329415702418836,0.7484590787636674,-0.48117128453963465
82,0.26039118841656217,1.3251964679829231,2.046433314283021,-0.19167254981553095,2.8303797468354435,0.18842447994938682,0.8974033197626303,-0.3770596760252468
83,0.1222580313447097,0.6281346676015815,0.8930867018364029,-0.2848381399438147,2.8303797468354435,0.17686683381010004,0.8453740177521383,-0.364632174080619
84,0.4223635237215526,1.890178138954708,3.0844850180281007,-0.15661041935779918,2.89620253164557,0.21798441433702598,0.97811515940132,-0.45380121589364275
85,0.34042946444958444,1.5590729942950516,2.3484753767252675,-0.18898500127819362,2.89620253164557,0.17567449102099708,0.8215394531304943,-0.39071902988666296
86,0.22517643844210777,1.0297992349829146,1.5046216538590693,-0.254330147234645,2.89620253164557,0.14730209217090962,0.7125364986978451,-0.5433378156152904
87,0.20176465139937272,1.0060600497705752,1.4659096025796432,-0.24510868210142056,2.962025316455696,0.17632959228676492,0.8085659784951784,-0.4470814482657647
88,0.2517230384092555,1.3376861879481894,1.995349994646456,-0.20446683949133593,2.89620253164557,0.20125399008330724,0.9356368182211932,-0.3722128839718587
89,0.18633331075812842,0.9604769535190133,1.4153663094087585,-0.2156046152416361,3.0936708860759494,0.16110095588024653,0.7846484475087145,-0.4169741877025903
90,0.28293715889070015,1.3330044899007276,2.013553455681653,-0.16126817275504657,2.962025316455696,0.20278359310388394,0.9362720173869543,-0.41718508705840285
91,0.22107245846904044,1.0539430931051936,1.5325325506751877,-0.1916896506618816,2.8303797468354435,0.15675731140817883,0.7423696614527038,-0.430581387465231
92,0.21913635514669116,1.0198668320560147,1.4566795502683583,-0.22673738088325612,3.027848101265823,0.15229919791275637,0.7551898929777141,-0.4162000366125954
93,0.23410672114065734,1.0838408806862423,1.5699359308544545,-0.18758864097406647,2.632911392405063,0.14537527326789235,0.7174398560222728,-0.4553050834418245
94,0.2966032140248729,1.461350771021655,2.147407875919566,-0.16985041625747554,2.89620253164557,0.2460369404094913,1.1090003845360439,-0.40237325386755474
95,0.2714924419152942,1.2814355562020294,1.9229892105030544,-0.1449357849977856,2.69873417721519,0.1367025389818135,0.6988708019202239,-0.423156248661094
