candidate,cost_bps,window,weeks,start,end,cagr,sharpe_zero_rf,sortino_zero_target,max_drawdown,annual_one_way_turnover
blend::breakout_52w_top3::0.2,50,trailing_1y,53,2025-08-08,2026-08-07,0.23602499020715362,1.678030000374871,2.4479665705427682,-0.11213650376354534,2.771585593743623
blend::breakout_52w_top3::0.2,50,trailing_2y,105,2024-08-09,2026-08-07,0.20422474758561404,1.521711871776927,2.2596746094056877,-0.11213650376354534,3.1708613602589
blend::breakout_52w_top3::0.2,50,trailing_3y,157,2023-08-11,2026-08-07,0.17907716339724367,1.422961995315211,2.1535441293073525,-0.11213650376354545,3.427809039518164
blend::breakout_52w_top3::0.2,50,post_2024,136,2024-01-05,2026-08-07,0.19959761747070215,1.56193929564601,2.3445474977964396,-0.11213650376354534,3.2872976928392807
blend::breakout_52w_top3::0.2,100,full,1127,2005-01-07,2026-08-07,0.04907513088634419,0.4660621954956418,0.6484575099754719,-0.2438338969639533,3.4481361146552634
blend::breakout_52w_top3::0.2,100,trailing_1y,53,2025-08-08,2026-08-07,0.2191124024841984,1.5754625981913764,2.277678026687225,-0.11262566716223654,2.771585593743623
blend::breakout_52w_top3::0.2,100,trailing_2y,105,2024-08-09,2026-08-07,0.18522043377938702,1.388718343676148,2.0370781345112525,-0.11262566716223654,3.1708613602589
blend::breakout_52w_top3::0.2,100,trailing_3y,157,2023-08-11,2026-08-07,0.15902864246714743,1.2763366354141292,1.900938190658164,-0.11262566716223643,3.427809039518164
blend::breakout_52w_top3::0.2,100,post_2024,136,2024-01-05,2026-08-07,0.18000474183327508,1.4186018908223375,2.099920010529448,-0.11262566716223665,3.2872976928392807
blend::breakout_52w_top3::0.4,50,full,1127,2005-01-07,2026-08-07,0.05553501682541362,0.5317514198532333,0.7387909771523958,-0.22383783884936392,4.49089485824478
blend::breakout_52w_top3::0.4,50,trailing_1y,53,2025-08-08,2026-08-07,0.18893820899787994,1.4338631395128256,2.002518270485707,-0.1111985624887345,3.7336619981213217
blend::breakout_52w_top3::0.4,50,trailing_2y,105,2024-08-09,2026-08-07,0.16641513897603222,1.3143415706550183,1.8875628398379825,-0.11119856248873461,4.236062659709342
blend::breakout_52w_top3::0.4,50,trailing_3y,157,2023-08-11,2026-08-07,0.15007541040131644,1.2594582906075091,1.8374787174163083,-0.11119856248873461,4.550908511094645
blend::breakout_52w_top3::0.4,50,post_2024,136,2024-01-05,2026-08-07,0.17491671687394095,1.4202242024593026,2.0759059354302845,-0.1111985624887345,4.37457118110465
blend::breakout_52w_top3::0.4,100,full,1127,2005-01-07,2026-08-07,0.03209409361219295,0.33391734823518454,0.45636216653995665,-0.25633553480869464,4.49089485824478
blend::breakout_52w_top3::0.4,100,trailing_1y,53,2025-08-08,2026-08-07,0.16705129307303923,1.2887708334768342,1.7808863275260967,-0.11158761794680594,3.7336619981213217
blend::breakout_52w_top3::0.4,100,trailing_2y,105,2024-08-09,2026-08-07,0.14185964238278537,1.1309052073513308,1.5992443985327665,-0.11158761794680583,4.236062659709342
blend::breakout_52w_top3::0.4,100,trailing_3y,157,2023-08-11,2026-08-07,0.12414786826061808,1.0564895075547722,1.5095599314334622,-0.11158761794680594,4.550908511094645
blend::breakout_52w_top3::0.4,100,post_2024,136,2024-01-05,2026-08-07,0.14941546075036816,1.2244971155062314,1.7576412981571379,-0.11158761794680605,4.37457118110465
blend::breakout_52w_top3::0.6,50,full,1127,2005-01-07,2026-08-07,0.04236274310168797,0.4217498127928882,0.5789612816336377,-0.22213373588692786,5.743528781331261
blend::breakout_52w_top3::0.6,50,trailing_1y,53,2025-08-08,2026-08-07,0.14257519145551711,1.1218338460373078,1.5405318702514412,-0.11026470664003407,4.758688454395408
blend::breakout_52w_top3::0.6,50,trailing_2y,105,2024-08-09,2026-08-07,0.12820405672122148,1.0495745388960167,1.4804111827288393,-0.11026470664003396,5.4868661821343245
blend::breakout_52w_top3::0.6,50,trailing_3y,157,2023-08-11,2026-08-07,0.12032135567407698,1.037037781312049,1.4810296692114655,-0.11026470664003407,5.83685659962535
blend::breakout_52w_top3::0.6,50,post_2024,136,2024-01-05,2026-08-07,0.149235805908285,1.2251993866950477,1.7657008411898187,-0.11026470664003407,5.636413561375615
blend::breakout_52w_top3::0.6,100,full,1127,2005-01-07,2026-08-07,0.012815476188289487,0.16886096411030516,0.22721518757230297,-0.28014672133498475,5.743528781331261
blend::breakout_52w_top3::0.6,100,trailing_1y,53,2025-08-08,2026-08-07,0.1157652960799802,0.932615291087971,1.2674204932262072,-0.11055318595258945,4.758688454395408
blend::breakout_52w_top3::0.6,100,trailing_2y,105,2024-08-09,2026-08-07,0.0974801910071379,0.8125653971104001,1.1255404942477367,-0.11055318595258956,5.4868661821343245
blend::breakout_52w_top3::0.6,100,trailing_3y,157,2023-08-11,2026-08-07,0.08796040032532626,0.7756755179141136,1.0808979811859707,-0.11055318595258956,5.83685659962535
blend::breakout_52w_top3::0.6,100,post_2024,136,2024-01-05,2026-08-07,0.11713701917748076,0.9751225376322816,1.3747780324151633,-0.11055318595258967,5.636413561375615
standalone::breakout_52w_top6,50,full,1127,2005-01-07,2026-08-07,0.03649966210170019,0.42597774867395327,0.6022115222387368,-0.18324280800308868,6.595349081063566
standalone::breakout_52w_top6,50,trailing_1y,53,2025-08-08,2026-08-07,0.03638700292874231,0.4001802676637469,0.5780822291879157,-0.07437439825471348,8.099741529755983
standalone::breakout_52w_top6,50,trailing_2y,105,2024-08-09,2026-08-07,0.051731434772334106,0.5413518946847408,0.7743248337109813,-0.08720663194896039,7.812998414562264
standalone::breakout_52w_top6,50,trailing_3y,157,2023-08-11,2026-08-07,0.05168413576885156,0.5696219341558848,0.8177775394766968,-0.08720663194896061,7.410707234112212
standalone::breakout_52w_top6,50,post_2024,136,2024-01-05,2026-08-07,0.07502563449237254,0.7805090337082532,1.1368492229222513,-0.08720663194896006,7.619490645221999
standalone::breakout_52w_top6,100,full,1127,2005-01-07,2026-08-07,0.002808158633030411,0.07730547064284014,0.10591211628356574,-0.2406090235821554,6.595349081063566
standalone::breakout_52w_top6,100,trailing_1y,53,2025-08-08,2026-08-07,-0.004981885488202553,0.003586884897059629,0.005019178596541857,-0.08053368236173986,8.099741529755983
standalone::breakout_52w_top6,100,trailing_2y,105,2024-08-09,2026-08-07,0.011122159663444542,0.15691355873946927,0.2173086901905172,-0.10030048777475487,7.812998414562264
standalone::breakout_52w_top6,100,trailing_3y,157,2023-08-11,2026-08-07,0.013147562789588285,0.18066827257856827,0.24972022057148188,-0.1003004877747552,7.410707234112212
standalone::breakout_52w_top6,100,post_2024,136,2024-01-05,2026-08-07,0.034546986562599136,0.3833017299112787,0.5384889297423089,-0.10030048777475442,7.619490645221999
blend::breakout_52w_top6::0.2,50,full,1127,2005-01-07,2026-08-07,0.07096573056095323,0.6606612284079115,0.9406172208088371,-0.21806285791876212,3.225002564310588
blend::breakout_52w_top6::0.2,50,trailing_1y,53,2025-08-08,2026-08-07,0.2320333516353561,1.7183498486929771,2.5995817256762637,-0.10155092318661141,3.000739878655218
blend::breakout_52w_top6::0.2,50,trailing_2y,105,2024-08-09,2026-08-07,0.20290473299274492,1.5504826842003065,2.3508496887883847,-0.10155092318661141,3.223847267640766
blend::breakout_52w_top6::0.2,50,trailing_3y,157,2023-08-11,2026-08-07,0.1759406962199257,1.4311463989405686,2.2104647787749676,-0.1015509231866113,3.3208040559630017
blend::breakout_52w_top6::0.2,50,post_2024,136,2024-01-05,2026-08-07,0.19350167102393212,1.5643328477892757,2.3875219335336473,-0.1015509231866113,3.292103254911713
blend::breakout_52w_top6::0.2,100,full,1127,2005-01-07,2026-08-07,0.05385389969483012,0.5183893442332398,0.7288848535993885,-0.22651643381892117,3.225002564310588
blend::breakout_52w_top6::0.2,100,trailing_1y,53,2025-08-08,2026-08-07,0.21376992090803482,1.6010527174732607,2.3926350916423913,-0.10230518796503396,3.000739878655218
blend::breakout_52w_top6::0.2,100,trailing_2y,105,2024-08-09,2026-08-07,0.18362500523242153,1.4126226669692896,2.1139070445704102,-0.10230518796503396,3.223847267640766
blend::breakout_52w_top6::0.2,100,trailing_3y,157,2023-08-11,2026-08-07,0.156555551896723,1.2848776520549945,1.953821665074695,-0.10230518796503385,3.3208040559630017
blend::breakout_52w_top6::0.2,100,post_2024,136,2024-01-05,2026-08-07,0.17398894405459653,1.4168606909429013,2.1316481121656374,-0.10230518796503396,3.292103254911713
blend::breakout_52w_top6::0.4,50,full,1127,2005-01-07,2026-08-07,0.06403566571307229,0.6457351467998139,0.9169670746977548,-0.19425437134672585,3.8280703559718487
blend::breakout_52w_top6::0.4,50,trailing_1y,53,2025-08-08,2026-08-07,0.18247419237193108,1.5269285871302438,2.261383961147357,-0.08994872764611495,4.000656795870412
blend::breakout_52w_top6::0.4,50,trailing_2y,105,2024-08-09,2026-08-07,0.1656150548178721,1.3924767908321793,2.068498217412183,-0.08994872764611483,4.061404048785826
blend::breakout_52w_top6::0.4,50,trailing_3y,157,2023-08-11,2026-08-07,0.1458958578310834,1.3045992102565813,1.9675015102395896,-0.08994872764611495,4.0315676978454755
blend::breakout_52w_top6::0.4,50,post_2024,136,2024-01-05,2026-08-07,0.16512061546633094,1.4524412891183356,2.181605218337411,-0.08994872764611483,4.0470736011775985
blend::breakout_52w_top6::0.4,100,full,1127,2005-01-07,2026-08-07,0.04387353468418942,0.4620405518177793,0.6454313226130878,-0.2176759813026521,3.8280703559718487
blend::breakout_52w_top6::0.4,100,trailing_1y,53,2025-08-08,2026-08-07,0.15911705234710127,1.3512841713493742,1.9663177955346138,-0.09088053106817473,4.000656795870412
blend::breakout_52w_top6::0.4,100,trailing_2y,105,2024-08-09,2026-08-07,0.14210470810221265,1.204696724334874,1.7583081430092302,-0.09088053106817484,4.061404048785826
blend::breakout_52w_top6::0.4,100,trailing_3y,157,2023-08-11,2026-08-07,0.12297159071481079,1.1107910985093647,1.6409958191295504,-0.09088053106817495,4.0315676978454755
blend::breakout_52w_top6::0.4,100,post_2024,136,2024-01-05,2026-08-07,0.1417188270831382,1.2564051693747564,1.8515465076992037,-0.09088053106817473,4.0470736011775985
blend::breakout_52w_top6::0.6,50,full,1127,2005-01-07,2026-08-07,0.05578043606144911,0.6021349541551565,0.8527939829440131,-0.17654756290307094,4.625701622957559
blend::breakout_52w_top6::0.6,50,trailing_1y,53,2025-08-08,2026-08-07,0.1327787437669692,1.2347675227624244,1.793519931447396,-0.07887196232909532,5.2711227146547905
blend::breakout_52w_top6::0.6,50,trailing_2y,105,2024-08-09,2026-08-07,0.1275455412668518,1.1672825843564865,1.7010182880613864,-0.07887196232909544,5.17170299885471
blend::breakout_52w_top6::0.6,50,trailing_3y,157,2023-08-11,2026-08-07,0.11462644721306625,1.115101242618672,1.6429184292160366,-0.07887196232909544,5.0367351375728315
blend::breakout_52w_top6::0.6,50,post_2024,136,2024-01-05,2026-08-07,0.13532511126421598,1.2805863121319951,1.8942854968634109,-0.07887196232909521,5.1126210938273395
blend::breakout_52w_top6::0.6,100,full,1127,2005-01-07,2026-08-07,0.03163689241544376,0.36528131678947695,0.5065984889704813,-0.2119128658745234,4.625701622957559
blend::breakout_52w_top6::0.6,100,trailing_1y,53,2025-08-08,2026-08-07,0.10331646714261744,0.9804694376881563,1.3923674127899934,-0.07999920394843396,5.2711227146547905
blend::breakout_52w_top6::0.6,100,trailing_2y,105,2024-08-09,2026-08-07,0.09863129114622438,0.9143451443790928,1.303496178164464,-0.07999920394843407,5.17170299885471
blend::breakout_52w_top6::0.6,100,trailing_3y,157,2023-08-11,2026-08-07,0.08679742305563565,0.8565818804959907,1.2294825802370004,-0.07999920394843418,5.0367351375728315
blend::breakout_52w_top6::0.6,100,post_2024,136,2024-01-05,2026-08-07,0.10655524126125537,1.0183521849902875,1.4704528291671133,-0.07999920394843418,5.1126210938273395
standalone::momentum_acceleration_top3,50,full,1127,2005-01-07,2026-08-07,0.025279219860580904,0.23192287370898607,0.32284187479192517,-0.5461427679099402,7.2630632770322485
standalone::momentum_acceleration_top3,50,trailing_1y,53,2025-08-08,2026-08-07,0.41890619164357834,1.8339488562387578,3.2813149644666626,-0.14926971704111136,5.927433190192869
standalone::momentum_acceleration_top3,50,trailing_2y,105,2024-08-09,2026-08-07,0.23685425867038945,1.2412539936672642,1.96686181421917,-0.16663273603372453,7.183552778700722
standalone::momentum_acceleration_top3,50,trailing_3y,157,2023-08-11,2026-08-07,0.1357840687802585,0.824036742993301,1.2365222567184864,-0.1701098289123023,7.634873951819492
standalone::momentum_acceleration_top3,50,post_2024,136,2024-01-05,2026-08-07,0.16428210054710912,0.962696675088987,1.4698782606959142,-0.16663273603372475,7.391833658785285
standalone::momentum_acceleration_top3,100,full,1127,2005-01-07,2026-08-07,-0.01139623849695004,0.02104356920015304,0.028695181772083914,-0.7159360639354396,7.2630632770322485
standalone::momentum_acceleration_top3,100,trailing_1y,53,2025-08-08,2026-08-07,0.37760578348452145,1.6834314955357923,2.98669891289038,-0.158043359707721,5.927433190192869
standalone::momentum_acceleration_top3,100,trailing_2y,105,2024-08-09,2026-08-07,0.19310293449888927,1.0406233643559646,1.6250693548009763,-0.18197312146185263,7.183552778700722
standalone::momentum_acceleration_top3,100,trailing_3y,157,2023-08-11,2026-08-07,0.09297801489988622,0.5968857271932622,0.8764452949520316,-0.22169463262635625,7.634873951819492
standalone::momentum_acceleration_top3,100,post_2024,136,2024-01-05,2026-08-07,0.12175918735495017,0.7420051732135768,1.1104537789964237,-0.18197404534781814,7.391833658785285
blend::momentum_acceleration_top3::0.2,50,full,1127,2005-01-07,2026-08-07,0.06937755840661253,0.6184374668557077,0.871688925754873,-0.24101319513901065,3.480029930178329
blend::momentum_acceleration_top3::0.2,50,trailing_1y,53,2025-08-08,2026-08-07,0.3147266372539841,2.274307825114776,3.816951471039237,-0.07802585263639017,2.7835051268775053
blend::momentum_acceleration_top3::0.2,50,trailing_2y,105,2024-08-09,2026-08-07,0.24497522721026743,1.8118860031475439,2.8527212723410336,-0.09230911888989857,3.142904676074178
blend::momentum_acceleration_top3::0.2,50,trailing_3y,157,2023-08-11,2026-08-07,0.19639367248170503,1.5673093332862507,2.4777138831837413,-0.09230911888989812,3.3795016661718678
blend::momentum_acceleration_top3::0.2,50,post_2024,136,2024-01-05,2026-08-07,0.21501821299652946,1.7089749369431602,2.6866727529510945,-0.09230911888989835,3.253820276806419
blend::momentum_acceleration_top3::0.2,100,full,1127,2005-01-07,2026-08-07,0.050948646506958184,0.4734226493665083,0.6583394652695078,-0.27063672312627274,3.480029930178329
blend::momentum_acceleration_top3::0.2,100,trailing_1y,53,2025-08-08,2026-08-07,0.29668150843329477,2.16615971740138,3.5882337430312163,-0.07872237642201085,2.7835051268775053
blend::momentum_acceleration_top3::0.2,100,trailing_2y,105,2024-08-09,2026-08-07,0.2255542732161946,1.67930723139426,2.612901649493284,-0.09426852998320157,3.142904676074178
blend::momentum_acceleration_top3::0.2,100,trailing_3y,157,2023-08-11,2026-08-07,0.17635015163156265,1.4204294961760129,2.209500928403631,-0.09426852998320168,3.3795016661718678
blend::momentum_acceleration_top3::0.2,100,post_2024,136,2024-01-05,2026-08-07,0.19539546767814464,1.5636865800131519,2.424925527390855,-0.09426852998320145,3.253820276806419
blend::momentum_acceleration_top3::0.4,50,full,1127,2005-01-07,2026-08-07,0.06008274638561906,0.5334636340999678,0.7441401927626522,-0.2546762080380437,4.359393668404112
blend::momentum_acceleration_top3::0.4,50,trailing_1y,53,2025-08-08,2026-08-07,0.3446395931813233,2.4676750383519552,4.48254053237151,-0.08318950489240717,3.521390225457565
blend::momentum_acceleration_top3::0.4,50,trailing_2y,105,2024-08-09,2026-08-07,0.2463176183532183,1.8052442904823385,2.8704891361756433,-0.10363400669748057,4.041349060583559
blend::momentum_acceleration_top3::0.4,50,trailing_3y,157,2023-08-11,2026-08-07,0.18375628985988435,1.475136828652492,2.3039885167750067,-0.10363400669748091,4.351613038867939
blend::momentum_acceleration_top3::0.4,50,post_2024,136,2024-01-05,2026-08-07,0.20502597964945202,1.6253884668006944,2.5600601799383367,-0.10363400669748091,4.186122835475249
blend::momentum_acceleration_top3::0.4,100,full,1127,2005-01-07,2026-08-07,0.03722740274940439,0.3569652632454159,0.4894968260304188,-0.33925896078572726,4.359393668404112
blend::momentum_acceleration_top3::0.4,100,trailing_1y,53,2025-08-08,2026-08-07,0.321333379812784,2.329153105781872,4.1674751294806365,-0.0862241208295399,3.521390225457565
blend::momentum_acceleration_top3::0.4,100,trailing_2y,105,2024-08-09,2026-08-07,0.22137685912593752,1.6367955149219222,2.56978965291379,-0.10656111007781421,4.041349060583559
blend::momentum_acceleration_top3::0.4,100,trailing_3y,157,2023-08-11,2026-08-07,0.15825461492370407,1.285360857973861,1.9682863946200548,-0.10656111007781399,4.351613038867939
blend::momentum_acceleration_top3::0.4,100,post_2024,136,2024-01-05,2026-08-07,0.1800227035742148,1.4393249534723556,2.2298005717283855,-0.1065611100778141,4.186122835475249
blend::momentum_acceleration_top3::0.6,50,full,1127,2005-01-07,2026-08-07,0.04942956462516812,0.42592802253790046,0.5914285087438345,-0.31570519030741107,5.317894229356863
blend::momentum_acceleration_top3::0.6,50,trailing_1y,53,2025-08-08,2026-08-07,0.371857412829141,2.3430334398927446,4.363056626399634,-0.10528877515782908,4.323154000238097
blend::momentum_acceleration_top3::0.6,50,trailing_2y,105,2024-08-09,2026-08-07,0.2449782084895593,1.651810595966019,2.634102014996566,-0.11496256480320388,5.081661079133813
blend::momentum_acceleration_top3::0.6,50,trailing_3y,157,2023-08-11,2026-08-07,0.16907892054126217,1.2689720151683557,1.9493037445084944,-0.11496256480320388,5.43898917324889
blend::momentum_acceleration_top3::0.6,50,post_2024,136,2024-01-05,2026-08-07,0.19283834894287954,1.4184508530546858,2.21504606213007,-0.11496256480320399,5.246561237264953
blend::momentum_acceleration_top3::0.6,100,full,1127,2005-01-07,2026-08-07,0.02186807710756522,0.22816315222682432,0.31079131907149105,-0.44955620098202875,5.317894229356863
blend::momentum_acceleration_top3::0.6,100,trailing_1y,53,2025-08-08,2026-08-07,0.3426975202263316,2.18845915057261,4.028108338840576,-0.10904600766998174,4.323154000238097
blend::momentum_acceleration_top3::0.6,100,trailing_2y,105,2024-08-09,2026-08-07,0.2137133546265617,1.459252699910267,2.297196052716506,-0.12099283833619745,5.081661079133813
blend::momentum_acceleration_top3::0.6,100,trailing_3y,157,2023-08-11,2026-08-07,0.13763470159059832,1.0509471667531,1.5811383604889389,-0.12099283833619712,5.43898917324889
blend::momentum_acceleration_top3::0.6,100,post_2024,136,2024-01-05,2026-08-07,0.16185438286035692,1.20581954938899,1.849180516782722,-0.12099283833619734,5.246561237264953
standalone::momentum_acceleration_top6,50,full,1127,2005-01-07,2026-08-07,0.030627313708643245,0.28860346099912576,0.3972870278031545,-0.40897412836560565,6.319553784112316
standalone::momentum_acceleration_top6,50,trailing_1y,53,2025-08-08,2026-08-07,0.1504073264173993,1.2043261919214718,1.8327225367666393,-0.10884871672179652,6.725569433987434
standalone::momentum_acceleration_top6,50,trailing_2y,105,2024-08-09,2026-08-07,0.12014756979233043,0.9136943746774742,1.3084147481784933,-0.1369511399133717,7.25491951828336
standalone::momentum_acceleration_top6,50,trailing_3y,157,2023-08-11,2026-08-07,0.07161053575823506,0.6065638117091263,0.8519792617909888,-0.1369511399133715,7.2969679578315265
standalone::momentum_acceleration_top6,50,post_2024,136,2024-01-05,2026-08-07,0.09487105021589692,0.7717361768757903,1.0891700165213627,-0.13695113991337138,7.177028013455065
standalone::momentum_acceleration_top6,100,full,1127,2005-01-07,2026-08-07,-0.001512153740892086,0.05892651050068102,0.07941935322375274,-0.5403292205533534,6.319553784112316
standalone::momentum_acceleration_top6,100,trailing_1y,53,2025-08-08,2026-08-07,0.11230049791346697,0.9216295404208732,1.3765107880094043,-0.11337394925040478,6.725569433987434
standalone::momentum_acceleration_top6,100,trailing_2y,105,2024-08-09,2026-08-07,0.08005253036461202,0.6349805403846561,0.8912573057434365,-0.15555935689218192,7.25491951828336
standalone::momentum_acceleration_top6,100,trailing_3y,157,2023-08-11,2026-08-07,0.03298820619290965,0.3156635164543997,0.4317059369951279,-0.1608616447647132,7.2969679578315265
standalone::momentum_acceleration_top6,100,post_2024,136,2024-01-05,2026-08-07,0.05603295153441645,0.4838217532214906,0.6668552014845766,-0.1555593568921816,7.177028013455065
blend::momentum_acceleration_top6::0.2,50,full,1127,2005-01-07,2026-08-07,0.06978103412603609,0.6332254951714555,0.8908092659907686,-0.24659382310170141,3.272881544570801
blend::momentum_acceleration_top6::0.2,50,trailing_1y,53,2025-08-08,2026-08-07,0.258044188122025,1.906090670015133,2.947523679901277,-0.09484558545610555,2.842321853802562
blend::momentum_acceleration_top6::0.2,50,trailing_2y,105,2024-08-09,2026-08-07,0.21890715804897187,1.6392244122171056,2.5038237734262303,-0.09484558545610566,3.0974859233366003
blend::momentum_acceleration_top6::0.2,50,trailing_3y,157,2023-08-11,2026-08-07,0.18112280947762205,1.4584983606907203,2.2543817824579393,-0.09484558545610555,3.2863142884417877
blend::momentum_acceleration_top6::0.2,50,post_2024,136,2024-01-05,2026-08-07,0.19869051775740632,1.5940448657749875,2.4415535426891255,-0.09484558545610555,3.1867456840059405
blend::momentum_acceleration_top6::0.2,100,full,1127,2005-01-07,2026-08-07,0.05243577525181031,0.49369920665247513,0.6858221684329043,-0.26666368912969474,3.272881544570801
blend::momentum_acceleration_top6::0.2,100,trailing_1y,53,2025-08-08,2026-08-07,0.2403743212197711,1.7933327124352063,2.7358502500741584,-0.09583484616393956,2.842321853802562
blend::momentum_acceleration_top6::0.2,100,trailing_2y,105,2024-08-09,2026-08-07,0.20014745596024186,1.5088222402161904,2.2760083852917705,-0.09583484616393945,3.0974859233366003
blend::momentum_acceleration_top6::0.2,100,trailing_3y,157,2023-08-11,2026-08-07,0.16186864262382472,1.3158633217437163,2.002479417766731,-0.09583484616393934,3.2863142884417877
blend::momentum_acceleration_top6::0.2,100,post_2024,136,2024-01-05,2026-08-07,0.17972376204972074,1.4524564762899108,2.193925929484841,-0.09583484616393956,3.1867456840059405
blend::momentum_acceleration_top6::0.4,50,full,1127,2005-01-07,2026-08-07,0.06173867803474686,0.5775364944063904,0.8017927559195923,-0.25182247380734146,3.858662868389859
blend::momentum_acceleration_top6::0.4,50,trailing_1y,53,2025-08-08,2026-08-07,0.23270151170299003,1.9006211104394266,2.9479980646009802,-0.0764207106244017,3.6605553014257275
blend::momentum_acceleration_top6::0.4,50,trailing_2y,105,2024-08-09,2026-08-07,0.196207135729916,1.5501120505135018,2.330044074961093,-0.091797648151282,3.859480447314645
blend::momentum_acceleration_top6::0.4,50,trailing_3y,157,2023-08-11,2026-08-07,0.15529624694243127,1.3290162465352349,2.0008018425655436,-0.09179764815128233,4.028411022211592
blend::momentum_acceleration_top6::0.4,50,post_2024,136,2024-01-05,2026-08-07,0.17441972371216274,1.476461483165652,2.2225452833589996,-0.091797648151282,3.9218687741450555
blend::momentum_acceleration_top6::0.4,100,full,1127,2005-01-07,2026-08-07,0.041456895935436444,0.40969165872958524,0.5599881523031555,-0.3288179619689422,3.858662868389859
blend::momentum_acceleration_top6::0.4,100,trailing_1y,53,2025-08-08,2026-08-07,0.21042340308387408,1.7393678777472843,2.644588543464559,-0.07781611829975343,3.6605553014257275
blend::momentum_acceleration_top6::0.4,100,trailing_2y,105,2024-08-09,2026-08-07,0.17330642901318272,1.3810579683553168,2.0441510391553455,-0.09374509971604672,3.859480447314645
blend::momentum_acceleration_top6::0.4,100,trailing_3y,157,2023-08-11,2026-08-07,0.1322281153867353,1.14499987176959,1.689732801368382,-0.09374509971604672,4.028411022211592
blend::momentum_acceleration_top6::0.4,100,post_2024,136,2024-01-05,2026-08-07,0.15157006282952512,1.294230681248926,1.9141160693727401,-0.09374509971604694,3.9218687741450555
blend::momentum_acceleration_top6::0.6,50,full,1127,2005-01-07,2026-08-07,0.05225858092519653,0.4903130483560771,0.6747415989039435,-0.30322377364785846,4.6096826799476895
blend::momentum_acceleration_top6::0.6,50,trailing_1y,53,2025-08-08,2026-08-07,0.20572319000357253,1.7690389861744968,2.7571563358744724,-0.07592993177944773,4.669685682838271
