date,net_return,turnover
2023-01-06,0.0,0.0
2023-01-13,0.0,0.0
2023-01-20,0.0,0.0
2023-01-27,0.0,0.0
2023-02-03,0.0,0.0
2023-02-10,0.0,0.0
2023-02-17,0.0,0.0
2023-02-24,0.0,0.0
2023-03-03,0.0,0.0
2023-03-10,0.0,0.0
2023-03-17,0.0,0.0
2023-03-24,0.0,0.0
2023-03-31,0.0,0.0
2023-04-14,0.0,0.0
2023-04-21,0.0,0.0
2023-04-28,0.0,0.0
2023-05-05,0.0,0.0
2023-05-12,0.0,0.0
2023-05-19,0.0,0.0
2023-05-26,0.0,0.0
2023-06-02,0.0,0.0
2023-06-09,0.0,0.0
2023-06-16,0.0,0.0
2023-06-23,0.0,0.0
2023-06-30,0.0,0.0
2023-07-07,0.0,0.0
2023-07-14,0.009178714899363326,0.5
2023-07-21,0.001624474703484633,0.05493402019204449
2023-07-28,-0.009237541232477133,0.11542435965200709
2023-08-04,-0.02550707747543205,0.11687020585783725
2023-08-11,-0.01942057997253768,0.1004322419426959
2023-08-18,-0.0068612441411925644,0.0001393562059881781
2023-08-25,0.02831262562750705,0.08630740929750219
2023-09-01,0.007165894643917513,0.08714480414023623
2023-09-08,-0.015843656902280713,0.17331891104645775
2023-09-15,-0.017290945295803706,0.00014525146990962412
2023-09-22,-0.015696359970191445,0.0002100975215879597
2023-09-29,-0.0006472058198621409,0.19963353967497507
2023-10-06,0.010960931151425313,0.19981361144966386
2023-10-13,0.0063239468209999265,0.19981361144966386
2023-10-20,-0.012961285138947032,0.0
2023-10-27,-0.011133809721515963,0.0
2023-11-03,0.023139525711641556,0.6
2023-11-10,0.02473531440090864,0.22640616086524099
2023-11-17,0.013666114082000054,0.11353004106304873
2023-11-24,0.006782003409801949,0.06019489927135099
2023-12-01,0.00527205170192931,6.050084527731148e-05
2023-12-08,0.013122209911376916,0.06091819862678499
2023-12-15,0.017807449409014096,0.02218423937054087
2023-12-22,0.0016723984313443828,0.11506249306011916
2023-12-29,-0.018678070148496873,0.12943106165568913
2024-01-05,-0.01178277489155562,0.01938983005135564
2024-01-12,0.034839054265785596,0.1177017102690131
2024-01-19,0.019638722229101003,0.051381054564517026
2024-01-26,0.0010179799286791995,0.07514211720810138
2024-02-02,0.011776653502306974,0.03330753123498331
2024-02-09,-0.0012887962350393723,0.04717274706799321
2024-02-16,-0.008078464741530726,0.08696285943669402
2024-02-23,0.012190521447933101,0.06909551431268199
2024-03-01,0.00559660521289599,0.1527004515341755
2024-03-08,-0.022380464280769098,0.09561821353552846
2024-03-15,0.0035076663104180285,0.24831866506970401
2024-03-22,0.00794096923262175,0.12759287911598816
2024-04-05,-0.01760833596188653,0.07510034740002144
2024-04-12,-0.027959435859729286,0.06790766981479693
2024-04-19,-0.011222610395109266,0.16831989671997327
2024-04-26,0.010278308584301437,0.2003058761139643
2024-05-03,0.01228380775723302,0.008488345735988168
2024-05-10,0.025235873879228196,0.014905711494550722
2024-05-17,0.016904790700516256,0.13083701554106464
2024-05-24,0.017679864029608947,0.11787863040759242
2024-05-31,-0.011258058370059507,0.16462278101654462
2024-06-07,0.006842116297077001,0.09900268774991339
2024-06-14,-0.002940371949843524,0.16767509769165548
2024-06-21,0.0007945801998667998,0.08080111128336878
2024-06-28,0.003646097186016964,0.0595171257675676
2024-07-05,0.011033130686925702,0.13822054602246842
2024-07-12,-0.020247680672762714,0.08283889254524456
2024-07-19,-0.025836832803722443,0.1728051590277714
2024-07-26,-0.062421485717643305,0.05735318900233538
2024-08-02,-0.0471168939197033,0.2377682276231685
2024-08-09,0.03456524257740774,0.5287514435083365
2024-08-16,0.02770206756977394,0.19940040456554464
2024-08-23,-0.015124887168752975,0.0002677439698407502
2024-08-30,-0.02969302656695562,0.1991326605957039
2024-09-06,0.037541449418463914,0.0
2024-09-13,0.00696268234778456,0.0
2024-09-20,0.007596111774097061,0.0
2024-09-27,0.0045301908419559216,0.19648015748528874
2024-10-04,0.010472522766099493,0.2702637434908912
2024-10-11,0.015042662959511366,0.07322265347483121
2024-10-18,-0.012003933779767228,0.08402639911871324
2024-10-25,-0.021644272749425215,0.2899061634269148
2024-11-01,0.05425762618310994,0.2807366185191669
2024-11-08,-0.013998549587849449,0.08084523782398295
2024-11-15,0.002437941449557228,0.25537260475783696
2024-11-22,0.01728792341709038,0.2841578697034056
2024-11-29,0.01054779149776489,0.0749969354305737
2024-12-06,-0.021353590282849933,0.07683778279197949
2024-12-13,-0.019982026740248956,0.24337584247548463
2024-12-20,-0.012202679450570738,0.07052407239033842
2024-12-27,0.004750217252219814,0.12394758770228356
2025-01-03,-0.01554771622685771,0.1104203597234327
2025-01-10,0.004301688885050734,0.20837771260262442
2025-01-17,-0.013176458133607393,0.5526237476070908
2025-01-24,-0.023400007746922306,0.2883724371726151
2025-01-31,0.000746733671272662,0.16820981404521462
2025-02-07,0.008556896253532037,0.2278916844844951
2025-02-14,-0.02539863548234012,0.3768358992601215
2025-02-21,-0.03703861374281402,0.3941708824081057
2025-02-28,-0.0024843850516099233,0.49687701032198467
2025-03-07,0.0,0.0
2025-03-14,0.0,0.0
2025-03-21,0.0,0.0
2025-03-28,0.0,0.0
2025-04-04,0.0,0.0
2025-04-11,0.0,0.0
2025-04-25,0.0,0.0
2025-05-02,0.0,0.0
2025-05-09,0.038943309077230245,0.3
2025-05-16,-0.015412783133877582,0.0
2025-05-23,-0.009290693152062365,0.30155614243375234
2025-05-30,0.01622696429502133,0.30155614243375234
2025-06-06,0.014516911855370523,0.1977229667368389
2025-06-13,-0.0028814538177916555,0.11792840334760396
2025-06-20,0.02227503902887867,0.12008748481680728
2025-06-27,0.022618125745357643,0.0001024564029706021
2025-07-11,0.0041401858260968465,0.00012164286748675424
2025-07-18,-0.0006843366655991487,0.29243121686000206
2025-07-25,-0.015776151087204413,0.25452348373493705
2025-08-01,0.015049919099025873,0.05550942207366273
2025-08-08,0.005965774619907832,0.13395907660723672
2025-08-15,0.0028238651127370984,0.07063671010366272
2025-08-22,0.004849068577978153,0.03773150589181998
2025-08-29,0.01514621528826384,0.14816391330251916
2025-09-05,0.03962455150839913,0.09581868127733918
2025-09-12,0.04401951614936797,0.037066897193541504
2025-09-19,0.009869504378898268,0.022053594899866608
2025-09-26,0.014471243575744698,0.07669845614172027
2025-10-03,-0.008494953192522981,0.05456558855388974
2025-10-10,0.010115417203863877,0.06928161090427412
2025-10-17,0.02621928186967256,0.12044870602253807
2025-10-24,0.027032429197537025,0.09134866612091919
2025-10-31,-0.014180370574659871,0.035186089701112394
2025-11-07,-0.012417615907198925,0.13339083511661493
2025-11-14,-0.03605744999350648,0.12752816657457228
2025-11-21,0.008291653512134803,0.15026487141257894
2025-11-28,0.0382245577972812,0.22723762134977213
2025-12-05,0.010547820665329288,0.09127770735802007
2025-12-12,0.01997968126448883,0.05547499260175548
2025-12-19,0.050547619531202355,0.06535032409361569
2025-12-26,0.007172334511382967,0.021463780148714307
2026-01-02,0.015700191060414894,0.09680762530967464
2026-01-09,0.04801770363403084,0.10513578239892647
2026-01-16,0.047976184202082064,0.056834209232137126
2026-01-23,0.0005955027788971515,0.0021224180468913806
2026-01-30,-0.02551500906036557,0.09925339100856975
2026-02-06,-0.0288477219109547,0.043136280487187054
2026-02-13,0.014719010289233902,0.02270040431866646
2026-02-20,0.04734953428527472,0.1224160721007957
2026-02-27,-0.010861826354999387,0.08221967326715154
2026-03-06,-0.0011311596228925083,0.08339897782062708
2026-03-13,-0.012145627197938642,0.0956112554439732
2026-03-20,-0.04034256424282775,0.0774513938966304
2026-03-27,-0.015181272117974019,0.13716769843956772
2026-04-10,0.07544325986755224,0.20472775534616733
2026-04-17,0.07055143030041504,0.018751293516971426
2026-04-24,0.03945994479252837,0.04969667978231526
2026-05-01,0.0369072552992261,0.050168792584465396
2026-05-08,0.027164258500217493,0.13919522935786266
2026-05-15,0.0056518330170283616,0.03237411882787
2026-05-22,0.08271569165584831,0.014515378499302428
2026-05-29,-0.004467670846786906,0.018030692061668796
2026-06-05,-0.023411340217526316,0.14317676117598843
2026-06-12,0.04662793047463853,0.14921260750887338
2026-06-26,-0.030746956891143807,0.013735319850403327
2026-07-10,-0.03593940707370633,0.07021327629514612
2026-07-17,-0.011255441247738317,0.07423640022826494
2026-07-24,-0.03371451478502882,0.013066674225289954
2026-07-31,0.02560676161085108,0.057127411237969425
2026-08-07,0.03922737144515623,0.07284428392504867
