candidate,maximum_factor_weight,active_week_share,annual_return_50bps,core_return_50bps,sharpe_50bps,core_sharpe_50bps,max_drawdown_50bps,core_max_drawdown_50bps,annual_return_100bps,core_return_100bps,paired_lower_sharpe_difference,historical_gates_passed,promoted
conditional_5pct,0.05,0.29396092362344584,0.05966919318834574,0.06582856277257898,0.7014363305828,0.7688190479607444,-0.2359694208648323,-0.235004323563067,0.03918660528643292,0.05046513008021325,-0.09033791211360598,False,False
conditional_10pct,0.1,0.29396092362344584,0.05354039500009167,0.06582856277257898,0.6339901825211798,0.7688190479607444,-0.23693378676577936,-0.235004323563067,0.028020817922785435,0.05046513008021325,-0.18135032085819602,False,False
conditional_15pct,0.15,0.29396092362344584,0.04744203788829271,0.06582856277257898,0.5666109299731483,0.7688190479607444,-0.23789742142580084,-0.235004323563067,0.016966711618607633,0.05046513008021325,-0.27151462579819363,False,False
