block_weeks,annualized_mean_difference,lower_5pct,median,upper_95pct,probability_positive
4,0.035776605752495035,0.0,0.031101496216606187,0.08438714890048223,0.884
13,0.035776605752495035,0.0,0.035776605752495035,0.08551046373302439,0.7966
