Date,net_return,wealth,target_growth_allocation,growth_weight_end,largest_stock_weight_end,allocation_turnover,quarterly_turnover,cap_turnover,cost,capped_assets,drawdown
2023-01-06,0.0009373642470276167,1.0009373642470276,0.2,0.16410618986606706,0.04210805084913231,0.0,0.19999999999999998,0.006666666666666666,0.001031968,0000858470|0001463101|0001561550|0001743725,0.0
2023-01-13,0.004136212495198244,1.005077453879937,0.2,0.1984477003652224,0.05351861698878696,0.03589381013393296,0.0,0.0,0.0001794690506696648,,0.0
2023-01-20,0.02364789086560659,1.0288454158207714,0.2,0.19675990663783133,0.05513296208927996,0.0015522996347775708,0.0,0.0,7.761498173887854e-06,,0.0
2023-01-27,0.022167381982717727,1.0516522251544385,0.2,0.20229824969249405,0.05691523988985223,0.003240093362168628,0.0,0.0,1.620046681084314e-05,,0.0
2023-02-03,-0.010256794006823555,1.0408656449142117,0.2,0.16006231963558948,0.0417634154922923,0.002298249692494092,0.0,0.04000000000000001,0.000211488950212778,0000858470|0001463101|0001561550|0001743725,-0.010256794006823555
2023-02-10,-0.007420099946357506,1.0331423177982184,0.2,0.19451279058375487,0.05120451790006634,0.039937680364410505,0.0,0.0,0.00019968840182205255,,-0.017600787516521277
2023-02-17,-0.021166791103468974,1.0112740101772297,0.2,0.2049185542674129,0.05629274484060811,0.005487209416245028,0.0,0.0,2.7436047081225142e-05,,-0.03839502642737147
2023-02-24,0.027557943549555874,1.039142642262827,0.2,0.19927360124677074,0.055098408868131415,0.004918554267412913,0.0,0.0,2.4592771337064568e-05,,-0.011895170848684744
2023-03-03,-0.04254436435962439,0.9949329790687744,0.2,0.15033564385539677,0.04044212322844841,0.0007263987532291905,0.0,0.040000000000000015,0.00020363126736739275,0000858470|0001463101|0001561550|0001743725,-0.05393346272560273
2023-03-10,0.013229042480202846,1.00809498971383,0.2,0.1905766225730898,0.04948920112754424,0.049664356144603225,0.0,0.0,0.00024832178072301615,,-0.04141790831490122
2023-03-17,0.02231398085750258,1.0305896020168488,0.2,0.2006210546928849,0.05187367289779225,0.00942337742691016,0.0,0.0,4.7116887134550805e-05,,-0.020028125870695135
2023-03-24,0.0436953979001895,1.0756216247487729,0.2,0.20555464901684978,0.052064823616329706,0.0006210546928849259,0.0,0.0,3.105273464424629e-06,,0.0
2023-03-31,-0.017877288018555815,1.056392427164152,0.2,0.19505335102715096,0.05169695878629132,0.005554649016849773,0.0,0.0,2.777324508424887e-05,,-0.017877288018555815
2023-04-07,-0.03344903660424603,1.02105711819949,0.2,0.16806659992565215,0.043443485206857674,0.0,0.03999999999999993,0.006666666666666628,0.00023199359999999947,0000858470|0001463101|0001561550|0001743725,-0.050728346561484505
2023-04-14,-0.005670294683562949,1.0152674234505494,0.2,0.20081183601787897,0.05564501626983054,0.031933400074347924,0.0,0.0,0.00015966700037173961,,-0.05611099657123386
2023-04-21,-0.0022053576162972544,1.0130283957056643,0.2,0.18300337273288614,0.04869783933782934,0.0008118360178789412,0.0,0.0,4.0591800893947065e-06,,-0.05819260937388482
2023-04-28,-0.0010774724251232382,1.0119368855434245,0.2,0.1968659105750462,0.06036749290655505,0.016996627267113838,0.0,0.0,8.498313633556921e-05,,-0.059207380867061676
2023-05-05,-0.0021477569586717538,1.009763491055762,0.2,0.16488138083284773,0.04567659673088005,0.0031340894249537767,0.0,0.04000000000000002,0.00021566731303534402,0000858470|0001463101|0001561550|0001743725,-0.06122797476147157
