Date,net_return,wealth,target_growth_allocation,growth_weight_end,largest_stock_weight_end,allocation_turnover,quarterly_turnover,cap_turnover,cost,capped_assets,drawdown
2023-01-06,0.019380830994799148,1.0193808309947991,0.1,0.08392554544853817,0.021534477999717045,0.0,0.09999999999999999,0.0,0.001,,0.0
2023-01-13,0.005129236241002255,1.0246094760965208,0.1,0.09912767777136071,0.026733372117034967,0.016074454551461784,0.0,0.0,0.00016074454551461784,,0.0
2023-01-20,0.025719851107732783,1.0509622792652953,0.1,0.09818113080004351,0.02751077012983632,0.0008723222286393054,0.0,0.0,8.723222286393054e-06,,0.0
2023-01-27,0.01889713789018188,1.0708224583739514,0.1,0.10147357051118336,0.02854890053128387,0.001818869199956467,0.0,0.0,1.818869199956467e-05,,0.0
2023-02-03,-0.010065837212899331,1.0600437338240425,0.1,0.10002900724571975,0.028542270475671514,0.0014735705111833513,0.0,0.0,1.4735705111833513e-05,,-0.010065837212899331
2023-02-10,-0.0036426274893924804,1.0561823893792568,0.1,0.09708240752107776,0.028449800881679376,2.9007245719744196e-05,0.0,0.0,2.9007245719744197e-07,,-0.013671798606956442
2023-02-17,-0.024465400439554696,1.0303424642858876,0.1,0.10251044376147433,0.028792084797225077,0.002917592478922173,0.0,0.0,2.9175924789221724e-05,,-0.037802713018862955
2023-02-24,0.027568101716481053,1.0587470501441307,0.1,0.09919216748047921,0.027443276095604558,0.002510443761474395,0.0,0.0,2.5104437614743954e-05,,-0.011276760340044767
2023-03-03,-0.03863929904901697,1.0178378062563471,0.1,0.09313132073861438,0.024352218167320284,0.0008078325195207785,0.0,0.0,8.078325195207786e-06,,-0.049480333273978716
2023-03-10,0.019970846630194883,1.0381648889795065,0.1,0.09525505861107321,0.027004003454606237,0.006868679261385648,0.0,0.0,6.868679261385649e-05,,-0.03049765079080946
2023-03-17,0.021603135433090337,1.0605925056780101,0.1,0.10007323964829191,0.02638156096595648,0.004744941388926739,0.0,0.0,4.7449413889267395e-05,,-0.009553360238144015
2023-03-24,0.04017546332485056,1.1032023009924883,0.1,0.10322241523915232,0.028226503460119654,7.323964829194021e-05,0.0,0.0,7.323964829194021e-07,,0.0
2023-03-31,-0.01656279348143408,1.0849301891129068,0.1,0.0974797093232426,0.02636016569661832,0.0032224152391523847,0.0,0.0,3.222415239152385e-05,,-0.01656279348143408
2023-04-07,-0.017917884532033912,1.065490535259064,0.1,0.0861503688578304,0.02226898310964902,0.0,0.020000000000000004,0.0,0.00020000000000000006,,-0.03418390779233971
2023-04-14,-0.006153771777542505,1.0589337496739482,0.1,0.10045688958469506,0.027836632372900752,0.013849631142169564,0.0,0.0,0.00013849631142169564,,-0.04012731960286364
2023-04-21,0.008393593153324552,1.0678220087450356,0.1,0.09053989088013382,0.02409298251667157,0.00045688958469510335,0.0,0.0,4.568895846951033e-06,,-0.03207053884461897
2023-04-28,-0.00019776313617758667,1.0676108329157068,0.1,0.09834539980314311,0.030156898203792377,0.00946010911986612,0.0,0.0,9.46010911986612e-05,,-0.03226195961045575
2023-05-05,-0.003213836821760463,1.064179705909572,0.1,0.10406054446871572,0.035053406035033895,0.0016546001968568546,0.0,0.0,1.6546001968568548e-05,,-0.035372111758477986
2023-05-12,0.029727454980981394,1.0958150602086727,0.1,0.09890362181329403,0.03452639400994914,0.004060544468715725,0.0,0.0,4.060544468715725e-05,,-0.006696179637379007
2023-05-19,0.02886368153812091,1.1274443171312125,0.1,0.09820200898406771,0.03432365036067535,0.0010963781867059635,0.0,0.0,1.0963781867059637e-05,,0.0
2023-05-26,0.01596508980218725,1.145444066901178,0.1,0.10389558017869938,0.03647388673418337,0.0017979910159322786,0.0,0.0,1.7979910159322785e-05,,0.0
2023-06-02,-0.003991030219166136,1.140872565015811,0.1,0.09891468641059042,0.034125098104514494,0.003895580178699386,0.0,0.0,3.8955801786993856e-05,,-0.003991030219166136
2023-06-09,0.0372288817525428,1.1833459748335047,0.1,0.0981898763808812,0.03330262405087993,0.0010853135894096262,0.0,0.0,1.0853135894096261e-05,,0.0
2023-06-16,-0.02860046967201091,1.1495017241687828,0.1,0.09559331814632997,0.03415605624584581,0.0018101236191188051,0.0,0.0,1.8101236191188056e-05,,-0.02860046967201091
2023-06-23,0.030937563464627393,1.1850645067129533,0.1,0.1023056717129068,0.03639946289870912,0.0044066818536700105,0.0,0.0,4.4066818536700105e-05,,0.0
2023-06-30,-0.01312995045289611,1.1695046684563264,0.1,0.10252860757969028,0.03591973790176046,0.0023056717129068278,0.0,0.0,2.305671712906828e-05,,-0.01312995045289611
2023-07-07,0.031129105783194166,1.2059103029946427,0.1,0.1006277031917933,0.021303404114622896,0.0,0.10252860757969029,0.0,0.0010252860757969029,,0.0
2023-07-14,-0.00649781275379957,1.1980745236479058,0.1,0.09798509425979678,0.0207495002668952,0.0006277031917932951,0.0,0.0,6.277031917932951e-06,,-0.00649781275379957
2023-07-21,0.015202839519259825,1.2162886583630386,0.1,0.09968216982798028,0.021889788727343634,0.002014905740203179,0.0,0.0,2.0149057402031794e-05,,0.0
2023-07-28,-0.03273253630599959,1.1764764456945949,0.1,0.10100578917203121,0.022497387376368964,0.0003178301720197039,0.0,0.0,3.1783017201970394e-06,,-0.03273253630599959
2023-08-04,-0.0200179839872201,1.1529257590433388,0.1,0.09977389478777966,0.024907955823661707,0.001005789172031259,0.0,0.0,1.0057891720312591e-05,,-0.05209528090558513
2023-08-11,-0.020902061145189443,1.128827234331951,0.1,0.09634977778420184,0.024492510448404257,0.00022610521222033754,0.0,0.0,2.261052122203375e-06,,-0.07190844330391022
2023-08-18,0.017999754823862846,1.1491458477884253,0.1,0.09867206985727049,0.024884040801534946,0.003650222215798151,0.0,0.0,3.650222215798151e-05,,-0.055203022829283355
2023-08-25,0.03582882207375504,1.1903183899056313,0.1,0.09929599203671152,0.024430427203943735,0.001327930142729498,0.0,0.0,1.3279301427294982e-05,,-0.021352060038412057
2023-09-01,-0.019502753732520195,1.1671039034840118,0.1,0.09889201528509635,0.026685802925829925,0.0007040079632884434,0.0,0.0,7.040079632884433e-06,,-0.04043838980232117
2023-09-08,-0.014599025298032253,1.1500653240716165,0.1,0.1013928668577994,0.027696547283828275,0.0011079847149036183,0.0,0.0,1.1079847149036183e-05,,-0.05444705402461758
2023-09-15,-0.025530280953980133,1.120703833232638,0.1,0.0988448541226288,0.0283415532657292,0.0013928668577993918,0.0,0.0,1.3928668577993918e-05,,-0.07858728639223267
2023-09-22,-0.0028365067609890104,1.1175249492326074,0.1,0.10200335350693396,0.02804934291809637,0.001155145877371146,0.0,0.0,1.155145877371146e-05,,-0.08120087978404233
2023-09-29,0.012390082620935328,1.131371175684556,0.1,0.09970828078050227,0.024271649876113983,0.0020033535069339335,0.0,0.0,2.0033535069339333e-05,,-0.06981688277252396
2023-10-06,0.01123411115103412,1.1440811252252723,0.1,0.10314739431734218,0.022099488315301678,0.0,0.10000000000000002,0.0,0.0010000000000000002,,-0.05936710224277508
2023-10-13,-0.02160708726830418,1.1193608645105102,0.1,0.10118672196554686,0.0240001682283063,0.003147394317342206,0.0,0.0,3.1473943173422055e-05,,-0.07969143935205325
2023-10-20,-0.018124854599949725,1.0990726115963831,0.1,0.10024535143195264,0.02283947145898944,0.0011867219655468855,0.0,0.0,1.1867219655468854e-05,,-0.09637189820088643
