Date,net_return,wealth,target_growth_allocation,growth_weight_end,largest_stock_weight_end,allocation_turnover,quarterly_turnover,cap_turnover,cost,capped_assets,drawdown
2023-01-06,0.01931332772975014,1.0193133277297501,0.1,0.08225248128809995,0.02110518602237549,0.0,0.09999999999999999,0.0016326530612244896,0.001015984,0000858470|0001463101|0001561550|0001743725,0.0
2023-01-13,0.0051124170803964475,1.0245244825967115,0.1,0.0991276777713607,0.026733372117034956,0.017747518711899994,0.0,0.0,0.00017747518711899995,,0.0
2023-01-20,0.025719851107732783,1.0508750997453258,0.1,0.09818113080004354,0.02751077012983633,0.0008723222286393106,0.0,0.0,8.723222286393107e-06,,0.0
2023-01-27,0.01889713789018188,1.0707336314105718,0.1,0.10147357051118334,0.028548900531283845,0.0018188691999564566,0.0,0.0,1.8188691999564566e-05,,0.0
2023-02-03,-0.01027786436763889,1.0597287763730645,0.1,0.08003260394846064,0.02088208454831397,0.0014735705111832906,0.0,0.020000000000000004,0.00021473275797081058,0000858470|0001463101|0001561550|0001743725,-0.01027786436763889
2023-02-10,-0.0040160269514564195,1.0554728770459163,0.1,0.09692399388443822,0.025514755944363726,0.019967396051539334,0.0,0.0,0.00019967396051539333,,-0.014252615138791502
2023-02-17,-0.024179062506216598,1.0299525323782068,0.1,0.10277521806332497,0.028233163888257272,0.003076006115561745,0.0,0.0,3.0760061155617446e-05,,-0.03808706277269014
2023-02-24,0.028021206025326872,1.0588130444842838,0.1,0.0995915861208914,0.027536702792455407,0.002775218063325001,0.0,0.0,2.7752180633250014e-05,,-0.011133102180216348
2023-03-03,-0.03701849576930882,1.0196173782765534,0.1,0.07473645326142841,0.02010501817761271,0.0004084138791085497,0.0,0.02000000000000001,0.00020408332196332737,0000858470|0001463101|0001561550|0001743725,-0.04773946725356748
2023-03-10,0.019192169698046158,1.039186048027514,0.1,0.09473038617235796,0.02459971779789396,0.025263546738571518,0.0,0.0,0.00025263546738571517,,-0.029463521512346103
2023-03-17,0.021911458496735037,1.0619561299892548,0.1,0.10034947891819913,0.025946907979500198,0.005269613827642038,0.0,0.0,5.269613827642038e-05,,-0.008197651744396572
2023-03-24,0.04007164176462363,1.1045104555999303,0.1,0.10313537501431595,0.026123102223215636,0.0003494789181991871,0.0,0.0,3.494789181991871e-06,,0.0
2023-03-31,-0.01664437385663453,1.0861265706483634,0.1,0.09740404949931886,0.02581597858261474,0.0031353750143159435,0.0,0.0,3.135375014315944e-05,,-0.01664437385663453
2023-04-07,-0.018030462594968766,1.0665432061428863,0.1,0.08443704066974446,0.021826105418147376,0.0,0.020000000000000018,0.0016326530612244888,0.00021599680000000017,0000858470|0001463101|0001561550|0001743725,-0.03437473069136454
2023-04-14,-0.00617080198373765,1.059961779210678,0.1,0.10045688958469505,0.02783663237290075,0.015562959330255534,0.0,0.0,0.00015562959330255534,,-0.04033341301876148
2023-04-21,0.00839359315332433,1.0688586671434461,0.1,0.09053989088013382,0.024092982516671566,0.00045688958469509294,0.0,0.0,4.56889584695093e-06,,-0.03227836212480162
2023-04-28,-0.00019776313617758667,1.0686472863013012,0.1,0.09834539980314314,0.030156898203792384,0.009460109119866177,0.0,0.0,9.460109119866177e-05,,-0.03246974179085471
2023-05-05,-0.00502907070749381,1.0632729835371206,0.1,0.08267935615058913,0.022904415221314724,0.0016546001968568425,0.0,0.019999999999999993,0.00021654269276817468,0000858470|0001463101|0001561550|0001743725,-0.03733551987102823
2023-05-12,0.02908011684729428,1.0941930861389513,0.1,0.09845635755676763,0.028408266010732326,0.017320643849410886,0.0,0.0,0.00017320643849410883,,-0.009341124304138027
2023-05-19,0.029217684241996222,1.1261628742295346,0.1,0.09851621735519416,0.028359858438015022,0.0015436424432324208,0.0,0.0,1.5436424432324206e-05,,0.0
2023-05-26,0.016280630980952004,1.144497516409314,0.1,0.10417099348285165,0.030031137325773064,0.0014837826448058054,0.0,0.0,1.4837826448058055e-05,,0.0
2023-06-02,-0.0037497121574591175,1.1402059801578524,0.1,0.07931641376586251,0.020637195414474032,0.004170993482851652,0.0,0.02000000000000001,0.00024170159284155092,0000858470|0001463101|0001561550|0001743725,-0.0037497121574591175
2023-06-09,0.03725494539034857,1.182684291682382,0.1,0.0983892733109732,0.025732379337295583,0.02068358623413742,0.0,0.0,0.0002068358623413742,,0.0
2023-06-16,-0.029383991290765743,1.1479323067558616,0.1,0.09486143860287014,0.025352429616033047,0.001610726689026766,0.0,0.0,1.610726689026766e-05,,-0.029383991290765743
2023-06-23,0.03097341728867531,1.1834876931121625,0.1,0.10234346063602495,0.027648140705864896,0.0051385613971298705,0.0,0.0,5.13856139712987e-05,,0.0
2023-06-30,-0.012730925297754325,1.16842079970034,0.1,0.1028916781653273,0.02729788194925376,0.0023434606360249605,0.0,0.0,2.3434606360249605e-05,,-0.012730925297754325
2023-07-07,0.031125358214380672,1.204788315636146,0.1,0.10062770319179333,0.021303404114622903,0.0,0.10289167816532731,0.0,0.001028916781653273,,0.0
2023-07-14,-0.006497812753799459,1.196959826753177,0.1,0.09798509425979679,0.020749500266895208,0.000627703191793309,0.0,0.0,6.27703191793309e-06,,-0.006497812753799459
2023-07-21,0.015202839519259825,1.2151570149103066,0.1,0.0996821698279803,0.021889788727343637,0.0020149057402031757,0.0,0.0,2.014905740203176e-05,,0.0
2023-07-28,-0.032732536305999704,1.1753818438022647,0.1,0.10100578917203122,0.022497387376368968,0.00031783017201970215,0.0,0.0,3.1783017201970207e-06,,-0.032732536305999704
2023-08-04,-0.020271177865764933,1.1515554693863583,0.1,0.09639178166323527,0.02237146802544524,0.0010057891720312104,0.0,0.003179657369409063,4.185414560790745e-05,0001035002|0001280452,-0.052340187106308056
2023-08-11,-0.0209959334359916,1.1273774874032703,0.1,0.09629369630653656,0.022771601170731053,0.0036082183367646768,0.0,0.0,3.608218336764677e-05,,-0.07223718945778834
2023-08-18,0.01801184506113085,1.147683636031785,0.1,0.09868327980917162,0.023148807838426707,0.0037063036934634076,0.0,0.0,3.7063036934634076e-05,,-0.055526469460822625
2023-08-25,0.03585457540355641,1.1888333454993145,0.1,0.09931828429709443,0.022723681890715698,0.0013167201908283362,0.0,0.0,1.3167201908283363e-05,,-0.02166277204344258
2023-09-01,-0.019718977744021426,1.165390767218063,0.1,0.09176429431746161,0.021697355659719773,0.0006817157029056151,0.0,0.006988598396521893,7.670266457054829e-05,0000896429|0001035002|0001280452|0001863105,-0.040954582067665446
2023-09-08,-0.014647656714760315,1.1483205233213016,0.1,0.10141257077376693,0.024267785128419542,0.008235705682538393,0.0,0.0,8.235705682538394e-05,,-0.055002350123402155
2023-09-15,-0.025752813643235117,1.1187480388815059,0.1,0.09863919435904855,0.024833782323917898,0.001412570773766963,0.0,0.0,1.4125707737669632e-05,,-0.07933869849396946
2023-09-22,-0.0026053938621436457,1.1158332596077187,0.1,0.10221328065851283,0.024623224462784286,0.0013608056409514964,0.0,0.0,1.3608056409514962e-05,,-0.08173738379802642
2023-09-29,0.012801175469928427,1.1301172369591392,0.1,0.10007559561840314,0.026038290749553338,0.0022132806585128057,0.0,0.0,2.2132806585128055e-05,,-0.0699825429205495
2023-10-06,0.011233345937140315,1.1428122348314265,0.1,0.10314739431734218,0.022099488315301678,0.0,0.10007559561840318,0.0,0.0010007559561840318,,-0.059535335097596453
2023-10-13,-0.02160708726830396,1.1181193911421383,0.1,0.10118672196554686,0.0240001682283063,0.0031473943173422076,0.0,0.0,3.147394317342208e-05,,-0.07985603718489898
2023-10-20,-0.018124854599949836,1.0978536397523027,0.1,0.10024535143195264,0.022839471458989444,0.0011867219655468837,0.0,0.0,1.1867219655468839e-05,,-0.09653351272194433
2023-10-27,0.061454424125484186,1.1653216029573472,0.1,0.09706295120018327,0.022154357983044708,0.00024535143195267284,0.0,0.0,2.453514319526728e-06,,-0.0410115000295973
2023-11-03,0.03611278279233954,1.207404608888167,0.1,0.09073611587489207,0.019448687326067225,0.0029370487998167227,0.0,0.002824731485191925,5.761697321266464e-05,0001694028,-0.0063797566298144925
2023-11-10,0.018695173711483104,1.2299772477913764,0.1,0.10028624064075567,0.021458199860962302,0.00926388412510793,0.0,0.0,9.263884125107929e-05,,0.0
2023-11-17,0.007917903754316669,1.239716089259388,0.1,0.09919206026061891,0.02057339628601583,0.0002862406407557229,0.0,0.0,2.862406407557229e-06,,0.0
2023-11-24,0.0048982350655926155,1.2457885100791777,0.1,0.09918131717501572,0.02069976050143403,0.0008079397393810899,0.0,0.0,8.079397393810899e-06,,0.0
2023-12-01,0.0015154139847253223,1.247676395409362,0.1,0.09443615877745049,0.02028778270366935,0.0008186828249842522,0.0,0.0017223270574498275,2.5409957820382704e-05,0000807863|0001045810|0001694028,0.0
2023-12-08,0.030310322175391535,1.285493868924851,0.1,0.10236592924246918,0.023162825831392238,0.005563841222549449,0.0,0.0,5.56384122254945e-05,,0.0
2023-12-15,0.003719337527922084,1.290275054513457,0.1,0.09924624013051603,0.02268387925331916,0.002365929242469162,0.0,0.0,2.365929242469162e-05,,0.0
2023-12-22,0.001718950873221825,1.2924929739451092,0.1,0.09944254458477474,0.023082283016989478,0.0007537598694839932,0.0,0.0,7.537598694839931e-06,,0.0
2023-12-29,-0.0393220547972597,1.2416694943985664,0.1,0.10207623967829714,0.022197573507326165,0.0005574554152252536,0.0,0.0,5.574554152252536e-06,,-0.0393220547972597
