date,growth_factor,financial_conditions_proxy,inflation_policy_factor,VIX_z,credit_z,drawdown_z,corr_z,market_state,period,macro_state,fwd_4w_spy,fwd_4w_port
2006-02-03,0.37549640999072736,0.603114762346349,0.2906750227621824,-0.42574541176123576,,-0.8430378097442573,3.07812750854454,neutral_mixed,dev,overheating,0.019719305691848706,0.0
2006-02-10,1.1811991676198799,0.924905397060135,0.22436964044566787,0.18126483824537043,,0.1383298511336571,2.4551215018013774,neutral_mixed,dev,overheating,0.015398238576131467,0.0
2006-02-17,1.1811991676198799,0.8296442677126564,0.22436964044566787,0.12436492310109556,,-0.023043959744897327,2.387611839781771,neutral_mixed,dev,overheating,0.018083897680819878,0.0
2006-02-24,1.1811991676198799,0.36237758175231916,0.22436964044566787,-0.4095874876011814,,-0.9075147522639634,2.4042349851221023,neutral_mixed,dev,overheating,0.010182485583575512,0.0
2006-03-03,1.1811991676198799,0.1579092070175138,0.22436964044566787,-0.7463329281897985,,-0.8938309739893339,2.1138915232316737,neutral_mixed,dev,overheating,0.012319770245093986,0.0
2006-03-10,0.4824351713875015,0.3426867644645584,0.20298679582228663,-0.42595322944854386,,-0.6013730782691294,2.0553866011113486,neutral_mixed,dev,overheating,0.011394337838342166,0.0
2006-03-17,0.4824351713875015,0.27064935802605494,0.20298679582228663,-0.4910658983473553,,-0.5209216641562575,1.8239356365817776,neutral_mixed,dev,overheating,-0.01462206391258617,0.0
2006-03-24,0.4824351713875015,0.20873559772842118,0.20298679582228663,-0.31529025874584976,,-0.8729482741891875,1.8144453261203008,neutral_mixed,dev,overheating,0.007219267883498073,0.0
2006-03-31,0.4824351713875015,0.16754901071844128,0.20298679582228663,-0.9025885285866703,,-0.6841613643874307,2.089396925129425,neutral_mixed,dev,overheating,0.012632440614223351,0.0
2006-04-07,0.6442063607580973,0.24843084105308,0.12927086155401646,-0.7638615127323723,,-0.5108245703584753,2.0199786062500875,neutral_mixed,dev,overheating,0.023004095515503045,0.0
2006-04-14,0.6442063607580973,0.398845282332324,0.12927086155401646,-0.19808999651187334,,-0.378377054345132,1.7730028978539774,neutral_mixed,dev,overheating,0.00411772505081767,0.0
2006-04-21,0.6442063607580973,0.3929901028742428,0.12927086155401646,-0.11878978262118942,,-0.006024709413122781,1.3037848006570405,neutral_mixed,dev,overheating,-0.030880782266691293,0.0
2006-04-28,0.6442063607580973,-0.1257150390088432,0.12927086155401646,-0.632284112388013,,-0.8581217224677116,1.113260717829195,neutral_mixed,dev,expansion,-0.023503653667592404,0.0
2006-05-05,0.6442063607580973,0.07464114526938603,0.12927086155401646,-0.62591587335539,,-0.8473960207113335,1.6972353298748817,neutral_mixed,dev,overheating,-0.026562361001022515,0.0
2006-05-12,0.31815199840207437,0.11807287481252689,0.04659997016786785,-0.6001131580536687,,-0.8370645046974197,1.791396287188669,neutral_mixed,dev,overheating,-0.030098982468559098,0.0
2006-05-19,0.31815199840207437,1.308360867867538,0.04659997016786785,1.097434887222371,,0.6268313395801405,2.200816376800103,neutral_mixed,dev,overheating,-0.014941468400092181,0.0
2006-05-26,0.31815199840207437,2.1822931579304243,0.04659997016786785,2.8807240421661064,,1.5518349510335636,2.1143204805916027,stressed_panic,dev,overheating,-0.02640574410700756,0.0
2006-06-02,0.31815199840207437,1.2077953024319663,0.04659997016786785,1.0264479296954363,,0.9684976251285465,1.6284403524719162,neutral_mixed,dev,overheating,-0.008972078253793344,0.0048338107612982
2006-06-09,-0.1789961673258904,1.0639191944023405,-0.06968542377916764,1.0490040335993616,,0.6853358836681117,1.4574176659395477,neutral_mixed,dev,stress,0.014516296203735896,0.008403169786432553
2006-06-16,-0.1789961673258904,2.268460829909403,-0.06968542377916764,3.172827964224924,,2.2232189559296884,1.409335569573597,neutral_mixed,dev,stress,-0.009065348570644517,-0.00430944860196361
2006-06-23,-0.1789961673258904,2.0395710083604555,-0.06968542377916764,2.5271513997848745,,2.1977184089678694,1.3938432163286232,stressed_panic,dev,stress,-0.00393771646710468,0.01855242814596992
2006-06-30,-0.1789961673258904,1.7879746320132437,-0.06968542377916764,1.711645588718723,,2.1978912489451616,1.4543870583758465,neutral_mixed,dev,stress,0.005500038552075733,0.02195615426616288
2006-07-07,-0.07928642477914132,0.8331818095164755,0.028522356083551276,0.1412507041511185,,1.009112478083926,1.349182246314382,neutral_mixed,dev,stress,0.012558098315104444,0.0016195503917611404
2006-07-14,-0.07928642477914132,1.3039476165415718,0.028522356083551276,0.6358414942953554,,1.2649438888510953,2.011057466478265,neutral_mixed,dev,stress,0.02825483616051041,0.020069981263055904
2006-07-21,-0.07928642477914132,2.2006126642051775,0.028522356083551276,2.772321134035995,,2.4257460592969675,1.403770799282571,stressed_panic,dev,stress,0.05437688618377645,-0.000865791351357265
2006-07-28,-0.07928642477914132,1.8429592603520168,0.028522356083551276,2.323369153481654,,2.1725186510116,1.0329899765627966,neutral_mixed,dev,stress,0.014298561745686287,-0.00011136934057773497
2006-08-04,-0.07928642477914132,0.7659763286178781,0.028522356083551276,0.7089942968135733,,0.5991557552682591,0.989778933771802,neutral_mixed,dev,stress,0.025116900742465982,0.006027005246443292
2006-08-11,-0.19488552300655573,0.942746241675653,0.31658452443401564,0.7077861110676306,,0.5093343097992072,1.6111183041601216,neutral_mixed,dev,stress,0.025745833474299366,-0.010336506383907745
2006-08-18,-0.19488552300655573,1.0695072337010563,0.31658452443401564,0.6807277714187885,,0.9650991767653891,1.5626947529189914,recovery_fragile,dev,stress,0.014158224316323532,-0.009262161772960147
2006-08-25,-0.19488552300655573,0.12940479845664732,0.31658452443401564,-0.718931392200391,,-0.47630409865554385,1.5834498862258768,neutral_mixed,dev,stress,0.01724262293694106,-0.008213152192661784
2006-09-01,-0.19488552300655573,0.4132828180284605,0.31658452443401564,-0.36136079082871037,,-0.12842399401215557,1.7296332389262477,recovery_fragile,dev,stress,0.020906301250362577,-0.000601474375591344
2006-09-08,-0.05913624667823064,0.10008945309894994,0.4164033173593435,-0.5437966983777728,,-0.7602212812209779,1.6042863388956004,recovery_fragile,dev,stress,0.04086389218809055,0.023305122059244277
2006-09-15,-0.05913624667823064,0.4624714432975094,0.4164033173593435,0.09772042354205841,,-0.3049414145031731,1.5946353208536428,neutral_mixed,dev,stress,0.03538954518748086,0.0227076152296634
2006-09-22,-0.05913624667823064,5.864710816538832e-05,0.4164033173593435,-0.6504301544574984,,-0.9568921915010657,1.6074982872830603,neutral_mixed,dev,stress,0.04084566929094558,0.019278141735058308
2006-09-29,-0.05913624667823064,0.06903811841425818,0.4164033173593435,-0.20115087467815815,,-0.7543169894806058,1.1625822194015385,neutral_mixed,dev,stress,0.03241457418991242,0.022240854473336045
2006-10-06,-0.05913624667823064,-0.13883024916564754,0.4164033173593435,-0.5285498417350449,,-0.9408295306811358,1.0528886249192382,neutral_mixed,dev,slowdown,0.011332790346174768,0.018259495863098652
2006-10-13,0.37817286591122223,-0.16014436051538547,0.27159767211343255,-0.7510113008491311,,-0.9312401712788214,1.2018183905817963,neutral_mixed,dev,expansion,0.01178349687400161,0.02105337430316555
2006-10-20,0.37817286591122223,-0.2884953766179777,0.27159767211343255,-1.178079849942447,,-0.921939191907713,1.2345329119962267,neutral_mixed,dev,expansion,0.02616219449154255,0.03850594926072523
2006-10-27,0.37817286591122223,-0.38519021555767824,0.27159767211343255,-1.2267746716257772,,-0.9129124005950071,0.9841164255477498,neutral_mixed,dev,expansion,0.017693400552244637,0.04218035286394275
2006-11-03,0.37817286591122223,-0.42006924937308904,0.27159767211343255,-1.1208004066329287,,-0.9041465649032182,0.7647392234168799,neutral_mixed,dev,expansion,0.02695178703207212,0.03587208597688085
2006-11-10,0.3296301449873086,-0.1510411877053518,0.20223280070007846,-0.9164983748635106,,-0.3744356318424353,0.8378104435898904,recovery_confirmed,dev,expansion,0.02300355229903708,0.03168590890074766
2006-11-17,0.3296301449873086,-0.41934580962465623,0.20223280070007846,-1.104609441046887,,-0.8958906911079186,0.7424627032808369,recovery_confirmed,dev,expansion,0.019320689440219436,0.0018304984717024688
2006-11-24,0.3296301449873086,-0.5769136033537602,0.20223280070007846,-1.4812470526357548,,-0.8876900788472915,0.6381963214217659,calm_trend,dev,expansion,0.008437303786125764,0.010008819069060584
2006-12-01,0.3296301449873086,-0.4274977838762004,0.20223280070007846,-1.1021112074337245,,-0.8535039535336088,0.6731218093387319,calm_trend,dev,expansion,0.015611551738318262,-0.01446761975157793
2006-12-08,-0.3311483895544834,-0.2867828000970492,0.10815323504164792,-0.5972657766029944,,-0.7973509023537126,0.5342682786655594,recovery_confirmed,dev,slowdown,-0.0006857259751421094,0.005183783844025808
2006-12-15,-0.3311483895544834,-0.3008478842233606,0.10815323504164792,-0.37366626496909816,,-0.8661468448387658,0.3372694571377821,calm_trend,dev,slowdown,0.006322719762499067,0.021801016590660943
2006-12-22,-0.3311483895544834,-0.7953773332299248,0.10815323504164792,-1.4470891547181173,,-0.8587490876340521,-0.0802937573376049,calm_trend,dev,slowdown,0.014706663381631858,0.015083408359582209
2006-12-29,-0.3311483895544834,-0.4828020181234616,0.10815323504164792,-0.7347737085312321,,-0.2569324148062768,-0.4566999310328758,calm_trend,dev,slowdown,0.0036014301536220214,0.05298017752769475
2007-01-05,-0.3311483895544834,-0.5932188045749474,0.10815323504164792,-0.6224497688824024,,-0.5832430746624275,-0.5739635701800121,calm_trend,dev,slowdown,0.030382951543129318,0.03443159822506735
2007-01-12,-0.013505791990871428,-0.837543087931329,0.09245590853290109,-0.30629223643242226,,-0.1713073173750121,-2.035029709986553,calm_trend,dev,slowdown,0.004887093962329269,0.0356932992507841
2007-01-19,-0.013505791990871428,-1.3618261156587568,0.09245590853290109,-1.3712243589365438,,-0.8526502918246385,-1.8616036962150884,calm_trend,dev,slowdown,0.020375347049056552,0.02917761838778134
2007-01-26,-0.013505791990871428,-1.2404281014814746,0.09245590853290109,-1.2211353006857224,,-0.6880707332378654,-1.8120782705208365,calm_trend,dev,slowdown,0.022302727269456195,-0.021478289527016792
2007-02-02,-0.013505791990871428,-1.0696743052799838,0.09245590853290109,-0.8197501895769437,,-0.42258975163442747,-1.9666829746285803,calm_trend,dev,slowdown,-0.04240024555633571,-0.014334131389153588
2007-02-09,0.02162934271278679,-1.72818887631394,0.15353947862556183,-1.3702218815322766,,-0.840947059264683,-2.97339768814486,calm_trend,dev,expansion,-0.02195341910708626,-0.03498365706521977
2007-02-16,0.02162934271278679,-1.253100895104829,0.15353947862556183,-0.8136106945964994,,-0.508068903799348,-2.4376230869186397,calm_trend,dev,expansion,-0.04563586669141577,-0.008400134536188937
2007-02-23,0.02162934271278679,-1.7088246746039364,0.15353947862556183,-1.3788532257653174,,-0.8327445342628365,-2.914876263783655,calm_trend,dev,expansion,-0.009230631209615932,0.022351147006511474
2007-03-02,0.02162934271278679,-1.6629203312932919,0.15353947862556183,-1.0671397544622858,,-0.6655760521134352,-3.2560451873041543,calm_trend,dev,expansion,0.028075364699222775,0.023520215489894494
2007-03-09,-0.14994463204902314,0.6324514692027043,0.3276373567862469,3.0943177908114703,,1.8156856381811017,-3.012649021384459,neutral_mixed,dev,stress,0.028640797972699,0.03541836923853283
2007-03-16,-0.14994463204902314,-0.03868555342604626,0.3276373567862469,0.7549950282978807,,1.0139377478301714,-1.8849894364061908,neutral_mixed,dev,slowdown,0.049014856946150445,0.021183731792871502
2007-03-23,-0.14994463204902314,0.5667720806531258,0.3276373567862469,2.1003598743501897,,1.6261239813410922,-2.0261676137319045,neutral_mixed,dev,stress,0.03647379379532826,0.023292078475035335
2007-03-30,-0.14994463204902314,-0.5536815156459692,0.3276373567862469,0.14359847989760285,,-0.19198480908061072,-1.6126582177548998,neutral_mixed,dev,slowdown,0.05302803702224436,0.015041881652430185
2007-04-06,-0.14994463204902314,-0.054835932303334355,0.3276373567862469,0.9995388391761771,,0.32888848518662545,-1.4929351212728057,neutral_mixed,dev,slowdown,0.046312023213004136,0.01172362518306834
2007-04-13,-0.07285163723580103,-0.5234789077016294,0.21107429964071214,0.27695491937479455,,-0.5135054732776267,-1.333886169202056,neutral_mixed,dev,slowdown,0.038122437101569775,-0.014525225656754702
2007-04-20,-0.07285163723580103,-0.726956499722775,0.21107429964071214,-0.25093862785662285,,-0.853301907830323,-1.0766289634813788,neutral_mixed,dev,slowdown,0.026914548445362917,-0.011223336071384189
2007-04-27,-0.07285163723580103,-0.7252235140529678,0.21107429964071214,-0.31652313834710655,,-0.8471810004204514,-1.0119664033913454,neutral_mixed,dev,slowdown,0.01444569287792292,0.0021371860868286694
2007-05-04,-0.07285163723580103,-0.6218942712648514,0.21107429964071214,-0.11932932629168526,,-0.8411902968748578,-0.9051631906280112,neutral_mixed,dev,slowdown,0.020937943578438294,-0.016486750694412803
2007-05-11,-0.2170679470400012,-0.5720390630929223,-0.008649676055530797,0.11926386682675633,,-0.8353252395704008,-1.0000558165351223,neutral_mixed,dev,slowdown,0.0011933563436323034,0.00554068852328513
2007-05-18,-0.2170679470400012,-0.50316600145441,-0.008649676055530797,0.1395619371001416,,-0.8078980825870997,-0.841161858876272,neutral_mixed,dev,slowdown,0.0072707223860999865,-0.0030935101437121236
2007-05-25,-0.2170679470400012,-0.5525925031516931,-0.008649676055530797,0.03984221786429156,,-0.8242523450149238,-0.8733673823044469,neutral_mixed,dev,slowdown,-0.0032378901885239133,-0.014177247305027766
2007-06-01,-0.2170679470400012,-0.25412830697429123,-0.008649676055530797,0.34346487242283796,,-0.4845832108267923,-0.6212665825189194,neutral_mixed,dev,slowdown,-0.01948136219007764,0.01762082847546523
2007-06-08,0.08144766960761458,-0.4659269566464572,0.06264167067873055,0.04758600043753967,,-0.8174408884405131,-0.6279259819363981,neutral_mixed,dev,expansion,0.01720924141667319,0.020782354363310312
2007-06-15,0.08144766960761458,0.29570614417551955,0.06264167067873055,1.1294028106805252,,0.27825358224092944,-0.5205379603948961,neutral_mixed,dev,overheating,0.011629301406487661,0.02622832875970689
2007-06-22,0.08144766960761458,0.002465134165485975,0.06264167067873055,0.6492009563482318,,-0.6917765941354973,0.0499710402837234,neutral_mixed,dev,overheating,0.01959481559273186,-0.01459897996808702
2007-06-29,0.08144766960761458,0.630133967969373,0.06264167067873055,1.5876425635668476,,0.22570306839829543,0.0770562719429759,neutral_mixed,dev,overheating,-0.035364736915164265,-0.025623687511296053
2007-07-06,0.08144766960761458,0.7471143217028596,0.06264167067873055,1.8101852500085684,,0.26852616633817245,0.1626315487618378,neutral_mixed,dev,overheating,-0.06000759311191063,-0.03763660313267647
2007-07-13,-0.4670036298447356,0.19193833850725195,0.06637872993892825,1.0129149360627352,,-0.6640154218399045,0.2269155012989251,neutral_mixed,dev,stress,-0.06548272016392183,-0.04085644123809074
2007-07-20,-0.4670036298447356,0.21401041251422617,0.06637872993892825,1.2258575883637912,,-0.820211821853635,0.2363854710325223,neutral_mixed,dev,stress,-0.05726375977498068,0.01470672681800922
2007-07-27,-0.4670036298447356,0.5293191812097675,0.06637872993892825,2.119424124801034,,-0.3261306503019652,-0.2053359308697663,neutral_mixed,dev,stress,0.022189556703409843,0.022182872778201808
2007-08-03,-0.4670036298447356,2.571294077090324,0.06637872993892825,5.18691543731072,,2.6618155308973925,-0.1348487369371404,stressed_panic,dev,stress,0.02635625452802776,0.022872913067150922
2007-08-10,-0.20832621197618917,3.00308606579079,0.13028299338050336,5.053830394363067,,3.010611544944666,0.944816258064635,stressed_panic,dev,stress,0.009398220656651727,0.03456506065236201
2007-08-17,-0.20832621197618917,2.960456013287598,0.13028299338050336,5.558155582201421,,2.6159695902117552,0.7072428674496195,stressed_panic,dev,stress,0.02895433786344875,0.017872544870978065
2007-08-24,-0.20832621197618917,2.8630375017482024,0.13028299338050336,5.43866006513631,,2.54327054399358,0.6071818961147168,stressed_panic,dev,stress,0.029400351019431857,0.01530131234867839
2007-08-31,-0.20832621197618917,1.3225264714779612,0.13028299338050336,2.3691436762647275,,1.3286429676449913,0.2697927705241641,stressed_panic,dev,stress,0.03871387391434556,0.030090007206200798
2007-09-07,-0.8341957469339933,1.8099025578803472,-0.09350007314746488,3.0925808423536165,,1.5539335164185004,0.7831933148689249,stressed_panic,dev,stress,0.07201559609840444,0.030290792521349225
2007-09-14,-0.8341957469339933,2.2285709814958117,-0.09350007314746488,3.7515772672518963,,2.01650713382069,0.9176285434148478,stressed_panic,dev,stress,0.05487988274186537,0.021065346921331544
2007-09-21,-0.8341957469339933,1.680768172615485,-0.09350007314746488,3.2267427126588104,,1.0871140555111873,0.7284477496764566,stressed_panic,dev,stress,-0.01513412153702634,0.03205027408383105
2007-09-28,-0.8341957469339933,0.6866914259208,-0.09350007314746488,1.5295013639743344,,-0.14508279247592204,0.6756557062639877,recovery_fragile,dev,stress,0.006816407921826792,0.02126940569788342
2007-10-05,-0.8341957469339933,0.5540697831121375,-0.09350007314746488,1.2361919869891898,,-0.343744157718433,0.7697615200656557,recovery_fragile,dev,stress,-0.029836654543470155,0.015159886564567245
2007-10-12,-0.4908090136906903,0.28678220502480695,-0.2878723196868036,0.923171023767354,,-0.844803222902088,0.7819788142091548,stressed_panic,dev,stress,-0.07157934267036394,0.015105535762221874
2007-10-19,-0.4908090136906903,0.3084977035009257,-0.2878723196868036,1.1450177515777884,,-0.8398266677886377,0.6203020267136263,stressed_panic,dev,stress,-0.025923849897413843,0.0010578552886667289
2007-10-26,-0.4908090136906903,1.5012350831059982,-0.2878723196868036,2.5488463086600253,,1.3114757121748697,0.6433832284830999,stressed_panic,dev,stress,-0.06177628934093563,-0.0013734941083837265
2007-11-02,-0.4908090136906903,0.5742326094010615,-0.2878723196868036,1.590817911049359,,0.03134320381284157,0.1005367133409839,stressed_panic,dev,stress,-0.016798827635245508,0.0009618393944079695
2007-11-09,-0.7041510373154509,1.2690209624636621,-0.20505930323599098,2.475838366184966,,0.8136729926112954,0.5175515285947249,stressed_panic,dev,stress,0.0397548669408557,-0.0017648754811875275
2007-11-16,-0.7041510373154509,2.303191818942863,-0.20505930323599098,3.749705719832575,,2.707042715905,0.4528270210910137,stressed_panic,dev,stress,0.009465934159197227,0.0010230925237721946
2007-11-23,-0.7041510373154509,1.8655655513808433,-0.20505930323599098,2.881013522362116,,2.4411141830405176,0.2745689487398962,stressed_panic,dev,stress,0.03320761117237897,0.002030448929343645
2007-11-30,-0.7041510373154509,1.9509528444459427,-0.20505930323599098,2.8228717621418107,,2.8682963550411964,0.1616904161548213,stressed_panic,dev,stress,-0.0038893019919594993,0.004789463711900406
2007-12-07,-0.9854832478657489,1.192792955268058,-0.23178540756179258,2.1127999559229167,,1.4700055493831978,-0.0044266395019406,stressed_panic,dev,stress,-0.05864460382786881,0.017068660402691123
2007-12-14,-0.9854832478657489,0.796224000608158,-0.23178540756179258,1.6048636738933293,,0.7817714979953694,0.002036829935775,stressed_panic,dev,stress,-0.04264569484250143,0.0036310615398432717
2007-12-21,-0.9854832478657489,1.1882258511212886,-0.23178540756179258,2.1469702535732256,,1.8914492496771016,-0.4737419498864609,stressed_panic,dev,stress,-0.10848592794968888,0.00878012828279734
2007-12-28,-0.9854832478657489,0.7912184300420085,-0.23178540756179258,0.9990405461875526,,1.3519262849555742,0.0226884589828988,neutral_mixed,dev,stress,-0.09680949273863333,0.009194221019075903
2008-01-04,-0.9854832478657489,1.058034084885988,-0.23178540756179258,1.5223392370824154,,1.5848522417909339,0.0669107757846142,stressed_panic,dev,stress,-0.012242349589983718,-0.0017142309811844971
2008-01-11,-1.718540274520784,1.8434262131388508,0.0058625222935731434,2.2358068132592273,,3.2597243390273443,0.0347474871299815,stressed_panic,dev,stress,-0.05051762558492278,0.004656358221375452
2008-01-18,-1.718540274520784,1.7737939829573817,0.0058625222935731434,2.1362559393592284,,3.447220045767096,-0.2620940362541795,stressed_panic,dev,stress,0.02332293941087222,0.002123770803062988
2008-01-25,-1.718540274520784,2.5452323597789523,0.0058625222935731434,2.8580153947262086,,5.190856535543475,-0.4131748509328261,stressed_panic,dev,stress,0.019392925697766506,0.0026743343297236186
2008-02-01,-1.718540274520784,2.479960636201378,0.0058625222935731434,3.1704739447476276,,4.584770128398799,-0.3153621645422928,stressed_panic,dev,stress,-0.041266559415190245,0.0013366851677105984
2008-02-08,-1.7173670806769108,1.2129232494256585,-0.18846473339966302,2.0292576606859045,,2.9256355258320434,-1.3161234382409723,stressed_panic,dev,stress,-0.025249679112171557,0.00829392210442538
