Date,base,sleeve,beta,correlation,residual_short_momentum,residual_long_momentum,sleeve_momentum,residual_information_ratio,gate,selected_base_return,selected_sleeve_return,selected_target_weight,selected_turnover,selected_outer_cost,selected_net_return
2023-01-06,0.03190482528873,-0.005497500000000044,,,,,,,False,,,,,,
2023-01-13,0.0042791762226668,0.040280837065487685,,,,,,,False,,,,,,
2023-01-20,0.0204722843315787,0.00528577569488875,,,,,,,False,,,,,,
2023-01-27,0.0160522068344805,0.023870352286216034,,,,,,,False,,,,,,
2023-02-03,-0.007900380873914,0.022467171337763103,,,,,,,False,,,,,,
2023-02-10,-0.002429977780518,-0.01005214612705585,,,,,,,False,,,,,,
2023-02-17,-0.0195596164353608,-0.0036665258934700518,,,,,,,False,,,,,,
2023-02-24,0.0217711544611855,-0.024450482052162492,,,,,,,False,,,,,,
2023-03-03,-0.0293409817155396,0.027586392594652676,,,,,,,False,,,,,,
2023-03-10,0.0164767529473557,-0.03866485002584619,,,,,,,False,,,,,,
2023-03-17,0.0169286323788676,0.019932454873670125,,,,,,,False,,,,,,
2023-03-24,0.030926069507787403,0.0190920016645304,,,,,,,False,,,,,,
2023-03-31,-0.0111496915670695,0.04156694386638726,,,,,,,False,,,,,,
2023-04-07,0.0024427310946464,-0.016150496343498078,,,,,0.12039683655672362,,False,,,,,,
2023-04-14,-0.0161276488245642,0.002531025760289962,,,,,0.10839527456657772,,False,,,,,,
2023-04-21,0.0060576769467527,-0.0060026925373821705,,,,,0.06817371998667032,,False,,,,,,
2023-04-28,0.0010137250721866,0.007293743638878025,,,,,0.05617907588033977,,False,,,,,,
2023-05-05,-0.0031858452332253,0.0021262645827835325,,,,,0.03907938433904112,,False,,,,,,
2023-05-12,0.0235019904154883,-0.00332393864520808,,,,,0.018407995114672504,,False,,,,,,
2023-05-19,0.0229283366637609,0.029704142181237403,,,,,0.025329632719620188,,False,,,,,,
2023-05-26,0.012658152425152999,0.027921760644604943,,,,,0.05967148284297519,,False,,,,,,
2023-06-02,-0.0029491158728977,0.017831984556136327,,,,,0.11655980174147618,,False,,,,,,
2023-06-09,0.029505170694218995,-0.003844711255395983,,,,,0.10596080978899391,,False,,,,,,
2023-06-16,-0.0217946162981356,0.03731480227078299,,,,,0.1460193771601832,,False,,,,,,
2023-06-23,0.0238942397144123,-0.028879553247890488,,,,,0.16555057929267036,,False,,,,,,
2023-06-30,-0.009228571541637701,0.02913440497982811,,,,,0.11068480316410034,,False,,,,,,
2023-07-07,0.0253282269941994,-0.00993212298170687,-0.4509575422570486,-0.3638801303630407,,,0.097427247240917,,False,,,,,,
2023-07-14,-0.0005779420202707,0.02959605733821702,-0.4725855327046224,-0.38495198248906515,,,0.10436348325606382,,False,,,,,,
2023-07-21,0.010120765644854698,-0.0089705822094015,-0.4887038379324056,-0.3918997980331829,,,0.13417765536626636,,False,,,,,,
2023-07-28,-0.0217810507085097,0.022261893365175922,-0.49535045603924965,-0.39309067017157673,,,0.1307912134470326,,False,,,,,,
2023-08-04,-0.0213553292533667,-0.030338093981488456,-0.49677699215446325,-0.4093929013132077,,,0.14759450672562702,,False,,,,,,
2023-08-11,-0.0227331308664341,-0.021388305395218077,-0.35602623395022076,-0.2893888934896128,,,0.11041763503846469,,False,,,,,,
2023-08-18,0.0079567274886086,-0.026098193727287056,-0.2580952921753245,-0.21204213321857193,,,0.09029174641448456,,False,,,,,,
2023-08-25,0.037415181897807,0.01632175878190023,-0.2697420555672335,-0.21488177690334914,,,0.031206011221817764,,False,,,,,,
2023-09-01,-0.0049259490477894,0.03659231060902801,-0.2128009028380878,-0.1774359092275764,,,0.019568946895536676,,False,,,,,,
2023-09-08,-0.0160231301469181,-0.018380730630113917,-0.2370721530008231,-0.19307102590059705,,,0.038361288035714924,,False,,,,,,
2023-09-15,-0.011960802466622802,-0.01767290160967483,-0.18719820722347882,-0.1526209390174942,,,0.023209393575699844,,False,,,,,,
2023-09-22,-0.0086377140722439,-0.02552917948144584,-0.15345709988692233,-0.12461527609216395,,,-0.031030587400640575,,False,,,,,,
2023-09-29,0.0037836723754455003,-0.003960439477040056,-0.12193436674562255,-0.0972709524734164,-0.03632590756817966,,-0.027687634720241938,,False,,,,,,
2023-10-06,-0.0121430317354058,0.014134457330868822,-0.12216611705868578,-0.09729431133988402,-0.06309411502329298,,-0.05895519932280091,,False,,,,,,
2023-10-13,-0.0214888364919839,0.01220502479708041,-0.13205294201182516,-0.10589470633878928,-0.0532828688232968,,-0.03608027246280043,,False,,,,,,
2023-10-20,-0.019039186983941,-0.02160214189824472,-0.14057954454467703,-0.11513854498194608,-0.07179707493018372,,-0.05236195810948119,,False,,,,,,
2023-10-27,0.0458512795711765,-0.01855634953585994,-0.09603332875458204,-0.078671725605419,-0.08994404451795535,,-0.06444045575513635,,False,,,,,,
2023-11-03,0.0393832803579532,0.06234051518545081,-0.14608692259552228,-0.126145745517493,-0.11090816345797117,,-0.10179673106307985,,False,,,,,,
