name,weeks_triggered,full_ann_return,full_ann_vol,full_sharpe,full_max_drawdown,full_cvar_5,full_calmar,holdout_ann_return,holdout_sharpe,holdout_max_drawdown,avg_turnover,avg_BIL,avg_SPY,max_etf_weight
improved_phasedd_hint_light,247,0.06038883936824169,0.07727201863639031,0.7815097940226748,-0.14418048984626852,-0.02667320405192306,0.4188419628247267,0.11599999245495618,1.5276260023436843,-0.06342388678925592,0.1127398923476893,0.2929518420480942,0.06981067317160503,1.0
improved_phasedd_hint_moderate,247,0.05955748248647397,0.07623674418857423,0.7812175496261549,-0.1390949292629271,-0.0264072273029487,0.4281786748235386,0.1149009589629062,1.5242924091430823,-0.0630654264384769,0.11388437166529407,0.3019858068539186,0.06880967492186119,1.0
improved_phasedd_hint_state_gated,171,0.05997774271317491,0.07730369954711712,0.7758715697250437,-0.1500882942979026,-0.026682730076100634,0.3996163924291667,0.11481889326326766,1.5162873645041448,-0.06306542643847701,0.12047212798330856,0.2958950958995699,0.06936568179969581,1.0
improved_phase2b_regime_confidence_boost,0,0.06892339744592735,0.07789583362986176,0.8848149411100881,-0.139754039463866,-0.026181041847003924,0.49317642416874674,0.1243430057940289,1.6248992715714408,-0.06264198894939876,0.05622922283196535,0.2839178772422698,0.07081167142134885,1.0
improved_phase2b_combo_abc,0,0.06858383853128158,0.07758151231293113,0.8840229648352725,-0.13674121541523376,-0.026085048036177054,0.5015593749332796,0.12357814887332408,1.6276887811347291,-0.0623953152856741,0.05657147975333692,0.28555249754723755,0.07075650850396527,1.0
