version_name,upside_capture_positive_weeks,downside_capture_negative_weeks,recovery_week_capture,recovery_fragile_capture,recovery_confirmed_capture,calm_week_capture,stress_downside_capture,avg_offensive_when_benchmark_positive,avg_cash_when_benchmark_positive,avg_regime_multiplier_when_benchmark_positive,avg_target_vol_multiplier_when_benchmark_positive,avg_dynamic_speed_when_benchmark_positive,production_score
improved_hrp_neutral_ease_beta_diag,0.3266749075907012,0.24365533217866056,0.3148981227449771,0.29303644044249716,0.3988446591330087,0.4353119177343545,0.30145570145859646,0.5660407861476728,0.2743502996226028,0.8376713455428315,0.9997540358697379,0.637062937062937,0.49487804878048786
improved_hrp_good_state_fragile_combo,0.32150557916765354,0.23801571863051615,0.30411442659215915,0.27580360172741303,0.41282498494722303,0.4246371340727554,0.3041734044948635,0.5630618395473511,0.2746278073306924,0.8506712587206711,0.9997540358697379,0.637062937062937,0.49878048780487805
improved_hrp_good_state_transition_aware,0.32403320344969555,0.2397821943507558,0.30715336569763113,0.2775562213171242,0.4208032542717693,0.42496710301225654,0.3052274876437416,0.5676994445312298,0.26867417973432517,0.8571747552241675,0.9997540358697379,0.637062937062937,0.5496341463414635
improved_hrp_good_state_stabilizer,0.32150557916765354,0.23801571863051615,0.30411442659215915,0.27580360172741303,0.41282498494722303,0.4246371340727554,0.3041734044948635,0.5630618395473511,0.2746278073306924,0.8506712587206711,0.9997540358697379,0.637062937062937,0.49878048780487805
improved_hrp_good_state_strong_offense,0.3271673050157414,0.24144780194619717,0.31206176364106597,0.28205892287669737,0.42726948320822317,0.42542191614263397,0.30440836253803827,0.5724936224311967,0.2622239405492765,0.8647971328465452,0.9997540358697379,0.637062937062937,0.5334146341463415
improved_hrp_good_state_mix_rotation,0.32319432033030404,0.23956641144623217,0.3064826617271256,0.2796847335132536,0.409383857746907,0.42590039143804503,0.30378439624313314,0.5647164808879289,0.27281801891426943,0.8506712587206711,0.9997105779538485,0.637062937062937,0.4287804878048781
improved_hrp_good_state_combo_plus,0.3288762825085501,0.24301994560410423,0.31443291421868996,0.28594350258522944,0.42382922678383156,0.42669272652235374,0.30395725243139343,0.5741655334839182,0.26039483807416186,0.8647971328465452,0.9997105779538485,0.637062937062937,0.5039024390243902
improved_hrp_stacked_defense_continuous_overlay,0.33031262133734296,0.24252440512611156,0.3200423269355752,0.2919054220706114,0.42808505097723487,0.4270584265435185,0.2920967235967526,0.5751511648766381,0.25839440568854083,0.8699300699300698,0.9997540358697379,0.637062937062937,0.4495121951219513
improved_hrp_stacked_defense_self_gated_overlay,0.32672114695951715,0.24180289651424008,0.31129870958464445,0.2827866130175622,0.42078212988373714,0.4264195727840773,0.3046475278959356,0.5698023751183865,0.26612609073574733,0.8506712587206711,0.9997540358697379,0.637062937062937,0.5324390243902439
improved_hrp_stacked_defense_asymmetric_speed,0.32124792014856635,0.23785581342121093,0.30134257738025205,0.27400611139681447,0.4063117011945945,0.4243964249681539,0.3061159195393911,0.5626947761347837,0.2750728015798252,0.8506712587206711,0.9997542156880243,0.702097902097902,0.4347560975609757
improved_hrp_stacked_defense_continuous_self_gated_combo,0.3347717967832225,0.24583607349752154,0.32524966927727117,0.29746261397560464,0.43194900818098386,0.42855917341683814,0.2953166916172148,0.5808299310407651,0.25128633342492535,0.8699300699300698,0.9997540358697379,0.637062937062937,0.47243902439024393
improved_hrp_self_gated_relief_targeted,0.3233191096604948,0.239487279630197,0.30581639024223595,0.2782950626378676,0.4114953630322202,0.42554900033902543,0.3056819129903138,0.5655581247472884,0.2714943869084864,0.8506712587206711,0.9997540358697379,0.637062937062937,0.505609756097561
improved_hrp_continuous_overlay_careful,0.32560584329534753,0.24028120416609522,0.31338103791166333,0.2850296363286586,0.42224740655198667,0.42627364406377427,0.29183472508278946,0.5691014664113517,0.26636495277530503,0.8609090909090908,0.9997540358697379,0.637062937062937,0.40146341463414636
improved_hrp_targeted_relief_continuous_combo,0.3274856290746195,0.24181708731483822,0.31506284088271036,0.28751409159775976,0.4208471100115111,0.42709242418851145,0.29332157303581796,0.5716230342402718,0.26320919489246747,0.8609090909090908,0.9997540358697379,0.637062937062937,0.4258536585365854
improved_hrp_separate_canary_proxy,0.32291287642983235,0.23911338978607358,0.3047722640245766,0.27691104937425054,0.4117563669448284,0.4230158278472675,0.30502521378880343,0.5653117008037455,0.27158152724251333,0.8540279020773145,0.9997540358697379,0.637062937062937,0.45743902439024386
improved_hrp_threshold_recentering,0.32150557916765354,0.23801571863051615,0.30411442659215915,0.27580360172741303,0.41282498494722303,0.4246371340727554,0.3041734044948635,0.5630618395473511,0.2746278073306924,0.8506712587206711,0.9997540358697379,0.637062937062937,0.49878048780487805
improved_hrp_trend_horizon_ensemble,0.32150557916765354,0.23801571863051615,0.30411442659215915,0.27580360172741303,0.41282498494722303,0.4246371340727554,0.3041734044948635,0.5630618395473511,0.2746278073306924,0.8506712587206711,0.9997540358697379,0.637062937062937,0.49878048780487805
improved_hrp_cta_vol_managed_local,0.2925421759698672,0.20709051289309485,0.19144111668351763,0.19904263587120385,0.16225209095968107,0.45882589402093094,0.25974498555988024,0.5482582751633861,0.2815621023466257,0.8506712587206711,1.0,0.637062937062937,0.5236585365853659
improved_hrp_non_self_gated_relief_narrow,0.323554107707905,0.23958525815580775,0.30559300813355694,0.278038650988188,0.41139881085031077,0.4252571000048424,0.305392616115356,0.5665107370560891,0.27018089615890384,0.8506712587206711,0.9997540358697379,0.637062937062937,0.5289024390243904
improved_hrp_non_self_gated_relief_flat,0.32372946246508033,0.2396643998064495,0.3053074195349219,0.2777299423960206,0.411202000569442,0.4250218745895098,0.3052945456254833,0.5672862842320474,0.26910683860260926,0.8506712587206711,0.9997540358697379,0.637062937062937,0.5379268292682928
improved_hrp_non_self_gated_relief_narrow_plus_confirmed,0.3235851101088153,0.2395850646504334,0.30509825611613606,0.27799200104942284,0.4091833944791153,0.42553948731228314,0.30539914176561034,0.5666541049674898,0.26995296302372374,0.8506712587206711,0.9997540358697379,0.637062937062937,0.5254878048780488
improved_hrp_confirmed_leadership,0.3254303472388008,0.24166330246609982,0.31080762708492665,0.27854589145196273,0.4346892628521087,0.4239103926367596,0.30495171576885505,0.5672323382319348,0.2702307325308689,0.8506712587206711,0.9997540358697379,0.637062937062937,0.5723170731707318
improved_hrp_calm_confirmed_leadership,0.3250392223241337,0.24108894182666044,0.30906695748560126,0.2783704828678779,0.4269381573240825,0.43014971298082355,0.3014308157194987,0.5674556322134254,0.2691089989045339,0.8506712587206711,0.9997232838566394,0.637062937062937,0.5651219512195123
improved_hrp_calm_confirmed_fragile_leadership,0.32544770308535403,0.24139038376861674,0.3160367117563082,0.28692785738140636,0.4278116186087157,0.4306910309553369,0.3015940885281696,0.5676334087357141,0.26883583879274203,0.8506712587206711,0.9997232838566394,0.637062937062937,0.5753658536585367
improved_hrp_overlay_cash_wider_cap,0.3236805187384272,0.23962546888760003,0.3050119481267522,0.2778913047118607,0.40915233621741465,0.4254224326561601,0.3052843126256485,0.567037081018654,0.26942511603867164,0.8506712587206711,0.9997540358697379,0.637062937062937,0.5215853658536586
improved_hrp_overlay_cash_wider_cap_persistence_gated,0.3236757044354432,0.23962825236550192,0.3049902097998048,0.27785569919218633,0.40918384643661077,0.4254426539096043,0.3052394686468611,0.5669898401460018,0.2694938265949615,0.8506712587206711,0.9997540358697379,0.637062937062937,0.5325609756097561
improved_hrp_phase1_dynamic_risk_budget,0.3229904005843766,0.23851663590145575,0.3055710097668187,0.2790613806291626,0.4073651679769137,0.4344596882497862,0.3044136338209209,0.565379074752796,0.2717436074135545,0.8506712587206711,0.9997864566501466,0.637062937062937,0.6676829268292683
improved_hrp_phase1_continuous_confidence,0.32368455738414753,0.23963281724741037,0.30494171176853313,0.27799875147349823,0.4083998155646839,0.42543124281953454,0.3052340313562709,0.5670631576993573,0.26938318604071465,0.8506712587206711,0.9997540358697379,0.637062937062937,0.5225609756097561
improved_hrp_phase1_confidence_gated,0.32368307692285486,0.2396274171141591,0.30490475796806227,0.27795124280657124,0.4084033913295399,0.42547420785709594,0.3052607403935547,0.5670561801791562,0.2693907777009875,0.8506712587206711,0.9997540358697379,0.637062937062937,0.5308536585365854
improved_hrp_phase1_internal_redeploy,0.32597057213369884,0.24050101704223514,0.28996205728536306,0.2887640410248025,0.29456231239012204,0.4284734716878698,0.2953084651021152,0.5755468660776787,0.25806689564067625,0.8506712587206711,0.9996869557798481,0.637062937062937,0.32682926829268294
improved_hrp_phase1_leadership,0.3265962193063341,0.2426077357949731,0.31442854004484977,0.2872969940731225,0.4186107927949408,0.43098550446029,0.30389534414002395,0.5688330554879971,0.26756351565195763,0.8506712587206711,0.9997001516759312,0.637062937062937,0.5441463414634147
improved_hrp_phase1_combo_f_a_plus_e,0.3265199590884357,0.2420856238203082,0.31549044005833415,0.2884654113582908,0.4192636778067594,0.43662150775589176,0.303726255294451,0.5688700717311127,0.26773560778155125,0.8506712587206711,0.99972082696153,0.637062937062937,0.6017073170731708
improved_hrp_phase1_combo_g_a_e_d_restricted,0.327795650164986,0.241834862101337,0.2953496546774562,0.29658826015366735,0.2905935412987817,0.4402884160675455,0.29519465601429784,0.5757152121538395,0.2585228556273063,0.8506712587206711,0.9997404652076481,0.637062937062937,0.4621951219512195
improved_phase2a_erc_dynamic_risk_budget,0.3103202337164235,0.22773581058251532,0.2590288786408203,0.2547332219854227,0.2755237436170589,0.45454325066630746,0.21371490093086704,0.5662374062320982,0.2641882884226534,0.8506712587206711,0.9962929911625111,0.637062937062937,0.2880487804878049
improved_phase2a_principled_continuous_map,0.32304686757582435,0.2385476425544613,0.3054004942001788,0.2791062739463761,0.406367505191844,0.4344107234822043,0.3043077124201669,0.5655985496257171,0.27143437757690003,0.8506712587206711,0.9997864566501466,0.637062937062937,0.6709756097560977
improved_phase2a_herc_dynamic_risk_budget,0.33537452978673943,0.25594653627599606,0.28693056798118627,0.2917552092117605,0.26840445846144206,0.4318807324901699,0.24959541112380892,0.5726832212037494,0.26174534269645106,0.8506712587206711,0.9953856837877192,0.637062937062937,0.22146341463414634
improved_phase2a_combo_erc_plus_principled_continuous,0.3094852659614324,0.22678698176267417,0.25755881317586893,0.2531718295811929,0.2744043638918995,0.4544459852955364,0.215355178728337,0.5660378661651784,0.26439923231639034,0.8506712587206711,0.9964439508650176,0.637062937062937,0.3134146341463415
improved_phase2a_combo_herc_plus_principled_continuous,0.33540769340524956,0.25597304638778245,0.2867163453635091,0.29182871779073943,0.2670853786312284,0.43174813671200835,0.24952719574691218,0.5728511622713157,0.2615070728028183,0.8506712587206711,0.9953867052020802,0.637062937062937,0.22146341463414634
improved_phase2b_regime_confidence_boost,0.32427619470182545,0.23921112228742591,0.30405155503754155,0.280489374807303,0.3945278227241641,0.4343959426574239,0.30592661242086766,0.5679455656488382,0.268537320634494,0.8549408107768407,0.9997864566501466,0.637062937062937,0.716219512195122
improved_phase2b_transition_quality_gate,0.32338671116398426,0.23863829637414444,0.30027218252902593,0.27396020059159515,0.40130739649795294,0.43649148136526106,0.3074470781637246,0.5662956758165963,0.27072236475739353,0.8531188111682235,0.9997864566501466,0.637062937062937,0.6512195121951221
improved_phase2b_tail_risk_suppression,0.32128683840438255,0.23762077602343581,0.302450581918859,0.27544908790737677,0.4061334489646851,0.4331606963634939,0.3060420877162208,0.5633915250956644,0.2743405559387519,0.8469402852387579,0.9997864566501466,0.637062937062937,0.6681707317073173
improved_phase2b_combo_ac,0.3226006514104816,0.23839729935587922,0.3009246108566323,0.27686019134204287,0.3933294240127166,0.4330969515603338,0.3075553434432292,0.5660145581277575,0.2710777316760909,0.8513921233079811,0.9997864566501466,0.637062937062937,0.7086585365853659
improved_phase2b_combo_abc,0.32308029171470076,0.23854714730442395,0.2963307916540948,0.27265077541072913,0.3872595371064696,0.43511132591595797,0.31064554234785813,0.5667197682389828,0.27036388659421473,0.8534502994544204,0.9997864566501466,0.637062937062937,0.6963414634146341
improved_phaseb_trend_quality_module,0.3590923207640821,0.2777321824158229,0.33987612607490153,0.3259425219143402,0.39337968506442644,0.404481629756356,0.26456750780214566,0.5587152440945716,0.28480685566811265,0.8549408107768407,0.9910271988413258,0.637062937062937,0.5619512195121952
improved_phaseb_confirmation_module,0.3397281650547076,0.2564807775282138,0.3149810951497678,0.2838333256455221,0.43458521938487166,0.39648023394047716,0.28850714014364914,0.5768332353451194,0.2607767510025126,0.8549408107768407,0.9964522709755411,0.637062937062937,0.42219512195121955
improved_phaseb_trend_quality_refined,0.3627717612886605,0.2790512173651766,0.3599740951708115,0.34466570654932743,0.4187566803659945,0.428813625702004,0.278608092239757,0.5615884907010007,0.2811918189688391,0.8549408107768407,0.99163990076899,0.637062937062937,0.6168292682926829
improved_phaseb_combo_trend_quality_confirmation,0.382595553331727,0.30426249494885976,0.40600391750802906,0.3480508558094596,0.6285375146651403,0.3745802663833301,0.26009257164651917,0.5745922543551409,0.27583273785842366,0.8549408107768407,0.9867305830652192,0.637062937062937,0.3490243902439024
improved_phase3_richer_sleeve_sector_rotation,0.34874790446761716,0.272873491851532,0.4253039135491482,0.3306983163894207,0.7885793511205585,0.38277916335215945,0.24512604855248113,0.5883483452539517,0.28387938749116387,0.8549408107768407,1.0,0.637062937062937,0.5602439024390244
improved_phase3_sleeve_quality_confirmed,0.3237462485858907,0.23864152397512328,0.3001651343119713,0.2733127825353826,0.40327531102796543,0.4325813047711924,0.30661606354124715,0.5676511420817146,0.26875279381921957,0.8549408107768407,0.9997620354700042,0.637062937062937,0.7053658536585368
improved_phase3_state_conditioned_sleeve_lead,0.32377093147477964,0.2385376185971238,0.3030164621341108,0.27939173026037767,0.39373292148320954,0.4314724424305388,0.30599737714671,0.5678765864951577,0.2685989580551876,0.8549408107768407,0.9998035302785566,0.637062937062937,0.7687804878048783
improved_phase3_combo_a1b1,0.3479817493035111,0.2718206148640064,0.4195281833018605,0.3257058592987435,0.7797959352051044,0.3876112369457129,0.24446461942952524,0.5876456661285343,0.28418465617129707,0.8549408107768407,1.0,0.637062937062937,0.5829268292682928
improved_phase3_combo_a1b1c1,0.3467888979679738,0.27060850520521224,0.4183285623207709,0.3250038982105289,0.7766853531310824,0.38164387131605126,0.24605152555018542,0.587026406380802,0.28429097994786795,0.8549408107768407,1.0,0.637062937062937,0.6100000000000001
improved_phase3_1_c1_widened,0.32360060942465874,0.2383563655292093,0.30245690205249387,0.2788600295877571,0.39306638423219176,0.4294341410623333,0.30571947479951345,0.5678865882950982,0.2685897606306046,0.8549408107768407,0.999811373774393,0.637062937062937,0.760487804878049
improved_phase3_1_c1_conviction_gated,0.32383023035971426,0.23864623704830085,0.30289968840586473,0.27954378464079505,0.392583876391131,0.4310173096592038,0.305971855480228,0.5678939475993537,0.26859233172909236,0.8549408107768407,0.9997969899629155,0.637062937062937,0.7595121951219515
improved_phase3_1_a1_state_gated,0.3323771556851672,0.24519196373600288,0.3824177696974884,0.3061781562365402,0.6751697819652254,0.4372958901144303,0.25768911461690513,0.5752786762573686,0.26945972341994306,0.8549408107768407,0.9998110103741547,0.637062937062937,0.6653658536585365
improved_phase3_1_combo_c1a_a1g,0.3316189355486892,0.2442258115993113,0.38296242746482667,0.3052923291212679,0.6812073496371677,0.4341428520609554,0.25821178769603226,0.5755086772821265,0.269200657785519,0.8549408107768407,0.9998519256418985,0.637062937062937,0.7839024390243903
improved_phase3_2_combo_tight_gate,0.3272015849089339,0.24202763375059053,0.3251468827590548,0.2535791634438411,0.5999593180775166,0.4324537677999096,0.26365108698789236,0.5720120848230448,0.26936682106513776,0.8549408107768407,0.9998519256418985,0.637062937062937,0.7173170731707317
improved_phase3_2_combo_dd_guard,0.3301273688511996,0.24307358676243193,0.35814642829890286,0.27898158723142547,0.6621310036565773,0.4324537662243155,0.25821178769603226,0.5740152753380445,0.2691533993110589,0.8549408107768407,0.9998519256418985,0.637062937062937,0.7570731707317073
improved_phase3_2_combo_tight_gate_dd_guard,0.3272015849089339,0.24202763375059053,0.3251468827590548,0.2535791634438411,0.5999593180775166,0.4324537677999096,0.26365108698789236,0.5720120848230448,0.26936682106513776,0.8549408107768407,0.9998519256418985,0.637062937062937,0.7173170731707317
improved_phase3_4_combo_fragile_guard,0.33030782797718927,0.24326069168782521,0.3607325147778642,0.2822411523724302,0.6621310036565773,0.43287417170802234,0.25821178769603226,0.5742984784529064,0.2690547634011265,0.8549408107768407,0.9998519256418985,0.637062937062937,0.7636585365853659
improved_phase3_4_combo_tilt_dampened,0.3318041574862041,0.24446783233628214,0.383003679440054,0.30528769502338216,0.6814247992559703,0.4340104666114321,0.25852677681697667,0.5754809445507442,0.2692273283534942,0.8549408107768407,0.9998369996179514,0.637062937062937,0.7673170731707317
improved_phase3_4_combo_fragile_guard_tilt_dampened,0.33049304069978114,0.24350278583423512,0.3607734298266989,0.2822360936044751,0.6623484532753803,0.43274040822564114,0.25852677681697667,0.5742707457215239,0.26908143396910167,0.8549408107768407,0.9998369996179514,0.637062937062937,0.7431707317073171
