version_name,observations,avg_prod_share,avg_partner_share,avg_l1_distance_to_production,avg_l1_distance_to_partner,avg_bil_weight,partner
improved_phaseu_prod90_r2_10_holdings_blend,1109,0.9000000000000001,0.09999999999999998,0.023479503126451147,0.2113155281380626,0.28293149942185575,improved_phaser_light_abstention_overlay_allocator
improved_phaseu_prod80_r2_20_holdings_blend,1109,0.7999999999999998,0.19999999999999996,0.0469590062529025,0.1878360250116112,0.2825908223433331,improved_phaser_light_abstention_overlay_allocator
improved_phaseu_prod70_r2_30_holdings_blend,1109,0.7000000000000002,0.3,0.07043850937935386,0.16435652188515987,0.28225014526481046,improved_phaser_light_abstention_overlay_allocator
improved_phaseu_prod90_r3_10_holdings_blend,1109,0.9000000000000001,0.09999999999999998,0.03085739125580299,0.27771652130222985,0.2837685389220297,improved_phaser_fast_narrow_regret_allocator
improved_phaseu_prod80_r3_20_holdings_blend,1109,0.7999999999999998,0.19999999999999996,0.061714782511606225,0.2468591300464266,0.2842649013436809,improved_phaser_fast_narrow_regret_allocator
improved_phaseu_prod70_r3_30_holdings_blend,1109,0.7000000000000002,0.3,0.09257217376740949,0.21600173879062334,0.2847612637653323,improved_phaser_fast_narrow_regret_allocator
improved_phaseu_conditional_prod_r2_holdings_blend,1109,0.8266005410279532,0.1733994589720469,0.051216049356427644,0.18357898190808608,0.28372192122765555,improved_phaser_light_abstention_overlay_allocator
