name,full_ann_return,full_ann_vol,full_sharpe,full_max_drawdown,full_cvar_5,full_calmar,holdout_ann_return,holdout_sharpe,holdout_max_drawdown,avg_BIL,avg_SPY,max_etf_weight,avg_turnover
improved_phaseff_hint_inallocator_light,0.06860650863127415,0.0780608591292969,0.8788848777290174,-0.14081089999215157,-0.026294625188341386,0.4872244168249624,0.12467323815505127,1.6253082561185248,-0.06218077568913949,0.2838357620114068,0.07094546164450885,1.0,0.11250468749667838
improved_phaseff_hint_inallocator_state_gated,0.06860650863127415,0.0780608591292969,0.8788848777290174,-0.14081089999215157,-0.026294625188341386,0.4872244168249624,0.12467323815505127,1.6253082561185248,-0.06218077568913949,0.2838357620114068,0.07094546164450885,1.0,0.11250468749667838
improved_phase2b_regime_confidence_boost,0.06892339744592735,0.07789583362986176,0.8848149411100881,-0.1397540394638661,-0.026181041847003924,0.49317642416874635,0.12434300579402913,1.624899271571444,-0.06264198894939876,0.2839178772422698,0.07081167142134887,1.0,0.11235713174891823
improved_phase2b_combo_abc,0.06858383853128158,0.07758151231293113,0.8840229648352725,-0.13674121541523376,-0.026085048036177054,0.5015593749332796,0.12357814887332408,1.6276887811347291,-0.0623953152856741,0.28555249754723755,0.07075650850396527,1.0,0.11304102891252374
