version_name,avg_top1_share,avg_top2_share,avg_hhi,avg_role_share_new
improved_phasej_robust_objective_allocator,0.3215127902590108,0.5890898670180175,0.23797500556986736,0.5099879357352386
improved_phasej_margin_confidence_allocator,0.2600692054761506,0.48082156865526954,0.19375997043819781,0.5136513229668004
improved_phasej_turnover_tail_allocator,0.30884483115763084,0.5686206019787348,0.22802272286506223,0.5101932077357936
improved_phasej_structural_combo_allocator,0.3219726914504815,0.5951934605548548,0.23916539893546623,0.5281710626401834
