version_name,sleeve_name,avg_weight,avg_weight_when_active,active_share
improved_phasel_decision_utility_allocator,dual_momentum_topn,0.11564605723872028,0.11564605723872028,1.0
improved_phasel_decision_utility_allocator,composite_calm_trend_specialist,0.20164189963517468,0.20164189963517468,1.0
improved_phasel_decision_utility_allocator,composite_healthier_recovery_specialist,0.1232848201833321,0.1232848201833321,1.0
improved_phasel_decision_utility_allocator,composite_anti_chop_clarity,0.15545807739989323,0.15545807739989323,1.0
improved_phasel_decision_utility_allocator,composite_regime_conditioned,0.1734425956805613,0.1734425956805613,1.0
improved_phasel_decision_utility_allocator,taa_10m_sma,0.2305265498623184,0.2305265498623184,1.0
improved_phasel_selective_concentration_allocator,dual_momentum_topn,0.12297278617285183,0.12297278617285183,1.0
improved_phasel_selective_concentration_allocator,composite_calm_trend_specialist,0.19996965785616305,0.19996965785616305,1.0
improved_phasel_selective_concentration_allocator,composite_healthier_recovery_specialist,0.12959389655063772,0.12959389655063772,1.0
improved_phasel_selective_concentration_allocator,composite_anti_chop_clarity,0.15257142627111586,0.15257142627111586,1.0
improved_phasel_selective_concentration_allocator,composite_regime_conditioned,0.17275341123594096,0.17275341123594096,1.0
improved_phasel_selective_concentration_allocator,taa_10m_sma,0.22213882191329057,0.22213882191329057,1.0
improved_phasel_tail_turnover_learning_allocator,dual_momentum_topn,0.08016350956792395,0.08016350956792395,1.0
improved_phasel_tail_turnover_learning_allocator,composite_calm_trend_specialist,0.20784523033861665,0.20784523033861665,1.0
improved_phasel_tail_turnover_learning_allocator,composite_healthier_recovery_specialist,0.09996445483811559,0.09996445483811559,1.0
improved_phasel_tail_turnover_learning_allocator,composite_anti_chop_clarity,0.18144294963970556,0.18144294963970556,1.0
improved_phasel_tail_turnover_learning_allocator,composite_regime_conditioned,0.1970808083144784,0.1970808083144784,1.0
improved_phasel_tail_turnover_learning_allocator,taa_10m_sma,0.23350304730115978,0.23350304730115978,1.0
