date,bucket,prod_share,partner_share,l1_distance_to_production,l1_distance_to_partner,bil_weight
2005-06-24,ambiguous_abstain,0.7,0.3,0.08648134817484775,0.20178981240797889,0.9567593259125762
2005-07-01,ambiguous_abstain,0.7,0.3,0.08659046232637828,0.2020444120948833,0.9567047688368109
2005-07-08,ambiguous_abstain,0.7,0.3,0.15845820146492978,0.3697358034181698,0.9207708992675351
2005-07-15,defense_production,0.7,0.3,0.1584844886030216,0.36979714007371756,0.9207577556984892
2005-07-22,defense_production,0.7,0.3,0.15863985812990616,0.3701596689697816,0.9206800709350469
2005-07-29,ambiguous_abstain,0.7,0.3,0.1586115784449033,0.37009368303810886,0.9206942107775484
2005-08-05,defense_production,0.7,0.3,0.15865300386416537,0.3701903423497199,0.9206734980679173
2005-08-12,defense_production,0.7,0.3,0.1588675372492829,0.3706909202483272,0.9205662313753585
2005-08-19,defense_production,0.7,0.3,0.08326431210912386,0.19428339492129026,0.9583678439454382
2005-08-26,defense_production,0.7,0.3,0.08239838835976546,0.19226290617278663,0.9588008058201173
2005-09-02,defense_production,0.7,0.3,0.0822665921226692,0.19195538161956233,0.9588667039386655
2005-09-09,defense_production,0.7,0.3,0.08232927897681358,0.19210165094589904,0.9588353605115932
2005-09-16,ambiguous_abstain,0.7,0.3,0.08659333710210751,0.20205111990491806,0.9567033314489463
2005-09-23,defense_production,0.7,0.3,0.08686381257526694,0.20268222934229096,0.9565680937123666
2005-09-30,defense_production,0.7,0.3,0.08352179354828186,0.19488418494599297,0.9582391032258593
2005-10-07,defense_production,0.7,0.3,0.08245773592802824,0.19240138383206706,0.958771132035986
2005-10-14,defense_production,0.7,0.3,0.08573568197462486,0.20004992460745943,0.9571321590126877
2005-10-21,ambiguous_abstain,0.7,0.3,0.08350279353258053,0.1948398515760218,0.9582486032337098
2005-10-28,ambiguous_abstain,0.7,0.3,0.08475122169088839,0.19775285061207387,0.9576243891545558
2005-11-04,ambiguous_abstain,0.7,0.3,0.1583714677496046,0.36953342474907774,0.9208142661251977
2005-11-11,ambiguous_abstain,0.7,0.3,0.15849066211264715,0.36981154492951074,0.9207546689436764
2005-11-18,ambiguous_abstain,0.7,0.3,0.15730902624270052,0.3670543945663025,0.9213454868786498
2005-11-25,ambiguous_abstain,0.7,0.3,0.15687737613089742,0.3660472109720951,0.9215613119345514
2005-12-02,defense_production,0.7,0.3,0.1566965852832335,0.3656253656608793,0.9216517073583833
2005-12-09,ambiguous_abstain,0.7,0.3,0.1562808710118389,0.3646553656942909,0.9218595644940805
2005-12-16,ambiguous_abstain,0.7,0.3,0.15628689225851072,0.3646694152698588,0.9218565538707446
2005-12-23,defense_production,0.7,0.3,0.15632311736433468,0.3647539405167816,0.9218384413178327
2005-12-30,ambiguous_abstain,0.7,0.3,0.15529822605719712,0.36236252746679387,0.9223508869714014
2006-01-06,ambiguous_abstain,0.7,0.3,0.15467992496497704,0.3609198249182804,0.9226600375175115
2006-01-13,defense_production,0.7,0.3,0.15640628201243562,0.3649479913623504,0.9217968589937822
2006-01-20,defense_production,0.7,0.3,0.1530242162272992,0.35705650453036597,0.9234878918863505
2006-01-27,defense_production,0.7,0.3,0.08491755098956082,0.19814095230897638,0.9575412245052196
2006-02-03,defense_production,0.7,0.3,0.08339970106535076,0.1945993024858184,0.9583001494673246
2006-02-10,defense_production,0.7,0.3,0.0836054655765703,0.19507941967866532,0.9581972672117149
2006-02-17,defense_production,0.7,0.3,0.08368631831055529,0.195268076057964,0.9581568408447225
2006-02-24,defense_production,0.7,0.3,0.08956763953264708,0.20899115890951148,0.9552161802336766
2006-03-03,defense_production,0.7,0.3,0.08966491801174101,0.20921814202739591,0.9551675409941295
2006-03-10,defense_production,0.7,0.3,0.08968838655383944,0.20927290195895976,0.9551558067230803
2006-03-17,defense_production,0.7,0.3,0.08832247096425239,0.20608576558325664,0.9558387645178739
2006-03-24,defense_production,0.7,0.3,0.08981873723761911,0.2095770535544453,0.9550906313811904
2006-03-31,defense_production,0.7,0.3,0.09365291557576175,0.21852346967677896,0.9531735422121193
2006-04-07,defense_production,0.7,0.3,0.09330539009865413,0.21771257689686063,0.953347304950673
2006-04-14,ambiguous_abstain,0.7,0.3,0.09341904364738167,0.2179777685105584,0.9532904781763092
2006-04-21,defense_production,0.7,0.3,0.0921386319917663,0.2149901413141222,0.9539306840041168
2006-04-28,ambiguous_abstain,0.7,0.3,0.09324465169552107,0.21757085395621778,0.9533776741522396
2006-05-05,ambiguous_abstain,0.7,0.3,0.09392749811003134,0.21916416225674143,0.9530362509449845
2006-05-12,ambiguous_abstain,0.7,0.3,0.16478305464562312,0.3844937941731207,0.9176084726771884
2006-05-19,ambiguous_abstain,0.7,0.3,0.1645789289420912,0.3840175008648802,0.9177105355289544
2006-05-26,defense_production,0.7,0.3,0.15074681077019328,0.3517425584637851,0.9246265946149034
2006-06-02,ambiguous_abstain,0.7,0.3,0.155514539083571,0.3628672578616661,0.9222427304582145
2006-06-09,defense_production,0.7,0.3,0.15458735943397897,0.36070383867928457,0.9227063202830105
2006-06-16,ambiguous_abstain,0.7,0.3,0.15439395328150585,0.3602525576568472,0.922803023359247
2006-06-23,defense_production,0.7,0.3,0.1497155340772886,0.3493362461803412,0.9251422329613558
2006-06-30,ambiguous_abstain,0.7,0.3,0.12600071243601593,0.29400166235070424,0.3659117207781288
2006-07-07,ambiguous_abstain,0.7,0.3,0.1255907703556864,0.29304513082993505,0.3658579041214282
2006-07-14,ambiguous_abstain,0.7,0.3,0.11818687161600748,0.27576936710401767,0.3664061365185247
2006-07-21,defense_production,0.7,0.3,0.12061095110484807,0.281425552577979,0.36757374042227386
2006-07-28,defense_production,0.7,0.3,0.15621185301899596,0.36449432371099144,0.2712331484484673
2006-08-04,defense_production,0.7,0.3,0.047793124154719736,0.11151728969434696,0.2547291162778741
2006-08-11,defense_production,0.7,0.3,0.04715135406742973,0.11001982615733699,0.25464964399097445
2006-08-18,defense_production,0.7,0.3,0.05035699346804514,0.11749965142543956,0.257566890565721
2006-08-25,ambiguous_abstain,0.7,0.3,0.05267684971282645,0.12291264932992972,0.20578324492311198
2006-09-01,defense_production,0.7,0.3,0.043478300075048056,0.10144936684177985,0.205654750774739
2006-09-08,defense_production,0.7,0.3,0.0414061831573939,0.09661442736725373,0.2053604278195346
2006-09-15,ambiguous_abstain,0.7,0.3,0.052818854283155824,0.12324399332736477,0.2058264837689397
2006-09-22,ambiguous_abstain,0.7,0.3,0.05231266752552829,0.1220628908929008,0.20567289344114723
2006-09-29,ambiguous_abstain,0.7,0.3,0.16106003073514355,0.3758067383820024,0.22595324893144328
2006-10-06,defense_production,0.7,0.3,0.15838781796534357,0.36957157525246875,0.22584514861330612
2006-10-13,ambiguous_abstain,0.7,0.3,0.1582598507781701,0.3692729851490645,0.22596671816633573
2006-10-20,ambiguous_abstain,0.7,0.3,0.14969208525183111,0.34928153225427344,0.22595775746437793
2006-10-27,ambiguous_abstain,0.7,0.3,0.1915501220970657,0.44695028489315414,0.08944461949111439
2006-11-03,ambiguous_abstain,0.7,0.3,0.19186536044312086,0.44768584103395015,0.08946450311452395
2006-11-10,defense_production,0.7,0.3,0.18825292854921052,0.4392568332814921,0.08920719256483843
2006-11-17,defense_production,0.7,0.3,0.1868367311899716,0.43595237277660237,0.08893666818394323
2006-11-24,defense_production,0.7,0.3,0.07600072115079995,0.17733501601853374,0.017909381859488073
2006-12-01,defense_production,0.7,0.3,0.06804383873348485,0.1587689570447997,0.01776888601562694
2006-12-08,defense_production,0.7,0.3,0.06997226994898069,0.16326862988095536,0.01785262758593327
2006-12-15,defense_production,0.7,0.3,0.07737451220924495,0.18054052848823907,0.016523539113759443
2006-12-22,defense_production,0.7,0.3,0.07209354440737094,0.16821827028386685,0.014700433534703409
2006-12-29,defense_production,0.7,0.3,0.08696271550361373,0.20291300284176697,0.016297475811363024
2007-01-05,defense_production,0.7,0.3,0.08372635750987355,0.1953615008563731,0.01630505201767429
2007-01-12,defense_production,0.7,0.3,0.07996346689228083,0.18658142274865672,0.014706117667279299
2007-01-19,defense_production,0.7,0.3,0.07997587816688352,0.18661038238939684,0.015533987323539463
2007-01-26,defense_production,0.7,0.3,0.07907266551648903,0.18450288620514216,0.015343854317716255
2007-02-02,defense_production,0.7,0.3,0.07957550008754571,0.1856761668709415,0.013806271176306928
2007-02-09,defense_production,0.7,0.3,0.07886136746169639,0.18400985741062648,0.01522365384635164
2007-02-16,ambiguous_abstain,0.7,0.3,0.08069250695934371,0.18828251623847028,0.01634257560423094
2007-02-23,ambiguous_abstain,0.7,0.3,0.07148690149537945,0.16680277015588665,0.07603943501083985
2007-03-02,ambiguous_abstain,0.7,0.3,0.2020864089841838,0.4715349542964298,0.10621284105065344
2007-03-09,ambiguous_abstain,0.7,0.3,0.2014383104535313,0.47002272439157405,0.10734781272938722
2007-03-16,ambiguous_abstain,0.7,0.3,0.20021594214287652,0.46717053166671263,0.10740080090533498
2007-03-23,ambiguous_abstain,0.7,0.3,0.19196238965566462,0.44791224252988515,0.10740316029963923
2007-03-30,ambiguous_abstain,0.7,0.3,0.1646110554210119,0.38409246264902874,0.23009882195240214
2007-04-06,ambiguous_abstain,0.7,0.3,0.15792624188371007,0.36849456439532396,0.23011440732336313
2007-04-13,ambiguous_abstain,0.7,0.3,0.15764281496500715,0.3678332349183505,0.2300793726846961
2007-04-20,ambiguous_abstain,0.7,0.3,0.15448477530923263,0.3604644757215435,0.22779068161681126
2007-04-27,ambiguous_abstain,0.7,0.3,0.19792801325866816,0.46183203093689346,0.14182626014387717
2007-05-04,ambiguous_abstain,0.7,0.3,0.19875706604287924,0.46376648743338605,0.14181164089166962
2007-05-11,ambiguous_abstain,0.7,0.3,0.19699637785079696,0.4596582149851937,0.14185362336535
2007-05-18,ambiguous_abstain,0.7,0.3,0.20680407171327284,0.4825428339976376,0.14190667409784427
2007-05-25,ambiguous_abstain,0.7,0.3,0.2008207574809181,0.46858176745547647,0.13967694248581453
2007-06-01,ambiguous_abstain,0.7,0.3,0.20371329115685582,0.47533101269933087,0.1397180091664148
2007-06-08,ambiguous_abstain,0.7,0.3,0.2034452233130604,0.4747055210638083,0.139717489439249
2007-06-15,ambiguous_abstain,0.7,0.3,0.1988425120858306,0.46396586153360575,0.13934958046603194
2007-06-22,ambiguous_abstain,0.7,0.3,0.19622031944090762,0.457847412028785,0.13939174074364488
2007-06-29,ambiguous_abstain,0.7,0.3,0.1908952723023191,0.4454223020387451,0.13909188334854697
2007-07-06,ambiguous_abstain,0.7,0.3,0.19030967760494416,0.4440559144115377,0.13924157896209638
2007-07-13,ambiguous_abstain,0.7,0.3,0.1902047082134236,0.4438109858313229,0.13923325780792645
2007-07-20,ambiguous_abstain,0.7,0.3,0.1921943355880481,0.4484534497054466,0.13904800579455354
2007-07-27,ambiguous_abstain,0.7,0.3,0.14925997642239314,0.34827327831891786,0.2654600928262271
2007-08-03,defense_production,0.7,0.3,0.148237670374122,0.3458878975396187,0.26952258077387853
2007-08-10,defense_production,0.7,0.3,0.1478131076845557,0.3448972512639638,0.26910036880382754
2007-08-17,defense_production,0.7,0.3,0.04379402157439099,0.10218605034024635,0.25280775177500736
2007-08-24,defense_production,0.7,0.3,0.04164217452852344,0.09716507389988857,0.2525972327783739
2007-08-31,defense_production,0.7,0.3,0.04695183033358026,0.10955427077835554,0.6484204980235931
2007-09-07,defense_production,0.7,0.3,0.046987857999660015,0.10963833533254165,0.6484258015748899
2007-09-14,defense_production,0.7,0.3,0.04598914428596622,0.1073080033339226,0.6484234374455969
2007-09-21,defense_production,0.7,0.3,0.044916285451023136,0.10480466605238872,0.6483989049971752
2007-09-28,defense_production,0.7,0.3,0.06437040848150744,0.1501976197901848,0.10067604222216865
2007-10-05,defense_production,0.7,0.3,0.06376876988490351,0.1487937963981097,0.10067600573849532
2007-10-12,defense_production,0.7,0.3,0.0628208745858152,0.1465820407002367,0.10068797396420384
2007-10-19,defense_production,0.7,0.3,0.06445984888660991,0.1504063140687578,0.1007277227147815
2007-10-26,defense_production,0.7,0.3,0.04203868601096754,0.09809026735892598,0.6491115726488342
2007-11-02,defense_production,0.7,0.3,0.042859884178029106,0.10000639641540277,0.6491152919973949
2007-11-09,defense_production,0.7,0.3,0.042746615564892385,0.09974210298475034,0.6493584260157832
2007-11-16,defense_production,0.7,0.3,0.04605180213123978,0.10745420497289432,0.6493720875927018
2007-11-23,defense_production,0.7,0.3,0.045793100659299105,0.10685056820503275,0.6493895250646796
2007-11-30,defense_production,0.7,0.3,0.04518292898702864,0.10542683430306846,0.6672775021269066
2007-12-07,defense_production,0.7,0.3,0.04486745136669906,0.10469071985563286,0.6672509080074066
2007-12-14,defense_production,0.7,0.3,0.043536506617971746,0.10158518210860225,0.6675239245256562
2007-12-21,defense_production,0.7,0.3,0.04284736575734571,0.0999771867671416,0.6672398841346076
2007-12-28,ambiguous_abstain,0.7,0.3,0.03421401922999983,0.07983271153666725,0.2744147631235501
2008-01-04,defense_production,0.7,0.3,0.03575154715052964,0.0834202766845698,0.27644725599065983
2008-01-11,defense_production,0.7,0.3,0.042579405643804115,0.09935194650221042,0.2746594311075031
2008-01-18,defense_production,0.7,0.3,0.04270065644520564,0.09963486503881422,0.2745081802623113
2008-01-25,defense_production,0.7,0.3,0.04346279195654605,0.10141318123194187,0.6809176456630582
2008-02-01,defense_production,0.7,0.3,0.041327722765943195,0.09643135312053516,0.680818361679329
2008-02-08,defense_production,0.7,0.3,0.04135392377046901,0.09649248879776251,0.6807423792305338
2008-02-15,defense_production,0.7,0.3,0.04147928670914852,0.09678500232134787,0.6807219652555319
2008-02-22,defense_production,0.7,0.3,0.04108567093188943,0.09586656550774317,0.6808147394065307
2008-02-29,defense_production,0.7,0.3,0.04200561630789769,0.09801310471842903,0.6864517428893518
2008-03-07,defense_production,0.7,0.3,0.04171301853629765,0.0973303765846953,0.6865177777761176
2008-03-14,defense_production,0.7,0.3,0.041538684757641525,0.09692359776783147,0.6866003251481713
2008-03-21,defense_production,0.7,0.3,0.041982657027680934,0.09795953306458982,0.6865337235169758
2008-03-28,defense_production,0.7,0.3,0.043419687610410304,0.10131260442429144,0.6906997534733158
2008-04-04,defense_production,0.7,0.3,0.04290911029713356,0.10012125735997879,0.6907936723676453
2008-04-11,defense_production,0.7,0.3,0.04282368266330032,0.09992192621436816,0.6906850651387516
2008-04-18,defense_production,0.7,0.3,0.042493496646900705,0.09915149217610235,0.6906823117658656
2008-04-25,defense_production,0.7,0.3,0.04312036708528699,0.10061418986566999,0.6229876950092083
2008-05-02,defense_production,0.7,0.3,0.04348026024522657,0.10145394057219596,0.622870223596379
2008-05-09,ambiguous_abstain,0.7,0.3,0.043179076981255934,0.10075117962293095,0.6226726327175465
2008-05-16,recovery_trust,0.7,0.3,0.043302280473490315,0.1010386544381446,0.6226676868586728
2008-05-23,ambiguous_abstain,0.7,0.3,0.04487326713410312,0.10470428997957473,0.6221767420922091
2008-05-30,defense_production,0.7,0.3,0.03506812726651874,0.08182563028854437,0.2871190835439758
2008-06-06,ambiguous_abstain,0.7,0.3,0.036467865333083695,0.08509168577719596,0.2874411162925507
2008-06-13,ambiguous_abstain,0.7,0.3,0.035591431331096296,0.08304667310589163,0.2873674944780022
2008-06-20,defense_production,0.7,0.3,0.034318178377510854,0.08007574954752589,0.2868240370849929
2008-06-27,defense_production,0.7,0.3,0.03258502476050993,0.07603172444118966,0.2860344667450416
2008-07-04,ambiguous_abstain,0.7,0.3,0.03268094187898729,0.07625553105097013,0.2857513759945686
2008-07-11,defense_production,0.7,0.3,0.03032445863272034,0.07075707014301516,0.28756826953313197
2008-07-18,defense_production,0.7,0.3,0.030050809332521945,0.07011855510921877,0.2874314448830327
2008-07-25,defense_production,0.7,0.3,0.02351999999999938,0.05488000000000054,0.423908293401852
2008-08-01,recovery_trust,0.7,0.3,0.023519999999999285,0.054880000000000546,0.4240635570698422
2008-08-08,defense_production,0.7,0.3,0.032181538880075765,0.07509025738684455,0.4211734702963951
2008-08-15,defense_production,0.7,0.3,0.03537078054758119,0.08253182127769004,0.4196591234673062
2008-08-22,defense_production,0.7,0.3,0.03372363698947822,0.07868848630878261,0.41981321853736264
2008-08-29,ambiguous_abstain,0.7,0.3,0.038596834948377665,0.09005928154621523,0.20650366136772488
2008-09-05,defense_production,0.7,0.3,0.036794542001269706,0.08585393133629701,0.20663727100063506
2008-09-12,defense_production,0.7,0.3,0.03866504376690378,0.0902184354561098,0.20677689610594197
2008-09-19,defense_production,0.7,0.3,0.036963699836917434,0.08624863295280813,0.2063715311803617
2008-09-26,recovery_trust,0.7,0.3,0.04498810576061026,0.10497224677475847,0.6940301453745583
2008-10-03,defense_production,0.7,0.3,0.044579661006552064,0.10401920901528908,0.6938565895736208
2008-10-10,defense_production,0.7,0.3,0.04445893328560894,0.10373751099975506,0.6937684834575634
2008-10-17,defense_production,0.7,0.3,0.04479191056509829,0.10451445798523068,0.6934861390884857
2008-10-24,defense_production,0.7,0.3,0.0449856472345775,0.1049665102140153,0.6935952444004815
2008-10-31,defense_production,0.7,0.3,0.04438670057602154,0.10356896801071813,0.701836755655332
2008-11-07,defense_production,0.7,0.3,0.044114180878137614,0.10293308871565568,0.7018326736628913
2008-11-14,defense_production,0.7,0.3,0.04405414863755181,0.10279301348762226,0.7017161049615545
2008-11-21,defense_production,0.7,0.3,0.04420350335624256,0.10314150783123387,0.7018873057378133
2008-11-28,defense_production,0.7,0.3,0.04392698325506328,0.10249629426181506,0.7102225735538044
2008-12-05,defense_production,0.7,0.3,0.044057548790036025,0.10280094717675203,0.71022680203993
2008-12-12,defense_production,0.7,0.3,0.044044741896451425,0.1027710644250549,0.7102200107336836
2008-12-19,defense_production,0.7,0.3,0.04400864789623062,0.10268684509120601,0.7102376933390177
2008-12-26,defense_production,0.7,0.3,0.04470537075833558,0.1043125317694507,0.7165572956892742
2009-01-02,defense_production,0.7,0.3,0.04477600593487192,0.1044773471813686,0.7165174936459231
2009-01-09,defense_production,0.7,0.3,0.0446975662861865,0.1042943213344362,0.7165268969628976
2009-01-16,defense_production,0.7,0.3,0.04457414286338188,0.10400633334789214,0.7166286061714472
2009-01-23,defense_production,0.7,0.3,0.044741443478127016,0.10439670144896403,0.7165766363039635
2009-01-30,defense_production,0.7,0.3,0.04577545222986032,0.10680938853634163,0.6485108389000577
2009-02-06,defense_production,0.7,0.3,0.0460208400775963,0.10738196018105889,0.6482904482290355
2009-02-13,defense_production,0.7,0.3,0.046370817329580136,0.1081985737690214,0.648234550709544
2009-02-20,defense_production,0.7,0.3,0.04630813380148373,0.10805231220346262,0.6481312678987431
2009-02-27,defense_production,0.7,0.3,0.04535868788011723,0.10583693838694112,0.7233734007642058
2009-03-06,defense_production,0.7,0.3,0.04522901719498049,0.10553437345495574,0.7233988461335948
2009-03-13,defense_production,0.7,0.3,0.045268519362547444,0.10562654517927825,0.7234192569414676
2009-03-20,defense_production,0.7,0.3,0.04574211462099009,0.10673160078231075,0.7231955260988862
2009-03-27,defense_production,0.7,0.3,0.045153682470756296,0.10535859243176585,0.7107180005260314
2009-04-03,defense_production,0.7,0.3,0.04509645098540753,0.1052250522992853,0.7107696077744178
2009-04-10,defense_production,0.7,0.3,0.045357086768723576,0.10583320246035642,0.7107455421476685
2009-04-17,defense_production,0.7,0.3,0.04512686968321633,0.10529602926083907,0.7107643417378658
2009-04-24,defense_production,0.7,0.3,0.026404769297870632,0.06161112836169893,0.31974238610873384
2009-05-01,defense_production,0.7,0.3,0.02626416013572467,0.061283040316691496,0.3196720815276608
2009-05-08,defense_production,0.7,0.3,0.026182199671544573,0.06109179923360495,0.3196311012955708
2009-05-15,defense_production,0.7,0.3,0.02673302596764099,0.062377060591162915,0.31990651444361906
2009-05-22,defense_production,0.7,0.3,0.024652640431922612,0.05752282767448678,0.31886632167575985
2009-05-29,defense_production,0.7,0.3,0.028840292300436346,0.06729401536768645,0.3533507857806323
2009-06-05,defense_production,0.7,0.3,0.029805861227812182,0.06954700953156304,0.3531306481284615
2009-06-12,defense_production,0.7,0.3,0.028821652123503304,0.06725052162150849,0.3531661944812802
2009-06-19,defense_production,0.7,0.3,0.030442720468631616,0.0710330144268086,0.35329240549760976
2009-06-26,defense_production,0.7,0.3,0.06222417784652042,0.14518974830855014,0.04712569614197546
2009-07-03,defense_production,0.7,0.3,0.06843706533711547,0.15968648578660505,0.04367307460445695
2009-07-10,defense_production,0.7,0.3,0.06295705501094082,0.14689979502553088,0.04265115520450668
2009-07-17,defense_production,0.7,0.3,0.062071542313019895,0.144833598730381,0.04239463987761559
2009-07-24,defense_production,0.7,0.3,0.061705301471485785,0.1439790367668019,0.04258012482280368
2009-07-31,recovery_trust,0.7,0.3,0.06106338514833274,0.14248123201277815,0.043206031193918415
2009-08-07,recovery_trust,0.7,0.3,0.05922665817302923,0.13819553573707044,0.042001640417507535
2009-08-14,recovery_trust,0.7,0.3,0.11456470328610124,0.2673176410009038,0.0410914020992404
2009-08-21,recovery_trust,0.7,0.3,0.12971612679034267,0.30267096251079945,0.041819022057001914
2009-08-28,defense_production,0.7,0.3,0.12388941821920682,0.28907530917814944,0.055011978565690414
2009-09-04,calm_trust,0.7,0.3,0.12902396110395953,0.30105590924257264,0.05175759841350834
2009-09-11,calm_trust,0.7,0.3,0.14757779287841902,0.344348183382978,0.052795837412011014
2009-09-18,defense_production,0.7,0.3,0.1324541343883657,0.30905964690618715,0.05203409667854583
2009-09-25,calm_trust,0.7,0.3,0.13397620450568715,0.31261114384660416,0.018138522747531322
2009-10-02,calm_trust,0.7,0.3,0.12239407383570665,0.2855861722833172,0.011192003666291785
2009-10-09,calm_trust,0.7,0.3,0.15847957316357014,0.3697856707149987,0.021866634196290723
2009-10-16,defense_production,0.7,0.3,0.17326539178415218,0.40428591416302306,0.016737856461311266
2009-10-23,defense_production,0.7,0.3,0.18478728177040904,0.431170324130956,0.01737528971203958
2009-10-30,calm_trust,0.7,0.3,0.21672292598616433,0.505686827301052,0.020046127286683486
2009-11-06,defense_production,0.7,0.3,0.19427933650470902,0.4533184518443225,0.01683327656275293
2009-11-13,calm_trust,0.7,0.3,0.22002558731297148,0.513393037063601,0.019442833798013055
2009-11-20,calm_trust,0.7,0.3,0.20807158466421452,0.4855003642165017,0.020573085526941735
2009-11-27,calm_trust,0.7,0.3,0.21180454003223492,0.49421059340854934,0.01551576734425153
2009-12-04,calm_trust,0.7,0.3,0.20563311003322116,0.479810590077518,0.02107619422919438
2009-12-11,calm_trust,0.7,0.3,0.2064326381338638,0.4816761556456833,0.020898930888097064
2009-12-18,calm_trust,0.7,0.3,0.200568245728948,0.4679925733675466,0.02097945833765383
2009-12-25,calm_trust,0.7,0.3,0.18460279382263384,0.4307398522528134,0.020823450957436426
2010-01-01,calm_trust,0.7,0.3,0.18555594455759203,0.4329638706343823,0.020076796001814827
2010-01-08,defense_production,0.7,0.3,0.20185550393070276,0.47099617583830855,0.021121704413509072
2010-01-15,calm_trust,0.7,0.3,0.20336545971673176,0.4745194060057085,0.021703398716788575
2010-01-22,calm_trust,0.7,0.3,0.21613591739892254,0.504317140597488,0.02244563433646436
2010-01-29,calm_trust,0.7,0.3,0.1724239151049004,0.402322468578102,0.09763402444132936
2010-02-05,calm_trust,0.7,0.3,0.1626374439700522,0.37948736926345594,0.09651432823908335
2010-02-12,defense_production,0.7,0.3,0.14141850794145477,0.3299765185300616,0.0973669749351364
2010-02-19,calm_trust,0.7,0.3,0.15185853488788376,0.3543365814050625,0.09626707520954277
2010-02-26,calm_trust,0.7,0.3,0.2349181459587446,0.5481423405704047,0.01928491009204291
2010-03-05,calm_trust,0.7,0.3,0.2294385690202148,0.535356661047169,0.020963280275987727
2010-03-12,calm_trust,0.7,0.3,0.2090255879458663,0.48772637187368917,0.02254608327789453
2010-03-19,calm_trust,0.7,0.3,0.20833636911404543,0.48611819459944006,0.021423184159874712
2010-03-26,calm_trust,0.7,0.3,0.1621862385537088,0.3784345566253222,0.020756278631925175
2010-04-02,calm_trust,0.7,0.3,0.1558687720644407,0.36369380148369596,0.020300755370208
2010-04-09,calm_trust,0.7,0.3,0.15293558339703206,0.3568496945930756,0.023304280927079268
2010-04-16,calm_trust,0.7,0.3,0.16504366528046505,0.3851018856544191,0.02344528882204427
2010-04-23,calm_trust,0.7,0.3,0.18927048417124764,0.4416311297329116,0.024514371385354002
2010-04-30,calm_trust,0.7,0.3,0.17216141442709604,0.4017099669965592,0.015292036060715112
2010-05-07,defense_production,0.7,0.3,0.1749493126505441,0.4082150628512706,0.02629261325896241
2010-05-14,defense_production,0.7,0.3,0.16078539871542777,0.3751659303359993,0.024511734311955052
2010-05-21,defense_production,0.7,0.3,0.0679176234055263,0.1584744546128958,0.018684728634553904
2010-05-28,defense_production,0.7,0.3,0.04960842297688345,0.11575298694606176,0.2754677614801363
2010-06-04,defense_production,0.7,0.3,0.05194034915489079,0.1211941480280789,0.2757542723699117
2010-06-11,ambiguous_abstain,0.7,0.3,0.044339588549456715,0.10345903994873262,0.2765965274739079
2010-06-18,defense_production,0.7,0.3,0.044825781936029666,0.10459349118406956,0.27507663299540025
2010-06-25,defense_production,0.7,0.3,0.03507622982071422,0.08184453624833396,0.2061425793348249
2010-07-02,defense_production,0.7,0.3,0.036063743134242245,0.08414873397989917,0.20624770330866563
2010-07-09,defense_production,0.7,0.3,0.035483589414342036,0.0827950419667993,0.20624159133526185
