,gross_return,net_return,turnover,cost,wealth,drawdown
2016-05-13,-0.013394294981564778,-0.0133978321910534,0.003537209488622378,3.537209488622378e-06,2.012082871712419,-0.05975805246227006
2016-05-20,-0.0005046365997231272,-0.0005123750355750962,0.007738435851968919,7.73843585196892e-06,2.011051930679445,-0.06023980896358905
2016-05-27,0.0152160930315079,0.015119549804334971,0.09654322717292835,9.654322717292835e-05,2.0414581305044575,-0.04603105795108253
2016-06-03,0.008731425311915599,0.008725757414069894,0.005667897845704409,5.66789784570441e-06,2.05927139892222,-0.03770695638220678
2016-06-10,0.005459090721339398,0.005454374299651415,0.004716421687982619,4.716421687982619e-06,2.070503435916508,-0.0324582499363647
2016-06-17,0.002609788339596842,0.002608673186853119,0.0011151527437230566,1.1151527437230567e-06,2.075904702713071,-0.02993424971581271
2016-06-24,0.02757177180982247,0.02753511011591485,0.03666169390762215,3.666169390762215e-05,2.133064967292421,-0.0032233824620599982
2016-07-01,0.011221987333329856,0.0112158002272928,0.006187106037055931,6.187106037055931e-06,2.1569889978374097,0.0
2016-07-08,-0.012084149320356754,-0.01209085425728699,0.006704936930236592,6.7049369302365914e-06,2.130909158229986,-0.012090854257287065
2016-07-15,0.0037346860148483505,0.0037259839873726697,0.008702027475680617,8.702027475680618e-06,2.1388488916320965,-0.008409920599270815
2016-07-22,0.009203874769728228,0.009194691470072685,0.009183299655542156,9.183299655542157e-06,2.1585149472917604,0.0
2016-07-29,-0.014161572437266456,-0.014301042839093066,0.13947040182660936,0.00013947040182660936,2.1276459325617183,-0.014301042839093059
2016-08-05,0.006588046170360705,0.006583664636613179,0.004381533747525749,4.381533747525749e-06,2.1416536398471586,-0.007811531472486366
2016-08-12,-0.004879770116605904,-0.004886623307904668,0.006853191298763404,6.853191298763404e-06,2.1311881852532224,-0.012659982768627231
2016-08-19,-0.006395780663457529,-0.0064217944553366605,0.0260137918791317,2.60137918791317e-05,2.117502132781884,-0.019000477416815764
2016-08-26,0.006450812090121853,0.006424894414076951,0.025917676044901725,2.5917676044901727e-05,2.131106860406591,-0.0126976590639587
2016-09-02,-0.017321972805365446,-0.017336800981112413,0.014828175746965695,1.4828175746965696e-05,2.0941602848982384,-0.029814323256953323
2016-09-09,-0.006489592471393203,-0.006501230686054745,0.011638214661542516,1.1638214661542516e-05,2.0805456657925405,-0.03612172414976611
2016-09-16,0.022030834229639914,0.022023237514752766,0.007596714887147637,7.596714887147637e-06,2.1263660171505787,-0.014894003945406187
2016-09-23,-0.005568045142694977,-0.005581796081292788,0.013750938597810573,1.3750938597810573e-05,2.114497075648653,-0.020392664733841825
2016-09-30,-0.02176877452465802,-0.02199361509760554,0.22484057294751894,0.00022484057294751893,2.067991640841824,-0.04193777141247679
2016-10-07,-0.006321799330673961,-0.006364177887860594,0.042378557186633,4.2378557186633e-05,2.054830574168898,-0.0480350498628479
2016-10-14,0.010786792548350355,0.010752088584840114,0.034703963510240896,3.4703963510240895e-05,2.0769242945291997,-0.03779943838931055
2016-10-21,-0.016092966349564548,-0.0161338594594056,0.040893109841051795,4.08931098410518e-05,2.0434154898534405,-0.05332344702209857
2016-10-28,-0.0028173019824660407,-0.00304011019087342,0.2228082084073792,0.0002228082084073792,2.0372032815985484,-0.056201448058267545
2016-11-04,-0.02499695390523572,-0.0250276022189845,0.03064831374878269,3.064831374878269e-05,1.9862169682274902,-0.07982246279111882
2016-11-11,-0.001436843996867015,-0.001468172395477619,0.03132839861060392,3.1328398610603925e-05,1.9833008593033095,-0.0811734420501874
2016-11-18,0.003849659218518845,0.003835852021380801,0.013807197138043847,1.3807197138043848e-05,1.9909085079134743,-0.07764895934057725
2016-11-25,-4.163512423875854e-05,-0.00029895137731645796,0.2573162530776994,0.0002573162530776994,1.9903133230729224,-0.07792469745455166
2016-12-02,0.006803819326982894,0.006771851855591141,0.03196747139175284,3.196747139175284e-05,2.0037914300429813,-0.07168054010601466
2016-12-09,-0.009419761424109154,-0.009459187851140732,0.03942642703157698,3.9426427031576975e-05,1.9848371904916988,-0.08046168826302136
2016-12-16,0.0023011445718527784,0.0021956334798457055,0.10551109200707275,0.00010551109200707275,1.989195165479185,-0.07844271915977097
2016-12-23,0.005121295495898439,0.005098850470935205,0.02244502496323373,2.244502496323373e-05,1.9993377741854708,-0.07374383638436488
2016-12-30,0.013090926472822634,0.012852499688158932,0.2384267846637017,0.00023842678466370171,2.0250342623047137,-0.06183912933033975
2017-01-06,0.006310373884682407,0.0062770822360911065,0.03329164859130048,3.329164859130048e-05,2.0377455689001027,-0.0559502163944634
2017-01-13,-0.002395417230373983,-0.002434175861713699,0.038758631339716215,3.8758631339716214e-05,2.032785337823972,-0.05824819958997207
2017-01-20,0.005844214212573808,0.005811130786934172,0.033083425639636274,3.308342563963628e-05,2.044598119283829,-0.052775556708958615
2017-01-27,0.00454070988904443,0.004255966469376989,0.2847434196674407,0.0002847434196674407,2.0532998603228525,-0.04874420123933765
2017-02-03,0.00782290096471716,0.007790851627993232,0.032049336723927416,3.204933672392742e-05,2.069296814882407,-0.04133310845092519
2017-02-10,0.002517600087927479,0.002484326353016622,0.03327373491085735,3.327373491085735e-05,2.0744376234918325,-0.0389514670284854
2017-02-17,0.0031860001235850376,0.003156186398737406,0.029813724847631447,2.981372484763145e-05,2.0809849353041265,-0.035918218720194184
2017-02-24,-0.0009113211783582931,-0.0010090061797632778,0.09768500140498487,9.768500140498488e-05,2.0788852086444103,-0.03689098319530271
2017-03-03,-0.016990579300952255,-0.017012522430037792,0.021943129085536143,2.1943129085536144e-05,2.0435181274028733,-0.053275896946264334
2017-03-10,0.012040137991622655,0.012026212359551269,0.013925632071385393,1.3925632071385392e-05,2.068093910363613,-0.04189039183703436
2017-03-17,-0.004151891540530626,-0.004173892351167124,0.022000810636498145,2.2000810636498146e-05,2.059461909009651,-0.04588943820212554
2017-03-24,0.007287472974124737,0.007263183692209234,0.024289281915503266,2.4289281915503268e-05,2.074420159161896,-0.038959557929110544
2017-03-31,-2.5830975222822542e-05,-0.0001327887475994981,0.10695777237667557,0.00010695777237667557,2.0741446995069657,-0.03908717328580569
2017-04-07,-0.0036062772821737555,-0.0036242069772427226,0.017929695068966876,1.7929695068966878e-05,2.0666275698152017,-0.0425697202569052
2017-04-14,0.0009922705879550947,0.0009708087259576228,0.021461861997471958,2.1461861997471957e-05,2.068633869893283,-0.04164023858683452
