name,state,n_weeks,ann_return,ann_vol,sharpe,max_drawdown,cvar_5,benchmark_ann_return,benchmark_sharpe,avg_BIL,avg_SPY,avg_offense,avg_defense,avg_cash,avg_css_weight,mean_weekly_return,mean_weekly_benchmark,prod_ann_return,prod_sharpe,prod_mean_weekly_return,shadow_ann_return,shadow_sharpe,ann_return_delta_vs_prod,sharpe_delta_vs_prod,ann_return_delta_vs_shadow,sharpe_delta_vs_shadow
improved_phase2b_regime_confidence_boost,calm_trend,295,0.03558351868547227,0.09244211148547087,0.38492758455722786,-0.16468334175541044,-0.031200121149341658,0.16187382142725593,1.5287945091637969,0.06848068479538143,0.09618626161545958,0.7802874769786681,0.15123183822595013,0.06848068479538143,0.21651682795945143,0.0007552175162830648,0.0029975625612830153,0.03558351868547227,0.38492758455722786,0.0007552175162830648,0.035658624830249064,0.3860974751140002,0.0,0.0,-7.510614477679312e-05,-0.0011698905567723572
improved_phase2b_regime_confidence_boost,neutral_healthy_proxy,293,0.09919292979347039,0.0785392984576135,1.2629719355973539,-0.07146917624893334,-0.02571337864060207,0.2971137570749136,2.4009616464363357,0.21306891728727764,0.08628317246103223,0.6107571265535626,0.17617395615915932,0.21306891728727764,0.19770033122259362,0.0018798613423207558,0.005161625174810866,0.09919292979347039,1.2629719355973539,0.0018798613423207558,0.09897662190326662,1.2561668454995347,0.0,0.0,0.00021630789020377073,0.006805090097819155
improved_phase2b_regime_confidence_boost,neutral_mixed,200,0.12710638237385874,0.07062856592676431,1.7996455216952447,-0.05990567228049337,-0.02128480537733527,-0.18506115125799993,-1.1165144277557961,0.3859881889121024,0.06482284412769075,0.45293058142575937,0.16108122966213784,0.3859881889121024,0.16419271118465723,0.0023515476251883562,-0.0036600636918807947,0.12710638237385874,1.7996455216952447,0.0023515476251883562,0.1251889282043963,1.7990123899044559,0.0,0.0,0.0019174541694624292,0.0006331317907888323
improved_phase2b_regime_confidence_boost,recovery_confirmed,44,0.026147257209693242,0.06719520288870488,0.38912386726476333,-0.049659472655325,-0.020330486395663264,0.39260593245278486,3.9666668364217443,0.12567720750750142,0.05956006771272775,0.5818031228389988,0.29251966965349946,0.12567720750750142,0.23107260197421764,0.0005399585327544482,0.006482644651353442,0.026147257209693242,0.38912386726476333,0.0005399585327544482,0.025594242377825482,0.37906261555187376,0.0,0.0,0.0005530148318677597,0.010061251712889574
improved_phase2b_regime_confidence_boost,recovery_fragile,49,0.06973508185847388,0.05241322332754313,1.3304864198616861,-0.03088452173353262,-0.014782139062603802,0.5278795890291696,5.005815236197094,0.21821790033286736,0.06231161074691929,0.5619989634857996,0.21978313618133272,0.21821790033286736,0.19013151490391494,0.0013236555558595493,0.008291495399952385,0.06973508185847388,1.3304864198616861,0.0013236555558595493,0.06769593570471377,1.2979088403931742,0.0,0.0,0.0020391461537601074,0.03257757946851192
improved_phase2b_regime_confidence_boost,stressed_panic,229,0.03369319983341135,0.06768216294968664,0.4978150573949313,-0.12080985474854333,-0.020652243634167195,-0.09064968831821907,-0.3079949813453927,0.6074136983844914,0.027539553880161514,0.2621469133461832,0.130439388269325,0.6074136983844914,0.11643545196606989,0.000681689648700961,-0.0009698635634184056,0.03369319983341135,0.4978150573949313,0.000681689648700961,0.03433145625197609,0.5151054563510054,0.0,0.0,-0.0006382564185647421,-0.017290398956074038
improved_phase2b_combo_abc,calm_trend,295,0.035658624830249064,0.0923565346282578,0.3860974751140002,-0.16253511824370914,-0.03125393725650002,0.16187382142725593,1.5287945091637969,0.06990173480219289,0.09607055754669304,0.7790251475942074,0.15107311760359926,0.06990173480219289,0.21612379017881367,0.0007564612432948692,0.0029975625612830153,0.03558351868547227,0.38492758455722786,0.0007552175162830648,0.035658624830249064,0.3860974751140002,7.510614477679312e-05,0.0011698905567723572,0.0,0.0
improved_phase2b_combo_abc,neutral_healthy_proxy,293,0.09897662190326662,0.07879257620742808,1.2561668454995347,-0.07327831450785138,-0.025789582250156293,0.2971137570749136,2.4009616464363357,0.21322013774046078,0.0864650857822243,0.6110389164922204,0.17574094576731847,0.21322013774046078,0.19751185825323306,0.001876452432838893,0.005161625174810866,0.09919292979347039,1.2629719355973539,0.0018798613423207558,0.09897662190326662,1.2561668454995347,-0.00021630789020377073,-0.006805090097819155,0.0,0.0
improved_phase2b_combo_abc,neutral_mixed,200,0.1251889282043963,0.06958758533677747,1.7990123899044559,-0.059904233444598054,-0.0210335128575672,-0.18506115125799993,-1.1165144277557961,0.38994495418094766,0.06445284024365647,0.45000021188684314,0.16005483393220882,0.38994495418094766,0.16294846831263018,0.002317339369821165,-0.0036600636918807947,0.12710638237385874,1.7996455216952447,0.0023515476251883562,0.1251889282043963,1.7990123899044559,-0.0019174541694624292,-0.0006331317907888323,0.0,0.0
improved_phase2b_combo_abc,recovery_confirmed,44,0.025594242377825482,0.06751982740519812,0.37906261555187376,-0.050068777267215814,-0.020535640069080697,0.39260593245278486,3.9666668364217443,0.12590614593470717,0.05965863127720259,0.5815594508159668,0.2925344032493257,0.12590614593470717,0.23081316339815203,0.0005300110141975262,0.006482644651353442,0.026147257209693242,0.38912386726476333,0.0005399585327544482,0.025594242377825482,0.37906261555187376,-0.0005530148318677597,-0.010061251712889574,0.0,0.0
improved_phase2b_combo_abc,recovery_fragile,49,0.06769593570471377,0.0521576967487229,1.2979088403931742,-0.031330278053035676,-0.014916658225441968,0.5278795890291696,5.005815236197094,0.2287865209713577,0.062063848067573854,0.5557828715596996,0.21543060746894213,0.2287865209713577,0.1875103952913514,0.0012866644732256304,0.008291495399952385,0.06973508185847388,1.3304864198616861,0.0013236555558595493,0.06769593570471377,1.2979088403931742,-0.0020391461537601074,-0.03257757946851192,0.0,0.0
improved_phase2b_combo_abc,stressed_panic,229,0.03433145625197609,0.06664937408191965,0.5151054563510054,-0.11744619380382038,-0.020307572027016628,-0.09064968831821907,-0.3079949813453927,0.6075517876328324,0.027545691915702934,0.2620580003852946,0.13039021198187287,0.6075517876328324,0.11636745672176453,0.0006922047381164213,-0.0009698635634184056,0.03369319983341135,0.4978150573949313,0.000681689648700961,0.03433145625197609,0.5151054563510054,0.0006382564185647421,0.017290398956074038,0.0,0.0
improved_phasemm_recovery_cash_relief,calm_trend,295,0.03558375188131957,0.0924421361096354,0.38493000463682076,-0.16468334175541088,-0.031200121149341658,0.16187382142725593,1.5287945091637969,0.06848079406121578,0.09618631305058833,0.780287348109716,0.15123185782906776,0.06848079406121578,0.21651640132144714,0.0007552218932310617,0.0029975625612830153,0.03558351868547227,0.38492758455722786,0.0007552175162830648,0.035658624830249064,0.3860974751140002,2.3319584729897258e-07,2.4200795928908114e-06,-7.487294892949414e-05,-0.0011674704771794664
improved_phasemm_recovery_cash_relief,neutral_healthy_proxy,293,0.0992058249287322,0.07854374405610527,1.2630646287738412,-0.07146917624893345,-0.025713440494350134,0.2971137570749136,2.4009616464363357,0.2129898800748079,0.08629141444741169,0.6108135381626958,0.17619658176249595,0.2129898800748079,0.19771835154625256,0.0018800940065302116,0.005161625174810866,0.09919292979347039,1.2629719355973539,0.0018798613423207558,0.09897662190326662,1.2561668454995347,1.2895135261814517e-05,9.26931764873018e-05,0.00022920302546558524,0.006897783274306457
improved_phasemm_recovery_cash_relief,neutral_mixed,200,0.12710205746922676,0.07063166625182858,1.7995052957700288,-0.0598931682974464,-0.021287938240886758,-0.18506115125799993,-1.1165144277557961,0.3859338079298592,0.06482870730068009,0.4529696332166227,0.16109655885351784,0.3859338079298592,0.16420260521031024,0.002351477922030287,-0.0036600636918807947,0.12710638237385874,1.7996455216952447,0.0023515476251883562,0.1251889282043963,1.7990123899044559,-4.324904631980431e-06,-0.00014022592521589772,0.0019131292648304488,0.0004929058655729346
