version_name,confidence_bucket,observations,avg_learned_confidence,avg_top1_share,avg_top2_share,avg_hhi
improved_phasem_validation_first_learning_allocator,low,737,0.22153645797618138,0.25471096180617925,0.48551439933100693,0.19716129309450003
improved_phasem_validation_first_learning_allocator,medium,363,0.415808139886638,0.2816430140419593,0.5205469353005505,0.2070329459610382
improved_phasem_validation_first_learning_allocator,high,9,0.7199012705069215,0.3553211747750209,0.6207929885025726,0.2423735483149351
improved_phasem_production_proximity_allocator,low,792,0.21880595889995166,0.2415953632006622,0.46389443077146153,0.18910185369599777
improved_phasem_production_proximity_allocator,medium,316,0.41109211624525915,0.2748498609155479,0.5080240590937758,0.20263907683709376
improved_phasem_production_proximity_allocator,high,1,0.7424934050015412,0.375807133687105,0.5733181255589059,0.22826617969829602
