version_name,avg_top1_share,avg_top2_share,avg_hhi,avg_new_sleeve_share
improved_phasee_gbt_allocator,0.3370070835700721,0.5365811936322699,0.2235280142338465,0.1813687121411845
improved_phasee_concentration_gate,0.3432077884121198,0.5297657316005357,0.21974113035101017,0.1724442842095469
improved_phasee_state_sleeve_boosting,0.32739609753052057,0.5174194092871379,0.21947475400810232,0.19910309792484665
improved_phasee_combo_allocator,0.31946900999357686,0.5107452651711093,0.2110753068806325,0.18702489301340222
improved_phasee_state_prior_concentration,0.33006401882652064,0.5143771818927123,0.2122769724675779,0.17962315295572717
