,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,cash::BIL
2014-07-11,0.10316809501965032,0.12761876280278178,0.15737791331400833,0.1129182072859845,0.30522336777585496,0.19369365380171996,2.220446049250313e-16
2014-07-18,0.10316809501965032,0.12761876280278178,0.15737791331400833,0.1129182072859845,0.30522336777585496,0.19369365380171996,2.220446049250313e-16
2014-07-25,0.10345194473795848,0.12555364674707728,0.1633606052560332,0.11602595720603427,0.285726201485816,0.20588164456708086,0.0
2014-08-01,0.10345194473795848,0.12555364674707728,0.1633606052560332,0.11602595720603427,0.285726201485816,0.20588164456708086,0.0
2014-08-08,0.10345194473795848,0.12555364674707728,0.1633606052560332,0.11602595720603427,0.285726201485816,0.20588164456708086,0.0
2014-08-15,0.10345194473795848,0.12555364674707728,0.1633606052560332,0.11602595720603427,0.285726201485816,0.20588164456708086,0.0
2014-08-22,0.10345194473795848,0.12555364674707728,0.1633606052560332,0.11602595720603427,0.285726201485816,0.20588164456708086,0.0
2014-08-29,0.09158195236036618,0.12089017852689346,0.14375599889204874,0.11162563666120039,0.32710310375954726,0.20504312979994394,0.0
2014-09-05,0.09158195236036618,0.12089017852689346,0.14375599889204874,0.11162563666120039,0.32710310375954726,0.20504312979994394,0.0
2014-09-12,0.09158195236036618,0.12089017852689346,0.14375599889204874,0.11162563666120039,0.32710310375954726,0.20504312979994394,0.0
2014-09-19,0.09158195236036618,0.12089017852689346,0.14375599889204874,0.11162563666120039,0.32710310375954726,0.20504312979994394,0.0
2014-09-26,0.09603279944320342,0.11513436727523743,0.1579296315449362,0.11473939410977038,0.33278596773102787,0.18337783989582473,0.0
2014-10-03,0.09603279944320342,0.11513436727523743,0.1579296315449362,0.11473939410977038,0.33278596773102787,0.18337783989582473,0.0
2014-10-10,0.09603279944320342,0.11513436727523743,0.1579296315449362,0.11473939410977038,0.33278596773102787,0.18337783989582473,0.0
2014-10-17,0.09603279944320342,0.11513436727523743,0.1579296315449362,0.11473939410977038,0.33278596773102787,0.18337783989582473,0.0
2014-10-24,0.09603279944320342,0.11513436727523743,0.1579296315449362,0.11473939410977038,0.33278596773102787,0.18337783989582473,0.0
2014-10-31,0.10381918396559602,0.097905905762137,0.18169154927542305,0.10529135484715377,0.367932668751613,0.14029167297383438,0.0030676644242427775
2014-11-07,0.10381918396559602,0.097905905762137,0.18169154927542305,0.10529135484715377,0.367932668751613,0.14029167297383438,0.0030676644242427775
2014-11-14,0.10381918396559602,0.097905905762137,0.18169154927542305,0.10529135484715377,0.367932668751613,0.14029167297383438,0.0030676644242427775
2014-11-21,0.10381918396559602,0.097905905762137,0.18169154927542305,0.10529135484715377,0.367932668751613,0.14029167297383438,0.0030676644242427775
2014-11-28,0.09370250548618755,0.09364009304047712,0.1691525825859256,0.08463659289341999,0.3748575508788709,0.1588481708260322,0.02516250428908673
2014-12-05,0.09370250548618755,0.09364009304047712,0.1691525825859256,0.08463659289341999,0.3748575508788709,0.1588481708260322,0.02516250428908673
2014-12-12,0.09370250548618755,0.09364009304047712,0.1691525825859256,0.08463659289341999,0.3748575508788709,0.1588481708260322,0.02516250428908673
2014-12-19,0.09370250548618755,0.09364009304047712,0.1691525825859256,0.08463659289341999,0.3748575508788709,0.1588481708260322,0.02516250428908673
2014-12-26,0.07806455788619614,0.07893577267422422,0.13930614386145615,0.06776968867067693,0.31969820734852034,0.15408547320128063,0.16214015635764567
2015-01-02,0.07806455788619614,0.07893577267422422,0.13930614386145615,0.06776968867067693,0.31969820734852034,0.15408547320128063,0.16214015635764567
2015-01-09,0.07806455788619614,0.07893577267422422,0.13930614386145615,0.06776968867067693,0.31969820734852034,0.15408547320128063,0.16214015635764567
2015-01-16,0.07806455788619614,0.07893577267422422,0.13930614386145615,0.06776968867067693,0.31969820734852034,0.15408547320128063,0.16214015635764567
2015-01-23,0.07806455788619614,0.07893577267422422,0.13930614386145615,0.06776968867067693,0.31969820734852034,0.15408547320128063,0.16214015635764567
2015-01-30,0.10588361288071263,0.10269676665337152,0.17687493992820413,0.07768562152330381,0.35010964682448936,0.18674941218991864,0.0
2015-02-06,0.10588361288071263,0.10269676665337152,0.17687493992820413,0.07768562152330381,0.35010964682448936,0.18674941218991864,0.0
2015-02-13,0.10588361288071263,0.10269676665337152,0.17687493992820413,0.07768562152330381,0.35010964682448936,0.18674941218991864,0.0
2015-02-20,0.10588361288071263,0.10269676665337152,0.17687493992820413,0.07768562152330381,0.35010964682448936,0.18674941218991864,0.0
2015-02-27,0.09480559450649133,0.10435510121462549,0.17338201849402107,0.07116463722689943,0.3198544489319361,0.19163182373900853,0.04480637588701797
2015-03-06,0.09480559450649133,0.10435510121462549,0.17338201849402107,0.07116463722689943,0.3198544489319361,0.19163182373900853,0.04480637588701797
2015-03-13,0.09480559450649133,0.10435510121462549,0.17338201849402107,0.07116463722689943,0.3198544489319361,0.19163182373900853,0.04480637588701797
2015-03-20,0.09480559450649133,0.10435510121462549,0.17338201849402107,0.07116463722689943,0.3198544489319361,0.19163182373900853,0.04480637588701797
2015-03-27,0.09952087183659919,0.10120188518865507,0.17345824326233777,0.0753305478783503,0.3208240596638105,0.20073809478568072,0.028926297384566424
2015-04-03,0.09952087183659919,0.10120188518865507,0.17345824326233777,0.0753305478783503,0.3208240596638105,0.20073809478568072,0.028926297384566424
2015-04-10,0.09952087183659919,0.10120188518865507,0.17345824326233777,0.0753305478783503,0.3208240596638105,0.20073809478568072,0.028926297384566424
2015-04-17,0.09952087183659919,0.10120188518865507,0.17345824326233777,0.0753305478783503,0.3208240596638105,0.20073809478568072,0.028926297384566424
2015-04-24,0.1065703125121054,0.10435678339842927,0.1701244176870802,0.08534453408728318,0.3072452665958951,0.2059640661799033,0.02039461953930355
2015-05-01,0.1065703125121054,0.10435678339842927,0.1701244176870802,0.08534453408728318,0.3072452665958951,0.2059640661799033,0.02039461953930355
2015-05-08,0.1065703125121054,0.10435678339842927,0.1701244176870802,0.08534453408728318,0.3072452665958951,0.2059640661799033,0.02039461953930355
2015-05-15,0.1065703125121054,0.10435678339842927,0.1701244176870802,0.08534453408728318,0.3072452665958951,0.2059640661799033,0.02039461953930355
2015-05-22,0.1065703125121054,0.10435678339842927,0.1701244176870802,0.08534453408728318,0.3072452665958951,0.2059640661799033,0.02039461953930355
2015-05-29,0.09907324455714414,0.10828638881705017,0.2092583402210062,0.08909797415818313,0.30158821158938975,0.1678074929962903,0.024888347660936283
2015-06-05,0.09907324455714414,0.10828638881705017,0.2092583402210062,0.08909797415818313,0.30158821158938975,0.1678074929962903,0.024888347660936283
2015-06-12,0.09907324455714414,0.10828638881705017,0.2092583402210062,0.08909797415818313,0.30158821158938975,0.1678074929962903,0.024888347660936283
2015-06-19,0.09907324455714414,0.10828638881705017,0.2092583402210062,0.08909797415818313,0.30158821158938975,0.1678074929962903,0.024888347660936283
2015-06-26,0.07952497467340301,0.0917362603132244,0.19925157721950337,0.07487075824398859,0.2637507396160154,0.1267734330894167,0.1640922568444485
2015-07-03,0.07952497467340301,0.0917362603132244,0.19925157721950337,0.07487075824398859,0.2637507396160154,0.1267734330894167,0.1640922568444485
