version_name,avg_learned_confidence,avg_margin_confidence,avg_signal_top_gap,avg_top1_share,avg_top2_share,avg_hhi,avg_lambda_turn,avg_lambda_tail
improved_phasel_decision_utility_allocator,0.29837095932644575,0.4418170605828812,0.20234144875263,0.3118848211072926,0.5615259384307524,0.22636302880366005,0.7635518727854875,0.7311157304001823
improved_phasel_selective_concentration_allocator,0.3404721627296471,0.4418170605828812,0.19574691914637804,0.2858421823967565,0.5307658831605463,0.213476369251768,1.0934003472143903,0.6735522762401535
improved_phasel_tail_turnover_learning_allocator,0.2258305453846131,0.4418170605828812,0.20934776074541622,0.3125229508562106,0.566662773928855,0.22553913376112977,1.177349008016924,1.39832461776042
