,dual_momentum_topn,composite_calm_trend_specialist,composite_healthier_recovery_specialist,composite_anti_chop_clarity,composite_regime_conditioned,taa_10m_sma,cash::BIL
2005-01-14,0.03899583366136818,0.12016665962806575,0.04152270105905164,0.2850134170489885,0.28083214031006815,0.12413617657054686,0.10933307172191092
2005-01-21,0.041149463664804854,0.10987259330290752,0.04529855356506581,0.28493875038232186,0.28493875038232186,0.12423548364733383,0.10956640505524426
2005-01-28,0.042083538122096996,0.10525088022795727,0.04693318386532707,0.28493875038232186,0.28493875038232186,0.1262884919647307,0.10956640505524426
2005-02-04,0.042339849798550364,0.10306094953895989,0.04738172929912046,0.28493875038232186,0.28493875038232186,0.1277735655434813,0.10956640505524426
2005-02-11,0.042411711722446024,0.10201492001543185,0.04750748766593787,0.28493875038232186,0.28493875038232186,0.12862197477629636,0.10956640505524426
2005-02-18,0.04243241919895474,0.10151388776268923,0.04754372574982813,0.28493875038232186,0.28493875038232186,0.12906606146863997,0.10956640505524426
2005-02-25,0.04243857524013834,0.10127388920409501,0.04755449882189942,0.28493875038232186,0.28493875038232186,0.12928913091397934,0.10956640505524426
2005-03-04,0.042440465922439,0.10115905821997508,0.047557807515925574,0.28493875038232186,0.28493875038232186,0.12939876252177246,0.10956640505524426
2005-03-11,0.04194117158761921,0.10314790993938185,0.04663807001619784,0.28542912279611493,0.28542912279611493,0.1293806116024304,0.1080339912621408
2005-03-18,0.10779407354064563,0.2199104701937523,0.14342876011397426,0.13174300163988237,0.13174300163988237,0.20640213315673697,0.058978559715126055
2005-03-25,0.03763876108597778,0.2955558240249889,0.1755656422945032,0.06588567999438986,0.10162465493214001,0.2646984648174447,0.05903097285055556
2005-04-01,0.037610589915029406,0.29398615352869634,0.19158383727620248,0.04632508482538873,0.1015485927705794,0.2692104895598387,0.05973525212426498
2005-04-08,0.03765713563617277,0.2917082515627104,0.19721385981565784,0.03765713563617277,0.10167426621766648,0.27551774203593893,0.058571609095680786
2005-04-15,0.03766880995780935,0.2899727670349599,0.1965004324064772,0.03766880995780935,0.10170578688608525,0.2782036427020928,0.05827975105476626
2005-04-22,0.03766444109528054,0.2893639783589747,0.19562549209552613,0.03766444109528054,0.10169399095725748,0.279598683779694,0.05838897261798674
2005-04-29,0.03766389264598966,0.2891191448553865,0.19496200110090564,0.03766389264598966,0.10169251014417209,0.28049587475729804,0.05840268385025852
2005-05-06,0.037685011568787515,0.2894073053342812,0.1946253719503168,0.037685011568787515,0.1017495312357263,0.28097305756178853,0.057874710780312186
2005-05-13,0.0376618387331459,0.2892445712217214,0.19387935130331208,0.0376618387331459,0.10168696457949394,0.2814114037578284,0.058454031671352415
2005-05-20,0.03770783680765955,0.2829440600789463,0.20298435510711083,0.03770783680765955,0.10181115938068079,0.2795406720094317,0.05730407980851123
2005-05-27,0.03770643830109161,0.2813463451236095,0.2064398547713266,0.03770643830109161,0.10180738341294736,0.2776544976172235,0.057339042472709954
2005-06-03,0.037706438301091605,0.2807340410966439,0.20777579083016057,0.037706438301091605,0.10180738341294734,0.276930865585355,0.057339042472709954
2005-06-10,0.03774695324362034,0.2798337681791321,0.210621406809016,0.03774695324362034,0.10191677375777491,0.27580797585734473,0.05632616890949156
2005-06-17,0.03774695324362034,0.27938291328942255,0.21160509020474594,0.03774695324362034,0.10191677375777491,0.27527514735132436,0.05632616890949156
2005-06-24,0.03761660557488227,0.28552731714984164,0.1953634638611936,0.03761660557488227,0.10156483505218214,0.28272631215907496,0.05958486062794318
2005-07-01,0.03768074079280498,0.28996271075392793,0.1870814739658146,0.03768074079280498,0.10173800014057345,0.2878748533741985,0.05798148017987564
2005-07-08,0.037671487821429504,0.2916673412989715,0.18316098586297863,0.037671487821429504,0.10171301711785967,0.2899028756130688,0.05821280446426244
2005-07-15,0.03769985803418428,0.29337095815130754,0.18006118472262905,0.03769985803418428,0.10178961669229758,0.2918749752200045,0.05750354914539288
2005-07-22,0.03766575568731816,0.29486398725362545,0.17606178562620223,0.03766575568731816,0.10169754035575904,0.29368906757273094,0.05835610781704598
2005-07-29,0.037575872783850224,0.28998720598245054,0.1847466739633224,0.037575872783850224,0.1014548565163956,0.28805633756638666,0.06060318040374443
2005-08-05,0.03767414279811988,0.2901039267626022,0.18662982993523963,0.03767414279811988,0.1017201855549237,0.28805134210399186,0.058146430047002956
2005-08-12,0.03781207076746854,0.29407466860143416,0.18096695347461839,0.03781207076746854,0.10209259107216508,0.2925434145035588,0.05469823081328648
2005-08-19,0.03596710587949391,0.1805848441032923,0.07121297906161761,0.17983552939746952,0.18882730586734298,0.24274988267813133,0.10082235301265238
2005-08-26,0.04523403742492643,0.18049615275046496,0.05219748458483811,0.17974720605855432,0.18873456636148203,0.25232658311250583,0.10126396970722835
2005-09-02,0.04195291213316472,0.1805042823507497,0.046454300944129584,0.17975530192605782,0.18874306702236068,0.2613666452538266,0.101223490369711
2005-09-09,0.04092619771979341,0.18067253136248101,0.044632418088272,0.17992285280910975,0.18891899544956522,0.2645412686163273,0.10038573595445137
2005-09-16,0.05634781861594732,0.26359128695941175,0.05634781861594732,0.1317004234669573,0.1317004234669573,0.3010295393530452,0.05928268952173371
2005-09-23,0.07596803497139595,0.3019888469963411,0.07596803497139595,0.08151221231290069,0.10628917061519122,0.3019888469963411,0.05628485313643401
2005-09-30,0.03597637745837367,0.18063139515558446,0.03597637745837367,0.17988188729186835,0.18887598165646174,0.2780674174386799,0.10059056354065828
2005-10-07,0.040519501755297116,0.18055846599878517,0.043937738959918225,0.17980926074567818,0.1887997237829621,0.26542161248575014,0.10095369627160915
2005-10-14,0.0378815918352879,0.29708337911351684,0.057319831377589434,0.12754104559073046,0.13097132315701895,0.29624262480805397,0.05296020411780248
2005-10-21,0.03652605433133912,0.2630364943886532,0.04610202168970977,0.15531139241325384,0.16608049989059204,0.24609489556993014,0.08684864171652193
2005-10-28,0.037502928194432454,0.2989577344888532,0.037502928194432454,0.1307940088388733,0.1307940088388733,0.2986913117222016,0.06575707972233373
2005-11-04,0.06877250728365594,0.30119042340156865,0.06877250728365594,0.09608544907759947,0.10520876268185342,0.30119042340156865,0.058779926870097976
2005-11-11,0.08185625083374419,0.3010978769161698,0.09677498497701312,0.05342974040710085,0.10667413531283279,0.3010978769161698,0.059069134636969355
2005-11-18,0.05930776863634638,0.2947162722201064,0.09594538625351465,0.061885767588984335,0.11441688376877429,0.2947162722201064,0.07901164931216761
2005-11-25,0.036502051339624905,0.2831315645297444,0.05914372619345361,0.09771819434565036,0.14784585647034038,0.28820989061180896,0.0874487165093773
2005-12-02,0.03661896168445249,0.2599503585213963,0.04306361005674813,0.1301092013155981,0.1609366810400256,0.2847952294930918,0.08452595788868764
2005-12-09,0.036502051339624905,0.2362076604651032,0.036502051339624905,0.14883766598065332,0.17546814536794142,0.2790337089976748,0.0874487165093773
2005-12-16,0.036529691499787624,0.2129771547700184,0.041421223582592315,0.15785913507505225,0.17929301235231362,0.28516207021492623,0.08675771250530966
2005-12-23,0.062358108982596645,0.2171112897696237,0.0893890484061016,0.12910045650541271,0.12910045650541271,0.2950867577266576,0.07785388210419501
2005-12-30,0.036542464754707245,0.20403101429744427,0.07519140694757877,0.15676740366623992,0.15001326273129065,0.29101606647042016,0.08643838113231898
2006-01-06,0.03652956973555015,0.1885888576493199,0.07115287004723682,0.1607018530495128,0.16757927397032216,0.28868681893681203,0.08676075661124619
2006-01-13,0.0352,0.10707896691832787,0.0352,0.25538039306126065,0.2516052665143859,0.19553537350602557,0.12
2006-01-20,0.035866517068283615,0.07886751502336099,0.03636640486949633,0.2816,0.2816,0.16569956303885905,0.12
2006-01-27,0.07110178641833535,0.19928833649769168,0.07110178641833535,0.16487752787576906,0.18319725319529895,0.22641957557106435,0.08401373402350526
2006-02-03,0.0370254049525237,0.2112633099246055,0.0370254049525237,0.1650004244274932,0.18333380491943688,0.28302067542060144,0.08333097540281562
2006-02-10,0.03666566813007948,0.20933349554718353,0.03666566813007948,0.1619000457310507,0.18173638935389672,0.29034043635969703,0.08335829674801314
2006-02-17,0.0366517340982456,0.20684177990180258,0.0366517340982456,0.16281172583229755,0.18216783057761265,0.291168547947936,0.08370664754386006
2006-02-24,0.03764500441414782,0.19329317638045987,0.04400466637333958,0.1649657083007684,0.18329523144529825,0.29327237031247716,0.0835238427735089
2006-03-03,0.039157650663297044,0.19662395777669922,0.039157650663297044,0.16496355546197594,0.1832928394021955,0.2932685430435128,0.08353580298902251
2006-03-10,0.038124559288264644,0.19863888716031278,0.038124559288264644,0.16493280344210517,0.18325867049122802,0.2932138727859648,0.08370664754386006
2006-03-17,0.03667932330249327,0.20191875808457357,0.03667932330249327,0.16498333183839414,0.18335875324358464,0.29336359279079294,0.08301691743766831
2006-03-24,0.03665201295766568,0.20519937024786133,0.03665201295766568,0.16347624315878087,0.18251033128224659,0.291810353337422,0.08369967605835796
2006-03-31,0.03666538927065939,0.20613008303903946,0.03666538927065939,0.16319061515584102,0.18239936183563205,0.29158389319465344,0.08336526823351524
2006-04-07,0.036736149500707756,0.20062081018370226,0.036736149500707756,0.16445586551107072,0.18272873945674525,0.2923659831307924,0.08635630271627386
2006-04-14,0.03766331208237073,0.19909027812382474,0.03766331208237073,0.16465014137313966,0.18294460152571076,0.2927113624411372,0.08527699237144627
2006-04-21,0.036646272029280086,0.20181282808179557,0.036646272029280086,0.16480399799658538,0.1831777581340247,0.29306967246103627,0.08384319926799799
2006-04-28,0.03831625647547269,0.19725576864796562,0.03831625647547269,0.16433296895934657,0.18259218773260733,0.2921475003721717,0.08703906133696351
2006-05-05,0.03816913664027692,0.1980786290080123,0.03816913664027692,0.16465014137313966,0.18294460152571076,0.2927113624411372,0.08527699237144627
2006-05-12,0.03704318313357123,0.20038953187743605,0.03704318313357123,0.16468553888674706,0.1829839320963856,0.292774291354217,0.08508033951807181
2006-05-19,0.03651347050888757,0.20191545083414827,0.03651347050888757,0.1638702979097712,0.18234090257746613,0.29168317038302854,0.08716323727781072
2006-05-26,0.0352,0.10933942852622598,0.0352,0.25026440666439104,0.27416956624501015,0.17582659856437272,0.12
2006-06-02,0.07369986868484625,0.19923923159801238,0.07369986868484625,0.16375998845784662,0.18195554273094072,0.21742321349821137,0.09022228634529648
2006-06-09,0.05919842362938844,0.2228474006621678,0.06379256843810242,0.16445305038282476,0.18272561153647196,0.22061100303340445,0.08637194231764024
2006-06-16,0.06333545985386481,0.2278915606532192,0.06589611559169142,0.16392384953814865,0.18213761059794295,0.2075034567548476,0.08931194701028539
2006-06-23,0.0352,0.12197853500167191,0.0352,0.2712277681976532,0.2771235631168819,0.13927013368379298,0.12
2006-06-30,0.08319764103531838,0.2029923408920887,0.08319764103531838,0.163721128198934,0.18191236466548222,0.19454070750026942,0.09043817667258885
2006-07-07,0.057357515246193085,0.20561398449898932,0.07336142389540586,0.16364724604857264,0.18183027338730295,0.22734092386005092,0.09084863306348531
2006-07-14,0.05590584712094615,0.21122373584303553,0.08222389133421126,0.16387543649966563,0.18208381833296183,0.21510636253398874,0.08958090833519092
2006-07-21,0.03520000000000001,0.1161306504244637,0.03520000000000001,0.270546893266275,0.2775761358929456,0.14534632041631582,0.12
2006-07-28,0.07649534105377023,0.20116698671993147,0.07649534105377023,0.16448708826493375,0.18276343140548196,0.21240896852952212,0.08618284297259025
2006-08-04,0.04318088984506928,0.19929972199619803,0.05680693086051735,0.16464179550477762,0.1829353283386418,0.26781197514800503,0.08532335830679089
2006-08-11,0.03676524269138085,0.1870246660535104,0.05431344074981013,0.16459406878795838,0.1828822986532871,0.2888317763304886,0.08558850673356454
2006-08-18,0.0352,0.1018475246844892,0.0352,0.25363781627793675,0.270282848312109,0.183831810725465,0.12
2006-08-25,0.06883036528523671,0.19752621798201173,0.06883036528523671,0.1640960297497007,0.1823289219441119,0.23003270947426183,0.08835539027944048
2006-09-01,0.0352,0.10763827625918858,0.0352,0.2681339189445247,0.27238636559362217,0.16144143920266457,0.12
2006-09-08,0.04067435130502655,0.08517328284879691,0.04478011478379645,0.2816000000000001,0.2816000000000001,0.14617225106238,0.12
2006-09-15,0.08027318965969507,0.2021208352114486,0.08027318965969507,0.1638609114994621,0.18206767944384677,0.2017425917450862,0.08966160278076611
2006-09-22,0.051891883148388725,0.21200517640916403,0.051891883148388725,0.16394491149946208,0.1821610127771801,0.24891019690331687,0.08919493611409944
2006-09-29,0.04406785862466673,0.19945911150682766,0.04939910012948136,0.16411263258944564,0.1823473695438285,0.27235077532489255,0.08826315228085772
2006-10-06,0.03837062290787553,0.18658986019999238,0.052338108448802594,0.16448694009452833,0.18276326677169816,0.2892675354355937,0.08618366614150944
2006-10-13,0.03885293813097299,0.1847480805530658,0.052713047338892545,0.16398973603772146,0.18221081781969053,0.28853946921810936,0.08894591090154737
2006-10-20,0.03831414461503341,0.1845033340821865,0.05101871441746064,0.16397313319797657,0.18219237021997398,0.2909601545672387,0.08903814890013013
2006-10-27,0.03914733606471427,0.18488511350576967,0.04930425991767253,0.16400202569289388,0.1822244729921043,0.29155915678736694,0.0888776350394784
2006-11-03,0.036803705390766085,0.18392104521918484,0.05418109501252367,0.1640277400945283,0.1822530445494759,0.2900785924809006,0.08873477725262055
2006-11-10,0.0352,0.09037938727605585,0.0352,0.2584978286248492,0.27227439638565265,0.1884483877134423,0.12
2006-11-17,0.04195798383979259,0.062199955076631924,0.04702647171963703,0.2816,0.2816,0.1656155893639384,0.12
2006-11-24,0.04320639780484873,0.06653801954902303,0.04921119615848528,0.2816,0.2816,0.15784438648764304,0.12
2006-12-01,0.043470678961538584,0.06761826440275799,0.04958762326325656,0.28251802580731694,0.28251802580731694,0.15715621240567837,0.11713116935213466
2006-12-08,0.10505234610341678,0.051363000756206,0.17424248779551646,0.18441929101720736,0.2079910662588638,0.16440400552112364,0.11252780254766603
2006-12-15,0.03749404818918613,0.19684375299322718,0.20752158446502214,0.11462382957610438,0.12624756693633732,0.2546204225697761,0.0626487952703468
2006-12-22,0.03745706405398311,0.225789565854455,0.20527794496241572,0.078394627349177,0.10300692614845354,0.2865004729810933,0.06357339865042239
2006-12-29,0.03748779078592617,0.2504445352558348,0.2125869662531155,0.047683931104478335,0.10309142466129698,0.2859001215875026,0.06280523035184575
2007-01-05,0.03749776453612831,0.26743323255300944,0.2110596451108207,0.03749776453612831,0.10311885247435286,0.28083685419276816,0.06255588659679223
2007-01-12,0.03744213792765293,0.2802123473254191,0.20129219040155244,0.03744213792765293,0.10296587930104555,0.27669875530800014,0.06394655180867694
2007-01-19,0.0379413489286552,0.2896402708013198,0.20013929518918652,0.0379413489286552,0.09575673777232029,0.28711472159624307,0.051466276783619966
2007-01-26,0.03807345137656977,0.2873593293250608,0.20891950942183082,0.03807345137656977,0.09518362844142442,0.2842269144727886,0.04816371558575581
2007-02-02,0.03806800717815857,0.2885356114682629,0.20623355075336244,0.03806800717815857,0.09517001794539642,0.2856249849306255,0.04829982054603574
2007-02-09,0.03799458547618662,0.29092139283892077,0.19941626948772478,0.03799458547618662,0.09498646369046657,0.2885513399351804,0.05013536309533435
2007-02-16,0.03690794520547945,0.2679420090381538,0.16369415703794687,0.056985734206225075,0.11072383561643837,0.28644494903274276,0.0773013698630137
2007-02-23,0.03691144087604086,0.25576166293218944,0.14082281611760247,0.07602124390053874,0.12445236135793755,0.28881649671671256,0.07721397809897848
2007-03-02,0.03691280432840209,0.24913727631093843,0.124442480811539,0.09253199960276666,0.12857000416997635,0.29122554298642966,0.07717989178994789
