version_name,market_state,observations,avg_production_weight,avg_phasen_weight,avg_phaseo_weight,avg_abstain_weight,avg_trust_score,avg_model_uncertainty,phaseo_selected_share,phasen_selected_share,production_selected_share,abstain_selected_share
improved_phaser_bucket_refined_meta_allocator,calm_trend,295,0.4123389830508475,0.21196610169491528,0.3591525423728814,0.016542372881355936,0.465135593220339,0.5490291232731828,0.5932203389830508,0.02711864406779661,0.37966101694915255,0.0
improved_phaser_bucket_refined_meta_allocator,neutral_mixed,492,0.7027235772357724,0.12339430894308945,0.12656504065040652,0.04731707317073171,0.18826219512195122,0.5417166176173817,0.06300813008130081,0.0508130081300813,0.8861788617886179,0.0
improved_phaser_bucket_refined_meta_allocator,recovery_confirmed,44,0.45363636363636367,0.3154545454545455,0.2090909090909091,0.021818181818181823,0.3668181818181818,0.5688352684090577,0.06818181818181818,0.4772727272727273,0.45454545454545453,0.0
improved_phaser_bucket_refined_meta_allocator,recovery_fragile,49,0.6608163265306123,0.18326530612244898,0.1248979591836735,0.031020408163265307,0.21653061224489795,0.5553639185349963,0.0,0.22448979591836735,0.7755102040816326,0.0
improved_phaser_bucket_refined_meta_allocator,stressed_panic,229,0.7952838427947598,0.08131004366812226,0.08131004366812226,0.042096069868995625,0.12196506550218343,0.5539205972353056,0.0,0.0,1.0,0.0
improved_phaser_light_abstention_overlay_allocator,calm_trend,295,0.44474576271186445,0.19127118644067795,0.3622881355932203,0.001694915254237288,0.45792372881355925,0.5490291232731828,0.5932203389830508,0.02711864406779661,0.37966101694915255,0.0
improved_phaser_light_abstention_overlay_allocator,neutral_mixed,492,0.7488821138211382,0.11578252032520324,0.12049796747967477,0.01483739837398374,0.17838922764227644,0.5417166176173817,0.06300813008130081,0.0508130081300813,0.8861788617886179,0.0
improved_phaser_light_abstention_overlay_allocator,recovery_confirmed,44,0.5102272727272729,0.29227272727272724,0.1929545454545454,0.004545454545454546,0.3390909090909091,0.5688352684090577,0.06818181818181818,0.4772727272727273,0.45454545454545453,0.0
improved_phaser_light_abstention_overlay_allocator,recovery_fragile,49,0.7153061224489797,0.1704081632653061,0.1142857142857143,0.0,0.19948979591836735,0.5553639185349963,0.0,0.22448979591836735,0.7755102040816326,0.0
improved_phaser_light_abstention_overlay_allocator,stressed_panic,229,0.8447598253275106,0.07644104803493446,0.07617903930131001,0.002620087336244542,0.11439956331877735,0.5539205972353056,0.0,0.0,1.0,0.0
improved_phaser_fast_narrow_regret_allocator,calm_trend,295,0.41766101694915264,0.18970280780361778,0.35768702270485686,0.03494915254237288,0.45253842660666566,0.5490291232731828,0.5932203389830508,0.02711864406779661,0.37966101694915255,0.0
improved_phaser_fast_narrow_regret_allocator,neutral_mixed,492,0.6823983739837398,0.10040128165064842,0.10624505981276622,0.11095528455284555,0.15644570063809043,0.5417166176173817,0.06300813008130081,0.0508130081300813,0.8861788617886179,0.0
improved_phaser_fast_narrow_regret_allocator,recovery_confirmed,44,0.4770454545454546,0.2865063837909031,0.1878117980272787,0.04863636363636364,0.3310649899227303,0.5688352684090577,0.06818181818181818,0.4772727272727273,0.45454545454545453,0.0
improved_phaser_fast_narrow_regret_allocator,recovery_fragile,49,0.6610204081632653,0.16618806255787805,0.11075071295232602,0.062040816326530614,0.19384474423126505,0.5553639185349963,0.0,0.22448979591836735,0.7755102040816326,0.0
improved_phaser_fast_narrow_regret_allocator,stressed_panic,229,0.7739737991266376,0.06911078387087699,0.06984118119462518,0.08707423580786026,0.1043965731300637,0.5539205972353056,0.0,0.0,1.0,0.0
improved_phaser_refined_bucket_fast_regret_combo,calm_trend,295,0.4123389830508475,0.21362322757079164,0.35749541649700506,0.016542372881355936,0.4643070302824008,0.5490291232731828,0.5932203389830508,0.02711864406779661,0.37966101694915255,0.0
improved_phaser_refined_bucket_fast_regret_combo,neutral_mixed,492,0.7027235772357724,0.123540752325964,0.12641859726753193,0.04731707317073171,0.18818897343051394,0.5417166176173817,0.06300813008130081,0.0508130081300813,0.8861788617886179,0.0
improved_phaser_refined_bucket_fast_regret_combo,recovery_confirmed,44,0.45363636363636367,0.3153517730305127,0.2091936815149418,0.021818181818181823,0.36686956803019816,0.5688352684090577,0.06818181818181818,0.4772727272727273,0.45454545454545453,0.0
improved_phaser_refined_bucket_fast_regret_combo,recovery_fragile,49,0.6608163265306123,0.18288108882000562,0.12528217648611686,0.031020408163265307,0.21672272089611969,0.5553639185349963,0.0,0.22448979591836735,0.7755102040816326,0.0
improved_phaser_refined_bucket_fast_regret_combo,stressed_panic,229,0.7952838427947598,0.08086662054006064,0.08175346679618391,0.042096069868995625,0.12218677706621422,0.5539205972353056,0.0,0.0,1.0,0.0
