version_name,quintile,avg_trigger,avg_w1_weight,obs
improved_phasey_trigger_driven_w1,0,0.0036157421687997705,0.019600578798706497,444
improved_phasey_trigger_driven_w1,1,0.05716278386971721,0.030950477456265002,222
improved_phasey_trigger_driven_w1,2,0.23679400876466244,0.05247532878882232,222
improved_phasey_trigger_driven_w1,3,0.7453998759558474,0.02770418727104494,222
improved_phasey_cash_replacement_w1,0,0.0036157421687997705,0.00012771448012294202,444
improved_phasey_cash_replacement_w1,1,0.05716278386971721,0.0016334538135880793,222
improved_phasey_cash_replacement_w1,2,0.23679400876466244,0.00686300401415628,222
improved_phasey_cash_replacement_w1,3,0.7453998759558474,0.0027079997011655982,222
