,dual_momentum_topn,composite_calm_trend_specialist,composite_healthier_recovery_specialist,composite_anti_chop_clarity,composite_regime_conditioned,taa_10m_sma,cash::BIL
2005-01-14,0.05590246713622114,0.13744347446140023,0.0595846975742267,0.326452803505729,0.2870205616260268,0.13359599569639607,0.0
2005-01-21,0.04577350717684462,0.12485866207959294,0.04711036790911414,0.3363360847283224,0.3209852522800459,0.12493612582608006,0.0
2005-01-28,0.04209611407057417,0.11959010381448217,0.0425814711517166,0.33976638450066476,0.3341738298250684,0.12179209663749402,0.0
2005-02-04,0.04076100956702374,0.11748128255231434,0.040937222010495836,0.34110013499932457,0.33906971705977684,0.12065063381106471,0.0
2005-02-11,0.040276290097581866,0.11664005145226282,0.0403402653159125,0.34162216693439384,0.3408850088289529,0.1202362173708961,0.0
2005-02-18,0.04010030914370807,0.116304876557906,0.04012353581533129,0.3418265743430211,0.34155894369327505,0.12008576044675845,0.0
2005-02-25,0.04003641796937172,0.11617147719107296,0.040044850582636196,0.34190664178314206,0.34180947651539983,0.12003113595837728,0.0
2005-03-04,0.04001322181053623,0.11611843688978891,0.040016283332549446,0.34193801519577227,0.3419027386335983,0.1200113041377548,0.0
2005-03-11,0.04251080424300245,0.16954618409374503,0.04439141872687423,0.35344246411566255,0.262587012867184,0.12752211595353175,0.0
2005-03-18,0.05773552173719794,0.29487008838076534,0.20396528278672302,0.14,0.11269679212883549,0.1907323149664782,0.0
2005-03-25,0.045670540963593895,0.3325792059076161,0.251521896974338,0.12270340354574627,0.0632431920411923,0.18428176056751344,0.0
2005-04-01,0.04181303010400621,0.33480638119929096,0.2816077729575639,0.11212198055132144,0.04743149677507509,0.1822193384127424,0.0
2005-04-08,0.04057854168422434,0.3354608423189042,0.28833535152750733,0.10825385836250516,0.04237140610685902,0.18500000000000003,0.0
2005-04-15,0.04018497591264315,0.3360780591508843,0.2905366420678633,0.10744211819498771,0.040758204673621595,0.185,0.0
2005-04-22,0.040059141958464134,0.336213687935102,0.2914909803058199,0.10699377061925201,0.04024241918136201,0.185,0.0
2005-04-29,0.0400189093336586,0.3362476925037689,0.29184095911522184,0.10681493087371785,0.04007750817363275,0.185,0.0
2005-05-06,0.04000604584137384,0.34564532334030157,0.27858846486790506,0.11085686158781011,0.040024781524903,0.18487852283770653,0.0
2005-05-13,0.04000193302411273,0.3393286811147489,0.287622423862628,0.10819935545303075,0.040007923344696876,0.18483968320078276,0.0
2005-05-20,0.046207873124623454,0.30804395082904845,0.33675716373199843,0.07810695984742366,0.04088405246690599,0.19,0.0
2005-05-27,0.049247714184795774,0.29715357356299066,0.35256861697553693,0.06766763067582761,0.04142332599755759,0.1919391386032915,0.0
2005-06-03,0.050575333474352224,0.2933751215250763,0.3576239795772125,0.06405178874455722,0.0416768188577325,0.1926969578210694,0.0
2005-06-10,0.09136366241420095,0.2426244693247847,0.35924032000087747,0.06463231828584938,0.04451420412033972,0.19762502585394784,0.0
2005-06-17,0.0864908946730161,0.22983588682326805,0.35975710911592684,0.07310597770512606,0.04771327299428332,0.20309685868837962,0.0
