version_name,ann_return,ann_vol,sharpe,max_drawdown,calmar,cvar_5,turnover,upside_capture,downside_capture,avg_bil,avg_spy,avg_offense,avg_defense,avg_cash,recovery_capture,raw_target_composite,fixed_rank_composite,fixed_rank_position,raw_composite_position
improved_phase2b_regime_confidence_boost,0.06892339744592735,0.07793094556927382,0.8844162860138846,-0.139754039463866,0.49317642416874674,-0.026181041847003924,0.05622922283196537,0.3242761947018239,0.239211122287425,0.2839178772422698,0.07081167142134885,0.5521546755369809,0.16392744722074887,0.2839178772422698,0.30405155503753983,0.4767586106216499,0.71,1,4
improved_phase2b_combo_abc,0.06858383853128158,0.07761648257042619,0.8836246665655231,-0.13674121541523376,0.5015593749332796,-0.026085048036177054,0.05657147975333692,0.32308029171469926,0.23854714730442303,0.28555249754723755,0.07075650850396527,0.5510631730454421,0.16338432940732003,0.28555249754723755,0.2963307916540929,0.4793855349973094,0.7000000000000002,2,3
improved_phasec_sleeve_universe_base,0.07287535295949588,0.08575240684952459,0.849834490212911,-0.14539490333012384,0.5012235731126697,-0.028561279960509185,0.0596466609685481,0.3804532910551582,0.3004070497378225,0.2909252203004336,0.08265175154276488,0.5578747679371052,0.1512000117624608,0.2909252203004336,0.38889838999289045,0.5174003538419256,0.46,4,2
improved_phasec_state_conditioned_map,0.07324859361023806,0.08617444136817125,0.85000369537983,-0.14561848488315854,0.5030171387170476,-0.028735514411617723,0.05953303743580598,0.3833122118742332,0.3031155127473775,0.28893834175969324,0.08404144173861736,0.5599043853311132,0.15115727290919326,0.28893834175969324,0.3986310282818723,0.5255262668615958,0.6300000000000001,3,1
