ann_return,ann_vol,sharpe,max_drawdown,calmar,cvar_5,hit_rate,avg_weekly_turnover,annual_turnover,avg_max_weight,avg_effective_n,avg_hhi,weight_instability,allocation_instability,psr_zero,psr_selection,observations,avg_gross_multiplier,avg_cash_weight,avg_target_vol_multiplier,avg_regime_multiplier,label,target_vol_ceil,sleeve_reallocation_speed,overlay_variant,ann_return_delta_vs_default,ann_vol_delta_vs_default,sharpe_delta_vs_default,max_drawdown_delta_vs_default,avg_cash_weight_delta_vs_default,avg_gross_multiplier_delta_vs_default
0.04931824005997587,0.0649327223857104,0.7595282971044692,-0.13813950545789122,0.35701763877393816,-0.02257998014493549,0.5576576576576576,0.05301856904991714,2.7569655905956916,0.48350757176243303,4.166863948931776,0.34501924141789336,0.10594160914659119,0.041766226741994365,0.999664862748188,0.966139559365856,1110,0.655491301310667,0.34450869868933315,0.9991546402003721,0.655491301310667,erc_ceil_1.00_speed_0.40,1.0,0.4,baseline,0.0,0.0,0.0,0.0,0.0,0.0
0.04938918268586745,0.06503643375467195,0.7594079169865234,-0.1393983851211431,0.3543024020181163,-0.022592070918295015,0.5576576576576576,0.05383573777287367,2.7994583641894306,0.4830483445954483,4.188370518606028,0.3442652175837346,0.10757447421642684,0.04178231863537739,0.9996645626411633,0.9661211577003658,1110,0.655491301310667,0.34450869868933315,0.9991198454539099,0.655491301310667,erc_ceil_1.00_speed_0.60,1.0,0.6,baseline,7.094262589157907e-05,0.0001037113689615482,-0.00012038011794579528,-0.0012588796632518884,0.0,0.0
0.0494591541057694,0.06513493994743004,0.7593336870455019,-0.14050285850181587,0.35201528732691356,-0.022607934606034125,0.554954954954955,0.054617230768138646,2.8400959999432094,0.48257341178875796,4.208862058652414,0.34352323864606227,0.10913605211146983,0.04181691202118305,0.9996644140371219,0.9661120483680193,1110,0.655491301310667,0.34450869868933315,0.9991750535306337,0.655491301310667,erc_ceil_1.00_speed_1.00,1.0,1.0,baseline,0.00014091404579352762,0.00020221756171963368,-0.0001946100589673705,-0.002363353043924654,0.0,0.0
0.04931824005997587,0.0649327223857104,0.7595282971044692,-0.13813950545789122,0.35701763877393816,-0.02257998014493549,0.5576576576576576,0.05301856904991714,2.7569655905956916,0.48350757176243303,4.166863948931776,0.34501924141789336,0.10594160914659119,0.041766226741994365,0.999664862748188,0.966139559365856,1110,0.655491301310667,0.34450869868933315,1.0844322252499754,0.655491301310667,erc_ceil_1.10_speed_0.40,1.1,0.4,baseline,0.0,0.0,0.0,0.0,0.0,0.0
0.04938918268586745,0.06503643375467195,0.7594079169865234,-0.1393983851211431,0.3543024020181163,-0.022592070918295015,0.5576576576576576,0.05383573777287367,2.7994583641894306,0.4830483445954483,4.188370518606028,0.3442652175837346,0.10757447421642684,0.04178231863537739,0.9996645626411633,0.9661211577003658,1110,0.655491301310667,0.34450869868933315,1.0844645878311294,0.655491301310667,erc_ceil_1.10_speed_0.60,1.1,0.6,baseline,7.094262589157907e-05,0.0001037113689615482,-0.00012038011794579528,-0.0012588796632518884,0.0,0.0
0.0494591541057694,0.06513493994743004,0.7593336870455019,-0.14050285850181587,0.35201528732691356,-0.022607934606034125,0.554954954954955,0.054617230768138646,2.8400959999432094,0.48257341178875796,4.208862058652414,0.34352323864606227,0.10913605211146983,0.04181691202118305,0.9996644140371219,0.9661120483680193,1110,0.655491301310667,0.34450869868933315,1.0848654120002323,0.655491301310667,erc_ceil_1.10_speed_1.00,1.1,1.0,baseline,0.00014091404579352762,0.00020221756171963368,-0.0001946100589673705,-0.002363353043924654,0.0,0.0
0.04931824005997587,0.0649327223857104,0.7595282971044692,-0.13813950545789122,0.35701763877393816,-0.02257998014493549,0.5576576576576576,0.05301856904991714,2.7569655905956916,0.48350757176243303,4.166863948931776,0.34501924141789336,0.10594160914659119,0.041766226741994365,0.999664862748188,0.966139559365856,1110,0.655491301310667,0.34450869868933315,1.1892545184077665,0.655491301310667,erc_ceil_1.25_speed_0.40,1.25,0.4,baseline,0.0,0.0,0.0,0.0,0.0,0.0
0.04938918268586745,0.06503643375467195,0.7594079169865234,-0.1393983851211431,0.3543024020181163,-0.022592070918295015,0.5576576576576576,0.05383573777287367,2.7994583641894306,0.4830483445954483,4.188370518606028,0.3442652175837346,0.10757447421642684,0.04178231863537739,0.9996645626411633,0.9661211577003658,1110,0.655491301310667,0.34450869868933315,1.1895666627127974,0.655491301310667,erc_ceil_1.25_speed_0.60,1.25,0.6,baseline,7.094262589157907e-05,0.0001037113689615482,-0.00012038011794579528,-0.0012588796632518884,0.0,0.0
0.0494591541057694,0.06513493994743004,0.7593336870455019,-0.14050285850181587,0.35201528732691356,-0.022607934606034125,0.554954954954955,0.054617230768138646,2.8400959999432094,0.48257341178875796,4.208862058652414,0.34352323864606227,0.10913605211146983,0.04181691202118305,0.9996644140371219,0.9661120483680193,1110,0.655491301310667,0.34450869868933315,1.1904474381556993,0.655491301310667,erc_ceil_1.25_speed_1.00,1.25,1.0,baseline,0.00014091404579352762,0.00020221756171963368,-0.0001946100589673705,-0.002363353043924654,0.0,0.0
0.05764092810255117,0.07332309711106758,0.7861223867185869,-0.16100402477391862,0.3580092372441645,-0.02485683192606524,0.5531531531531532,0.057107449894983134,2.969587394539123,0.3946542339474602,5.133989453501937,0.28719899620898987,0.11411200348384919,0.03417289352843523,0.9997831633053637,0.9740581627420428,1110,0.7657323873519599,0.23426761264804002,0.9991198454533564,0.7657323873519599,erc_looser_overlay_ceil_1.00_speed_0.60,1.0,0.6,looser_neutral_stress,0.0083226880425753,0.00839037472535717,0.02659408961411769,-0.0228645193160274,-0.11024108604129312,0.1102410860412929
