version_name,sleeve_name,avg_weight,avg_weight_when_active,active_share
improved_phasei_smooth_state_allocator,dual_momentum_topn,0.15318856338372153,0.15318856338372153,1.0
improved_phasei_smooth_state_allocator,composite_calm_trend_specialist,0.2120567981142882,0.2120567981142882,1.0
improved_phasei_smooth_state_allocator,composite_healthier_recovery_specialist,0.18455020564145472,0.18455020564145472,1.0
improved_phasei_smooth_state_allocator,composite_anti_chop_clarity,0.12124876363073708,0.12124876363073708,1.0
improved_phasei_smooth_state_allocator,composite_regime_conditioned,0.11933325557458986,0.11933325557458986,1.0
improved_phasei_smooth_state_allocator,taa_10m_sma,0.20962241365520864,0.20962241365520864,1.0
improved_phasei_tail_disciplined_allocator,dual_momentum_topn,0.1336696372299694,0.1336696372299694,1.0
improved_phasei_tail_disciplined_allocator,composite_calm_trend_specialist,0.1865206273869769,0.1865206273869769,1.0
improved_phasei_tail_disciplined_allocator,composite_healthier_recovery_specialist,0.17100774474273303,0.17100774474273303,1.0
improved_phasei_tail_disciplined_allocator,composite_anti_chop_clarity,0.14929484789668768,0.14929484789668768,1.0
improved_phasei_tail_disciplined_allocator,composite_regime_conditioned,0.15408220864431943,0.15408220864431943,1.0
improved_phasei_tail_disciplined_allocator,taa_10m_sma,0.20542493409931356,0.20542493409931356,1.0
improved_phasei_turnover_aware_allocator,dual_momentum_topn,0.15846324601283432,0.15846324601283432,1.0
improved_phasei_turnover_aware_allocator,composite_calm_trend_specialist,0.2034881501930112,0.2034881501930112,1.0
improved_phasei_turnover_aware_allocator,composite_healthier_recovery_specialist,0.19079746713215884,0.19079746713215884,1.0
improved_phasei_turnover_aware_allocator,composite_anti_chop_clarity,0.12252557407641342,0.12252557407641342,1.0
improved_phasei_turnover_aware_allocator,composite_regime_conditioned,0.11628555621692171,0.11628555621692171,1.0
improved_phasei_turnover_aware_allocator,taa_10m_sma,0.20844000636866053,0.20844000636866053,1.0
improved_phasei_robust_role_allocator,dual_momentum_topn,0.14253772193703576,0.14253772193703576,1.0
improved_phasei_robust_role_allocator,composite_calm_trend_specialist,0.2045561515588297,0.2045561515588297,1.0
improved_phasei_robust_role_allocator,composite_healthier_recovery_specialist,0.1855128417451638,0.1855128417451638,1.0
improved_phasei_robust_role_allocator,composite_anti_chop_clarity,0.12696972430587905,0.12696972430587905,1.0
improved_phasei_robust_role_allocator,composite_regime_conditioned,0.13549737210335544,0.13549737210335544,1.0
improved_phasei_robust_role_allocator,taa_10m_sma,0.20492618834973628,0.20492618834973628,1.0
