version_name,market_state,avg_top1_share,avg_top2_share,avg_hhi,avg_role_share_new
improved_phasen_uncertainty_adjusted_allocator,calm_trend,0.32549358870318895,0.6033189258326442,0.24192318542564492,0.5396202947594937
improved_phasen_uncertainty_adjusted_allocator,neutral_mixed,0.3173313194193099,0.5828371702933249,0.23392328911814333,0.5064086530975248
improved_phasen_uncertainty_adjusted_allocator,recovery_confirmed,0.31910145924593797,0.561639570786392,0.22777420483591718,0.5221123860611057
improved_phasen_uncertainty_adjusted_allocator,recovery_fragile,0.28265994191926336,0.5335635617016292,0.21797851515887473,0.5042266252105789
improved_phasen_uncertainty_adjusted_allocator,stressed_panic,0.34319134445385663,0.6607475049569007,0.2573699101329713,0.47246109087985794
improved_phasen_distributional_tail_allocator,calm_trend,0.3253654012701481,0.6117860741121407,0.23611734385185473,0.5164783367284337
improved_phasen_distributional_tail_allocator,neutral_mixed,0.29920717028686217,0.5513472745410135,0.21996798492694308,0.4973460477952954
improved_phasen_distributional_tail_allocator,recovery_confirmed,0.29373295602393346,0.5204210178195366,0.20907908230617608,0.5104826422014184
improved_phasen_distributional_tail_allocator,recovery_fragile,0.2745767375466918,0.5126775225251173,0.20755446835373115,0.5038200652383605
improved_phasen_distributional_tail_allocator,stressed_panic,0.3458180842002435,0.6738445463610843,0.2633968628372253,0.47369668860938424
improved_phasen_moe_role_gating_allocator,calm_trend,0.3181016172524393,0.5751261660555588,0.2328211735705562,0.5157810608680095
improved_phasen_moe_role_gating_allocator,neutral_mixed,0.3122304814133502,0.5654705058362866,0.2274914294086645,0.496454043628776
improved_phasen_moe_role_gating_allocator,recovery_confirmed,0.3054459149125266,0.5556834704950979,0.22378564070164356,0.5141836453985509
improved_phasen_moe_role_gating_allocator,recovery_fragile,0.2765222220900214,0.5175744837292416,0.21157399925872117,0.5014729658261784
improved_phasen_moe_role_gating_allocator,stressed_panic,0.34038403325921146,0.655411212184355,0.25526763347600206,0.47072176397808035
