,model_confidence,model_uncertainty,spread_score,margin_confidence,agreement,signal_top_gap,risk_guard,cash_weight,mu_scale,lambda_turn,lambda_tail,gate_top_expert,gate_top_prob,gate_entropy,gate_prob_calm,gate_prob_recovery,gate_prob_defense
2005-01-14,0.05104955300127709,0.4,0.0,0.19804597701149423,0.3333333333333333,0.0733333333333333,0.6,0.0974685134099617,0.2503258223881481,1.0939465931034484,1.0420800000000001,defense,0.49826989619377166,0.9340440366084616,0.31141868512110726,0.1903114186851211,0.49826989619377166
2005-01-21,0.04456807151979558,0.4000000000000001,0.0,0.19804597701149423,0.3333333333333333,0.05666666666666664,0.6,0.09766295785440614,0.24512421053629624,1.0967465931034486,1.0420800000000001,defense,0.49826989619377166,0.9340440366084616,0.31141868512110726,0.1903114186851211,0.49826989619377166
2005-01-28,0.04456807151979558,0.4000000000000001,0.0,0.19804597701149423,0.3333333333333333,0.05666666666666664,0.6,0.09766295785440614,0.24512421053629624,1.0967465931034486,1.0420800000000001,defense,0.49826989619377166,0.9340440366084616,0.31141868512110726,0.1903114186851211,0.49826989619377166
2005-02-04,0.04456807151979558,0.4000000000000001,0.0,0.19804597701149423,0.3333333333333333,0.05666666666666664,0.6,0.09766295785440614,0.24512421053629624,1.0967465931034486,1.0420800000000001,defense,0.49826989619377166,0.9340440366084616,0.31141868512110726,0.1903114186851211,0.49826989619377166
2005-02-11,0.04456807151979558,0.4000000000000001,0.0,0.19804597701149423,0.3333333333333333,0.05666666666666664,0.6,0.09766295785440614,0.24512421053629624,1.0967465931034486,1.0420800000000001,defense,0.49826989619377166,0.9340440366084616,0.31141868512110726,0.1903114186851211,0.49826989619377166
2005-02-18,0.04456807151979558,0.4000000000000001,0.0,0.19804597701149423,0.3333333333333333,0.05666666666666664,0.6,0.09766295785440614,0.24512421053629624,1.0967465931034486,1.0420800000000001,defense,0.49826989619377166,0.9340440366084616,0.31141868512110726,0.1903114186851211,0.49826989619377166
2005-02-25,0.04456807151979558,0.4000000000000001,0.0,0.19804597701149423,0.3333333333333333,0.05666666666666664,0.6,0.09766295785440614,0.24512421053629624,1.0967465931034486,1.0420800000000001,defense,0.49826989619377166,0.9340440366084616,0.31141868512110726,0.1903114186851211,0.49826989619377166
2005-03-04,0.04456807151979558,0.4000000000000001,0.0,0.19804597701149423,0.3333333333333333,0.05666666666666664,0.6,0.09766295785440614,0.24512421053629624,1.0967465931034486,1.0420800000000001,defense,0.49826989619377166,0.9340440366084616,0.31141868512110726,0.1903114186851211,0.49826989619377166
2005-03-11,0.10029220945083009,0.4000000000000001,0.0,0.4302298850574713,0.3333333333333333,0.05666666666666664,0.6,0.0959912337164751,0.28984474813629624,1.0726737655172416,1.0420800000000001,defense,0.49826989619377166,0.9340440366084616,0.31141868512110726,0.1903114186851211,0.49826989619377166
2005-03-18,0.035408045977011415,0.4000000000000001,0.0,0.3280890804597701,0.0,0.08999999999999997,0.1,0.047937758620689656,0.23777297493333321,1.1007037241379314,0.8704800000000001,calm,0.5203537047015254,0.817101816361141,0.5203537047015254,0.40618459581120037,0.07346169948727417
2005-03-25,0.03540804597701147,0.39999999999999997,0.0,0.3280890804597701,0.0,0.08999999999999997,0.1,0.047937758620689656,0.2377729749333333,1.1007037241379312,0.8704800000000001,calm,0.5244389881530318,0.8170373906451097,0.5244389881530318,0.40152256646065776,0.07403844538631038
2005-04-01,0.01058045977011493,0.39999999999999997,0.0,0.22464080459770114,0.0,0.08999999999999997,0.1,0.048682586206896555,0.2178479829333333,1.1114292413793103,0.8704800000000001,calm,0.5235874001132412,0.8170576021174599,0.5235874001132412,0.40249437869430116,0.07391822119245758
2005-04-08,0.015080459770114935,0.39999999999999997,0.0,0.24339080459770115,0.0,0.08999999999999997,0.1,0.04854758620689655,0.22145938773333335,1.1094852413793104,0.8704800000000001,calm,0.5622410902126418,0.7951175894243558,0.5622410902126418,0.3702899789618411,0.06746893082551703
2005-04-15,0.015080459770114935,0.39999999999999997,0.0,0.24339080459770115,0.0,0.08999999999999997,0.1,0.04854758620689655,0.22145938773333335,1.1094852413793104,0.8704800000000001,calm,0.5735246294597721,0.792613305462078,0.5735246294597721,0.3576524150050552,0.06882295553517266
2005-04-22,0.015080459770114935,0.39999999999999997,0.0,0.24339080459770115,0.0,0.08999999999999997,0.1,0.04854758620689655,0.22145938773333335,1.1094852413793104,0.8704800000000001,calm,0.5693105357053899,0.7936221056654263,0.5693105357053899,0.36237220000996323,0.0683172642846468
2005-04-29,0.015080459770114935,0.39999999999999997,0.0,0.24339080459770115,0.0,0.08999999999999997,0.1,0.04854758620689655,0.22145938773333335,1.1094852413793104,0.8704800000000001,calm,0.5687807955655767,0.7937426992482544,0.5687807955655767,0.36296550896655394,0.0682536954678692
2005-05-06,0.03969376026272575,0.39999999999999997,0.0,0.34594622331691294,0.0,0.08999999999999997,0.1,0.04780918719211823,0.2412124080761905,1.0988522955665025,0.8704800000000001,calm,0.5631050908433634,0.7956976774484829,0.5631050908433634,0.36883616436405736,0.06805874479257919
2005-05-13,0.014866174055829212,0.39999999999999997,0.0,0.242497947454844,0.0,0.08999999999999997,0.1,0.048554014778325126,0.22128741607619046,1.1095778128078817,0.8704800000000001,calm,0.5671100832287267,0.7948603702690629,0.5671100832287267,0.36434711534506736,0.06854280142620583
