,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,cash::BIL
2023-11-17,0.10902110795988587,0.046161621963125066,0.19806497734326134,0.08193396691049899,0.3131782699873693,0.05164005583585947,0.19999999999999984
2023-11-24,0.13918239756119916,0.06070218285641321,0.2468986141213172,0.11186096596374948,0.3727577152348137,0.06859812426250728,0.0
2023-12-01,0.13918239756119916,0.06070218285641321,0.2468986141213172,0.11186096596374948,0.3727577152348137,0.06859812426250728,0.0
2023-12-08,0.13918239756119916,0.06070218285641321,0.2468986141213172,0.11186096596374948,0.3727577152348137,0.06859812426250728,0.0
2023-12-15,0.13918239756119916,0.06070218285641321,0.2468986141213172,0.11186096596374948,0.3727577152348137,0.06859812426250728,0.0
2023-12-22,0.13918239756119916,0.06070218285641321,0.2468986141213172,0.11186096596374948,0.3727577152348137,0.06859812426250728,0.0
2023-12-29,0.13617147015877135,0.06223926028786369,0.24708657271256157,0.11099742501344155,0.37426031869792453,0.06924495312943739,0.0
2024-01-05,0.13617147015877135,0.06223926028786369,0.24708657271256157,0.11099742501344155,0.37426031869792453,0.06924495312943739,0.0
2024-01-12,0.13617147015877135,0.06223926028786369,0.24708657271256157,0.11099742501344155,0.37426031869792453,0.06924495312943739,0.0
2024-01-19,0.13617147015877135,0.06223926028786369,0.24708657271256157,0.11099742501344155,0.37426031869792453,0.06924495312943739,0.0
2024-01-26,0.14338396118038532,0.08116918556650517,0.2010665019199455,0.14154021973508077,0.30829405561005535,0.07882025000587457,0.045725825982153356
2024-02-02,0.14338396118038532,0.08116918556650517,0.2010665019199455,0.14154021973508077,0.30829405561005535,0.07882025000587457,0.045725825982153356
2024-02-09,0.14338396118038532,0.08116918556650517,0.2010665019199455,0.14154021973508077,0.30829405561005535,0.07882025000587457,0.045725825982153356
2024-02-16,0.14338396118038532,0.08116918556650517,0.2010665019199455,0.14154021973508077,0.30829405561005535,0.07882025000587457,0.045725825982153356
2024-02-23,0.14523275781378597,0.07732025544441454,0.15937205854001157,0.13059550830789848,0.35323435652506724,0.13424506336882217,0.0
2024-03-01,0.14523275781378597,0.07732025544441454,0.15937205854001157,0.13059550830789848,0.35323435652506724,0.13424506336882217,0.0
2024-03-08,0.14523275781378597,0.07732025544441454,0.15937205854001157,0.13059550830789848,0.35323435652506724,0.13424506336882217,0.0
2024-03-15,0.14523275781378597,0.07732025544441454,0.15937205854001157,0.13059550830789848,0.35323435652506724,0.13424506336882217,0.0
2024-03-22,0.14523275781378597,0.07732025544441454,0.15937205854001157,0.13059550830789848,0.35323435652506724,0.13424506336882217,0.0
2024-03-29,0.1457494573399191,0.07690539647476555,0.14820014896274758,0.12729199699798388,0.3553251151765021,0.14652788504808179,0.0
2024-04-05,0.1457494573399191,0.07690539647476555,0.14820014896274758,0.12729199699798388,0.3553251151765021,0.14652788504808179,0.0
2024-04-12,0.1457494573399191,0.07690539647476555,0.14820014896274758,0.12729199699798388,0.3553251151765021,0.14652788504808179,0.0
2024-04-19,0.1457494573399191,0.07690539647476555,0.14820014896274758,0.12729199699798388,0.3553251151765021,0.14652788504808179,0.0
2024-04-26,0.14955817751279207,0.09022941722482453,0.1445773728944479,0.15149081245203974,0.29705870980747284,0.1253170770531932,0.0417684330552297
2024-05-03,0.14955817751279207,0.09022941722482453,0.1445773728944479,0.15149081245203974,0.29705870980747284,0.1253170770531932,0.0417684330552297
2024-05-10,0.14955817751279207,0.09022941722482453,0.1445773728944479,0.15149081245203974,0.29705870980747284,0.1253170770531932,0.0417684330552297
2024-05-17,0.14955817751279207,0.09022941722482453,0.1445773728944479,0.15149081245203974,0.29705870980747284,0.1253170770531932,0.0417684330552297
2024-05-24,0.14955817751279207,0.09022941722482453,0.1445773728944479,0.15149081245203974,0.29705870980747284,0.1253170770531932,0.0417684330552297
2024-05-31,0.146537482113525,0.08179835422734924,0.1512466173531789,0.1307105069851722,0.34191040707288306,0.1477966322478916,0.0
