name,state,n_weeks,ann_return,sharpe,avg_BIL,avg_SPY,avg_offense,avg_defense,avg_cash,bucket_offense,bucket_defense,bucket_composite,bucket_cash,ann_return_delta_vs_prod,sharpe_delta_vs_prod
improved_phase2b_combo_abc,recovery_fragile,49,0.06690655260773279,1.2827742936975264,0.2287865209713577,0.062063848067573854,0.4519672996314665,0.31924617939717537,0.2287865209713577,0.4528004287364051,0.13787432513833636,0.27470801973963593,0.1346172263856224,-0.0019235362969637765,-0.030445625530878928
improved_phase2b_combo_abc,stressed_panic,229,0.03599464638205391,0.5400597811738247,0.6075517876328324,0.027545691915702934,0.21398755415587595,0.17846065821129156,0.6075517876328324,0.2418442928848379,0.07612100785955561,0.172517080932012,0.5095176183235942,0.0005467846496039347,0.016319696821007867
improved_phaseqq_pp_combined_score_filtered,calm_trend,295,0.0403792436224426,0.43430390791233914,0.05373128823556791,0.09675066253121782,0.6940920893258445,0.252176622438587,0.05373128823556791,0.48555881845532234,0.1736016213744565,0.3073700280227033,0.03346953214751771,0.0011079327757232346,0.009483334088777773
improved_phaseqq_pp_combined_score_filtered,neutral_healthy_proxy,293,0.09939249138353286,1.2537718349831777,0.20664966205602073,0.08755074776013119,0.5327631789964549,0.260587158947524,0.20664966205602073,0.4212739774249395,0.15532691187288117,0.27423599418332456,0.14916311651885467,0.0016397015828535644,0.009136452182616495
improved_phaseqq_pp_combined_score_filtered,neutral_mixed,200,0.12244146522433842,1.7296623010759404,0.3851355349143021,0.06496390790861231,0.3835200346958613,0.23134443038983626,0.3851355349143021,0.34796097427585443,0.11342561531044991,0.20700996753357287,0.33160344288012267,0.00016098871454389707,-0.001655260101625755
improved_phaseqq_pp_combined_score_filtered,recovery_confirmed,44,0.029767384592033777,0.43549672653960875,0.11593972856698205,0.0627460721476017,0.4827492684518449,0.4013110029811727,0.11593972856698205,0.4158595727942364,0.1905894450641255,0.3300289655693938,0.06352201657224386,0.0016895408888024724,0.017641842616771097
improved_phaseqq_pp_combined_score_filtered,recovery_fragile,49,0.07074050808678783,1.325570227225898,0.20482187462377727,0.0639044128855044,0.4641912769523737,0.3309868484238486,0.20482187462377727,0.4603571427071221,0.14033727870073132,0.2758091886270521,0.12349638996509427,0.0019104191820912692,0.012350307997492704
improved_phaseqq_pp_combined_score_filtered,stressed_panic,229,0.034710609610789256,0.5101905969619945,0.6056412333416635,0.027132373488729097,0.21464010745071835,0.1797186592076178,0.6056412333416635,0.2457848866193319,0.07653747012111096,0.16845229492552458,0.5092253483340323,-0.000737252121660717,-0.01354948739082229
improved_phaserr_good_state_bucket_participation,calm_trend,295,0.0391348818618211,0.42161725999138044,0.06512554299299653,0.0964247603956708,0.6927268811156776,0.2421475758913255,0.06512554299299653,0.5241255161049964,0.16519809902622307,0.27711579313438967,0.03356059173439078,-0.00013642898489826805,-0.0032033138321809207
improved_phaserr_good_state_bucket_participation,neutral_healthy_proxy,293,0.09768163481714913,1.2335752426827684,0.20752113159286967,0.08851340729029207,0.5328340757451386,0.2596447926619912,0.20752113159286967,0.44275912499251413,0.1546065485867616,0.2535583784830113,0.1490759479377127,-7.115498353016392e-05,-0.011060140117792772
improved_phaserr_good_state_bucket_participation,neutral_mixed,200,0.1232865988700914,1.7437389287850273,0.38466494199203033,0.06543307529722467,0.384029115883273,0.23130594212469632,0.38466494199203033,0.35007837383006973,0.11388565216250818,0.20439762587539484,0.33163834813202714,0.0010061223602968739,0.012421367607461153
improved_phaserr_good_state_bucket_participation,recovery_confirmed,44,0.027788754142710165,0.4111886720037178,0.12415896955957581,0.06117813607526714,0.4747649210987358,0.4010761093416878,0.12415896955957581,0.43000515799203504,0.18538633132842613,0.32089947560598486,0.06370903507355369,-0.00028908956052113924,-0.006666211919119869
improved_phaserr_good_state_bucket_participation,recovery_fragile,49,0.06899787785934362,1.3203470655601393,0.2191756378293969,0.0629273910798069,0.4559046080022742,0.32491975416832847,0.2191756378293969,0.4581037229426841,0.14356200150901535,0.2748659776357738,0.12346829791252646,0.0001677889546470579,0.007127146331733947
improved_phaserr_good_state_bucket_participation,stressed_panic,229,0.03531850798523914,0.5143866371509147,0.6059697022410275,0.0280167898663073,0.21526958522183007,0.17876071253714204,0.6059697022410275,0.24442715172153218,0.0764992500790175,0.1697758956319711,0.509297702567479,-0.0001293537472108336,-0.00935344720190212
improved_phaserr_recovery_bucket_repair,calm_trend,295,0.038127250206596824,0.40997772628363954,0.06839451473154098,0.095817322729855,0.694168553871133,0.2374369313973256,0.06839451473154098,0.48935396477658144,0.16564299756690404,0.3114933192320664,0.033509718424447894,-0.0011440606401225406,-0.014842847539921822
improved_phaserr_recovery_bucket_repair,neutral_healthy_proxy,293,0.09906101331191684,1.2519554016775063,0.20958066559474614,0.08900536647821643,0.5340000789992366,0.25641925540601684,0.20958066559474614,0.431817339089813,0.15688143910484736,0.2623381576634553,0.1489630641418841,0.0013082235112375495,0.007320018876945111
improved_phaserr_recovery_bucket_repair,neutral_mixed,200,0.12258730733577132,1.727288576196425,0.384989288093861,0.06563973014254133,0.38456153566106877,0.23044917624507,0.384989288093861,0.34709268343950306,0.11471254476088116,0.20655987315423593,0.33163489864537965,0.0003068308259767949,-0.004028984981141237
improved_phaserr_recovery_bucket_repair,recovery_confirmed,44,0.031024177971993923,0.44844772089072715,0.11640490410076666,0.0667620230112761,0.4877436295687618,0.39585146633047114,0.11640490410076666,0.45259357942935774,0.1940897474161342,0.29064681289249583,0.0626698602620119,0.002946334268762618,0.030592836967889503
improved_phaserr_recovery_bucket_repair,recovery_fragile,49,0.0731159507397513,1.377673288473465,0.2163000974029521,0.0661540559280639,0.46176843142963875,0.32193147116740867,0.2163000974029521,0.47279532454817635,0.1479549814576644,0.25594390574859216,0.12330578824556691,0.004285861835054736,0.06445336924505973
improved_phaserr_recovery_bucket_repair,stressed_panic,229,0.03533293998372861,0.5182320618671789,0.6068604264699957,0.027877960392915953,0.2147981371378862,0.17834143639211764,0.6068604264699957,0.24223684811058468,0.07678185658616712,0.171653221952663,0.5093280733505849,-0.00011492174872135968,-0.005508022485637976
improved_phaserr_combined_bucket_allocator,calm_trend,295,0.03887376316087399,0.4184940133383879,0.0636801058297561,0.09692695695914658,0.6941712606709419,0.24214863349930146,0.0636801058297561,0.535120601754089,0.16572299425555972,0.26565829463704826,0.03349810935330284,-0.00039754768584537165,-0.006326560485173438
improved_phaserr_combined_bucket_allocator,neutral_healthy_proxy,293,0.09956051519186172,1.241125541416576,0.2033846241527916,0.09111208537684795,0.540877052976134,0.255738322871074,0.2033846241527916,0.4576296194615547,0.1572929921813355,0.23629685499350392,0.1487805333636057,0.0018077253911824298,-0.003509841383985135
improved_phaserr_combined_bucket_allocator,neutral_mixed,200,0.12360790520717398,1.7368865362504526,0.3831653410607204,0.06663131971240134,0.3862153010224866,0.23061935791679275,0.3831653410607204,0.3555758130073214,0.11488001372466519,0.19795037626357634,0.3315937970044369,0.0013274286973794514,0.005568975072886451
improved_phaserr_combined_bucket_allocator,recovery_confirmed,44,0.03143557796535357,0.4497707104414819,0.11423998384579627,0.06872346926417415,0.49050349174349944,0.39525652441070397,0.11423998384579627,0.464277694134201,0.1956994438853858,0.277582994577555,0.062439867402858146,0.0033577342621222625,0.031915826518644275
improved_phaserr_combined_bucket_allocator,recovery_fragile,49,0.07497973061562911,1.4014378980344298,0.21406368265023082,0.06750992886292892,0.4649063545701829,0.3210299627795859,0.21406368265023082,0.479853786246672,0.14890426048301048,0.24799154414984725,0.12325040912047011,0.006149641710932546,0.08821797880602444
improved_phaserr_combined_bucket_allocator,stressed_panic,229,0.035125282802315624,0.507369860158243,0.60483998102923,0.028557906135517994,0.21671289637454072,0.17844712259622894,0.60483998102923,0.24687557153698983,0.0768427329544917,0.16699740207558572,0.5092842934329325,-0.00032257893013434846,-0.01637022419457379
