name,state,n_weeks,ann_return,sharpe,avg_BIL,avg_SPY,avg_offense,avg_defense,mean_weekly_return,prod_ann_return,prod_sharpe,prod_mean_weekly_return,ann_return_delta_vs_prod,sharpe_delta_vs_prod
improved_phase2b_combo_abc,recovery_fragile,49,0.06769593570471377,1.2979088403931742,0.2287865209713577,0.062063848067573854,0.5557828715596996,0.21543060746894213,0.0012866644732256304,0.06973508185847388,1.3304864198616861,0.0013236555558595493,-0.0020391461537601074,-0.03257757946851192
improved_phase2b_combo_abc,stressed_panic,229,0.03433145625197609,0.5151054563510054,0.6075517876328324,0.027545691915702934,0.2620580003852946,0.13039021198187287,0.0006922047381164213,0.03369319983341135,0.4978150573949313,0.000681689648700961,0.0006382564185647421,0.017290398956074038
improved_phaseoo_composite_recovery_cash_relief,calm_trend,295,0.035499874912406915,0.3840455793045329,0.06845405739774209,0.09622382172519327,0.7802771298897536,0.15126881271250392,0.0007536546177050767,0.03558351868547227,0.38492758455722786,0.0007552175162830648,-8.364377306535609e-05,-0.0008820052526949396
improved_phaseoo_composite_recovery_cash_relief,neutral_healthy_proxy,293,0.09914786072244675,1.2620923897104113,0.21270194690162297,0.08642388132396762,0.6109994786674849,0.17629857443089172,0.0018791004444857072,0.09919292979347039,1.2629719355973539,0.0018798613423207558,-4.5069071023640106e-05,-0.000879545886942612
improved_phaseoo_composite_recovery_cash_relief,neutral_mixed,200,0.12710705702404201,1.7994760545500932,0.3858761652680146,0.06493466134271522,0.45300703153280325,0.16111680319918192,0.0023515687271392365,0.12710638237385874,1.7996455216952447,0.0023515476251883562,6.746501832743945e-07,-0.00016946714515153616
improved_phaseoo_composite_recovery_cash_relief,recovery_confirmed,44,0.02676841690837728,0.39381563827015537,0.11429145871422315,0.059744870202747706,0.5891463937034478,0.2965621475823286,0.0005526168647616172,0.026147257209693242,0.38912386726476333,0.0005399585327544482,0.0006211596986840373,0.004691771005392031
improved_phaseoo_composite_recovery_cash_relief,recovery_fragile,49,0.07132629184111594,1.3340407172923179,0.20244422725108474,0.06368563062809479,0.5738485962961564,0.22370717645275856,0.0013533513394323124,0.06973508185847388,1.3304864198616861,0.0013236555558595493,0.0015912099826420611,0.0035542974306317365
improved_phaseoo_composite_recovery_cash_relief,stressed_panic,229,0.03366745679931582,0.49709428447384785,0.607233477544579,0.027568697357470712,0.262256621478212,0.1305099009772087,0.0006812711771241536,0.03369319983341135,0.4978150573949313,0.000681689648700961,-2.5743034095526696e-05,-0.0007207729210834679
improved_phaseoo_composite_neutral_cash_relief,calm_trend,295,0.03542703042047535,0.3830893248592085,0.06769177059594897,0.09659508808766949,0.7811819546450399,0.1511262747590106,0.0007523749231208851,0.03558351868547227,0.38492758455722786,0.0007552175162830648,-0.00015648826499692348,-0.0018382596980193733
improved_phaseoo_composite_neutral_cash_relief,neutral_healthy_proxy,293,0.1007662206983524,1.266307793804791,0.20182525133219023,0.0876389159974535,0.6196946879291167,0.17848006073869258,0.001908986531858768,0.09919292979347039,1.2629719355973539,0.0018798613423207558,0.0015732909048820076,0.0033358582074372034
improved_phaseoo_composite_neutral_cash_relief,neutral_mixed,200,0.1272653934888055,1.7980675587667236,0.3852749699965865,0.06561997607842196,0.4537116284840053,0.16101340151940785,0.0023544702578115768,0.12710638237385874,1.7996455216952447,0.0023515476251883562,0.000159011114946761,-0.0015779629285210817
improved_phaseoo_composite_neutral_cash_relief,recovery_confirmed,44,0.023947239749567917,0.3577924754379461,0.12179848980181197,0.06020727352020487,0.5873312255049018,0.29087028469328585,0.0004983271482973709,0.026147257209693242,0.38912386726476333,0.0005399585327544482,-0.0022000174601253253,-0.03133139182681721
improved_phaseoo_composite_neutral_cash_relief,recovery_fragile,49,0.06990169105024746,1.3322422192269834,0.21729122137327464,0.0626593090599563,0.5627630323058884,0.2199457463208365,0.0013267105526450836,0.06973508185847388,1.3304864198616861,0.0013236555558595493,0.00016660919177358124,0.0017557993652972392
improved_phaseoo_composite_neutral_cash_relief,stressed_panic,229,0.03326074356992459,0.4885278283434432,0.6062514724856078,0.027924978998645395,0.26283609017020737,0.13091243734418456,0.0006741658551164991,0.03369319983341135,0.4978150573949313,0.000681689648700961,-0.0004324562634867579,-0.0092872290514881
improved_phaseoo_composite_combined_cash_relief,calm_trend,295,0.035235742022355465,0.38109296301883355,0.06799430894886063,0.09664399390323772,0.7811056690739071,0.1509000219772318,0.0007487886977323861,0.03558351868547227,0.38492758455722786,0.0007552175162830648,-0.00034777666311680555,-0.0038346215383943116
improved_phaseoo_composite_combined_cash_relief,neutral_healthy_proxy,293,0.10062151605454739,1.2680675670571777,0.2061396218003783,0.08787024615990884,0.6171511210023233,0.17670925719729796,0.0019061091330587942,0.09919292979347039,1.2629719355973539,0.0018798613423207558,0.0014285862610770028,0.005095631459823835
improved_phaseoo_composite_combined_cash_relief,neutral_mixed,200,0.1272609018857671,1.7963928266991298,0.3855470814978617,0.06575960497357512,0.4535774574335705,0.16087546106856745,0.0023544797132817852,0.12710638237385874,1.7996455216952447,0.0023515476251883562,0.00015451951190836866,-0.003252694996114913
improved_phaseoo_composite_combined_cash_relief,recovery_confirmed,44,0.025772012005979672,0.37809918795706926,0.1143792142893493,0.06307585727778042,0.5936976745870172,0.2919231111236331,0.0005341859742369959,0.026147257209693242,0.38912386726476333,0.0005399585327544482,-0.00037524520371357006,-0.011024679307694074
improved_phaseoo_composite_combined_cash_relief,recovery_fragile,49,0.0716711275853048,1.3433999152131904,0.20474124902477675,0.06392359790906577,0.5722896033567043,0.2229691476185185,0.0013594289240838183,0.06973508185847388,1.3304864198616861,0.0013236555558595493,0.0019360457268309261,0.012913495351504212
improved_phaseoo_composite_combined_cash_relief,stressed_panic,229,0.033709327604877215,0.496285265370754,0.6066434989526519,0.027769790930160226,0.26253233678914023,0.13082416425820756,0.0006823067051429549,0.03369319983341135,0.4978150573949313,0.000681689648700961,1.612777146586808e-05,-0.001529792024177301
