version_name,ann_return,ann_vol,sharpe,max_drawdown,turnover,avg_bil,avg_spy,avg_role_share_new
improved_phasem_validation_first_learning_allocator,0.07611974031723068,0.08709886684790627,0.8739463907165687,-0.1548297068001483,0.10575234516357829,0.12826947073237296,0.11004561321009343,0.48050383402269425
improved_phasem_production_proximity_allocator,0.07620572868047693,0.08660785977342123,0.8798939135529062,-0.15295285733583508,0.10283417537638155,0.12968492515327465,0.10905803213371001,0.4827425191619381
