,dual_momentum_topn,composite_calm_trend_specialist,composite_healthier_recovery_specialist,composite_anti_chop_clarity,composite_regime_conditioned,taa_10m_sma,cash::BIL
2005-01-14,0.03612938378241153,0.12449831184500958,0.03612938378241153,0.3191032850895293,0.2642192651261794,0.12315496493474694,0.09676540543971177
2005-01-21,0.03610760600463375,0.10794170593370322,0.03610760600463375,0.31349832887445467,0.2939074020361802,0.1151275012622382,0.09730984988415621
2005-01-28,0.03610760600463375,0.09820377885092613,0.03610760600463375,0.3123006492758017,0.30915584199385815,0.11081466798599036,0.09730984988415621
2005-02-04,0.03610760600463375,0.09377804025960622,0.03610760600463375,0.31408809692643996,0.31408809692643996,0.10852070399409013,0.09730984988415621
2005-02-11,0.03610760600463375,0.09184189944589993,0.03610760600463375,0.3151551103233875,0.3151551103233875,0.10832281801390124,0.09730984988415621
2005-02-18,0.03610760600463375,0.09097293490509531,0.03610760600463375,0.3155895925937899,0.3155895925937899,0.10832281801390124,0.09730984988415621
2005-02-25,0.03610760600463375,0.09058223254080039,0.03610760600463375,0.3157849437759373,0.3157849437759373,0.10832281801390123,0.09730984988415621
2005-03-04,0.03610760600463375,0.0904065727936481,0.03610760600463375,0.3158727736495135,0.3158727736495135,0.10832281801390124,0.09730984988415621
2005-03-11,0.03616890255635789,0.09258136062349524,0.03616890255635789,0.3152541197721395,0.3152541197721395,0.10879515862845708,0.09577743609105277
2005-03-18,0.10252914317360963,0.22966302536013644,0.14567640555097983,0.13352438834260827,0.13352438834260827,0.20882828024868771,0.04625436898137007
2005-03-25,0.038146584835961596,0.3431241723274926,0.2107181739017705,0.038146584835961596,0.038146584835961596,0.2853825201618919,0.04633537910096011
2005-04-01,0.03811865210966436,0.3298235086420859,0.22504489618946608,0.03811865210966436,0.03811865210966436,0.28374194158106386,0.04703369725839101
2005-04-08,0.038154374797579896,0.32852745377769876,0.22835244695216333,0.038154374797579896,0.038154374797579896,0.2825163448168955,0.046140630060502605
2005-04-15,0.03816288972822728,0.3286352284133405,0.2289764328203365,0.03816288972822728,0.03816288972822728,0.28197191278732314,0.045927756794318
2005-04-22,0.038159700811949686,0.3284561581654131,0.2297053738463981,0.038159700811949686,0.038159700811949686,0.28135188585108184,0.046007479701257806
2005-04-29,0.03815930068989797,0.3283364445464217,0.23028588945280587,0.03815930068989797,0.03815930068989797,0.28088228117852765,0.04601748275255089
2005-05-06,0.03818200881001804,0.32892185932660456,0.23118685178192946,0.03818200881001804,0.03818200881001804,0.2798954827118628,0.04544977974954906
2005-05-13,0.038157714576508524,0.32844475662003075,0.2312120647296323,0.038157714576508524,0.038157714576508524,0.2798128993335245,0.04605713558728684
2005-05-20,0.03818150852722352,0.32864956444037186,0.23135624130136737,0.03818150852722352,0.03818150852722352,0.27998738185717803,0.04546228681941211
2005-05-27,0.03818049960377359,0.32864088007285575,0.23135012785152897,0.03818049960377359,0.03818049960377359,0.2799799833586342,0.045487509905660146
2005-06-03,0.03818049960377359,0.3286408800728558,0.23135012785152897,0.03818049960377359,0.03818049960377359,0.2799799833586342,0.045487509905660146
2005-06-10,0.038207014546302334,0.3288691089891391,0.2315107919446566,0.038207014546302334,0.038207014546302334,0.2801744190848555,0.04482463634244176
2005-06-17,0.038207014546302334,0.3288691089891391,0.2315107919446566,0.038207014546302334,0.038207014546302334,0.2801744190848555,0.04482463634244176
2005-06-24,0.03810799160325611,0.32571178581992194,0.21513131687795048,0.03810799160325611,0.03810799160325611,0.29753271257376196,0.04730020991859714
2005-07-01,0.03816735600212611,0.3276311274821537,0.20371119126672027,0.03816735600212611,0.03816735600212611,0.30833951329790027,0.04581609994684738
2005-07-08,0.0381606348728089,0.3277817813475379,0.19648115426659193,0.0381606348728089,0.0381606348728089,0.31527103158766606,0.045984128179777504
2005-07-15,0.038186473243505416,0.3286288993024971,0.19059556427351904,0.038186473243505416,0.038186473243505416,0.320877947781103,0.04533816891236461
2005-07-22,0.038157353509924635,0.32832187896197007,0.1848305929780484,0.038157353509924635,0.038157353509924635,0.3263093052783232,0.04606616225188427
2005-07-29,0.038049934086532226,0.3273975971740302,0.1843102635029496,0.038049934086532226,0.038049934086532226,0.32539068922672887,0.04875164783669463
2005-08-05,0.03818285848743626,0.3284288953982918,0.19447250093989377,0.03818285848743626,0.03818285848743626,0.31712149038541204,0.04542853781409366
