name,missing,ann_return,ann_vol,sharpe,max_drawdown,calmar,cvar_5,avg_turnover,avg_BIL,avg_SPY,avg_offense,avg_defense,holdout_sharpe,holdout_ann_return,recovery_capture
improved_phase2b_regime_confidence_boost,False,0.06892339744592735,0.07789583362986176,0.8848149411100881,-0.139754039463866,0.49317642416874674,-0.026181041847003924,0.05622922283196535,0.2839178772422698,0.07081167142134885,0.5521546755369809,0.16392744722074887,1.6248992715714408,0.1243430057940289,0.12814863475678015
improved_phase2b_combo_abc,False,0.06858383853128158,0.07758151231293113,0.8840229648352725,-0.13674121541523376,0.5015593749332796,-0.026085048036177054,0.05657147975333692,0.28555249754723755,0.07075650850396527,0.5510631730454421,0.16338432940732003,1.6276887811347291,0.12357814887332408,0.1248945639570215
improved_phasepp_composite_bond_gold_fallback,False,0.06900156536407276,0.07882488454583152,0.8753779439277563,-0.14146825558320486,0.487752995041982,-0.026583433891140994,0.05731373762248333,0.27023228095439367,0.07124126048096917,0.5532751848814488,0.17649253416415706,1.6425879159892909,0.1286069446665019,0.12429887229056043
improved_phasepp_composite_balanced_defensive_fallback,False,0.0689720098961617,0.07876567212315826,0.875660780096142,-0.14136846667129632,0.48788822231857654,-0.026562865704899515,0.05733195893218877,0.2691208043060917,0.07126724688758387,0.5578003241976338,0.17307887149627404,1.6399179555394963,0.12802856014508812,0.1257270967772465
improved_phasepp_composite_combined_fallback_redesign,False,0.06966462349071545,0.07845694310574881,0.8879344610306501,-0.14008050673232653,0.49731847146894187,-0.026392520958482806,0.05756932709980421,0.2763611600893676,0.07155903203045665,0.5547920276420059,0.16884681226862605,1.6345350635774787,0.12630003724326944,0.13284602476453547
