,model_confidence,model_uncertainty,spread_score,margin_confidence,agreement,signal_top_gap,risk_guard,cash_weight,mu_scale,lambda_turn,lambda_tail,gate_top_expert,gate_top_prob,gate_entropy,gate_prob_calm,gate_prob_recovery,gate_prob_defense
2017-01-13,0.4637186540164587,0.3991844490193348,0.2738032448093554,0.82183908045977,1.0,0.32666666666666666,0.0,0.04173251220111056,0.45954702294761984,1.1118761749470032,1.1958042677646405,recovery,0.5534013145151175,0.7376550633445387,0.41149642595315367,0.5534013145151175,0.03510225953172887
2017-01-20,0.22063815511373142,0.3734025740484191,0.3203026982305579,0.39770114942528734,0.0,0.32000000000000006,0.0,0.051308349649155344,0.3104398691295446,1.187761287975962,1.1896166177716208,recovery,0.48402817243170526,0.7783182129119883,0.4667588056509223,0.48402817243170526,0.049213021917372424
2017-01-27,0.38855527101052034,0.43087667445283523,0.424019595765288,0.7011494252873562,1.0,0.16666666666666663,0.0,0.04865990389475751,0.40931648659599,1.148287178554957,1.2034104018686804,calm,0.5146342171632191,0.7862307504273003,0.5146342171632191,0.43059945321976373,0.05476632961701723
2017-02-03,0.3993810977250237,0.39577662533048935,0.699167788143648,0.5367816091954022,0.3333333333333333,0.3866666666666667,0.0,0.04460860764679776,0.4199029613395047,1.1330761258168336,1.1949863900793176,calm,0.5408632588397905,0.7645721470693536,0.5408632588397905,0.4128093433461513,0.046327397814058244
2017-02-10,0.19892133866844253,0.3802129025705046,0.3139492921163087,0.5229885057471264,0.3333333333333333,0.06000000000000005,0.0,0.053075223323628344,0.296304741801694,1.1975155711487968,1.1912510966169212,recovery,0.49014728059441004,0.7451513239150067,0.47555841473382443,0.49014728059441004,0.03429430467176552
2017-02-17,0.191322038620282,0.34264382883499445,0.27254950821484597,0.4643678160919539,0.3333333333333333,0.053333333333333344,0.030090114787825684,0.05391089702278095,0.2944462978373061,1.1878884627382287,1.2008903900888506,calm,0.5162956974249292,0.7602880879402065,0.5162956974249292,0.44175329247971845,0.04195101009535237
2017-02-24,0.25443878398956665,0.3654630212053296,0.2299276996798983,0.4229885057471263,0.3333333333333333,0.2933333333333332,0.029054389837593647,0.052891977498317734,0.33230476545500004,1.173447759833838,1.2057248467885873,calm,0.5210160190536031,0.7510669641833875,0.5210160190536031,0.4409343527957901,0.03804962815060689
2017-03-03,0.18050621981829357,0.3755389195449039,0.3001272253937483,0.47126436781609193,0.3333333333333333,0.04666666666666652,0.02801877188990943,0.057451209028163044,0.2851428002473196,1.2023763463064725,1.2075009792625209,calm,0.48438172504752147,0.7585204276995543,0.48438172504752147,0.47562052817424033,0.03999774677823824
2017-03-10,0.5271842703905555,0.3430096153050955,0.20744965542741745,0.797583399774095,1.0,0.4733333333333333,0.12801877188990943,0.050864376075569095,0.5064688677301169,1.0715308334641387,1.2616939462449668,calm,0.6227656135339531,0.7443297328866594,0.6227656135339531,0.32316170733550825,0.054072679130538565
2017-03-17,0.20297766789003063,0.395641350997289,0.20366411586650043,0.5485987242824586,0.3333333333333333,0.1333333333333332,0.25099360313371966,0.08955435614394813,0.2976231670860687,1.2011446817412528,1.3505699581822557,calm,0.5939449183475904,0.7793862925146668,0.5939449183475904,0.33967464950722476,0.06638043214518484
2017-03-24,0.3147685116561946,0.4217041605314514,0.23204898732200316,0.4821289631706138,0.0,0.6133333333333333,0.24944648806011963,0.08635449879875216,0.3646940982851312,1.1708825181550975,1.3558658211248227,calm,0.6463955770849166,0.7547085080785736,0.6463955770849166,0.28103093204978985,0.07257349086529367
2017-03-31,0.15410803858513764,0.5036472371658862,0.38685984211363694,0.47126436781609193,0.3333333333333333,0.08666666666666656,0.14790519806197575,0.08836604951600835,0.2595407483741575,1.2533457904296197,1.312576559718238,recovery,0.5658370384868473,0.7367992766475504,0.39778636051731214,0.5658370384868473,0.03637660099584064
