version_name,panel_size,w1_in_panel,avg_w1_weight,median_w1_weight,max_w1_weight,p90_w1_weight,obs
improved_phasex_production_style_7sleeve,7,True,0.2564504999413536,0.2959833585347822,0.8145697630997605,0.404164406047878,1110
improved_phasex_shadow_style_7sleeve,7,True,0.25560039599993756,0.2966224070233202,0.8145697630997605,0.4038154923528085,1110
improved_phasex_state_conditional_7sleeve,7,True,0.258166406474432,0.25789686071436546,0.751517030775788,0.5050316474790185,1110
improved_phasex_production_style_6sleeve_ablation,6,False,0.0,,0.0,,1110
