name,missing,ann_return,ann_vol,sharpe,max_drawdown,calmar,cvar_5,avg_turnover,avg_BIL,avg_SPY,avg_offense,avg_defense,holdout_sharpe,holdout_ann_return,recovery_capture,ann_return_delta_vs_prod,sharpe_delta_vs_prod
improved_phase2b_regime_confidence_boost,False,0.06892339744592735,0.07789583362986176,0.8848149411100881,-0.139754039463866,0.49317642416874674,-0.026181041847003924,0.05622922283196535,0.2839178772422698,0.07081167142134885,0.5521546755369809,0.16392744722074887,1.6248992715714408,0.1243430057940289,0.12814863475678015,0.0,0.0
improved_phase2b_combo_abc,False,0.06858383853128158,0.07758151231293113,0.8840229648352725,-0.13674121541523376,0.5015593749332796,-0.026085048036177054,0.05657147975333692,0.28555249754723755,0.07075650850396527,0.5510631730454421,0.16338432940732003,1.6276887811347291,0.12357814887332408,0.1248945639570215,-0.0003395589146457656,-0.0007919762748155312
improved_phasenn_recovery_lookthrough_relief,False,0.06897678358639792,0.07797219363161614,0.884633102824867,-0.13987685387831328,0.4931250716176723,-0.02620389618722811,0.056848245826206796,0.282584153885466,0.07086570897901387,0.553100828185848,0.16431501792868564,1.624927063604331,0.12436012612685321,0.13074205451665838,5.338614047056822e-05,-0.00018183828522111423
improved_phasenn_neutral_lookthrough_relief,False,0.06911493739634178,0.07819307325589854,0.883901022410934,-0.14049253670847905,0.49194739461324377,-0.026248553788398736,0.05671166704189027,0.28117794216766595,0.07141970497981756,0.554356759789795,0.1644652980425386,1.6203358299545914,0.12480066306450333,0.12822811402881007,0.00019153995041443217,-0.000913918699154026
improved_phasenn_mm_plus_lookthrough_relief,False,0.06906750450617816,0.07802974884311568,0.8851432374214513,-0.1398605594350404,0.49383117574513374,-0.0262144069768252,0.05693627834506303,0.28300510099565374,0.07119968768235287,0.5531803192924941,0.16381457971185176,1.6215701241129694,0.12436143172693415,0.13206010778851388,0.00014410706025080877,0.0003282963113632187
