name,missing,ann_return,ann_vol,sharpe,max_drawdown,calmar,cvar_5,avg_turnover,avg_BIL,avg_SPY,avg_offense,avg_defense,avg_cash,holdout_ann_return,holdout_sharpe,recovery_capture,avg_bucket_offense,avg_bucket_defense,avg_bucket_composite,avg_bucket_cash,ann_return_delta_vs_prod,sharpe_delta_vs_prod,max_drawdown_delta_vs_prod,cvar_5_delta_vs_prod,avg_BIL_delta_vs_prod,avg_SPY_delta_vs_prod,avg_offense_delta_vs_prod,avg_defense_delta_vs_prod,avg_cash_delta_vs_prod,ann_return_delta_vs_shadow,sharpe_delta_vs_shadow,max_drawdown_delta_vs_shadow,cvar_5_delta_vs_shadow,avg_BIL_delta_vs_shadow,avg_SPY_delta_vs_shadow,avg_offense_delta_vs_shadow,avg_defense_delta_vs_shadow,avg_cash_delta_vs_shadow,ann_return_delta_vs_ss1,sharpe_delta_vs_ss1,max_drawdown_delta_vs_ss1,cvar_5_delta_vs_ss1,avg_BIL_delta_vs_ss1,avg_SPY_delta_vs_ss1,avg_offense_delta_vs_ss1,avg_defense_delta_vs_ss1,avg_cash_delta_vs_ss1,ann_return_delta_vs_tt1,sharpe_delta_vs_tt1,max_drawdown_delta_vs_tt1,cvar_5_delta_vs_tt1,avg_BIL_delta_vs_tt1,avg_SPY_delta_vs_tt1,avg_offense_delta_vs_tt1,avg_defense_delta_vs_tt1,avg_cash_delta_vs_tt1
improved_phase2b_regime_confidence_boost,False,0.06973726056697613,0.07789583362986176,0.8952630367671166,-0.139754039463866,0.49899996332490265,-0.026181041847003924,0.05617856587445908,0.2839178772422698,0.07081167142134885,0.47498117072743484,0.2411009520302949,0.2839178772422698,0.14583656959170221,2.001626593422079,0.12814863475678015,0.3908031422936725,0.1337725320855525,0.25430484674051596,0.2211194788802588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003427249951112876,0.0007904555681768066,-0.0030128240486322344,-9.599381082687e-05,-0.0016346203049677488,5.5162917383583254e-05,0.0007233880746645438,0.000911232230303205,-0.0016346203049677488,-0.0008477098306897413,-0.0024209782241617628,0.0010211674750345567,0.0002533705710355619,0.002624042830456974,-0.0019729920588943406,-0.004879094612865953,0.0022550517824090066,0.002624042830456974,-0.0008835481393220795,-0.0040288001128118145,0.0010211674750343347,0.00017356784501445718,0.00036043889843256904,-0.002246937829795209,-0.004120183127431898,0.0037597442289992733,0.00036043889843256904
improved_phase2b_combo_abc,False,0.06939453557186484,0.07758151231293113,0.8944725811989398,-0.13674121541523376,0.5074880705216687,-0.026085048036177054,0.05652051445626184,0.28555249754723755,0.07075650850396527,0.4742577826527703,0.2401897197999917,0.28555249754723755,0.14569998758182207,2.014032143070176,0.1248945639570215,0.38986047647566613,0.13357171387880154,0.25370712668910367,0.2228606829564285,-0.0003427249951112876,-0.0007904555681768066,0.0030128240486322344,9.599381082687e-05,0.0016346203049677488,-5.5162917383583254e-05,-0.0007233880746645438,-0.000911232230303205,0.0016346203049677488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011904348258010289,-0.0032114337923385694,0.004033991523666791,0.0003493643818624319,0.004258663135424723,-0.002028154976277924,-0.005602482687530497,0.0013438195521058016,0.004258663135424723,-0.0012262731344333672,-0.004819255680988621,0.004033991523666569,0.0002695616558413272,0.001995059203400318,-0.0023021007471787924,-0.004843571202096442,0.0028485119986960683,0.001995059203400318
improved_phasess_recovery_explicit_bucket,False,0.07058497039766587,0.07863008499527716,0.8976840149912784,-0.14077520693890055,0.5014020006257299,-0.026434412418039486,0.05739276743553312,0.2812938344118128,0.07278466348024319,0.4798602653403008,0.2388459002478859,0.2812938344118128,0.14891689384904744,1.9841006127102374,0.14380464256233477,0.3980576549271417,0.13800525297248972,0.24286715274514947,0.22106993935521893,0.0008477098306897413,0.0024209782241617628,-0.0010211674750345567,-0.0002533705710355619,-0.002624042830456974,0.0019729920588943406,0.004879094612865953,-0.0022550517824090066,-0.002624042830456974,0.0011904348258010289,0.0032114337923385694,-0.004033991523666791,-0.0003493643818624319,-0.004258663135424723,0.002028154976277924,0.005602482687530497,-0.0013438195521058016,-0.004258663135424723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.583830863233828e-05,-0.0016078218886500517,-2.220446049250313e-16,-7.980272602110469e-05,-0.002263603932024405,-0.0002739457709008686,0.0007589114854340551,0.0015046924465902667,-0.002263603932024405
improved_phasett_recovery_two_stage_bucket,False,0.07062080870629821,0.07852935588886853,0.8992918368799284,-0.14077520693890033,0.5016565788956663,-0.02635460969201838,0.05767529753726401,0.28355743834383723,0.07305860925114406,0.47910135385486674,0.23734120780129564,0.28355743834383723,0.1494692549774962,2.0001128773221426,0.14747531682520065,0.3970894749245394,0.1393985290328354,0.23934755249875028,0.2241644435438747,0.0008835481393220795,0.0040288001128118145,-0.0010211674750343347,-0.00017356784501445718,-0.00036043889843256904,0.002246937829795209,0.004120183127431898,-0.0037597442289992733,-0.00036043889843256904,0.0012262731344333672,0.004819255680988621,-0.004033991523666569,-0.0002695616558413272,-0.001995059203400318,0.0023021007471787924,0.004843571202096442,-0.0028485119986960683,-0.001995059203400318,3.583830863233828e-05,0.0016078218886500517,2.220446049250313e-16,7.980272602110469e-05,0.002263603932024405,0.0002739457709008686,-0.0007589114854340551,-0.0015046924465902667,0.002263603932024405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
improved_phaseuu_tt1_overlay_preserved_recovery,False,0.07063708889068124,0.07853919198483306,0.8993864987091054,-0.14077520693890055,0.5017722255690893,-0.02635688095158464,0.0577061523139795,0.28339762004214336,0.07306858831612983,0.4791883798740388,0.2374140000838174,0.28339762004214336,0.1495394523675194,2.0001188342841654,0.1476395472237398,0.3971784873520503,0.13942445469256085,0.23940696630165295,0.22399009165373576,0.0008998283237051097,0.00412346194198876,-0.0010211674750345567,-0.00017583910458071617,-0.0005202572001264394,0.002256916894780983,0.004207209146603941,-0.0036869519464775014,-0.0005202572001264394,0.0012425533188163973,0.004913917510165566,-0.004033991523666791,-0.00027183291540758617,-0.002154877505094188,0.0023120798121645664,0.0049305972212684845,-0.0027757197161742964,-0.002154877505094188,5.211849301536842e-05,0.001702483717826997,0.0,7.753146645484571e-05,0.0021037856303305347,0.0002839248358866425,-0.0006718854662620122,-0.0014319001640684947,0.0021037856303305347,1.628018438303014e-05,9.466182917694521e-05,-2.220446049250313e-16,-2.271259566258982e-06,-0.00015981830169387035,9.979064985773944e-06,8.702601917204289e-05,7.279228252177194e-05,-0.00015981830169387035
improved_phaseuu_recovery_overlay_cash_cap,False,0.07061688795617461,0.07852814502751362,0.8992557755112238,-0.14077520693890033,0.501628727754767,-0.02635391665138905,0.05767226425337032,0.2835781171791207,0.07305610187575581,0.4790887659878922,0.2373331168329867,0.2835781171791207,0.1494692549774962,2.0001128773221426,0.14740354563472702,0.3970767751470605,0.13939414009783277,0.2393427656683477,0.2241863190867588,0.0008796273891984868,0.003992738744107216,-0.0010211674750343347,-0.00017287480438512443,-0.00033976006314911933,0.002244430454406962,0.004107595260457342,-0.0037678351973082225,-0.00033976006314911933,0.0012223523843097744,0.004783194312284023,-0.004033991523666569,-0.00026886861521199443,-0.001974380368116868,0.0022995933717905453,0.004830983335121886,-0.0028566029670050175,-0.001974380368116868,3.191755850874556e-05,0.0015717605199454532,2.220446049250313e-16,8.049576665043745e-05,0.0022842827673078547,0.0002714383955126215,-0.0007714993524086111,-0.0015127834148992159,0.0022842827673078547,-3.92075012359272e-06,-3.606136870459853e-05,0.0,6.930406293327585e-07,2.0678835283449715e-05,-2.5073753882470795e-06,-1.258786697455605e-05,-8.090968308949176e-06,2.0678835283449715e-05
improved_phaseuu_tt1_budget_aware_lighter_both,False,0.07064689358286365,0.07854913401021191,0.899397485065578,-0.1407752069389001,0.5018418734310661,-0.026359122749710053,0.05773028740083563,0.28326085075081486,0.07308241304572038,0.47927283714462565,0.2374663121045591,0.28326085075081486,0.1496032371836994,1.9999965166837983,0.1476567496315785,0.39726284192599826,0.1394610491689634,0.2394275895322487,0.22384851937278946,0.0009096330158875204,0.004134448298461435,-0.0010211674750341126,-0.0001780809027061292,-0.0006570264914549373,0.0022707416243715334,0.004291666417190809,-0.0036346399257358164,-0.0006570264914549373,0.001252358010998808,0.004924903866638242,-0.004033991523666347,-0.0002740747135329992,-0.002291646796422686,0.0023259045417551166,0.005015054491855353,-0.0027234076954326114,-0.002291646796422686,6.192318519777917e-05,0.0017134700742996722,4.440892098500626e-16,7.528966832943268e-05,0.0019670163390020368,0.0002977495654771928,-0.0005874281956751437,-0.0013795881433268098,0.0019670163390020368,2.6084876565440895e-05,0.00010564818564962053,2.220446049250313e-16,-4.513057691672012e-06,-0.00029658759302236826,2.38037945763242e-05,0.00017148328975891136,0.0001251043032634569,-0.00029658759302236826
