name,full_ann_return,full_ann_vol,full_sharpe,full_max_drawdown,full_cvar_5,full_calmar,holdout_ann_return,holdout_sharpe,holdout_max_drawdown,avg_BIL,avg_SPY,max_etf_weight,avg_turnover
improved_phaseii_good_state_participation_light,0.06909922467869145,0.07805616245565389,0.8852500879472374,-0.13975403946386622,-0.026244256127299418,0.4944345433146298,0.12440001436164061,1.6185824026906597,-0.06264198894939854,0.2822705522531019,0.07095935390767048,1.0,0.11250649049632401
improved_phaseii_recovery_confirmed_participation_light,0.06895160660953437,0.07792865553027643,0.8848042628266011,-0.139754039463866,-0.02618580879279942,0.49337827281451924,0.12448536464211069,1.6255576005398484,-0.06264198894939876,0.2834436746398944,0.0708393031809845,1.0,0.1123185534213791
improved_phase2b_regime_confidence_boost,0.06892339744592735,0.07789583362986176,0.8848149411100881,-0.1397540394638661,-0.026181041847003924,0.49317642416874635,0.12434300579402913,1.624899271571444,-0.06264198894939876,0.2839178772422698,0.07081167142134887,1.0,0.11235713174891823
improved_phase2b_combo_abc,0.06858383853128158,0.07758151231293113,0.8840229648352725,-0.13674121541523376,-0.026085048036177054,0.5015593749332796,0.12357814887332408,1.6276887811347291,-0.0623953152856741,0.28555249754723755,0.07075650850396527,1.0,0.11304102891252374
