name,full_ann_return,full_ann_vol,full_sharpe,full_max_drawdown,full_cvar_5,full_calmar,holdout_ann_return,holdout_sharpe,holdout_max_drawdown,avg_BIL,avg_SPY,avg_turnover,avg_w_w1,max_w_w1
improved_phasell_w1_bucket_fixed5,0.05945722893603533,0.07515698633834358,0.791107145626746,-0.1435518925246737,-0.025748803627181377,0.41418631193466027,0.11447928462824786,1.5648175260592045,-0.060524613677732986,0.30387050500417184,0.06727108785028144,0.10772511967392745,0.04999999999999999,0.05
improved_phasell_w1_bucket_state_conditional,0.0579148671626073,0.07497230157667499,0.7724835165074548,-0.14217326704398947,-0.025804552430516863,0.4073541275849559,0.11186422068729351,1.537637759005058,-0.06166720151695193,0.3017294411577905,0.06652289978875639,0.11657013737031573,0.06945945945945946,0.1
improved_phasell_w1_bucket_ml_conditional,0.06009727452964464,0.07677354487605303,0.7827862400605393,-0.1449553270082783,-0.026429615887879777,0.41459169366167914,0.11565655490845117,1.5257393177139815,-0.06309841435399055,0.28813882499414173,0.06900834619227951,0.11276240954923133,0.045692865323976026,0.1
improved_phase2b_regime_confidence_boost,0.06892339744592735,0.07789583362986176,0.8848149411100881,-0.1397540394638661,-0.026181041847003924,0.49317642416874635,0.12434300579402913,1.624899271571444,-0.06264198894939876,0.2839178772422698,0.07081167142134887,0.05622922283196537,0.0,0.0
improved_phase2b_combo_abc,0.06858383853128158,0.07758151231293113,0.8840229648352725,-0.13674121541523376,-0.026085048036177054,0.5015593749332796,0.12357814887332408,1.6276887811347291,-0.0623953152856741,0.28555249754723755,0.07075650850396527,0.05657147975333692,0.0,0.0
