best_candidate,rationale,name,ann_imp_pp_vs_prod,sharpe_imp_vs_prod,ann_imp_pp_vs_bbb3,sharpe_vs_bbb3,sharpe_vs_aaa2,sharpe_vs_yy,sharpe_vs_zz2,sharpe_vs_shadow,mdd_imp_pp_vs_prod,cvar_imp_pp_vs_prod,turnover_ratio_vs_prod,spy_inc_pp_vs_prod,bil_inc_pp_vs_prod,stressed_panic_ann_delta_pp_vs_prod,stressed_panic_sharpe_delta_vs_prod,stressed_panic_ann_delta_pp_vs_bbb3,recovery_confirmed_ann_delta_pp_vs_prod,recovery_confirmed_sharpe_delta_vs_prod,recovery_confirmed_ann_delta_pp_vs_bbb3,recovery_confirmed_sharpe_delta_vs_bbb3,recovery_fragile_ann_delta_pp_vs_prod,recovery_fragile_sharpe_delta_vs_prod,recovery_fragile_ann_delta_pp_vs_bbb3,recovery_fragile_sharpe_delta_vs_bbb3,decomposition_reduction_intact,passes_strict_gates,passes_challenger_track,passes_shadow_track,fail_reasons_strict
improved_phaseccc_confirmed_cap_dual,Selected improved_phaseccc_confirmed_cap_dual (strict CCC gates passed).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,improved_phaseccc_confirmed_cap_css,0.23527403282466164,0.05182491502005193,-0.0006123729598739303,-0.00013141041792330554,0.000625542036902127,0.006907136039328687,0.0019829000677652475,0.05261689129486746,2.2262595052732648,0.08997992992624479,1.0912823249583274,-1.0042721558423604,-1.7272145901767677,0.20599219251475898,-0.016521853907094708,0.0,-0.6666983130918069,-0.12559918162326267,0.0024784635399566213,0.0003980338587028509,-0.20443700581123103,-0.15729522009404384,0.0,0.0,True,True,False,True,none
,,improved_phaseccc_confirmed_cap_dual,0.2452326022422069,0.05282536301447316,0.009346196457671319,0.0008690375764979219,0.0016259900313233544,0.007907584033749915,0.002983348062186475,0.05361733928928869,2.226259505273276,0.08902324683019054,1.0930144380533882,-1.0223684285664372,-1.709811098857733,0.2066621007348335,-0.016422683853653364,0.000669908220074511,-0.6106664957322261,-0.11882101512745552,0.05851028089953747,0.007176200354509998,-0.18041205636916136,-0.15342886057183414,0.024024949442069676,0.003866359522209706,True,True,False,True,none
,,improved_phaseccc_confirmed_cap_dual_css,0.24334244412238526,0.052180714291657715,0.007456038337849691,0.00022438885368247785,0.0009813413085079103,0.007262935310934471,0.002338699339371031,0.052972690566473246,2.2262595052732648,0.08635559521823627,1.0967294864655537,-1.0312462521208703,-1.6701253528092819,0.2075350539816112,-0.016296705633500497,0.00154286146685223,-0.6370446896186488,-0.12272182382923308,0.03213208701311476,0.00327539165273244,-0.16074214859296276,-0.15026430132145752,0.04369485721826827,0.007030918772586325,True,True,False,True,none
,,improved_phaseccc_conservative_confirmed_pruning,0.2429663464786458,0.05263566549734122,0.0070799406941102205,0.0006793400593659848,0.0014362925141914173,0.007717886516617978,0.002793650545054538,0.05342764177215675,2.2262595052732648,0.08962188030842595,1.0919706036704713,-1.0168181738699975,-1.7192536820360982,0.2063277642387229,-0.0164723962311078,0.0003355717239639233,-0.6325405525503758,-0.12165782290145039,0.03663622408138778,0.0043393925805151334,-0.19144625432712115,-0.15520206817077264,0.012990751484109886,0.002093151923271197,True,True,False,True,none
