version_name,confidence_bucket,observations,avg_learned_confidence,avg_top1_share,avg_top2_share,avg_hhi
improved_phasel_decision_utility_allocator,low,718,0.22310367965390943,0.30204445876373903,0.5441804314110206,0.220732831192862
improved_phasel_decision_utility_allocator,medium,374,0.4247280177948684,0.3284991310132091,0.5911892593498365,0.2360092263902176
improved_phasel_decision_utility_allocator,high,17,0.6974513674259174,0.3619806009813347,0.6415254688089949,0.25193973393192476
improved_phasel_selective_concentration_allocator,low,586,0.23321087944075442,0.2682543605158115,0.5066959252543567,0.20520373659951646
improved_phasel_selective_concentration_allocator,medium,485,0.4375411167822091,0.30224965026654,0.554582780667473,0.22156110247555613
improved_phasel_selective_concentration_allocator,high,38,0.7556476704085562,0.34765380622277847,0.5979711474281183,0.2378623461118242
improved_phasel_tail_turnover_learning_allocator,low,959,0.199995071269252,0.30803471107676994,0.557397790574031,0.222118843417015
improved_phasel_tail_turnover_learning_allocator,medium,150,0.39100534322882186,0.34121776384610136,0.6258969008440296,0.2474061900278368
