name,state,n_weeks,ann_return,sharpe,avg_BIL,avg_SPY,avg_offense,avg_defense,avg_cash,bucket_offense,bucket_defense,bucket_composite,bucket_cash,ann_return_delta_vs_prod,sharpe_delta_vs_prod
improved_phase2b_combo_abc,recovery_fragile,49,0.06690655260773279,1.2827742936975264,0.2287865209713577,0.062063848067573854,0.4519672996314665,0.31924617939717537,0.2287865209713577,0.4528004287364051,0.13787432513833636,0.27470801973963593,0.1346172263856224,-0.0019235362969637765,-0.030445625530878928
improved_phase2b_combo_abc,stressed_panic,229,0.03599464638205391,0.5400597811738247,0.6075517876328324,0.027545691915702934,0.21398755415587595,0.17846065821129156,0.6075517876328324,0.2418442928848379,0.07612100785955561,0.172517080932012,0.5095176183235942,0.0005467846496039347,0.016319696821007867
improved_phasess_recovery_explicit_bucket,calm_trend,295,0.03857382393041955,0.4144217240888552,0.06776810586336007,0.09616840837856264,0.6951442712457351,0.23708762289090438,0.06776810586336007,0.4900369018512741,0.16746858215511587,0.30902008469106085,0.03347443130254905,-0.0006974869162998179,-0.010398849734706173
improved_phasess_recovery_explicit_bucket,neutral_healthy_proxy,293,0.0998997820396494,1.2557970105145755,0.2069003424353769,0.09030234104202868,0.5366309985228294,0.2564686590417934,0.2069003424353769,0.43887698121258345,0.1594789826077106,0.25280223437999516,0.1488418017997107,0.002146992238970108,0.0111616277140143
improved_phasess_recovery_explicit_bucket,neutral_mixed,200,0.12212947651913764,1.719074343777577,0.38527708952174466,0.06538896133821753,0.38449945919867673,0.2302234512795783,0.38527708952174466,0.3469137306410604,0.11369259069153267,0.20754532121108252,0.33184835745632424,-0.00015099999065688874,-0.012243217399989126
improved_phasess_recovery_explicit_bucket,recovery_confirmed,44,0.03283242090388918,0.4700758528259172,0.1079167457152713,0.07249129158879809,0.49017152505096884,0.4019117292337595,0.1079167457152713,0.4961445788239267,0.19615161296174755,0.24564820519896113,0.06205560301536424,0.004754577200657875,0.052220968903079534
improved_phasess_recovery_explicit_bucket,recovery_fragile,49,0.07604995258645433,1.4334285533900388,0.21797199658533783,0.06832281489549738,0.46498065075648204,0.31704735265817974,0.21797199658533783,0.4564824412769476,0.16699782210355305,0.25068915622265775,0.1258305803968414,0.007219863681757768,0.12020863416163352
improved_phasess_recovery_explicit_bucket,stressed_panic,229,0.03538180543224088,0.5192594924910409,0.607591188145647,0.027718266544321194,0.21437974285592812,0.17802906899842444,0.607591188145647,0.24066117121693978,0.07643307758929115,0.17357731862023307,0.5093284325735358,-6.605630020909553e-05,-0.004480591861775962
improved_phasett_recovery_two_stage_bucket,calm_trend,295,0.038551702956998966,0.414399386034796,0.06921311341100478,0.0960758072709892,0.6944401636798936,0.2363467229091011,0.06921311341100478,0.48985923165771894,0.16709387968901565,0.30790756950768094,0.035139319145584325,-0.0007196078897203986,-0.010421187788765385
improved_phasett_recovery_two_stage_bucket,neutral_healthy_proxy,293,0.09990297663124427,1.262031603769651,0.21381868699791529,0.08994258763478188,0.533080850008162,0.2531004629939222,0.21381868699791529,0.43775368449816293,0.15793992009629443,0.24730742662447117,0.15699896878107125,0.0021501868305649763,0.01739622096908988
improved_phasett_recovery_two_stage_bucket,neutral_mixed,200,0.12207222740050061,1.7183739038039578,0.3858152018183903,0.06584698451004758,0.38472275103335507,0.22946204714825427,0.3858152018183903,0.345117199335464,0.11666645657294561,0.20529032228722477,0.3329260218043655,-0.00020824910929391482,-0.012943657373608364
improved_phasett_recovery_two_stage_bucket,recovery_confirmed,44,0.03397898380995728,0.48516798272000905,0.10826933583882555,0.0742493837375198,0.49059268187966387,0.40113798228151026,0.10826933583882555,0.5143920408894425,0.18914010099062348,0.2311738539626152,0.06529400415731872,0.0059011401067259744,0.0673130987971714
improved_phasett_recovery_two_stage_bucket,recovery_fragile,49,0.07771413801342508,1.4541296762580584,0.21584466752502793,0.07287837184038055,0.47207824687100014,0.31207708560397146,0.21584466752502793,0.4400706321343868,0.19559568240010883,0.2368426911058889,0.12749099435961536,0.008884049108728517,0.14090975702965314
improved_phasett_recovery_two_stage_bucket,stressed_panic,229,0.03505353540753568,0.5144116964974362,0.6077673928633668,0.02791312200959811,0.21435590888596845,0.17787669825066438,0.6077673928633668,0.2392090114778897,0.07826913508380574,0.17269418503007983,0.5098276684082245,-0.0003943263249142903,-0.009328387855380593
improved_phaseuu_tt1_overlay_preserved_recovery,calm_trend,295,0.038559619874041884,0.4144826216561593,0.06918422652963287,0.09607692410937213,0.6944581743661786,0.236357599104188,0.06918422652963287,0.4898749908432768,0.1670956940125617,0.3079231616161908,0.035106153527970474,-0.0007116909726774812,-0.010337952167402076
improved_phaseuu_tt1_overlay_preserved_recovery,neutral_healthy_proxy,293,0.09993329093801363,1.2621199115054942,0.21354351328323962,0.08996084708128581,0.5332377382319399,0.25321874848482007,0.21354351328323962,0.4379073423133507,0.15798056954788714,0.24741480163516344,0.1566972865035985,0.0021805011373343397,0.017484528704933
improved_phaseuu_tt1_overlay_preserved_recovery,neutral_mixed,200,0.12207394836285243,1.7183254632732161,0.38578527005262087,0.06585026572845541,0.38474023603421936,0.2294744939131594,0.38578527005262087,0.34513115399954386,0.1166733054654338,0.20530254500757208,0.33289299552745005,-0.00020652814694209487,-0.012992097904350075
improved_phaseuu_tt1_overlay_preserved_recovery,recovery_confirmed,44,0.03405763634036597,0.4856903868936868,0.1068003740316617,0.07432295449879361,0.49130333198298415,0.4018962939853537,0.1068003740316617,0.5152248952042653,0.18935530938549308,0.2317105376363341,0.06370925777390728,0.005979792637134662,0.06783550297084917
improved_phaseuu_tt1_overlay_preserved_recovery,recovery_fragile,49,0.0777640329736611,1.4543577787259727,0.2155278829883187,0.07290393996757849,0.4722658525283988,0.3122062644832821,0.2155278829883187,0.44024425109116794,0.19569274701072445,0.23691770383015676,0.1271452980679507,0.008933944068964542,0.1411378594975674
improved_phaseuu_tt1_overlay_preserved_recovery,stressed_panic,229,0.03505617150096007,0.5144318794523863,0.6077581890576563,0.027914218435691057,0.21436184424548146,0.17787996669686187,0.6077581890576563,0.2392142046804966,0.078272352785729,0.17269485979809954,0.5098185827356746,-0.00039169023148990373,-0.009308204900430495
improved_phaseuu_recovery_overlay_cash_cap,calm_trend,295,0.038551702956998966,0.414399386034796,0.06921311341100476,0.0960758072709892,0.6944401636798936,0.2363467229091011,0.06921311341100476,0.48985923165771894,0.16709387968901565,0.30790756950768094,0.035139319145584325,-0.0007196078897203986,-0.010421187788765385
improved_phaseuu_recovery_overlay_cash_cap,neutral_healthy_proxy,293,0.09989693154293564,1.2620143123209528,0.21387899078812417,0.08993535299529459,0.5330438649175843,0.2530771442942911,0.21387899078812417,0.4377166491744803,0.15792712085455604,0.24729346765808746,0.15706276231287603,0.002144141742256342,0.01737892952039166
improved_phaseuu_recovery_overlay_cash_cap,neutral_mixed,200,0.12207222740050061,1.7183739038039578,0.3858152018183903,0.06584698451004758,0.38472275103335507,0.22946204714825427,0.3858152018183903,0.345117199335464,0.11666645657294561,0.20529032228722477,0.3329260218043655,-0.00020824910929391482,-0.012943657373608364
improved_phaseuu_recovery_overlay_cash_cap,recovery_confirmed,44,0.033920328769894544,0.48437632876243436,0.10838943803504,0.07423430561681126,0.4905214114068804,0.4010891505580792,0.10838943803504,0.5143182817266572,0.1891146114446338,0.23114604931269583,0.065421057516013,0.005842485066663239,0.06652144483959671
improved_phaseuu_recovery_overlay_cash_cap,recovery_fragile,49,0.07771413801342508,1.4541296762580584,0.21584466752502793,0.07287837184038055,0.47207824687100014,0.31207708560397146,0.21584466752502793,0.4400706321343868,0.19559568240010883,0.2368426911058889,0.12749099435961536,0.008884049108728517,0.14090975702965314
improved_phaseuu_recovery_overlay_cash_cap,stressed_panic,229,0.03505353540753568,0.5144116964974362,0.6077673928633668,0.02791312200959811,0.21435590888596845,0.17787669825066438,0.6077673928633668,0.2392090114778897,0.07826913508380574,0.17269418503007983,0.5098276684082245,-0.0003943263249142903,-0.009328387855380593
improved_phaseuu_tt1_budget_aware_lighter_both,calm_trend,295,0.03856571434232481,0.4145448362406619,0.06913515128420558,0.09608289412738968,0.6944975915024053,0.23636725721338864,0.06913515128420558,0.48990605069593307,0.16710839983077982,0.30793010455641684,0.0350554449168702,-0.0007055965043945567,-0.010275737582899458
improved_phaseuu_tt1_budget_aware_lighter_both,neutral_healthy_proxy,293,0.09995238502492321,1.2621061860040876,0.21334319436496177,0.08998115311562566,0.5333678395974004,0.2532889660376374,0.21334319436496177,0.43803106740793135,0.15803434850070044,0.24744409644501708,0.15649048764635093,0.0021995952242439137,0.017470803203526453
improved_phaseuu_tt1_budget_aware_lighter_both,neutral_mixed,200,0.12208593839089071,1.7183240442797274,0.38575590677678223,0.06585458632742093,0.38475987854073096,0.22948421468248653,0.38575590677678223,0.3451484522814532,0.11668333685589133,0.20530523600733033,0.332862974855325,-0.00019453811890381145,-0.012993516897838786
improved_phaseuu_tt1_budget_aware_lighter_both,recovery_confirmed,44,0.03402896742221169,0.4846284536380187,0.10545572354122563,0.07444928654825113,0.49202513483453336,0.4025191416242407,0.10545572354122563,0.5160703722272707,0.18970175051720942,0.23190368111904777,0.06232419613647186,0.005951123718980385,0.06677356971518106
improved_phaseuu_tt1_budget_aware_lighter_both,recovery_fragile,49,0.07780240060932773,1.4545424709958368,0.2152813242413152,0.07292569277685529,0.47241623499287405,0.3123024407658103,0.2152813242413152,0.4403808023487909,0.1957632505713163,0.23697692003092216,0.12687902704897036,0.00897231170463117,0.14132255176743147
improved_phaseuu_tt1_budget_aware_lighter_both,stressed_panic,229,0.035058242179379126,0.5144491123191397,0.6077515313390185,0.02791485602890049,0.2143659632304371,0.1778825054305441,0.6077515313390185,0.2392179942473912,0.07827414342722318,0.17269626648927414,0.5098115958361112,-0.00038961955307084684,-0.009290972033677125
