,model_confidence,model_uncertainty,margin_confidence,agreement,signal_top_gap,risk_guard,cash_weight,mu_scale,lambda_turn,lambda_tail,lambda_anchor,safe_mix,freeze_prev
2005-06-03,0.08014813724427866,0.6022988505747127,0.5109195402298851,0.3333333333333333,0.026666666666666672,0.1,0.07577946392864865,0.24343743266303902,1.125210026717629,0.9351016091954023,0.8879161395011919,0.2856968588917801,0.0
2005-06-10,0.11261429305526205,0.6022988505747127,0.5936781609195403,0.3333333333333333,0.06666666666666665,0.1,0.07480547925431914,0.26661358323238477,1.1141066014302727,0.9351016091954023,0.8832410130644102,0.28374888954312105,0.0
2005-06-17,0.11261429305526205,0.6022988505747127,0.5936781609195403,0.3333333333333333,0.06666666666666665,0.1,0.07480547925431914,0.26661358323238477,1.1141066014302727,0.9351016091954023,0.8832410130644102,0.28374888954312105,0.0
2005-06-24,0.0,0.594788091022858,0.27873563218390807,0.0,0.0733333333333333,0.1,0.07758304728182865,0.18665440527055976,1.1505927845761719,0.9341161975421989,0.8986162661945601,0.2888533800250288,0.0
2005-07-01,0.030488683973638415,0.5888245672069687,0.3614942528735632,0.0,0.12666666666666665,0.1,0.07619130485734836,0.2088516854499493,1.1385555032268972,0.9333337832175543,0.8935579810349767,0.2857120837471148,0.0
2005-07-08,0.029107479639746144,0.5919893697798027,0.3614942528735632,0.0,0.12666666666666665,0.1,0.07648592519319183,0.2076596521462579,1.1398823718037536,0.9337490053151101,0.8941113323472145,0.28649121257317184,0.0
2005-07-15,0.04641971845639704,0.5888245672069687,0.4339080459770115,0.0,0.12666666666666665,0.1,0.0757133738228656,0.22027138409216587,1.1331070894337938,0.9333337832175543,0.8912639120694594,0.2847562216781493,0.0
2005-07-22,0.030457629281304306,0.5950528338136407,0.4442528735632184,0.0,0.08666666666666667,0.1,0.07669049782665213,0.20843012671529232,1.1402477559154771,0.9341509317963496,0.89426001877062,0.2870841656821227,0.0
2005-07-29,0.0,0.6022988505747127,0.2890804597701149,0.0,0.026666666666666616,0.1,0.07818390804597701,0.1862232275862069,1.1526206896551725,0.9351016091954023,0.8994574712643679,0.2905057471264368,0.0
2005-08-05,0.04913044394638683,0.600894611645465,0.4339080459770115,0.0,0.1466666666666666,0.1,0.07659765561324561,0.22139107228113136,1.1354389333146113,0.934917373047885,0.8922254125760125,0.2872489879252191,0.0
2005-08-12,0.16407041840360265,0.600894611645465,0.6247126436781609,0.3333333333333333,0.17999999999999994,0.1,0.07314945637952913,0.3034771478967129,1.0961294620502435,0.934917373047885,0.8756740562541734,0.2803525894577861,0.0
2005-08-19,0.002203804142879358,0.6220300078378682,0.34433908045977013,0.0,0.1466666666666666,0.5,0.1196962865027431,0.18665413029548997,1.1571944010993598,1.082010337028328,0.9013500130812668,0.3,0.0
2005-08-26,0.0,0.6189177956234774,0.24089080459770112,0.0,0.1466666666666666,0.5,0.1195134236498782,0.1852691671888474,1.157107804818339,1.0816020147858,0.9013187931098297,0.3,0.0
2005-09-02,0.0,0.6192745700945224,0.25123563218390804,0.0,0.1466666666666666,0.5,0.1195419656075618,0.18524868548001366,1.157204133925521,1.0816488235964012,0.9013587518505866,0.3,0.0
2005-09-09,0.0055444057356437496,0.6164233576642336,0.34433908045977013,0.0,0.1466666666666666,0.5,0.11914753644106939,0.18935303990102373,1.1545381198077531,1.0812747445255473,0.9002410216324617,0.3,0.0
2005-09-16,0.0,0.5919893697798027,0.34080459770114946,0.0,0.046666666666666634,0.1,0.07735914958238421,0.18681507425968108,1.1498371298405468,0.9337490053151101,0.898302809415338,0.2882376613515566,0.0
2005-09-23,0.09313762936446283,0.5918719225116871,0.43850574712643675,0.3333333333333333,0.09333333333333327,0.1,0.07455562492000108,0.2535223576264468,1.1179523498355093,0.9337335962335334,0.8848778366928264,0.2826235651907034,0.0
2005-09-30,0.0,0.6164233576642336,0.31330459770114943,0.0,0.1466666666666666,0.5,0.1193138686131387,0.1854123678832117,1.1564343065693432,1.0812747445255473,0.9010394160583943,0.3,0.0
2005-10-07,0.0,0.6149703059551632,0.2408908045977011,0.0,0.1466666666666666,0.5,0.11919762447641306,0.185495784675726,1.1560419826078943,1.0810841041413173,0.9008766742669784,0.3,0.0
2005-10-14,0.16584383601673164,0.5767030977495182,0.5686781609195403,0.3333333333333333,0.1933333333333333,0.1,0.07116093273945952,0.30701534636493033,1.0889912444746477,0.9317434464247368,0.8727092345615368,0.2749240513438901,0.0
2005-10-21,0.0,0.6271340970502044,0.2804597701149425,0.0,0.12666666666666665,0.35,0.10517072776401634,0.18479748575654187,1.1593262062035554,1.0285599935329865,0.902239018869623,0.3,0.0
2005-10-28,0.015288883523773958,0.5999007178441249,0.368105686419723,0.0,0.11333333333333329,0.16655036490732789,0.08418842741254956,0.1972830249243375,1.1467443956527832,0.958798345839713,0.8969872811711186,0.3,0.0
2005-11-04,0.004980424844609699,0.5893778824794933,0.2722296806819686,0.0,0.11333333333333329,0.1,0.07700081785302118,0.19053446075382283,1.1474287229726066,0.9334063781813094,0.8972931416600795,0.28736430865481194,0.0
2005-11-11,0.006690068617191916,0.5950528338136407,0.2890804597701149,0.0,0.11333333333333329,0.1,0.0774035246465755,0.19142561846998835,1.1483762616626034,0.9341509317963496,0.8976825475062523,0.2885102193219694,0.0
2005-11-18,0.013671288073068125,0.6253852103126071,0.34683908045977013,0.0,0.16666666666666666,0.2840978644671434,0.09803046462953087,0.19458775618215085,1.1541784262634147,1.0045530490927594,0.9000744780724903,0.3,0.0
2005-11-25,0.0,0.6308278867102396,0.24339080459770115,0.0,0.11333333333333329,0.35,0.10546623093681917,0.18458543267973856,1.1603235294117649,1.0290446187363833,0.9026527233115469,0.3,0.0
2005-12-02,0.06301273268644686,0.6308278867102397,0.4135057471264368,0.3333333333333333,0.11333333333333329,0.35,0.10357584895622576,0.22917182403423714,1.1387731748330001,1.0290446187363833,0.8935788898046986,0.3,0.0
2005-12-09,0.0,0.6308278867102397,0.2433908045977011,0.0,0.11333333333333329,0.35,0.10546623093681917,0.18458543267973854,1.1603235294117649,1.0290446187363833,0.9026527233115469,0.3,0.0
2005-12-16,0.0,0.6331647767902748,0.24339080459770115,0.0,0.1866666666666666,0.35,0.10565318214322197,0.1844512764940239,1.1609544897333743,1.0293512187148839,0.9029144550005109,0.3,0.0
2005-12-23,0.03435470340921598,0.629436354561569,0.4135057471264368,0.3333333333333333,0.026666666666666727,0.27318341932777357,0.0966426091954264,0.20898445293982923,1.148198507165672,1.0011466274119385,0.8975497944199688,0.3,0.0
2005-12-30,0.0084717775962758,0.6354311298923434,0.31580459770114944,0.0,0.1866666666666666,0.35,0.10558033706349919,0.19030702685958714,1.1586690571330065,1.0296485642418753,0.9019483505740787,0.3,0.0
2006-01-06,0.0,0.6354311298923434,0.24339080459770115,0.0,0.1933333333333333,0.35,0.10583449039138747,0.18432116969514034,1.1615664050709327,1.0296485642418753,0.9031682865479426,0.3,0.0
2006-01-13,0.0,0.6395446147157918,0.3033045977011494,0.0,0.1466666666666666,0.75,0.12,0.1840850227583958,1.1626770459732638,1.1745082534507119,0.9036289968481688,0.3,0.0
2006-01-20,0.0,0.6370816802039455,0.23089080459770114,0.0,0.1266666666666666,0.75,0.12,0.1842264149028519,1.1620120536550655,1.1741851164427575,0.903353148182842,0.3,0.0
2006-01-27,0.07526531721276757,0.6284171145536938,0.46522988505747126,0.3333333333333333,0.11333333333333329,0.35,0.10301540964791248,0.2380198047405865,1.133931882442731,1.0287283254294444,0.8915445111513751,0.3,0.0
2006-02-03,0.0980239379024227,0.6284171145536939,0.5686781609195403,0.3333333333333333,0.11333333333333329,0.35,0.10233265102722282,0.25413536648637564,1.1261484341668688,1.0287283254294444,0.8882672697720649,0.3,0.0
2006-02-10,0.09213679790950234,0.6259289003105257,0.5376436781609195,0.3333333333333333,0.11333333333333329,0.35,0.10231020808755698,0.250159929881564,1.1274900181987921,1.0284018717207408,0.8888363379358106,0.3,0.0
2006-02-17,0.09032307751403301,0.6308278867102397,0.5376436781609195,0.3333333333333333,0.11333333333333329,0.35,0.10275653861139818,0.24849600933132968,1.1294330369019656,1.0290446187363833,0.8896462001495261,0.3,0.0
2006-02-24,0.09331257224136402,0.6331647767902748,0.4135057471264368,0.3333333333333333,0.1933333333333333,0.35,0.10285380497598105,0.2504291649016555,1.129041590026828,1.0293512187148839,0.8894774445977545,0.3,0.0
2006-03-03,0.09119635169552609,0.6284171145536939,0.5376436781609195,0.3333333333333333,0.11333333333333329,0.35,0.10253747861342971,0.24930069796263887,1.1284834686496275,1.0287283254294444,0.8892504421858579,0.3,0.0
2006-03-10,0.09032307751403301,0.6308278867102397,0.5376436781609195,0.3333333333333333,0.11333333333333329,0.35,0.10275653861139818,0.24849600933132968,1.1294330369019656,1.0290446187363833,0.8896462001495261,0.3,0.0
2006-03-17,0.10351610825432993,0.6259289003105257,0.589367816091954,0.3333333333333333,0.11333333333333329,0.35,0.10196882877721215,0.258223941682222,1.123598294060861,1.0284018717207408,0.8871977172461554,0.3,0.0
2006-03-24,0.08075748756467481,0.6259289003105257,0.48591954022988504,0.3333333333333333,0.11333333333333329,0.35,0.1026515873979018,0.24209591808090605,1.1313817423367232,1.0284018717207408,0.8904749586254659,0.3,0.0
2006-03-31,0.10170238785886064,0.6308278867102396,0.589367816091954,0.3333333333333333,0.11333333333333329,0.35,0.10241515930105335,0.25654775320511836,1.1255413127640344,1.0290446187363833,0.8880075794598709,0.3,0.0
2006-04-07,0.0020012384335733463,0.6308278867102396,0.4089080459770115,0.0,0.11333333333333329,0.35,0.10540619378381197,0.18600146395133832,1.1596391058674826,1.0290446187363833,0.9023645449771123,0.3,0.0
2006-04-14,0.03797824992782621,0.6308278867102396,0.2997126436781609,0.3333333333333333,0.11333333333333329,0.35,0.10432688343898439,0.21145798751190226,1.1473349679364482,1.0290446187363833,0.8971838553219398,0.3,0.0
2006-04-21,0.08577135337610202,0.6308278867102396,0.5169540229885057,0.3333333333333333,0.11333333333333329,0.35,0.1028930903355361,0.24527531178181433,1.130989726557138,1.0290446187363833,0.8903016484253881,0.3,0.0
2006-04-28,0.0,0.6308278867102396,0.3054597701149425,0.0,0.11333333333333329,0.35,0.10546623093681917,0.18458543267973856,1.1603235294117649,1.0290446187363833,0.9026527233115469,0.3,0.0
2006-05-05,0.03797824992782621,0.6308278867102396,0.2997126436781609,0.3333333333333333,0.11333333333333329,0.35,0.10432688343898439,0.21145798751190226,1.1473349679364482,1.0290446187363833,0.8971838553219398,0.3,0.0
2006-05-12,0.038986169098622084,0.6280542987393969,0.2997126436781609,0.3333333333333333,0.11333333333333329,0.35,0.10407475882619308,0.2123541904348229,1.1462413908279085,1.0286807239946087,0.896728073108611,0.3,0.0
2006-05-19,0.0,0.626808288756418,0.24339080459770115,0.0,0.11333333333333329,0.35,0.10514466310051343,0.18481618975907155,1.159238237964233,1.0285172474848419,0.9022025283407189,0.3,0.0
2006-05-26,0.0,0.611526171772448,0.2628304597701149,0.0,0.046666666666666634,0.825,0.12,0.18569350553088732,1.155112066378561,1.197892233736545,0.9004909312385142,0.3,0.0
2006-06-02,0.0,0.6299587105215457,0.24339080459770115,0.0,0.08666666666666667,0.375,0.10789669684172368,0.1846353303463791,1.1600888518408174,1.0379505828204267,0.9025553755784131,0.3,0.0
2006-06-09,0.08233856164271486,0.6295905416709171,0.5117508210180624,0.3333333333333333,0.11333333333333329,0.375,0.10539708648439193,0.2429397995075448,1.1318296581693392,1.0379022790672243,0.8906573877905917,0.3,0.0
2006-06-16,0.00030137090176424186,0.6375720245111942,0.3120176518883415,0.0,0.17999999999999994,0.375,0.10849672083384262,0.18441106120648,1.162041377769619,1.0389494496158687,0.9033646693353998,0.3,0.0
2006-06-23,0.022800311757161663,0.5477017202485895,0.3869683908045977,0.0,0.046666666666666634,0.825,0.12,0.20590761490420012,1.13008175784617,1.189518465696615,0.8900593477748109,0.3,0.0
2006-06-30,0.0,0.6323029445431475,0.242497947454844,0.0,0.07333333333333325,0.375,0.10808423556345181,0.184500752559667,1.16072179502665,1.038258146324061,0.9028179297888326,0.3,0.0
2006-07-07,0.0,0.6391438843914217,0.2433908045977011,0.0,0.0533333333333334,0.375,0.10863151075131375,0.18410802788485725,1.1625688487856838,1.0391556776321544,0.9035841150518392,0.3,0.0
2006-07-14,0.0,0.6341065873221412,0.2183908045977011,0.0,0.16666666666666666,0.375,0.1082285269857713,0.1843972090350105,1.1612087785769782,1.038494784256665,0.9030199377800798,0.3,0.0
2006-07-21,0.06827118841299235,0.5740531100583983,0.41225574712643676,0.3333333333333333,0.046666666666666634,0.825,0.12,0.23700490132020044,1.1216455932785243,1.1929757680396618,0.8864628971950698,0.3,0.0
2006-07-28,0.09360787006912956,0.6320735401332914,0.5583333333333333,0.3333333333333333,0.11333333333333329,0.375,0.10525764710858944,0.25072308402267385,1.1286459642723463,1.0382280484654878,0.8893127032049741,0.3,0.0
2006-08-04,0.1193125892904549,0.6344900442028535,0.5376436781609195,0.3333333333333333,0.1933333333333333,0.375,0.10467982585751463,0.26870194313661155,1.120507406397435,1.0385450937994145,0.8858818720928942,0.3,0.0
2006-08-11,0.11805037014572789,0.6382780750767173,0.5376436781609195,0.3333333333333333,0.1933333333333333,0.375,0.10502073490176556,0.2674939713595907,1.1219618536808746,1.0390420834500653,0.8864878911076076,0.3,0.0
2006-08-18,0.0,0.6333333333333334,0.24123563218390803,0.0,0.07333333333333325,0.75,0.12,0.18444159999999998,1.161,1.1736933333333333,0.9029333333333334,0.3,0.0
2006-08-25,0.019411011529156925,0.6350731215330307,0.357183908045977,0.0,0.1933333333333333,0.375,0.10772351937676776,0.19805838287249666,1.1548311768709467,1.0386215935451335,0.9003330039515011,0.3,0.0
2006-09-01,0.03341834683767684,0.626672587329781,0.4010057471264368,0.3333333333333333,0.046666666666666634,0.75,0.12,0.20850060894587025,1.1477725239605554,1.1728194434576673,0.89737508783631,0.3,0.0
2006-09-08,0.0,0.626672587329781,0.24123563218390803,0.0,0.07333333333333325,0.75,0.12,0.18482398010657192,1.159201598579041,1.1728194434576673,0.9021873297809355,0.3,0.0
2006-09-15,0.0,0.6304472178887155,0.357183908045977,0.0,0.07333333333333325,0.375,0.10793577743109725,0.18460728611544464,1.1602207488299534,1.0380146749869996,0.9026100884035362,0.3,0.0
2006-09-22,0.0,0.6304472178887156,0.357183908045977,0.0,0.11333333333333329,0.375,0.10793577743109725,0.18460728611544464,1.1602207488299534,1.0380146749869996,0.9026100884035362,0.3,0.0
2006-09-29,0.01793076626531634,0.6327956989247313,0.3468390804597701,0.0,0.1933333333333333,0.375,0.10758573292601903,0.19715210631669372,1.1547225166469393,1.0383227956989247,0.9002910879373645,0.3,0.0
2006-10-06,0.09180181612685806,0.6350731215330309,0.4135057471264368,0.3333333333333333,0.1933333333333333,0.375,0.10555179523883675,0.2492128576487662,1.1300735216985331,1.0386215935451335,0.889908728089432,0.3,0.0
2006-10-13,0.0,0.6327956989247313,0.24339080459770115,0.0,0.1933333333333333,0.375,0.10812365591397852,0.184472464516129,1.1608548387096775,1.0383227956989247,0.90287311827957,0.3,0.0
2006-10-20,0.0,0.6350731215330309,0.25373563218390804,0.0,0.1933333333333333,0.375,0.10830584972264248,0.18434172223903178,1.1614697428139185,1.0386215935451335,0.9031281896116996,0.3,0.0
2006-10-27,0.0,0.6327956989247313,0.25373563218390804,0.0,0.1933333333333333,0.375,0.10812365591397852,0.184472464516129,1.1608548387096775,1.0383227956989247,0.90287311827957,0.3,0.0
2006-11-03,0.014542556867598817,0.6350731215330307,0.34683908045977013,0.0,0.1866666666666666,0.375,0.10786957301661451,0.19461812215750532,1.1564961883651996,1.0386215935451335,0.9010340614227653,0.3,0.0
2006-11-10,0.04734352766738998,0.6422228321123384,0.45225880401252355,0.3333333333333333,0.07333333333333325,0.7468594597003487,0.12,0.21731176677316805,1.1472086782080841,1.1737265286330245,0.8971114892124779,0.3,0.0
2006-11-17,0.043555649674003695,0.6472394221641203,0.44574215514633164,0.3333333333333333,0.07333333333333325,0.7034151339257357,0.12,0.21430497154079647,1.1498586117958032,1.158709992508338,0.8982188017293251,0.3,0.0
2006-11-24,0.05618264781066815,0.64086338788124,0.447924998141142,0.3333333333333333,0.09333333333333327,0.7179674205578049,0.12,0.22363881494619595,1.1438186491766864,1.1631239218272746,0.8956863981579627,0.3,0.0
2006-12-01,0.049399329958533696,0.6505884051082063,0.4392466524740687,0.3333333333333333,0.09333333333333327,0.6601117827773164,0.12,0.21819005795999838,1.1487642985333972,1.1435255299762523,0.8977523978580904,0.3,0.0
2006-12-08,0.0,0.6620818083376407,0.20923009031198686,0.0,0.12666666666666665,0.5780289404740759,0.12,0.18279120754695272,1.1687620882511631,1.115417974976945,0.906153162533816,0.3,0.0
2006-12-15,0.0,0.6037913486005089,0.27873563218390807,0.0,0.08666666666666656,0.125,0.08080330788804072,0.18613754625954199,1.1530236641221374,0.9443174249363867,0.899624631043257,0.29533409669211197,0.0
2006-12-22,0.0,0.6080250259746126,0.27873563218390807,0.0,0.033333333333333326,0.125,0.08114200207796901,0.18589449930884944,1.1541667570131455,0.944872883407869,0.9000988029091567,0.2962655057144148,0.0
2006-12-29,0.0,0.606668335837089,0.3097701149425287,0.0,0.07333333333333336,0.125,0.08103346686696712,0.1859723841762644,1.1538004506760142,0.944694885661826,0.899946853613754,0.29596703388415957,0.0
2007-01-05,0.0,0.6050891920251836,0.33045977011494254,0.0,0.07333333333333336,0.125,0.08090713536201469,0.18606303966421828,1.1533740818467997,0.944487701993704,0.8997699895068205,0.2956196222455404,0.0
2007-01-12,0.0,0.6112237786605339,0.26839080459770115,0.0,0.026666666666666672,0.125,0.08139790229284272,0.18571086531465605,1.1550304202383443,0.9452925597602619,0.9004570632099798,0.2969692313053175,0.0
2007-01-19,0.0,0.5991035683202786,0.27873563218390807,0.0,0.013333333333333364,0.011904761904761946,0.06911876165609848,0.18640666234986944,1.1517579634464752,0.9028976262588587,0.8990995996518714,0.2739456421733184,0.0
2007-01-26,0.052619786714583706,0.5996866346013701,0.3247126436781609,0.3333333333333333,0.013333333333333308,0.0,0.06639633716667209,0.22396637339370018,1.1339194242859825,0.8986788864596997,0.8915876537884535,0.2687738724094264,0.0
2007-02-02,0.053730494490355,0.6025104044939213,0.3350574712643678,0.3333333333333333,0.013333333333333308,0.0,0.06658891752480306,0.22456440131861416,1.1343019800976575,0.8990493650696023,0.8917439740967081,0.2693284593192414,0.0
2007-02-09,0.0,0.5996866346013701,0.30459770114942525,0.0,0.013333333333333364,0.0,0.0679749307681096,0.18637318968080455,1.15191539134237,0.8986788864596997,0.8991649030753536,0.2719310596123014,0.0
2007-02-16,0.0,0.6216894977168951,0.2658908045977011,0.0,0.020000000000000018,0.25,0.0947351598173516,0.18511004931506847,1.1578561643835619,0.9917656621004566,0.9016292237442922,0.3,0.0
2007-02-23,0.0,0.6216894977168949,0.3279597701149425,0.0,0.0533333333333334,0.25,0.09473515981735159,0.1851100493150685,1.1578561643835619,0.9917656621004566,0.9016292237442922,0.3,0.0
2007-03-02,0.0,0.619664863165798,0.25554597701149423,0.0,0.06000000000000005,0.25,0.09457318905326384,0.18522627953537787,1.1573095130547655,0.9915000300473527,0.9014024646745695,0.3,0.0
2007-03-09,0.0,0.629789643369443,0.26408045977011496,0.0,0.11333333333333329,0.35,0.10538317146955543,0.18464503615344702,1.1600432037097497,1.0289084012100707,0.9025364400573777,0.3,0.0
2007-03-16,0.0,0.6289112839152274,0.2847701149425287,0.0,0.11333333333333329,0.35,0.10531290271321819,0.1846954610129946,1.1598060466571116,1.0287931604496776,0.9024380637985057,0.3,0.0
2007-03-23,0.0,0.6308278867102396,0.33649425287356327,0.0,0.11333333333333329,0.35,0.10546623093681917,0.18458543267973856,1.1603235294117649,1.0290446187363833,0.9026527233115469,0.3,0.0
2007-03-30,0.0,0.6307000191664409,0.33649425287356327,0.0,0.11333333333333329,0.35,0.10545600153331527,0.18459277329969295,1.160289005174939,1.029027842514637,0.9026384021466415,0.3,0.0
2007-04-06,0.0,0.6308278867102396,0.26408045977011496,0.0,0.11333333333333329,0.35,0.10546623093681917,0.18458543267973856,1.1603235294117649,1.0290446187363833,0.9026527233115469,0.3,0.0
2007-04-13,0.0,0.6308278867102397,0.357183908045977,0.0,0.11333333333333329,0.35,0.10546623093681917,0.18458543267973854,1.1603235294117649,1.0290446187363833,0.9026527233115469,0.3,0.0
2007-04-20,0.0,0.5994490701299997,0.32511347890659537,0.0,0.046666666666666634,0.1420065737798703,0.08215658298838702,0.18638682778197696,1.1518512489351,0.949883689820833,0.8991382958545601,0.2974399787089766,0.0
2007-04-27,0.0,0.6023922534310211,0.322993880053724,0.0,0.046666666666666634,0.1586605647667171,0.0840574367511534,0.18621786551503194,1.1526459084263758,0.9562785954179814,0.8994679323842745,0.3,0.0
2007-05-04,0.0,0.6023191733178469,0.3230465808737792,0.0,0.046666666666666634,0.1582464868948546,0.08401018255491322,0.18622206089816903,1.1526261767958188,0.9561196080109651,0.8994597474115988,0.3,0.0
2007-05-11,0.0,0.6023191733178469,0.33339140845998605,0.0,0.08666666666666667,0.1582464868948546,0.08401018255491322,0.18622206089816903,1.1526261767958188,0.9561196080109651,0.8994597474115988,0.3,0.0
2007-05-18,0.0,0.600557316526473,0.3325283940954838,0.0,0.08666666666666667,0.16502731404451532,0.08454731672656937,0.18632320557284823,1.1521504754621479,0.9583349748355343,0.8992624194509651,0.3,0.0
2007-05-25,0.0,0.6018121009548806,0.2695689440543833,0.0,0.11333333333333329,0.17202397816055148,0.0853473658924456,0.1862511709083822,1.152489267257818,0.9610239989656073,0.8994029553069467,0.3,0.0
2007-06-01,0.0,0.6060210647855206,0.26864833717627,0.0,0.11333333333333329,0.179257317917156,0.08640741697455726,0.18600954271279282,1.1536256874920907,0.9641860040043703,0.8998743592559784,0.3,0.0
2007-06-08,0.0,0.600097178182337,0.2789931647624769,0.0,0.11333333333333329,0.179257317917156,0.08593350604630257,0.1863496211949084,1.1520262381092312,0.9634087900820324,0.8992108839564218,0.3,0.0
2007-06-15,0.005865455257381788,0.5901441958357053,0.2764642212619206,0.0,0.11333333333333329,0.1,0.07703557200913498,0.19112377963885457,1.147332947177616,0.9335069184936445,0.897251524376536,0.28747979576841226,0.0
2007-06-22,0.0,0.5908688628609604,0.2648882467821113,0.0,0.08666666666666667,0.1,0.07726950902887683,0.186879400320878,1.1495345929724594,0.933601994807358,0.8981773126404277,0.2879911498294113,0.0
2007-06-29,0.0,0.5905038094402328,0.260998461472163,0.0,0.08666666666666667,0.10526314531743243,0.07776661928696188,0.1869003573076551,1.149436028548863,0.9354530426290881,0.8981364266573062,0.28885820423398906,0.0
2007-07-06,0.0,0.6014968824723049,0.25807646362956815,0.0,0.08666666666666667,0.1320481255412188,0.08132456315190628,0.1862692669710299,1.1524041582675224,0.946559354675638,0.8993676508368982,0.2960979767413265,0.0
2007-07-13,0.0,0.6021659941252353,0.2679908380460661,0.0,0.11333333333333329,0.13599394626355096,0.08177267415637393,0.18623085460925848,1.1525848184138137,0.94807079424112,0.8994425913420264,0.29695542903499095,0.0
2007-07-20,0.005715397902836858,0.5919893697798025,0.27873563218390807,0.0,0.11333333333333329,0.1,0.07718768764529911,0.1909080104469758,1.1478824637577767,0.9337490053151101,0.8974797921173295,0.28789473747738636,0.0
