name,weeks_triggered,full_ann_return,full_ann_vol,full_sharpe,full_max_drawdown,full_cvar_5,full_calmar,holdout_ann_return,holdout_sharpe,holdout_max_drawdown,avg_turnover,avg_BIL,avg_SPY,max_etf_weight
improved_phaseee_sleeve_hint_light,171,0.06110729060954423,0.07827434016543043,0.7806810058110466,-0.1495520576643642,-0.02692784680478185,0.40860213870601325,0.11652023665295763,1.5254777694813015,-0.06386268859166466,0.11379686932588666,0.28476965732283593,0.07079900624744523,1.0
improved_phaseee_sleeve_hint_state_gated,171,0.06110729060954423,0.07827434016543043,0.7806810058110466,-0.1495520576643642,-0.02692784680478185,0.40860213870601325,0.11652023665295763,1.5254777694813015,-0.06386268859166466,0.11379686932588666,0.28476965732283593,0.07079900624744523,1.0
improved_phase2b_regime_confidence_boost,0,0.06892339744592735,0.07789583362986176,0.8848149411100881,-0.139754039463866,-0.026181041847003924,0.49317642416874674,0.1243430057940289,1.6248992715714408,-0.06264198894939876,0.05622922283196535,0.2839178772422698,0.07081167142134885,1.0
improved_phase2b_combo_abc,0,0.06858383853128158,0.07758151231293113,0.8840229648352725,-0.13674121541523376,-0.026085048036177054,0.5015593749332796,0.12357814887332408,1.6276887811347291,-0.0623953152856741,0.05657147975333692,0.28555249754723755,0.07075650850396527,1.0
