name,missing,ann_return,ann_vol,sharpe,max_drawdown,calmar,cvar_5,avg_turnover,avg_BIL,avg_SPY,avg_offense,avg_defense,avg_cash,holdout_ann_return,holdout_sharpe,recovery_capture,avg_bucket_offense,avg_bucket_defense,avg_bucket_composite,avg_bucket_cash,ann_return_delta_vs_prod,sharpe_delta_vs_prod,max_drawdown_delta_vs_prod,cvar_5_delta_vs_prod,avg_BIL_delta_vs_prod,avg_SPY_delta_vs_prod,avg_offense_delta_vs_prod,avg_defense_delta_vs_prod,avg_cash_delta_vs_prod,ann_return_delta_vs_shadow,sharpe_delta_vs_shadow,max_drawdown_delta_vs_shadow,cvar_5_delta_vs_shadow,avg_BIL_delta_vs_shadow,avg_SPY_delta_vs_shadow,avg_offense_delta_vs_shadow,avg_defense_delta_vs_shadow,avg_cash_delta_vs_shadow,ann_return_delta_vs_tt1,sharpe_delta_vs_tt1,max_drawdown_delta_vs_tt1,cvar_5_delta_vs_tt1,avg_BIL_delta_vs_tt1,avg_SPY_delta_vs_tt1,avg_offense_delta_vs_tt1,avg_defense_delta_vs_tt1,avg_cash_delta_vs_tt1,ann_return_delta_vs_uu,sharpe_delta_vs_uu,max_drawdown_delta_vs_uu,cvar_5_delta_vs_uu,avg_BIL_delta_vs_uu,avg_SPY_delta_vs_uu,avg_offense_delta_vs_uu,avg_defense_delta_vs_uu,avg_cash_delta_vs_uu
improved_phase2b_regime_confidence_boost,False,0.06973726056697613,0.07789583362986176,0.8952630367671166,-0.139754039463866,0.49899996332490265,-0.026181041847003924,0.05617856587445908,0.2839178772422698,0.07081167142134885,0.47498117072743484,0.2411009520302949,0.2839178772422698,0.14583656959170221,2.001626593422079,0.12814863475678015,0.3908031422936725,0.1337725320855525,0.25430484674051596,0.2211194788802588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003427249951112876,0.0007904555681768066,-0.0030128240486322344,-9.599381082687e-05,-0.0016346203049677488,5.5162917383583254e-05,0.0007233880746645438,0.000911232230303205,-0.0016346203049677488,-0.0008835481393220795,-0.0040288001128118145,0.0010211674750343347,0.00017356784501445718,0.00036043889843256904,-0.002246937829795209,-0.004120183127431898,0.0037597442289992733,0.00036043889843256904,-0.0009096330158875204,-0.004134448298461435,0.0010211674750341126,0.0001780809027061292,0.0006570264914549373,-0.0022707416243715334,-0.004291666417190809,0.0036346399257358164,0.0006570264914549373
improved_phase2b_combo_abc,False,0.06939453557186484,0.07758151231293113,0.8944725811989398,-0.13674121541523376,0.5074880705216687,-0.026085048036177054,0.05652051445626184,0.28555249754723755,0.07075650850396527,0.4742577826527703,0.2401897197999917,0.28555249754723755,0.14569998758182207,2.014032143070176,0.1248945639570215,0.38986047647566613,0.13357171387880154,0.25370712668910367,0.2228606829564285,-0.0003427249951112876,-0.0007904555681768066,0.0030128240486322344,9.599381082687e-05,0.0016346203049677488,-5.5162917383583254e-05,-0.0007233880746645438,-0.000911232230303205,0.0016346203049677488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012262731344333672,-0.004819255680988621,0.004033991523666569,0.0002695616558413272,0.001995059203400318,-0.0023021007471787924,-0.004843571202096442,0.0028485119986960683,0.001995059203400318,-0.001252358010998808,-0.004924903866638242,0.004033991523666347,0.0002740747135329992,0.002291646796422686,-0.0023259045417551166,-0.005015054491855353,0.0027234076954326114,0.002291646796422686
improved_phasett_recovery_two_stage_bucket,False,0.07062080870629821,0.07852935588886853,0.8992918368799284,-0.14077520693890033,0.5016565788956663,-0.02635460969201838,0.05767529753726401,0.28355743834383723,0.07305860925114406,0.47910135385486674,0.23734120780129564,0.28355743834383723,0.1494692549774962,2.0001128773221426,0.14747531682520065,0.3970894749245394,0.1393985290328354,0.23934755249875028,0.2241644435438747,0.0008835481393220795,0.0040288001128118145,-0.0010211674750343347,-0.00017356784501445718,-0.00036043889843256904,0.002246937829795209,0.004120183127431898,-0.0037597442289992733,-0.00036043889843256904,0.0012262731344333672,0.004819255680988621,-0.004033991523666569,-0.0002695616558413272,-0.001995059203400318,0.0023021007471787924,0.004843571202096442,-0.0028485119986960683,-0.001995059203400318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6084876565440895e-05,-0.00010564818564962053,-2.220446049250313e-16,4.513057691672012e-06,0.00029658759302236826,-2.38037945763242e-05,-0.00017148328975891136,-0.0001251043032634569,0.00029658759302236826
improved_phaseuu_tt1_budget_aware_lighter_both,False,0.07064689358286365,0.07854913401021191,0.899397485065578,-0.1407752069389001,0.5018418734310661,-0.026359122749710053,0.05773028740083563,0.28326085075081486,0.07308241304572038,0.47927283714462565,0.2374663121045591,0.28326085075081486,0.1496032371836994,1.9999965166837983,0.1476567496315785,0.39726284192599826,0.1394610491689634,0.2394275895322487,0.22384851937278946,0.0009096330158875204,0.004134448298461435,-0.0010211674750341126,-0.0001780809027061292,-0.0006570264914549373,0.0022707416243715334,0.004291666417190809,-0.0036346399257358164,-0.0006570264914549373,0.001252358010998808,0.004924903866638242,-0.004033991523666347,-0.0002740747135329992,-0.002291646796422686,0.0023259045417551166,0.005015054491855353,-0.0027234076954326114,-0.002291646796422686,2.6084876565440895e-05,0.00010564818564962053,2.220446049250313e-16,-4.513057691672012e-06,-0.00029658759302236826,2.38037945763242e-05,0.00017148328975891136,0.0001251043032634569,-0.00029658759302236826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
improved_phasevv_recovery_budget_aware_overlay,False,0.07061722228415027,0.0785250142610954,0.8992958861407939,-0.14077520693890022,0.5016311026614212,-0.02635393477052386,0.057665181030046524,0.28362725421989565,0.07305528731620661,0.4790644822078271,0.2373082635722768,0.28362725421989565,0.1494397367018573,2.000146261195867,0.1475276810371981,0.39705232129060447,0.13939200485494055,0.23931474302127256,0.22424093083318222,0.0008799617171741381,0.004032849373677316,-0.0010211674750342237,-0.00017289292351993502,-0.00029062302237414794,0.0022436158948577617,0.00408331148039226,-0.003792688458018112,-0.00029062302237414794,0.0012226867122854257,0.004823304941854123,-0.004033991523666458,-0.000268886734346805,-0.0019252433273418967,0.002298778812241345,0.004806699555056804,-0.002881456227714907,-0.0019252433273418967,-3.5864221479414704e-06,4.049260865501836e-06,1.1102230246251565e-16,6.749214945221682e-07,6.98158760584211e-05,-3.3219349374474794e-06,-3.687164703963797e-05,-3.2944229018838644e-05,6.98158760584211e-05,-2.9671298713382366e-05,-0.0001015989247841187,-1.1102230246251565e-16,5.18797918619418e-06,0.00036640346908078936,-2.712572951377168e-05,-0.00020835493679854933,-0.00015804853228229554,0.00036640346908078936
improved_phasevv_recovery_overlay_tolerance_band,False,0.07061745063614136,0.0785253568671436,0.8992948705170285,-0.14077520693890033,0.5016327247651708,-0.026353952646592595,0.05766644328505142,0.2836169056670053,0.07305429730244539,0.47906735849087545,0.2373157358421188,0.2836169056670053,0.1494422451911594,2.000169317887348,0.14751652207333069,0.3970553039506708,0.1393884384177675,0.23932872745811865,0.22422753017344285,0.000880190069165232,0.004031833749911895,-0.0010211674750343347,-0.0001729107995886714,-0.0003009715752644859,0.002242625881096541,0.004086187763440607,-0.0037852161881761215,-0.0003009715752644859,0.0012229150642765196,0.004822289318088702,-0.004033991523666569,-0.0002689046104155414,-0.0019355918802322347,0.0022977887984801243,0.004809575838105151,-0.0028739839578729165,-0.0019355918802322347,-3.3580701568475257e-06,3.033637100080533e-06,0.0,6.570454257857905e-07,5.946732316808312e-05,-4.311948698668133e-06,-3.399536399129044e-05,-2.547195917684819e-05,5.946732316808312e-05,-2.944294672228842e-05,-0.00010261454854954,-2.220446049250313e-16,5.170103117457803e-06,0.0003560549161904514,-2.8115743274992333e-05,-0.0002054786537502018,-0.00015057626244030509,0.0003560549161904514
improved_phasevv_recovery_neutral_budget_aware_overlay,False,0.07087241089643852,0.07874309366952666,0.9000460560246686,-0.14077520693890033,0.503443840982587,-0.02643537125001885,0.05767649852843458,0.2816524939017542,0.07336419806179019,0.48054680572048347,0.23780070037776196,0.2816524939017542,0.14967168449316523,1.9884853625654173,0.14814149937669358,0.39824171753003307,0.1400477826911775,0.2394703082714459,0.2222401915073433,0.0011351503294623894,0.004783019257551979,-0.0010211674750343347,-0.00025432940301492457,-0.0022653833405156254,0.0025525266404413383,0.005565634993048629,-0.0033002516525329484,-0.0022653833405156254,0.001477875324573677,0.005573474825728786,-0.004033991523666569,-0.0003503232138417946,-0.003900003645483374,0.0026076895578249215,0.006289023067713173,-0.0023890194222297434,-0.003900003645483374,0.0002516021901403098,0.0007542191447401647,0.0,-8.076155800046739e-05,-0.0019049444420830564,0.0003055888106461291,0.0014454518656167314,0.0004594925764663249,-0.0019049444420830564,0.00022551731357486893,0.0006485709590905442,-2.220446049250313e-16,-7.624850030879537e-05,-0.001608356849060688,0.0002817850160698049,0.00127396857585782,0.000334388273202868,-0.001608356849060688
