version_name,avg_top1_share,avg_top2_share,avg_hhi,avg_role_share_new
improved_phasel_decision_utility_allocator,0.3118848211072926,0.5615259384307524,0.22636302880366005,0.48038479721840005
improved_phasel_selective_concentration_allocator,0.2858421823967565,0.5307658831605463,0.213476369251768,0.4821349806779167
improved_phasel_tail_turnover_learning_allocator,0.3125229508562106,0.566662773928855,0.22553913376112977,0.4892526348164378
