market_state,weeks,weekly_mean_return,annual_return,annual_volatility,sharpe,hit_rate,average_bil_exposure,average_ml_exposure,average_turnover
calm_trend,101,0.00016025959545104825,-0.00029324775611960785,0.13111011496814445,-0.0022366524214463366,0.5742574257425742,0.0,1.0,0.3575043929617315
neutral_mixed,121,0.004300969306527889,0.2411302905027708,0.12013991806142729,2.007078865989249,0.5867768595041323,0.25,0.75,0.3640645453822398
recovery_confirmed,21,0.0028124807099804126,0.1399877342878677,0.17396147805798268,0.8047053626505101,0.5714285714285714,0.0,1.0,0.5749056257712264
recovery_fragile,14,0.004486528101450047,0.2521094635700398,0.12631599072311,1.995863406737429,0.5714285714285714,0.0,1.0,0.5041550761335576
stressed_panic,71,0.0005838899533843257,0.0278867348846199,0.07534217023173242,0.37013447845805,0.5211267605633803,0.75,0.25,0.1751332906661986
unknown,4,0.012813459441368805,,0.06452605894221741,,0.75,0.0,1.0,0.43341350116758776
