annual_return,annual_volatility,sharpe,max_drawdown,calmar,cvar_5,average_turnover,annual_cost_drag,average_bil_weight,average_spy_weight,average_offensive_weight,average_ml_exposure,average_number_of_etfs_held,active_weeks,window,start,end,comparison_label,strategy_name,category,comparison_name,source_path
0.12556878924724968,0.1678691999066465,0.7480156533603517,-0.22250915843350305,0.5643308802715011,-0.04792476412745634,0.004405286343612335,0.0002290748898678414,0.0,0.9955947136563876,0.9955947136563876,1.0,0.9955947136563876,227,2022_onward,2022-01-07,2026-05-08,SPY,baseline_spy_buy_hold,mlx_or_baseline,,
0.22517286523492142,0.14304261668407103,1.574166290122098,-0.16877152861288947,1.3341875083172319,-0.038331167627976566,0.005714285714285714,0.00029714285714285715,0.0,0.9942857142857143,0.9942857142857143,1.0,0.9942857142857143,175,2023_onward,2023-01-06,2026-05-08,SPY,baseline_spy_buy_hold,mlx_or_baseline,,
0.07142221801734205,0.39531365464812274,0.1806722767543067,-0.22629773987914392,0.31561171603165655,-0.12853416490553415,0.0,0.0,0.0,1.0,1.0,1.0,1.0,28,covid_crash_rebound,2020-02-21,2020-08-28,SPY,baseline_spy_buy_hold,mlx_or_baseline,,
-0.2317167655233192,0.2350290425712719,-0.9859069457471484,-0.22250915843350305,-1.0413808004786818,-0.055140116235217466,0.0,0.0,0.0,1.0,1.0,1.0,1.0,41,2022_bear,2022-01-07,2022-10-14,SPY,baseline_spy_buy_hold,mlx_or_baseline,,
0.22345522075635782,0.14372368421300427,1.5547557243605599,-0.16877152861288947,1.324010172763773,-0.04000342082167846,0.0,0.0,0.0,1.0,1.0,1.0,1.0,156,2023_2025_ai_risk_on,2023-01-06,2025-12-26,SPY,baseline_spy_buy_hold,mlx_or_baseline,,
0.09336196895826454,0.11269988954269654,0.8284122490013107,-0.20757263034507367,0.4497797652949591,-0.03566030301348619,0.0022935779816513763,0.00011926605504587157,0.0,0.5986238532110089,0.5986238532110089,1.0,1.9954128440366972,436,2018_onward,2018-01-05,2026-05-08,60/40,baseline_60_40_spy_ief_or_agg,mlx_or_baseline,,
0.0949098689662855,0.119861963140475,0.7918264183196607,-0.207572630345074,0.45723691417555834,-0.037052959825716984,0.0030120481927710845,0.00015662650602409636,0.0,0.5981927710843372,0.5981927710843372,1.0,1.9939759036144578,332,2020_onward,2020-01-03,2026-05-08,60/40,baseline_60_40_spy_ief_or_agg,mlx_or_baseline,,
0.07366352401215726,0.10961615548394357,0.6720133878709821,-0.19028288444176433,0.3871263788556969,-0.03066166541116934,0.004405286343612335,0.0002290748898678414,0.0,0.5973568281938324,0.5973568281938324,1.0,1.9911894273127753,227,2022_onward,2022-01-07,2026-05-08,60/40,baseline_60_40_spy_ief_or_agg,mlx_or_baseline,,
0.1435950422012815,0.09189839993619943,1.5625412662350218,-0.09024405184696016,1.5911856711043548,-0.02282042835593732,0.005714285714285714,0.00029714285714285715,0.0,0.5965714285714285,0.5965714285714285,1.0,1.9885714285714287,175,2023_onward,2023-01-06,2026-05-08,60/40,baseline_60_40_spy_ief_or_agg,mlx_or_baseline,,
0.12094985620135446,0.23149500100944825,0.5224728640961798,-0.1426363767676081,0.8479593981724126,-0.07403315455509756,0.0,0.0,0.0,0.6,0.6,1.0,2.0,28,covid_crash_rebound,2020-02-21,2020-08-28,60/40,baseline_60_40_spy_ief_or_agg,mlx_or_baseline,,
-0.2146905657492707,0.1481111609295515,-1.4495232121729666,-0.19028288444176433,-1.1282705030413616,-0.03630467396202406,0.0,0.0,0.0,0.6000000000000001,0.6000000000000001,1.0,2.0,41,2022_bear,2022-01-07,2022-10-14,60/40,baseline_60_40_spy_ief_or_agg,mlx_or_baseline,,
0.14408119947649967,0.0918377649919221,1.5688665712756926,-0.09024405184696016,1.5965728103702492,-0.0235417316562964,0.0,0.0,0.0,0.6,0.6,1.0,2.0,156,2023_2025_ai_risk_on,2023-01-06,2025-12-26,60/40,baseline_60_40_spy_ief_or_agg,mlx_or_baseline,,
0.10986691663581838,0.2580760178864704,0.4257153281253343,-0.5673629471727899,0.1936448567593162,-0.0745016605648407,0.6701738695507695,0.03484904121663815,0.0,0.0,0.9639172993542836,1.0,2.993119266055046,436,2018_onward,2018-01-05,2026-05-08,Best raw sequence model,temporal_cnn_classifier_top_quintile_forward_4w_seq26__top3__inverse_vol__raw_ml,mlx_or_baseline,,
0.2326180366040307,0.2754636254806417,0.8444600850589546,-0.2943551506056783,0.7902631774079218,-0.07801981132149798,0.6685841458451733,0.03476637558394702,0.0,0.0,0.9708729144175492,1.0,2.9909638554216866,332,2020_onward,2020-01-03,2026-05-08,Best raw sequence model,temporal_cnn_classifier_top_quintile_forward_4w_seq26__top3__inverse_vol__raw_ml,mlx_or_baseline,,
0.3689570727617,0.27110900891255385,1.3609177881680317,-0.20719985553962783,1.7806820945931374,-0.06598029889530582,0.6690625947769259,0.03479125492839821,0.0,0.0,0.9574000334212613,1.0,2.986784140969163,227,2022_onward,2022-01-07,2026-05-08,Best raw sequence model,temporal_cnn_classifier_top_quintile_forward_4w_seq26__top3__inverse_vol__raw_ml,mlx_or_baseline,,
0.3135580854372759,0.26203069325068534,1.196646398738083,-0.18508431036022377,1.6941364982639948,-0.0680627038626953,0.6347300807561269,0.033005964199316735,0.0,0.0,0.9447417576378646,1.0,2.9828571428571427,175,2023_onward,2023-01-06,2026-05-08,Best raw sequence model,temporal_cnn_classifier_top_quintile_forward_4w_seq26__top3__inverse_vol__raw_ml,mlx_or_baseline,,
-0.06163371017784802,0.41082166432835837,-0.15002546245610335,-0.2051905281409202,-0.30037307636110466,-0.11638885281488509,0.754405169128068,0.03922906879465717,0.0,0.0,1.0,1.0,3.0,28,covid_crash_rebound,2020-02-21,2020-08-28,Best raw sequence model,temporal_cnn_classifier_top_quintile_forward_4w_seq26__top3__inverse_vol__raw_ml,mlx_or_baseline,,
0.8047536959839947,0.31217871919330314,2.577862123541118,-0.09415221900531323,8.547368341245155,-0.059733083993137405,0.7947962052965334,0.04132940267541757,0.0,0.0,1.0,1.0,3.0,41,2022_bear,2022-01-07,2022-10-14,Best raw sequence model,temporal_cnn_classifier_top_quintile_forward_4w_seq26__top3__inverse_vol__raw_ml,mlx_or_baseline,,
0.1779153583250861,0.24046434336080963,0.7398824950031339,-0.18508431036022377,0.9612665599737494,-0.061423731746498525,0.694069085218097,0.036091592431339,0.0,0.0,0.9444218435040148,1.0,3.0,156,2023_2025_ai_risk_on,2023-01-06,2025-12-26,Best raw sequence model,temporal_cnn_classifier_top_quintile_forward_4w_seq26__top3__inverse_vol__raw_ml,mlx_or_baseline,,
0.0839546402338851,0.11469435106672896,0.7319858341152342,-0.1653934262136526,0.5076056658106461,-0.0352872735095573,0.32014414933161134,0.016647495765242062,0.27408256880733944,0.0,0.6859820844604008,0.7259174311926605,10.596330275229358,436,2018_onward,2018-01-05,2026-05-08,Best defensive-overlay sequence model,lstm_classifier_top_quintile_forward_4w_seq26__top10__inverse_vol__bil_fallback,mlx_or_baseline,,
0.11655065433061385,0.12084122760840889,0.9644941270234458,-0.11341231663787932,1.0276719300493182,-0.03627059595287643,0.34174415822115034,0.017770696227497954,0.25150602409638556,0.0,0.7057961226141306,0.7484939759036144,10.548192771084338,332,2020_onward,2020-01-03,2026-05-08,Best defensive-overlay sequence model,lstm_classifier_top_quintile_forward_4w_seq26__top10__inverse_vol__bil_fallback,mlx_or_baseline,,
0.13235530090495695,0.1069408341374529,1.2376497899281242,-0.09586596908994893,1.3806286230807396,-0.030907027289868678,0.3278770787882196,0.017049608096985747,0.2753303964757709,0.0,0.6701544124703572,0.724669603524229,10.590308370044053,227,2022_onward,2022-01-07,2026-05-08,Best defensive-overlay sequence model,lstm_classifier_top_quintile_forward_4w_seq26__top10__inverse_vol__bil_fallback,mlx_or_baseline,,
0.16127256624819375,0.11042699010399376,1.4604451873252777,-0.07739008831670624,2.083891745777731,-0.03171847285087716,0.3734943281814599,0.019421705065434003,0.17142857142857143,0.0,0.7603009381575173,0.8285714285714286,10.468571428571428,175,2023_onward,2023-01-06,2026-05-08,Best defensive-overlay sequence model,lstm_classifier_top_quintile_forward_4w_seq26__top10__inverse_vol__bil_fallback,mlx_or_baseline,,
-0.058977676833846915,0.1409381240086109,-0.41846503384878003,-0.06568086014660557,-0.8979431253214932,-0.0496152654892638,0.34719002918522707,0.018053881517629555,0.5446428571428571,0.0,0.43844479048670226,0.45535714285714285,10.892857142857142,28,covid_crash_rebound,2020-02-21,2020-08-28,Best defensive-overlay sequence model,lstm_classifier_top_quintile_forward_4w_seq26__top10__inverse_vol__bil_fallback,mlx_or_baseline,,
0.08127674431255594,0.10002166255019372,0.812591415102393,-0.04087253271160962,1.988541911166413,-0.022922697494884736,0.16313744878056374,0.00848314733658823,0.6280487804878049,0.0,0.36152164520013597,0.3719512195121951,11.0,41,2022_bear,2022-01-07,2022-10-14,Best defensive-overlay sequence model,lstm_classifier_top_quintile_forward_4w_seq26__top10__inverse_vol__bil_fallback,mlx_or_baseline,,
0.1356922982577855,0.10773971905485373,1.2594454435944855,-0.07739008831670624,1.7533549994475655,-0.03012976980704881,0.3661528907122353,0.01903995031703432,0.16346153846153846,0.0,0.7845220492134224,0.8365384615384616,10.5,156,2023_2025_ai_risk_on,2023-01-06,2025-12-26,Best defensive-overlay sequence model,lstm_classifier_top_quintile_forward_4w_seq26__top10__inverse_vol__bil_fallback,mlx_or_baseline,,
0.07029427929520282,0.0816191637761413,0.861247237082709,-0.139754039463866,0.5029856708605386,-0.02704462760113243,0.05567766859715025,0.002895238767051345,,,,,,432,2018_onward,2018-01-05,2026-05-08,current_production,current_production_improved_phase2b_regime_confidence_boost,current_production,current_production_improved_phase2b_regime_confidence_boost,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase2b_regime_confidence_boost.csv
0.0806746221962884,0.08604358919273446,0.937601777810317,-0.139754039463866,0.5772614695487723,-0.0272982669707991,0.05597522886750206,0.0029107119011096342,,,,,,328,2020_onward,2020-01-03,2026-05-08,current_production,current_production_improved_phase2b_regime_confidence_boost,current_production,current_production_improved_phase2b_regime_confidence_boost,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase2b_regime_confidence_boost.csv
0.09479572259908808,0.07214378427903359,1.3139832287206148,-0.06264198894939865,1.513293626031938,-0.019933105597858197,0.05547535815820245,0.00288471862422607,,,,,,223,2022_onward,2022-01-07,2026-05-08,current_production,current_production_improved_phase2b_regime_confidence_boost,current_production,current_production_improved_phase2b_regime_confidence_boost,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase2b_regime_confidence_boost.csv
0.12362507999284111,0.07555124930833367,1.6363075544695813,-0.06264198894939865,1.9735177963889967,-0.020601300471387075,0.060168460963774345,0.003128759970115767,,,,,,171,2023_onward,2023-01-06,2026-05-08,current_production,current_production_improved_phase2b_regime_confidence_boost,current_production,current_production_improved_phase2b_regime_confidence_boost,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase2b_regime_confidence_boost.csv
-0.09743031483000975,0.15507383192885982,-0.6282834029322623,-0.10901420672283513,-0.8937396121014114,-0.0560793109253098,0.06639667348310217,0.003452627021120966,,,,,,28,covid_crash_rebound,2020-02-21,2020-08-28,current_production,current_production_improved_phase2b_regime_confidence_boost,current_production,current_production_improved_phase2b_regime_confidence_boost,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase2b_regime_confidence_boost.csv
-0.01848605734120423,0.06401851134282589,-0.2887611247660765,-0.04565920047861505,-0.40487036889448746,-0.015643191461468902,0.03757382644200581,0.001953838974983923,,,,,,41,2022_bear,2022-01-07,2022-10-14,current_production,current_production_improved_phase2b_regime_confidence_boost,current_production,current_production_improved_phase2b_regime_confidence_boost,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase2b_regime_confidence_boost.csv
0.11772806968102856,0.07308718951929108,1.610789393535986,-0.06264198894939865,1.8793794969717148,-0.019855694116683198,0.060235684291035006,0.0031322555831333164,,,,,,156,2023_2025_ai_risk_on,2023-01-06,2025-12-26,current_production,current_production_improved_phase2b_regime_confidence_boost,current_production,current_production_improved_phase2b_regime_confidence_boost,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase2b_regime_confidence_boost.csv
0.0699966468086608,0.08114886070563138,0.8625709122716413,-0.13674121541523354,0.5118913605975077,-0.02701538335898215,0.05619592929368058,0.002922188323270908,,,,,,432,2018_onward,2018-01-05,2026-05-08,official_shadow,official_shadow_improved_phase2b_combo_abc,official_shadow,official_shadow_improved_phase2b_combo_abc,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase2b_combo_abc.csv
0.08040069214115908,0.0852674107394025,0.9429240485193426,-0.13674121541523354,0.5879770184652177,-0.027149708992946112,0.05645382318178438,0.002935598805452295,,,,,,328,2020_onward,2020-01-03,2026-05-08,official_shadow,official_shadow_improved_phase2b_combo_abc,official_shadow,official_shadow_improved_phase2b_combo_abc,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase2b_combo_abc.csv
0.0937321613230595,0.07146018427125556,1.3116697399948172,-0.06239531528567399,1.5022307507208073,-0.019836817195918392,0.056024958942542114,0.0029132978650116704,,,,,,223,2022_onward,2022-01-07,2026-05-08,official_shadow,official_shadow_improved_phase2b_combo_abc,official_shadow,official_shadow_improved_phase2b_combo_abc,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase2b_combo_abc.csv
0.1229277345543589,0.07499589179194667,1.6391262456800244,-0.062395315285674324,1.9701436556821526,-0.020497894580665477,0.06088614663181226,0.003166079624853647,,,,,,171,2023_onward,2023-01-06,2026-05-08,official_shadow,official_shadow_improved_phase2b_combo_abc,official_shadow,official_shadow_improved_phase2b_combo_abc,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase2b_combo_abc.csv
-0.09476897909966908,0.15116257603961558,-0.6269341366267317,-0.10560689327732176,-0.8973749360357329,-0.05427617980113405,0.06597273529726737,0.0034305822354575403,,,,,,28,covid_crash_rebound,2020-02-21,2020-08-28,official_shadow,official_shadow_improved_phase2b_combo_abc,official_shadow,official_shadow_improved_phase2b_combo_abc,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase2b_combo_abc.csv
-0.0211299286272133,0.062482563186021946,-0.33817320464760164,-0.04557558405008966,-0.4636238693944227,-0.015567801571509767,0.037569853272779646,0.0019536323701842984,,,,,,41,2022_bear,2022-01-07,2022-10-14,official_shadow,official_shadow_improved_phase2b_combo_abc,official_shadow,official_shadow_improved_phase2b_combo_abc,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase2b_combo_abc.csv
0.1167888649146549,0.0726547644667869,1.6074495013750032,-0.062395315285674324,1.8717569480968563,-0.01986563527282334,0.06097460565201091,0.003170679493903983,,,,,,156,2023_2025_ai_risk_on,2023-01-06,2025-12-26,official_shadow,official_shadow_improved_phase2b_combo_abc,official_shadow,official_shadow_improved_phase2b_combo_abc,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase2b_combo_abc.csv
0.08086395785294287,0.08457694332324366,0.9560993182727098,-0.12438730493510064,0.6500981582898177,-0.02676094852620596,0.08120527751530737,0.004222674430795287,,,,,,432,2018_onward,2018-01-05,2026-05-08,phase4b,project_improved_phase4b_sector_phase3_hybrid,phase4b,project_improved_phase4b_sector_phase3_hybrid,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase4b_sector_phase3_hybrid.csv
0.09640932857027051,0.09006811457832387,1.0704046489885417,-0.12438730493510075,0.7750736992056562,-0.027214076194124446,0.0843634101391389,0.004386897327234533,,,,,,328,2020_onward,2020-01-03,2026-05-08,phase4b,project_improved_phase4b_sector_phase3_hybrid,phase4b,project_improved_phase4b_sector_phase3_hybrid,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase4b_sector_phase3_hybrid.csv
0.09924306831906637,0.07636098066591704,1.299656807097064,-0.06925445413364562,1.4330207285664174,-0.019729710846894486,0.08268147495388067,0.0042994366976010535,,,,,,223,2022_onward,2022-01-07,2026-05-08,phase4b,project_improved_phase4b_sector_phase3_hybrid,phase4b,project_improved_phase4b_sector_phase3_hybrid,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase4b_sector_phase3_hybrid.csv
0.1375171050842745,0.07976896656955394,1.7239424176865512,-0.0692544541336454,1.9856788535059084,-0.020278394780434646,0.09380012011268217,0.004877606245858592,,,,,,171,2023_onward,2023-01-06,2026-05-08,phase4b,project_improved_phase4b_sector_phase3_hybrid,phase4b,project_improved_phase4b_sector_phase3_hybrid,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase4b_sector_phase3_hybrid.csv
-0.04452007167057637,0.16678900266436597,-0.2669245031710233,-0.11225258945271743,-0.39660618866461805,-0.05774714828175285,0.08297663715177639,0.004314785131891881,,,,,,28,covid_crash_rebound,2020-02-21,2020-08-28,phase4b,project_improved_phase4b_sector_phase3_hybrid,phase4b,project_improved_phase4b_sector_phase3_hybrid,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase4b_sector_phase3_hybrid.csv
-0.06232426994727425,0.06586773130451123,-0.9462033793018418,-0.06789353258614472,-0.9179706457046689,-0.016772960913738602,0.04250766857587205,0.0022103987659449907,,,,,,41,2022_bear,2022-01-07,2022-10-14,phase4b,project_improved_phase4b_sector_phase3_hybrid,phase4b,project_improved_phase4b_sector_phase3_hybrid,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase4b_sector_phase3_hybrid.csv
0.1319622279024415,0.07525160703536657,1.7536134190519308,-0.05467387503301102,2.4136249318850234,-0.017769445576666112,0.09454616168445758,0.004916400407590948,,,,,,156,2023_2025_ai_risk_on,2023-01-06,2025-12-26,phase4b,project_improved_phase4b_sector_phase3_hybrid,phase4b,project_improved_phase4b_sector_phase3_hybrid,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase4b_sector_phase3_hybrid.csv
0.08125328549123423,0.08965495570313159,0.9062888365065146,-0.1376773422974954,0.5901718041278051,-0.028785323784681204,0.07749980655330342,0.004029989940771284,,,,,,432,2018_onward,2018-01-05,2026-05-08,phase6,project_improved_phase6_recovery_quality_rerisk,phase6,project_improved_phase6_recovery_quality_rerisk,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase6_recovery_quality_rerisk.csv
0.09568953337118158,0.09474362643889185,1.0099838582060168,-0.1376773422974955,0.6950274589439273,-0.029199686794691666,0.07878569386568358,0.004096856081015059,,,,,,328,2020_onward,2020-01-03,2026-05-08,phase6,project_improved_phase6_recovery_quality_rerisk,phase6,project_improved_phase6_recovery_quality_rerisk,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase6_recovery_quality_rerisk.csv
0.10196685918130766,0.08160764444373625,1.2494768091438775,-0.07426846644676599,1.3729495714630822,-0.021648223775419067,0.07675142955317689,0.003991074336764636,,,,,,223,2022_onward,2022-01-07,2026-05-08,phase6,project_improved_phase6_recovery_quality_rerisk,phase6,project_improved_phase6_recovery_quality_rerisk,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase6_recovery_quality_rerisk.csv
0.1403025310371302,0.08574668218143779,1.6362444291460003,-0.0742684664467661,1.8891265398309491,-0.02240020546730282,0.08504913872894079,0.0044225552139042805,,,,,,171,2023_onward,2023-01-06,2026-05-08,phase6,project_improved_phase6_recovery_quality_rerisk,phase6,project_improved_phase6_recovery_quality_rerisk,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase6_recovery_quality_rerisk.csv
-0.07787140592805408,0.1765020568253758,-0.4411926259029207,-0.11859541640290405,-0.6566139593751386,-0.061084496975830696,0.09410971454395642,0.004893705156285468,,,,,,28,covid_crash_rebound,2020-02-21,2020-08-28,phase6,project_improved_phase6_recovery_quality_rerisk,phase6,project_improved_phase6_recovery_quality_rerisk,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase6_recovery_quality_rerisk.csv
-0.05963252294565535,0.06866201564363533,-0.8684936261579589,-0.06784601331927165,-0.8789392335410332,-0.017654553860028434,0.04753337851588747,0.002471735682825764,,,,,,41,2022_bear,2022-01-07,2022-10-14,phase6,project_improved_phase6_recovery_quality_rerisk,phase6,project_improved_phase6_recovery_quality_rerisk,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase6_recovery_quality_rerisk.csv
