Unnamed: 0,SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,HYG,LQD,GLD,PDBC,DBA,TLT,BIL
2016-12-23,0.2010139842643055,0.2106831239793268,0.1921687340134401,0.0,0.0,0.0294670315935635,0.1558828515992147,0.0,0.1668582791811045,0.0,0.0,0.0439259953690446,0.0,0.0,0.0
2016-12-30,0.2117724147612676,0.1971472936852683,0.1891568144764917,0.0,0.0,0.0503599002452126,0.037172996294456,0.0,0.2100981840313038,0.0,0.0,0.1042923965059998,0.0,0.0,0.0
2017-01-06,0.2198315650666709,0.060266671890251,0.1807456651655424,0.0,0.0,0.0340043428003223,0.1288428116841199,0.0,0.187923235391385,0.0,0.0,0.1883857080017082,0.0,0.0,0.0
2017-01-13,0.2612243717161295,0.1062028964401951,0.2114053365033281,0.0,0.0235980854934874,0.0748950938666476,0.1603738956243742,0.0,0.0,0.0,0.0,0.1623003203558379,0.0,0.0,0.0
2017-01-20,0.2272411869021997,0.1635272172367991,0.2275958237109042,0.0,0.0255656375739937,0.0,0.0865796153996291,0.0,0.0863483341009763,0.0,0.0,0.1831421850754978,0.0,0.0,0.0
2017-01-27,0.246241131011473,0.1784266680050884,0.2200402602556204,0.0,0.0,0.0,0.0848942335330328,0.0,0.1290156634065847,0.0,0.0,0.1413820437882005,0.0,0.0,0.0
2017-02-03,0.1927722414126504,0.1382727217153018,0.1938205994459087,0.0,0.0,0.0,0.0373564367814731,0.0144009679547165,0.2281459197153114,0.0,0.0,0.1952311129746378,0.0,0.0,0.0
2017-02-10,0.1722885445689637,0.2012221343468367,0.1991571886019327,0.0,0.0474065850921845,0.0173258497945169,0.07811281365569,0.0,0.1188873989177643,0.0,0.0,0.1655994850221111,0.0,0.0,0.0
2017-02-17,0.1650639006367087,0.2313742332138205,0.1939116546278596,0.0,0.023059535114907,0.0674228891986503,0.1140054054828484,0.0,0.0,0.0,0.0,0.2051623817252051,0.0,0.0,0.0
2017-02-24,0.1784118064796058,0.2493488416178267,0.2075712107001457,0.0,0.0249109507856019,0.0748855991275378,0.0613794641697105,0.0,0.0,0.0,0.0,0.2034921271195712,0.0,0.0,0.0
2017-03-03,0.1532524156509865,0.2501666665100507,0.2083521569843809,0.0,0.0255454448222779,0.1894645384390498,0.0628450843599011,0.0,0.0,0.0,0.0,0.1103736932333528,0.0,0.0,0.0
2017-03-10,0.1944053011987287,0.2729090420872633,0.1838885781607942,0.0,0.0229412277491683,0.1518775175818392,0.0740117463892119,0.0,0.0,0.0,0.0,0.0999665868329943,0.0,0.0,0.0
2017-03-17,0.1550836536316547,0.3085592627111984,0.1316094675443853,0.0203390592363932,0.0640792912855419,0.1733389139179458,0.0699563406049758,0.0,0.0,0.0,0.0,0.0770340110679047,0.0,0.0,0.0
2017-03-24,0.1853190478964008,0.2652623538545431,0.1242043896382532,0.0640500794300099,0.0906468231026213,0.1701508572233038,0.1003664488548677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-31,0.2214801511550949,0.294224419765553,0.1475566918137297,0.0256323887416007,0.0543436207795396,0.1845460775327553,0.0722166502117264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-07,0.236847672894367,0.300923565099267,0.1298172001478106,0.0492517336154858,0.0789969666824803,0.1123664205065518,0.0917964410540372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-14,0.2844707375398486,0.2830347762546324,0.0989836033251535,0.0777311346112,0.1105278072819856,0.0989291465246416,0.0463227944625379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-21,0.236310211932053,0.2725840859834077,0.1284737427113551,0.1182262502752014,0.1011133373642951,0.1220885149397862,0.021203856793901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-28,0.1613013494482432,0.2865123274196333,0.0867456498228308,0.0937452889858217,0.1282367111110499,0.1982352565306269,0.0452234166817939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-05,0.2428330698392684,0.2876549090101617,0.1371660135416924,0.0850776630083084,0.119157145917703,0.1075036688036999,0.0206075298791657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-12,0.1988979169668387,0.2775908633394449,0.1698989079172515,0.0995886800483127,0.089792303699835,0.164231328028317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-19,0.171831269663367,0.2613526104790822,0.0465795773604688,0.1092309259455354,0.1814186448610173,0.1969499751353766,0.0,0.0,0.0326369965551526,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-26,0.1106336020190548,0.2618564996641108,0.073804513172824,0.1494722590101856,0.1867922640835783,0.2049028121801219,0.0,0.0125380498701243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-02,0.1292291121987146,0.2415369630523746,0.0515418516725792,0.1962348427640689,0.2002843501439096,0.1683704697656033,0.0128024104027495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-09,0.1390049634882272,0.2094346672845247,0.0707612453635838,0.2206040753611407,0.2098484059928375,0.1012239693712731,0.0491226731384126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-16,0.1620487202956227,0.2063741780371622,0.0490744053134938,0.2015472794077968,0.1894535381593982,0.1780352169007691,0.0134666618857567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-23,0.1358167581151938,0.1922058468050166,0.0235123725035558,0.2058007676014082,0.2128157349637539,0.1524133308395223,0.0774351891715492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-30,0.1592494109088214,0.2067668560939555,0.027133486512782,0.2179879919244016,0.2241328875735826,0.1492847008805478,0.0154446661059086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-07,0.1437181738897261,0.1858027486713177,0.0231686340685849,0.2078445614509562,0.2012460360108902,0.1071377224689562,0.1310821234395684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-14,0.1336432452114908,0.1958589659747603,0.103803780901047,0.2057845785066624,0.2099775143684687,0.0860525886249303,0.0648793264126402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-21,0.2046294423820536,0.2024600043107998,0.0607671456134071,0.237334654841845,0.2436527011831909,0.0141912928645577,0.0369647588041456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-28,0.1986828125579337,0.2173312550453837,0.0884093448790074,0.1761848969241652,0.1766129966819062,0.0715383795148354,0.0712403143967683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-04,0.175081606064413,0.132536968598546,0.1161844608202206,0.2120833622637028,0.2565245658035234,0.0720297832659661,0.0355592531836279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-11,0.1945956069874975,0.2017069926615229,0.1606655436707106,0.1512121689522261,0.1869866350484324,0.0655839251733069,0.0392491275063033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-18,0.1565467158619989,0.1988504035453383,0.0579348092664952,0.1711322118419391,0.2069004120711319,0.1908288666257535,0.0178065807873427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-25,0.1444385321667863,0.2166439859032035,0.0393598286352108,0.1586925444514134,0.2266792466816843,0.1812669743249699,0.0329188878367315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-01,0.1481163445385419,0.1584365714041781,0.0112187970794086,0.1733782303889384,0.2376574794227793,0.1961438765852722,0.0750487005808812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-08,0.1590846493148813,0.1556493434690109,0.0124600973357502,0.1717808764174918,0.2057382350075903,0.2144190465069625,0.0808677519483127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-15,0.1325312955429134,0.1702708241735677,0.0,0.1643941828567506,0.234809788997389,0.2193180730610474,0.0665172767537008,0.0,0.0,0.0,0.0121585586146309,0.0,0.0,0.0,0.0
2017-09-22,0.1078702254151102,0.1543517309813175,0.0,0.1803029776032672,0.2142556343666817,0.2155308058690613,0.1059538678272291,0.0,0.0,0.0,0.0217347579373329,0.0,0.0,0.0,0.0
2017-09-29,0.1151829819865492,0.1535531687060584,0.0,0.1918979521745134,0.2457284060954533,0.228157891446442,0.0654795995909836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-06,0.1265610288150422,0.1839228032292465,0.0,0.163724438142621,0.2001527144119841,0.2500023212768852,0.0374145615415502,0.0,0.0,0.0,0.0382221325826705,0.0,0.0,0.0,0.0
2017-10-13,0.0505361333835888,0.1499378060966024,0.0,0.1675760801475815,0.2008879410981719,0.2311087937235401,0.1006867825590709,0.0,0.0,0.0,0.0840198015186213,0.0,0.0,0.0152466614728229,0.0
2017-10-20,0.1314653642502931,0.1705673789330873,0.0297254697618661,0.1550606902273713,0.2053496664229912,0.236631602105057,0.0711998282993338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-27,0.1641775634469729,0.1073237197397693,0.0298668430594332,0.1884842532518632,0.2202225203305434,0.2376040590367292,0.0523210411346884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-03,0.1337746759578381,0.0911704979070053,0.1437117881030646,0.1848981986398855,0.229581621416774,0.1824226821119253,0.034440535863507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-10,0.2097969491931464,0.1305284746704859,0.1741758933959942,0.0906516067138712,0.1373147281589154,0.2380383663345469,0.0194939815330398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-17,0.0717003122715283,0.1157079559042237,0.0760317653146211,0.1995146338360106,0.2372317289576155,0.2094374269247474,0.0764730149948368,0.0139031617964163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-24,0.1425207579664899,0.1374244002230683,0.1157426298395946,0.1178880347680165,0.1797491024610145,0.2394573693633663,0.0672177053784496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-01,0.1038015888024603,0.1554283288769019,0.0691839260708749,0.1340087176508008,0.17389119285995,0.1687942164266681,0.1948920293123437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-08,0.1546912185628513,0.1523901945674925,0.0572500815158427,0.1352541672719022,0.1693678259947512,0.1420725737526129,0.1889739383345471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-15,0.1590931274902521,0.1826751306432494,0.0,0.0876513979233,0.1403890555555043,0.1376377125892529,0.1959513007673723,0.0,0.0,0.0,0.0,0.0966022750310689,0.0,0.0,0.0
2017-12-22,0.1368794538195926,0.1891354610993516,0.0241222127421157,0.0867083983232926,0.1386434482900522,0.1425340779749642,0.2120343114627122,0.0,0.0,0.0,0.0,0.0699426362879184,0.0,0.0,0.0
2017-12-29,0.1309405512257846,0.1808984585505157,0.033743720687736,0.1140464659305986,0.146222613706258,0.123978591331303,0.1876388735109163,0.0,0.0,0.0,0.0,0.0825307250568874,0.0,0.0,0.0
2018-01-05,0.2920307845882534,0.258826354896873,0.0154432008939532,0.0,0.0613674348471098,0.0977008145933167,0.2746314101804936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12,0.258162616723024,0.2716872165472632,0.0147943193988325,0.0417369495055158,0.0852340294181642,0.0676136309983282,0.2607712374088717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-19,0.2929132343560026,0.2826513655844638,0.061278189122165,0.0,0.0220617135053823,0.0690205596165173,0.2720749378154688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-26,0.2336351638928503,0.2554096133922914,0.0320831092252176,0.0658878634611452,0.0894576634068117,0.0824274097933396,0.2410991768283438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-02,0.1726243381259492,0.2321688219007588,0.0,0.0705030397713018,0.0932340149674706,0.1502273701821319,0.2389587259972625,0.0,0.0,0.0,0.0,0.0422836890551248,0.0,0.0,0.0
2018-02-09,0.1571724120380316,0.2647183997283558,0.0,0.0254966695509177,0.0769392090834493,0.257148879572052,0.2185244300271933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-16,0.1897236371028184,0.1795833761330853,0.0503927352741948,0.0265804372016077,0.0808149629033397,0.1918845913677968,0.2810202600171568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-23,0.1812528170665354,0.2555027257075735,0.0,0.0253946349371406,0.0515710441181307,0.2419075007844928,0.2443712773861266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-02,0.186052534800965,0.2723432214680716,0.0,0.0256289048474843,0.0518087025624298,0.2677547139478488,0.1964119223732002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-09,0.1533651352205067,0.2267709717683458,0.0,0.0438216597641852,0.0882135141086291,0.2295487130515799,0.1914443720402066,0.0,0.0,0.0,0.0,0.0668356340465464,0.0,0.0,0.0
2018-03-16,0.1058803929193815,0.2549091679638905,0.0,0.0427629714288011,0.0645325733595502,0.1910661277340864,0.1868125831449634,0.0,0.0,0.0,0.0,0.1540361834493266,0.0,0.0,0.0
2018-03-23,0.1334171069484821,0.2263247305391972,0.019839135704173,0.0425239167366483,0.0642246018119667,0.1931051323887333,0.1826101466527789,0.0,0.0,0.0,0.0,0.1379552292180202,0.0,0.0,0.0
2018-03-30,0.135807827944119,0.2326430897620345,0.0629015282906962,0.0212777554214997,0.0428600799122823,0.1972021353371974,0.1182739227621506,0.0,0.0,0.0,0.0,0.1890336605700201,0.0,0.0,0.0
2018-04-06,0.1776805648307187,0.2764430878124208,0.0643250554472463,0.0,0.0218530150842243,0.2005873343723721,0.138760666315635,0.0,0.0,0.0,0.0,0.1203502761373825,0.0,0.0,0.0
2018-04-13,0.1949700816353207,0.3016894988986129,0.1401460180920868,0.0,0.02423323469932,0.1495180305956766,0.1119438136006985,0.0,0.0,0.0,0.0,0.0774993224782843,0.0,0.0,0.0
2018-04-20,0.2345227140079944,0.296595589260965,0.1374008806388409,0.0,0.0238598020518903,0.1469689209217367,0.109949829556239,0.0,0.0,0.0,0.0,0.0507022635623334,0.0,0.0,0.0
2018-04-27,0.060184776243889,0.1655917257568174,0.0484048161859355,0.0,0.0168483474250828,0.1166606596579339,0.0781237012880855,0.0,0.0,0.0,0.2154996545610321,0.2986863188812234,0.0,0.0,0.0
2018-05-04,0.0936774200948552,0.1715268289860851,0.067206338642676,0.0347262716168597,0.0526254198084599,0.1200924231081194,0.1955667887875554,0.0,0.0,0.0,0.0,0.2645785089553892,0.0,0.0,0.0
2018-05-11,0.0411696722400659,0.1397538672702425,0.0744178331931777,0.0,0.015676348870264,0.1539606365554217,0.1456711996202725,0.0,0.0,0.0,0.1739799424527167,0.2553704997978387,0.0,0.0,0.0
2018-05-18,0.0585011285328132,0.1606966191190506,0.1907150151788025,0.0165722699742238,0.0334391372736744,0.0994856466686953,0.1401568671589187,0.0,0.0,0.0,0.0,0.3004333160938214,0.0,0.0,0.0
2018-05-25,0.0897031542670043,0.1514849811367053,0.1762788330759262,0.0407575351022064,0.0617820865575321,0.0153135486284058,0.1539289465358123,0.0,0.0,0.0,0.0,0.3107509146964073,0.0,0.0,0.0
2018-06-01,0.1095854658370503,0.1447601653762097,0.1700050509067581,0.0531436701474778,0.0894384611138953,0.0136977891634278,0.1505455273662688,0.0,0.0,0.0,0.0,0.268823870088912,0.0,0.0,0.0
2018-06-08,0.0963773839620997,0.1398414247113457,0.1508088519212589,0.0783670292967883,0.0948845870400162,0.012131723047279,0.1623110122369309,0.0,0.0,0.0,0.0,0.2652779877842811,0.0,0.0,0.0
2018-06-15,0.1016790892313218,0.1477060046898049,0.1588139106925918,0.0659284434364649,0.0995572083202626,0.0252967081537011,0.1395033536067969,0.0,0.0,0.0,0.0,0.2615152818690554,0.0,0.0,0.0
2018-06-22,0.1213020705897912,0.1542692423840171,0.1831644326480699,0.0345378288091583,0.069577610218408,0.0133030701768512,0.1449871488443418,0.0,0.0,0.0,0.0,0.2788585963293621,0.0,0.0,0.0
2018-06-29,0.1456508156080627,0.1776311244564336,0.1913948719545904,0.0368892162958728,0.0558691089536639,0.0,0.0856704411017633,0.0,0.0,0.0,0.0,0.306894421629613,0.0,0.0,0.0
2018-07-06,0.157418932736667,0.2461027586549843,0.1815743802368018,0.0,0.0207120445267371,0.0,0.1344845856205633,0.0,0.0,0.0,0.0,0.2597072982242462,0.0,0.0,0.0
2018-07-13,0.1608857265085911,0.2120132099305617,0.2246900761680984,0.0211328165284146,0.04272678396013,0.0,0.1205464628685716,0.0,0.0,0.0,0.0,0.2180049240356324,0.0,0.0,0.0
2018-07-20,0.2010627280098278,0.2317692356898727,0.2672857156664545,0.0,0.0,0.0,0.1019635315860676,0.0197811190266108,0.0,0.0,0.0,0.1781376700211663,0.0,0.0,0.0
2018-07-27,0.1676954919671389,0.212099856190373,0.2206618664862128,0.0,0.0,0.0,0.0727052667208495,0.1432490050096422,0.0,0.0,0.0,0.1835885136257836,0.0,0.0,0.0
2018-08-03,0.1393386525673579,0.1794641400424957,0.2037449112828944,0.0,0.0,0.0,0.0,0.1271008652612663,0.0,0.0,0.0,0.1812144107757419,0.0,0.1691370200702435,0.0
2018-08-10,0.1819094658680851,0.2045312614728391,0.273144361657624,0.0,0.0,0.0,0.0,0.157437928195861,0.0,0.0,0.0,0.1116389897293336,0.0,0.0713379930762567,0.0
2018-08-17,0.2131430385488755,0.2820606574765031,0.2755820391720661,0.0,0.0,0.0,0.0,0.1279003879431666,0.0,0.0,0.0,0.024928774137023,0.0,0.0763851027223657,0.0
2018-08-24,0.21461585371973,0.2859648905277121,0.2953578078142971,0.0,0.0,0.0,0.0,0.12861558019628,0.0754458677419807,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-31,0.2760216545983117,0.3018667785833701,0.3199546740548697,0.0,0.0,0.0,0.0,0.0709317582206242,0.0,0.0,0.0,0.031225134542824,0.0,0.0,0.0
2018-09-07,0.2466798422786376,0.3052435324973965,0.2931810084572796,0.0,0.0,0.0,0.0,0.1548956167666862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-14,0.2323003518814152,0.256591051522537,0.2928341514515308,0.0,0.0,0.0,0.0,0.0745215909104658,0.0722580323325831,0.0,0.0,0.0714948219014679,0.0,0.0,0.0
2018-09-21,0.301560082410776,0.2727512710698464,0.3020657748610871,0.0,0.0,0.0,0.0,0.1036966796202638,0.0,0.0,0.0,0.0199261920380266,0.0,0.0,0.0
2018-09-28,0.2972087395592541,0.2792717210083992,0.2637079678721812,0.0,0.0,0.0,0.0,0.1234401200411531,0.0,0.0,0.0,0.0363714515190122,0.0,0.0,0.0
2018-10-05,0.3421421500906435,0.3025895989434703,0.233690518120695,0.0,0.0,0.0,0.0,0.0841403400320976,0.0,0.0,0.0,0.0374373928130933,0.0,0.0,0.0
2018-10-12,0.2950188266131592,0.3556084850532782,0.222662845819453,0.0,0.0,0.0,0.0,0.0785354086020929,0.0,0.0,0.0,0.0481744339120166,0.0,0.0,0.0
2018-10-19,0.2661046596333477,0.2892097079422109,0.2200825092928525,0.0,0.0,0.0,0.0,0.1024242712607322,0.0786797921965197,0.0,0.0,0.0434990596743367,0.0,0.0,0.0
2018-10-26,0.2898730426207159,0.2900646548027648,0.1997069938483943,0.0,0.0,0.0,0.0,0.1452796081080893,0.0,0.0,0.0,0.0750757006200357,0.0,0.0,0.0
2018-11-02,0.2297588894223054,0.2413809454487994,0.1516382372082955,0.0,0.0,0.0,0.0,0.1035823370300932,0.1404266930783159,0.0,0.0,0.1332128978121904,0.0,0.0,0.0
2018-11-09,0.2745967589464375,0.2727292730055992,0.1105402583546476,0.0,0.0,0.0,0.0,0.0,0.1668069916121264,0.0,0.0,0.1753267180811892,0.0,0.0,0.0
2018-11-16,0.1907479987159974,0.2473625014605875,0.0159264233985402,0.0,0.0,0.0,0.0,0.0,0.3169699571297567,0.0,0.0,0.2289931192951181,0.0,0.0,0.0
2018-11-23,0.156592357174572,0.2417931267039767,0.0,0.0,0.0,0.0,0.0,0.0426178791985399,0.288947295338223,0.0,0.0,0.2700493415846882,0.0,0.0,0.0
2018-11-30,0.0,0.0329552806469896,0.0,0.0,0.0,0.0,0.0,0.1080983878440582,0.6210554591952979,0.0,0.0,0.237890872313654,0.0,0.0,0.0
2018-12-07,0.1529503853620429,0.0838855926914145,0.0,0.0,0.0,0.0,0.0,0.1373222938689771,0.6258417280775653,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-14,0.1657009024731484,0.1104840081528104,0.0,0.0,0.0,0.0,0.0,0.2260233390699488,0.4323997385712131,0.0653920117328791,0.0,0.0,0.0,0.0,0.0
2018-12-21,0.1235106343503764,0.0147725492150488,0.0,0.0,0.0,0.0,0.0,0.2576660958419406,0.2698955178556673,0.2518838601500874,0.0822713425868793,0.0,0.0,0.0,0.0
2018-12-28,0.0525931655243803,0.0,0.0,0.0,0.0,0.0,0.0,0.1986566166777791,0.2861982683188849,0.3272289183627108,0.061353097994589,0.0,0.0,0.0739699331216557,0.0
2019-01-04,0.2277586030706233,0.1525085348072523,0.0,0.0,0.0,0.0,0.0,0.3521749168702853,0.2675579452518389,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2184864560413923,0.2181603214100412,0.2043001847769183,0.1594603348726793,0.0,0.0,0.1995927028989687,0.0
2019-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1985854230624034,0.2102111290174672,0.3420856014192219,0.080423012469484,0.0,0.0,0.1686948340314234,0.0
2019-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0544538465526373,0.1137106220134905,0.4164306367927964,0.1393836426196447,0.0,0.0349421474379571,0.2410791045834737,0.0
2019-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0538948196793621,0.1069255543876977,0.3216076816176047,0.2122046133677184,0.0,0.0205392155613666,0.2848281153862502,0.0
2019-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0336873247219001,0.1108751586740766,0.2859009694615265,0.2442987494066986,0.0,0.0,0.3252377977357981,0.0
2019-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1343918762650495,0.1610744407206069,0.2012937196105494,0.2313520963717609,0.0,0.0,0.2718878670320331,0.0
2019-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1492901913467583,0.2165568387855884,0.2651184569795148,0.1815198030523233,0.0,0.0,0.187514709835815,0.0
2019-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1473921324020476,0.1723008141470653,0.2692688950693945,0.2460479559908998,0.0,0.0,0.1649902023905926,0.0
2019-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1313642574218315,0.1513537201168497,0.3678485128270053,0.2343581729539538,0.0,0.0,0.1150753366803594,0.0
2019-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1168967341551532,0.1194044721302654,0.4229336833352186,0.1668778711726008,0.0,0.0,0.1738872392067617,0.0
2019-03-22,0.0076147229089255,0.0,0.0,0.0,0.0,0.0,0.0,0.1500780441093498,0.1313076348963917,0.2858397569108361,0.2519556021875926,0.0,0.0,0.173204238986904,0.0
2019-03-29,0.1368160789946037,0.1051729747036972,0.0834651988696489,0.0,0.0,0.0208827399963229,0.0,0.3391959036759679,0.1468109849011104,0.0,0.1676561188586487,0.0,0.0,0.0,0.0
2019-04-05,0.1406400142781841,0.0972873646888108,0.0774577366288268,0.0,0.0,0.0405837851746389,0.0,0.3268178127995518,0.2298600566781451,0.0873532297518422,0.0,0.0,0.0,0.0,0.0
2019-04-12,0.0242132650335361,0.0420936112979984,0.0,0.0,0.0,0.0,0.0,0.17006803112614,0.2264604892325649,0.4735369018510203,0.0,0.0,0.0,0.0636277014587402,0.0
2019-04-19,0.1051438787736607,0.1098990821225174,0.0,0.0,0.0,0.1075895977602405,0.0,0.216218523908984,0.1179600911827155,0.3431888262518817,0.0,0.0,0.0,0.0,0.0
2019-04-26,0.0288186549631723,0.0678467177533738,0.0,0.0,0.0,0.0,0.0,0.1420153198774004,0.1178195251898506,0.435400040453752,0.0160252018199848,0.0,0.0,0.1920745399424657,0.0
2019-05-03,0.0605149180489905,0.0732739766030338,0.0,0.0,0.0,0.0116648753612692,0.0,0.1683935661911272,0.0931693571998064,0.3626622641021521,0.0,0.0,0.0,0.2303210424936207,0.0
2019-05-10,0.0944183281608153,0.1132377501935092,0.0,0.0,0.0,0.0775507109036085,0.0,0.2107592871898033,0.0564252434491847,0.2738087339809998,0.0,0.0,0.0,0.1737999461220787,0.0
2019-05-17,0.0855656974836788,0.1161030921936573,0.0,0.0,0.0,0.1258503622289454,0.0,0.213247725046617,0.0896393749803858,0.3474880407438334,0.0,0.0,0.0,0.0221057073228819,0.0
2019-05-24,0.080794338018877,0.1438358835831425,0.0,0.0,0.0,0.1465887353095298,0.0,0.1342663591220003,0.1245018306654819,0.3025403511687117,0.0,0.0,0.0,0.0674725021322567,0.0
2019-05-31,0.098216333123235,0.1260890518126537,0.0,0.0,0.0,0.0664343507404807,0.0,0.1214078583335423,0.1258855715328251,0.3940592020649826,0.0,0.0,0.0,0.0679076323922802,0.0
2019-06-07,0.0783093091557755,0.1138819615306836,0.0,0.0,0.0,0.0806754355192195,0.0,0.1233525654951872,0.0838712891722659,0.4249377841341888,0.0,0.0,0.0,0.0949716549926792,0.0
2019-06-14,0.0707595533139209,0.1071403476333823,0.0,0.0,0.0,0.0,0.0,0.1270997951900759,0.1478636348127242,0.388299202532644,0.0,0.0,0.0,0.1588374665172525,0.0
2019-06-21,0.0535577563028067,0.0746186846794365,0.0,0.0,0.0,0.0,0.0,0.2049091918141521,0.1053431664111168,0.3645581806319101,0.0,0.0,0.0,0.1970130201605774,0.0
2019-06-28,0.062970476071913,0.0738777924161511,0.0,0.0,0.0,0.0,0.0,0.1839892005554604,0.1264352139529798,0.3505774343012638,0.0,0.0,0.0,0.2021498827022319,0.0
2019-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1566079484896532,0.1178224471858432,0.4159018188249548,0.1030371133413806,0.0,0.0,0.2066306721581678,0.0
2019-07-12,0.0486911628329095,0.0255137147155872,0.0,0.0,0.0,0.0,0.0,0.183566741883949,0.1099378027757119,0.3478128003448081,0.1068688006490522,0.0,0.0,0.1776089767979818,0.0
2019-07-19,0.0680233280216808,0.0195252645676071,0.0,0.0,0.0,0.0,0.0,0.2005548856486266,0.0312149165544246,0.363622553444714,0.1096846560741489,0.0,0.0,0.2073743956887975,0.0
2019-07-26,0.0451226619868612,0.0675787730503011,0.0,0.0,0.0,0.0,0.0,0.2012769886024722,0.0,0.3002497029145314,0.1788540553904757,0.0,0.0,0.2069178180553582,0.0
2019-08-02,0.0542188716285597,0.0362454174211566,0.0,0.0,0.0,0.0,0.0,0.1603304696865351,0.0,0.3167866848909964,0.2120674363255009,0.0,0.0,0.220351120047251,0.0
2019-08-09,0.0706083645893168,0.0786195587795352,0.0,0.0,0.0,0.0,0.0,0.1735976778089905,0.0,0.2667516264048105,0.1787637884784843,0.0,0.0,0.2316589839388627,0.0
2019-08-16,0.0978178268514287,0.1264024377176108,0.0,0.0,0.0,0.0,0.0,0.1688446642866939,0.0,0.2502122281067752,0.2387020065783764,0.0,0.0,0.1180208364591148,0.0
2019-08-23,0.0809026540816571,0.1213568995102342,0.0,0.0,0.0,0.0543923834904462,0.0,0.0492615895223513,0.0,0.2871525549949431,0.2331819775018807,0.0,0.0,0.1737519408984871,0.0
