Date,gross_return,net_return,turnover,cost,adverse_loss,wealth,drawdown
2023-01-06,0.05524975391193365,-0.16075024608806632,1.0,0.02,0.196,0.8392497539119337,0.0
2023-01-13,-0.003478544124760008,-0.003478544124760008,0.0,0.0,0.0,0.836330386611257,-0.003478544124760008
2023-01-20,0.007072133572174177,0.007072133572174177,0.0,0.0,0.0,0.8422450268158399,0.0
2023-01-27,0.03393011148976943,0.03393011148976943,0.0,0.0,0.0,0.8708224944774052,0.0
2023-02-03,-0.00976409275351564,-0.00976409275351564,0.0,0.0,0.0,0.86231970286948,-0.00976409275351564
2023-02-10,-0.03271199466934105,-0.03271199466934105,0.0,0.0,0.0,0.8341115053459458,-0.04215668447275278
2023-02-17,5.402455713987564e-05,5.402455713987564e-05,0.0,0.0,0.0,0.8341565678506273,-0.042104937411822085
2023-02-24,0.019292661199617145,0.019292661199617145,0.0,0.0,0.0,0.8502496679016049,-0.023624592504522313
2023-03-03,-0.1046648493338429,-0.1046648493338429,0.0,0.0,0.0,0.7612584145145335,-0.125816777423306
2023-03-10,-0.028359433352451946,-0.028359433352451946,0.0,0.0,0.0,0.7396695572441153,-0.15060811826180132
2023-03-17,0.022399866250834677,0.022399866250834677,0.0,0.0,0.0,0.7562380563961977,-0.1315818537163208
2023-03-24,0.0736950223394115,0.0736950223394115,0.0,0.0,0.0,0.8119690368562287,-0.06758375902599467
2023-03-31,-0.0413173769741455,-0.0413173769741455,0.0,0.0,0.0,0.778420606069106,-0.10610875235113337
2023-04-07,0.04605166583575393,-0.15714833416424612,0.2,0.004,0.1992,0.6560931045462232,-0.24658227284315237
2023-04-14,-0.0014746998019707913,-0.0014746998019707913,0.0,0.0,0.0,0.6551255641748744,-0.24769333781619185
2023-04-21,-0.08699736970279359,-0.08699736970279359,0.0,0.0,0.0,0.5981313632666017,-0.31314203863607126
2023-04-28,-0.016647466692822133,-0.016647466692822133,0.0,0.0,0.0,0.5881739913186886,-0.3245764836705769
2023-05-05,0.03727827140041784,0.03727827140041784,0.0,0.0,0.0,0.6101001009977337,-0.2993978625186242
2023-05-12,0.01847910357895266,0.01847910357895266,0.0,0.0,0.0,0.6213742039576003,-0.2864513630524701
2023-05-19,0.010375882518654622,0.010375882518654622,0.0,0.0,0.0,0.627821509697987,-0.27904766622415633
2023-05-26,0.05556180336941896,0.05556180336941896,0.0,0.0,0.0,0.6627044049709183,-0.23899025441617927
2023-06-02,-0.014762470202012046,-0.014762470202012046,0.0,0.0,0.0,0.652921250939793,-0.25022463810880113
2023-06-09,0.018464810316607627,0.018464810316607627,0.0,0.0,0.0,0.6649773179900785,-0.23638017827141422
2023-06-16,-0.07139014751534101,-0.07139014751534101,0.0,0.0,0.0,0.617504489164411,-0.29089510999025636
2023-06-23,0.05475407889975781,0.05475407889975781,0.0,0.0,0.0,0.6513153786850738,-0.25206872489445875
2023-06-30,0.011847450302084228,0.011847450302084228,0.0,0.0,0.0,0.6590318052650285,-0.2432076462832713
2023-07-07,0.03789313702991692,0.017893137029916906,1.0,0.02,0.0,0.6708239516637091,-0.22966625699502452
2023-07-14,-0.026509834724828596,-0.026509834724828596,0.0,0.0,0.0,0.6530405195756478,-0.250087677205045
2023-07-21,0.011996609365839461,0.011996609365839461,0.0,0.0,0.0,0.6608747915890617,-0.2410912720098446
2023-07-28,-0.023000759693218242,-0.023000759693218242,0.0,0.0,0.0,0.645674169320416,-0.2585467492914322
2023-08-04,-0.02222394003850936,-0.02222394003850936,0.0,0.0,0.0,0.6313247452970248,-0.2750247618765371
2023-08-11,-0.05663917863570267,-0.05663917863570267,0.0,0.0,0.0,0.5955670302710071,-0.31608676389507306
2023-08-18,0.0045180963693596254,0.0045180963693596254,0.0,0.0,0.0,0.5982578595081849,-0.3129967779860703
2023-08-25,0.02855016310796743,0.02855016310796743,0.0,0.0,0.0,0.6153382189777671,-0.29338272394187337
2023-09-01,-0.0303596870061964,-0.0303596870061964,0.0,0.0,0.0,0.5966567432466517,-0.3148354032761692
2023-09-08,-0.0008626314156515713,-0.0008626314156515713,0.0,0.0,0.0,0.5961420483955668,-0.3154264477821954
2023-09-15,-0.036773411275850876,-0.036773411275850876,0.0,0.0,0.0,0.5742198716710885,-0.3406005525664709
2023-09-22,0.0171519526395274,0.0171519526395274,0.0,0.0,0.0,0.5840688637146665,-0.3292905644735604
2023-09-29,0.00945696916523353,0.00945696916523353,0.0,0.0,0.0,0.5895923849491891,-0.32294768602295576
2023-10-06,0.04322362700542426,0.02322362700542424,1.0,0.02,0.0,0.6032848585824876,-0.30722407561999343
