name,ann_return,ann_vol,sharpe,max_drawdown,calmar,cvar_5,avg_turnover,avg_BIL,avg_SPY,turnover_ratio_vs_production
improved_phaselll_recovery_defense_filter,0.07159398769286329,0.07620027852927559,0.9462229672798438,-0.117488982434218,0.6093676718406231,-0.025346564703256858,0.06479809983324172,0.26659335885942936,0.060193301388657805,1.1534310074423135
improved_phaselll_recovery_defense_blend,0.07118512065300919,0.07625025928605854,0.9406424490807036,-0.1174481424651597,0.6060983099338999,-0.025355301746862315,0.06292114606899056,0.2665013950540671,0.0602051146547602,1.1200205111963688
improved_phaselll_conservative_defense_polish,0.07127143321856821,0.0762182946704591,0.9420638351718095,-0.1175521849251342,0.6062961166052256,-0.025361890832619343,0.0622751067405961,0.26656459975602365,0.06019423839742639,1.1085207635908827
improved_phaseggg_confirmed_only_robust_offense,0.07138099253495178,0.07621368826084082,0.9434602849670973,-0.1177385440350171,0.6062669886058899,-0.025377145718160805,0.06178310618146315,0.2665801265614856,0.06025656512327496,1.0997629651053817
improved_phase2b_regime_confidence_boost,0.06892339744592735,0.07789583362986176,0.8952630367671162,-0.1397540394638661,0.49317642416874635,-0.026181041847003924,0.056178565874459095,0.2839178772422698,0.07081167142134887,1.0
improved_phase2b_combo_abc,0.06858383853128158,0.07758151231293113,0.8944725811989396,-0.1367412154152336,0.5015593749332802,-0.026085048036177054,0.05652051445626184,0.28555249754723755,0.07075650850396528,1.006086815789618
