decision_time,effective_date,family,ticker,score,weight
2014-03-29 00:00:00+00:00,2014-04-04,earnings_yield,AAPL,1.0,0.2
2014-03-29 00:00:00+00:00,2014-04-04,earnings_yield,MPC,1.0,0.2
2014-03-29 00:00:00+00:00,2014-04-04,earnings_yield,COP,0.7777777777777777,0.2
2014-03-29 00:00:00+00:00,2014-04-04,earnings_yield,NVDA,0.7777777777777777,0.2
2014-03-29 00:00:00+00:00,2014-04-04,earnings_yield,AMD,0.5555555555555556,0.2
2014-06-28 00:00:00+00:00,2014-07-04,earnings_yield,NVDA,1.0,0.2
2014-06-28 00:00:00+00:00,2014-07-04,earnings_yield,PSX,1.0,0.2
2014-06-28 00:00:00+00:00,2014-07-04,earnings_yield,AAPL,0.7777777777777777,0.2
2014-06-28 00:00:00+00:00,2014-07-04,earnings_yield,COP,0.7777777777777777,0.2
2014-06-28 00:00:00+00:00,2014-07-04,earnings_yield,CSCO,0.5555555555555556,0.2
2014-09-27 00:00:00+00:00,2014-10-03,earnings_yield,MPC,1.0,0.2
2014-09-27 00:00:00+00:00,2014-10-03,earnings_yield,NVDA,1.0,0.2
2014-09-27 00:00:00+00:00,2014-10-03,earnings_yield,AAPL,0.7777777777777777,0.2
2014-09-27 00:00:00+00:00,2014-10-03,earnings_yield,CVX,0.7777777777777777,0.2
2014-09-27 00:00:00+00:00,2014-10-03,earnings_yield,COP,0.5555555555555556,0.2
2014-12-27 00:00:00+00:00,2015-01-02,earnings_yield,MPC,1.0,0.2
2014-12-27 00:00:00+00:00,2015-01-02,earnings_yield,NVDA,1.0,0.2
2014-12-27 00:00:00+00:00,2015-01-02,earnings_yield,AAPL,0.7777777777777777,0.2
2014-12-27 00:00:00+00:00,2015-01-02,earnings_yield,WMB,0.7777777777777777,0.2
2014-12-27 00:00:00+00:00,2015-01-02,earnings_yield,COP,0.5555555555555556,0.2
2015-03-28 00:00:00+00:00,2015-04-03,earnings_yield,MPC,1.0,0.2
2015-03-28 00:00:00+00:00,2015-04-03,earnings_yield,NVDA,1.0,0.2
2015-03-28 00:00:00+00:00,2015-04-03,earnings_yield,AAPL,0.7777777777777777,0.2
2015-03-28 00:00:00+00:00,2015-04-03,earnings_yield,WMB,0.7777777777777777,0.2
2015-03-28 00:00:00+00:00,2015-04-03,earnings_yield,COP,0.5555555555555556,0.2
2015-06-27 00:00:00+00:00,2015-07-03,earnings_yield,MPC,1.0,0.2
2015-06-27 00:00:00+00:00,2015-07-03,earnings_yield,NVDA,1.0,0.2
2015-06-27 00:00:00+00:00,2015-07-03,earnings_yield,AAPL,0.7777777777777777,0.2
2015-06-27 00:00:00+00:00,2015-07-03,earnings_yield,PSX,0.7777777777777777,0.2
2015-06-27 00:00:00+00:00,2015-07-03,earnings_yield,CSCO,0.5555555555555556,0.2
2015-09-26 00:00:00+00:00,2015-10-02,earnings_yield,MPC,1.0,0.2
2015-09-26 00:00:00+00:00,2015-10-02,earnings_yield,NVDA,1.0,0.2
2015-09-26 00:00:00+00:00,2015-10-02,earnings_yield,AAPL,0.7777777777777777,0.2
2015-09-26 00:00:00+00:00,2015-10-02,earnings_yield,PSX,0.7777777777777777,0.2
2015-09-26 00:00:00+00:00,2015-10-02,earnings_yield,IBM,0.5555555555555556,0.2
2015-12-26 00:00:00+00:00,2016-01-01,earnings_yield,NVDA,1.0,0.2
2015-12-26 00:00:00+00:00,2016-01-01,earnings_yield,PSX,1.0,0.2
2015-12-26 00:00:00+00:00,2016-01-01,earnings_yield,AAPL,0.7777777777777777,0.2
2015-12-26 00:00:00+00:00,2016-01-01,earnings_yield,MPC,0.7777777777777777,0.2
2015-12-26 00:00:00+00:00,2016-01-01,earnings_yield,CVX,0.5555555555555556,0.2
2016-03-26 00:00:00+00:00,2016-04-01,earnings_yield,NVDA,1.0,0.2
2016-03-26 00:00:00+00:00,2016-04-01,earnings_yield,PSX,1.0,0.2
2016-03-26 00:00:00+00:00,2016-04-01,earnings_yield,AAPL,0.7777777777777777,0.2
2016-03-26 00:00:00+00:00,2016-04-01,earnings_yield,CVX,0.7777777777777777,0.2
2016-03-26 00:00:00+00:00,2016-04-01,earnings_yield,CSCO,0.5555555555555556,0.2
2016-06-25 00:00:00+00:00,2016-07-01,earnings_yield,NVDA,1.0,0.2
2016-06-25 00:00:00+00:00,2016-07-01,earnings_yield,PSX,1.0,0.2
2016-06-25 00:00:00+00:00,2016-07-01,earnings_yield,AAPL,0.7777777777777777,0.2
2016-06-25 00:00:00+00:00,2016-07-01,earnings_yield,KMI,0.75,0.2
2016-06-25 00:00:00+00:00,2016-07-01,earnings_yield,CSCO,0.5555555555555556,0.2
2016-10-01 00:00:00+00:00,2016-10-07,earnings_yield,NVDA,1.0,0.2
2016-10-01 00:00:00+00:00,2016-10-07,earnings_yield,PSX,1.0,0.2
2016-10-01 00:00:00+00:00,2016-10-07,earnings_yield,AAPL,0.7777777777777777,0.2
2016-10-01 00:00:00+00:00,2016-10-07,earnings_yield,MPC,0.7777777777777777,0.2
2016-10-01 00:00:00+00:00,2016-10-07,earnings_yield,IBM,0.5555555555555556,0.2
2016-12-31 00:00:00+00:00,2017-01-06,earnings_yield,NVDA,1.0,0.2
2016-12-31 00:00:00+00:00,2017-01-06,earnings_yield,PSX,1.0,0.2
2016-12-31 00:00:00+00:00,2017-01-06,earnings_yield,AAPL,0.7777777777777777,0.2
2016-12-31 00:00:00+00:00,2017-01-06,earnings_yield,MPC,0.7777777777777777,0.2
2016-12-31 00:00:00+00:00,2017-01-06,earnings_yield,CVX,0.5555555555555556,0.2
2017-04-01 00:00:00+00:00,2017-04-07,earnings_yield,MPC,1.0,0.2
2017-04-01 00:00:00+00:00,2017-04-07,earnings_yield,NVDA,1.0,0.2
2017-04-01 00:00:00+00:00,2017-04-07,earnings_yield,AAPL,0.7777777777777777,0.2
2017-04-01 00:00:00+00:00,2017-04-07,earnings_yield,CVX,0.7777777777777777,0.2
2017-04-01 00:00:00+00:00,2017-04-07,earnings_yield,IBM,0.5555555555555556,0.2
2017-07-01 00:00:00+00:00,2017-07-07,earnings_yield,NVDA,1.0,0.2
2017-07-01 00:00:00+00:00,2017-07-07,earnings_yield,WMB,1.0,0.2
2017-07-01 00:00:00+00:00,2017-07-07,earnings_yield,AAPL,0.7777777777777777,0.2
2017-07-01 00:00:00+00:00,2017-07-07,earnings_yield,CVX,0.7777777777777777,0.2
2017-07-01 00:00:00+00:00,2017-07-07,earnings_yield,COP,0.5555555555555556,0.2
2017-09-30 00:00:00+00:00,2017-10-06,earnings_yield,MPC,1.0,0.2
2017-09-30 00:00:00+00:00,2017-10-06,earnings_yield,NVDA,1.0,0.2
2017-09-30 00:00:00+00:00,2017-10-06,earnings_yield,AAPL,0.7777777777777777,0.2
2017-09-30 00:00:00+00:00,2017-10-06,earnings_yield,KMI,0.7777777777777777,0.2
2017-09-30 00:00:00+00:00,2017-10-06,earnings_yield,IBM,0.5555555555555556,0.2
2017-12-30 00:00:00+00:00,2018-01-05,earnings_yield,MPC,1.0,0.2
2017-12-30 00:00:00+00:00,2018-01-05,earnings_yield,NVDA,1.0,0.2
2017-12-30 00:00:00+00:00,2018-01-05,earnings_yield,AAPL,0.7777777777777777,0.2
2017-12-30 00:00:00+00:00,2018-01-05,earnings_yield,KMI,0.7777777777777777,0.2
2017-12-30 00:00:00+00:00,2018-01-05,earnings_yield,CVX,0.5555555555555556,0.2
2018-03-31 00:00:00+00:00,2018-04-06,earnings_yield,NVDA,1.0,0.2
2018-03-31 00:00:00+00:00,2018-04-06,earnings_yield,PSX,1.0,0.2
2018-03-31 00:00:00+00:00,2018-04-06,earnings_yield,AAPL,0.7777777777777777,0.2
2018-03-31 00:00:00+00:00,2018-04-06,earnings_yield,MPC,0.7777777777777777,0.2
2018-03-31 00:00:00+00:00,2018-04-06,earnings_yield,EOG,0.5555555555555556,0.2
2018-06-30 00:00:00+00:00,2018-07-06,earnings_yield,AVGO,1.0,0.2
2018-06-30 00:00:00+00:00,2018-07-06,earnings_yield,CVX,1.0,0.2
2018-06-30 00:00:00+00:00,2018-07-06,earnings_yield,NVDA,0.8,0.2
2018-06-30 00:00:00+00:00,2018-07-06,earnings_yield,KMI,0.7777777777777777,0.2
2018-06-30 00:00:00+00:00,2018-07-06,earnings_yield,AAPL,0.6000000000000001,0.2
2018-09-29 00:00:00+00:00,2018-10-05,earnings_yield,MPC,1.0,0.2
2018-09-29 00:00:00+00:00,2018-10-05,earnings_yield,NVDA,1.0,0.2
2018-09-29 00:00:00+00:00,2018-10-05,earnings_yield,AVGO,0.8,0.2
2018-09-29 00:00:00+00:00,2018-10-05,earnings_yield,PSX,0.7777777777777777,0.2
2018-09-29 00:00:00+00:00,2018-10-05,earnings_yield,AAPL,0.6000000000000001,0.2
2018-12-29 00:00:00+00:00,2019-01-04,earnings_yield,NVDA,1.0,0.2
2018-12-29 00:00:00+00:00,2019-01-04,earnings_yield,PSX,1.0,0.2
2018-12-29 00:00:00+00:00,2019-01-04,earnings_yield,AVGO,0.8,0.2
2018-12-29 00:00:00+00:00,2019-01-04,earnings_yield,OXY,0.7777777777777777,0.2
2018-12-29 00:00:00+00:00,2019-01-04,earnings_yield,AAPL,0.6000000000000001,0.2
2019-03-30 00:00:00+00:00,2019-04-05,earnings_yield,NVDA,1.0,0.2
2019-03-30 00:00:00+00:00,2019-04-05,earnings_yield,PSX,1.0,0.2
2019-03-30 00:00:00+00:00,2019-04-05,earnings_yield,AAPL,0.8,0.2
2019-03-30 00:00:00+00:00,2019-04-05,earnings_yield,OXY,0.7777777777777777,0.2
2019-03-30 00:00:00+00:00,2019-04-05,earnings_yield,AVGO,0.6000000000000001,0.2
2019-06-29 00:00:00+00:00,2019-07-05,earnings_yield,COP,1.0,0.2
2019-06-29 00:00:00+00:00,2019-07-05,earnings_yield,NVDA,1.0,0.2
2019-06-29 00:00:00+00:00,2019-07-05,earnings_yield,AVGO,0.8,0.2
2019-06-29 00:00:00+00:00,2019-07-05,earnings_yield,OXY,0.7777777777777777,0.2
2019-06-29 00:00:00+00:00,2019-07-05,earnings_yield,AAPL,0.6000000000000001,0.2
2019-09-28 00:00:00+00:00,2019-10-04,earnings_yield,MPC,1.0,0.2
2019-09-28 00:00:00+00:00,2019-10-04,earnings_yield,NVDA,1.0,0.2
2019-09-28 00:00:00+00:00,2019-10-04,earnings_yield,AVGO,0.8,0.2
2019-09-28 00:00:00+00:00,2019-10-04,earnings_yield,PSX,0.7777777777777777,0.2
2019-09-28 00:00:00+00:00,2019-10-04,earnings_yield,AAPL,0.6000000000000001,0.2
2019-12-28 00:00:00+00:00,2020-01-03,earnings_yield,COP,1.0,0.2
2019-12-28 00:00:00+00:00,2020-01-03,earnings_yield,NVDA,1.0,0.2
2019-12-28 00:00:00+00:00,2020-01-03,earnings_yield,AVGO,0.8,0.2
2019-12-28 00:00:00+00:00,2020-01-03,earnings_yield,MPC,0.7777777777777777,0.2
2019-12-28 00:00:00+00:00,2020-01-03,earnings_yield,AAPL,0.6000000000000001,0.2
2020-03-28 00:00:00+00:00,2020-04-03,earnings_yield,COP,1.0,0.2
2020-03-28 00:00:00+00:00,2020-04-03,earnings_yield,NVDA,1.0,0.2
2020-03-28 00:00:00+00:00,2020-04-03,earnings_yield,AAPL,0.8,0.2
2020-03-28 00:00:00+00:00,2020-04-03,earnings_yield,PSX,0.7777777777777777,0.2
2020-03-28 00:00:00+00:00,2020-04-03,earnings_yield,AVGO,0.6000000000000001,0.2
2020-06-27 00:00:00+00:00,2020-07-03,earnings_yield,CVX,1.0,0.2
2020-06-27 00:00:00+00:00,2020-07-03,earnings_yield,NVDA,1.0,0.2
2020-06-27 00:00:00+00:00,2020-07-03,earnings_yield,AVGO,0.8,0.2
2020-06-27 00:00:00+00:00,2020-07-03,earnings_yield,EOG,0.7777777777777777,0.2
2020-06-27 00:00:00+00:00,2020-07-03,earnings_yield,AAPL,0.6000000000000001,0.2
2020-09-26 00:00:00+00:00,2020-10-02,earnings_yield,MPC,1.0,0.2
2020-09-26 00:00:00+00:00,2020-10-02,earnings_yield,NVDA,1.0,0.2
2020-09-26 00:00:00+00:00,2020-10-02,earnings_yield,AVGO,0.8,0.2
2020-09-26 00:00:00+00:00,2020-10-02,earnings_yield,WMB,0.7777777777777777,0.2
2020-09-26 00:00:00+00:00,2020-10-02,earnings_yield,CSCO,0.6000000000000001,0.2
2020-12-26 00:00:00+00:00,2021-01-01,earnings_yield,KMI,1.0,0.2
2020-12-26 00:00:00+00:00,2021-01-01,earnings_yield,NVDA,1.0,0.2
2020-12-26 00:00:00+00:00,2021-01-01,earnings_yield,AVGO,0.8,0.2
2020-12-26 00:00:00+00:00,2021-01-01,earnings_yield,WMB,0.7777777777777777,0.2
2020-12-26 00:00:00+00:00,2021-01-01,earnings_yield,QCOM,0.6000000000000001,0.2
2021-03-27 00:00:00+00:00,2021-04-02,earnings_yield,MPC,1.0,0.2
2021-03-27 00:00:00+00:00,2021-04-02,earnings_yield,NVDA,1.0,0.2
2021-03-27 00:00:00+00:00,2021-04-02,earnings_yield,AVGO,0.8,0.2
2021-03-27 00:00:00+00:00,2021-04-02,earnings_yield,KMI,0.7777777777777777,0.2
2021-03-27 00:00:00+00:00,2021-04-02,earnings_yield,ORCL,0.6000000000000001,0.2
2021-06-26 00:00:00+00:00,2021-07-02,earnings_yield,KMI,1.0,0.2
2021-06-26 00:00:00+00:00,2021-07-02,earnings_yield,NVDA,1.0,0.2
2021-06-26 00:00:00+00:00,2021-07-02,earnings_yield,AVGO,0.8,0.2
2021-06-26 00:00:00+00:00,2021-07-02,earnings_yield,WMB,0.7777777777777777,0.2
2021-06-26 00:00:00+00:00,2021-07-02,earnings_yield,ORCL,0.6000000000000001,0.2
2021-09-25 00:00:00+00:00,2021-10-01,earnings_yield,AVGO,1.0,0.2
2021-09-25 00:00:00+00:00,2021-10-01,earnings_yield,MPC,1.0,0.2
2021-09-25 00:00:00+00:00,2021-10-01,earnings_yield,NVDA,0.8,0.2
2021-09-25 00:00:00+00:00,2021-10-01,earnings_yield,COP,0.7777777777777777,0.2
2021-09-25 00:00:00+00:00,2021-10-01,earnings_yield,QCOM,0.6000000000000001,0.2
2022-01-01 00:00:00+00:00,2022-01-07,earnings_yield,AVGO,1.0,0.2
2022-01-01 00:00:00+00:00,2022-01-07,earnings_yield,CVX,1.0,0.2
2022-01-01 00:00:00+00:00,2022-01-07,earnings_yield,NVDA,0.8,0.2
2022-01-01 00:00:00+00:00,2022-01-07,earnings_yield,OXY,0.7777777777777777,0.2
2022-01-01 00:00:00+00:00,2022-01-07,earnings_yield,CSCO,0.6000000000000001,0.2
2022-03-26 00:00:00+00:00,2022-04-01,earnings_yield,AVGO,1.0,0.2
2022-03-26 00:00:00+00:00,2022-04-01,earnings_yield,MPC,1.0,0.2
2022-03-26 00:00:00+00:00,2022-04-01,earnings_yield,NVDA,0.8,0.2
2022-03-26 00:00:00+00:00,2022-04-01,earnings_yield,CVX,0.7777777777777777,0.2
2022-03-26 00:00:00+00:00,2022-04-01,earnings_yield,QCOM,0.6000000000000001,0.2
2022-06-25 00:00:00+00:00,2022-07-01,earnings_yield,AVGO,1.0,0.2
2022-06-25 00:00:00+00:00,2022-07-01,earnings_yield,OXY,1.0,0.2
2022-06-25 00:00:00+00:00,2022-07-01,earnings_yield,NVDA,0.8,0.2
2022-06-25 00:00:00+00:00,2022-07-01,earnings_yield,COP,0.7777777777777777,0.2
2022-06-25 00:00:00+00:00,2022-07-01,earnings_yield,QCOM,0.6000000000000001,0.2
2022-10-01 00:00:00+00:00,2022-10-07,earnings_yield,AVGO,1.0,0.2
2022-10-01 00:00:00+00:00,2022-10-07,earnings_yield,MPC,1.0,0.2
2022-10-01 00:00:00+00:00,2022-10-07,earnings_yield,QCOM,0.8,0.2
2022-10-01 00:00:00+00:00,2022-10-07,earnings_yield,PSX,0.7777777777777777,0.2
2022-10-01 00:00:00+00:00,2022-10-07,earnings_yield,NVDA,0.6000000000000001,0.2
2022-12-31 00:00:00+00:00,2023-01-06,earnings_yield,AVGO,1.0,0.2
2022-12-31 00:00:00+00:00,2023-01-06,earnings_yield,PSX,1.0,0.2
2022-12-31 00:00:00+00:00,2023-01-06,earnings_yield,QCOM,0.8,0.2
2022-12-31 00:00:00+00:00,2023-01-06,earnings_yield,MPC,0.7777777777777777,0.2
2022-12-31 00:00:00+00:00,2023-01-06,earnings_yield,NVDA,0.6000000000000001,0.2
2023-04-01 00:00:00+00:00,2023-04-07,earnings_yield,AVGO,1.0,0.2
2023-04-01 00:00:00+00:00,2023-04-07,earnings_yield,PSX,1.0,0.2
2023-04-01 00:00:00+00:00,2023-04-07,earnings_yield,QCOM,0.8,0.2
2023-04-01 00:00:00+00:00,2023-04-07,earnings_yield,MPC,0.7777777777777777,0.2
2023-04-01 00:00:00+00:00,2023-04-07,earnings_yield,CSCO,0.6000000000000001,0.2
2023-07-01 00:00:00+00:00,2023-07-07,earnings_yield,AVGO,1.0,0.2
2023-07-01 00:00:00+00:00,2023-07-07,earnings_yield,MPC,1.0,0.2
2023-07-01 00:00:00+00:00,2023-07-07,earnings_yield,NVDA,0.8,0.2
2023-07-01 00:00:00+00:00,2023-07-07,earnings_yield,PSX,0.7777777777777777,0.2
2023-07-01 00:00:00+00:00,2023-07-07,earnings_yield,CSCO,0.6000000000000001,0.2
2023-09-30 00:00:00+00:00,2023-10-06,earnings_yield,AVGO,1.0,0.2
2023-09-30 00:00:00+00:00,2023-10-06,earnings_yield,MPC,1.0,0.2
2023-09-30 00:00:00+00:00,2023-10-06,earnings_yield,NVDA,0.8,0.2
2023-09-30 00:00:00+00:00,2023-10-06,earnings_yield,PSX,0.7777777777777777,0.2
2023-09-30 00:00:00+00:00,2023-10-06,earnings_yield,CSCO,0.6000000000000001,0.2
2023-12-30 00:00:00+00:00,2024-01-05,earnings_yield,MPC,1.0,0.2
2023-12-30 00:00:00+00:00,2024-01-05,earnings_yield,NVDA,1.0,0.2
2023-12-30 00:00:00+00:00,2024-01-05,earnings_yield,AVGO,0.8,0.2
2023-12-30 00:00:00+00:00,2024-01-05,earnings_yield,PSX,0.7777777777777777,0.2
2023-12-30 00:00:00+00:00,2024-01-05,earnings_yield,CSCO,0.6000000000000001,0.2
2024-03-30 00:00:00+00:00,2024-04-05,earnings_yield,MPC,1.0,0.2
2024-03-30 00:00:00+00:00,2024-04-05,earnings_yield,NVDA,1.0,0.2
2024-03-30 00:00:00+00:00,2024-04-05,earnings_yield,AVGO,0.8,0.2
2024-03-30 00:00:00+00:00,2024-04-05,earnings_yield,PSX,0.7777777777777777,0.2
2024-03-30 00:00:00+00:00,2024-04-05,earnings_yield,QCOM,0.6000000000000001,0.2
2024-06-29 00:00:00+00:00,2024-07-05,earnings_yield,AVGO,1.0,0.2
2024-06-29 00:00:00+00:00,2024-07-05,earnings_yield,EOG,1.0,0.2
2024-06-29 00:00:00+00:00,2024-07-05,earnings_yield,QCOM,0.8,0.2
2024-06-29 00:00:00+00:00,2024-07-05,earnings_yield,MPC,0.7777777777777777,0.2
2024-06-29 00:00:00+00:00,2024-07-05,earnings_yield,IBM,0.6000000000000001,0.2
2024-09-28 00:00:00+00:00,2024-10-04,earnings_yield,MPC,1.0,0.2
2024-09-28 00:00:00+00:00,2024-10-04,earnings_yield,QCOM,1.0,0.2
2024-09-28 00:00:00+00:00,2024-10-04,earnings_yield,IBM,0.8,0.2
2024-09-28 00:00:00+00:00,2024-10-04,earnings_yield,OXY,0.7777777777777777,0.2
2024-09-28 00:00:00+00:00,2024-10-04,earnings_yield,CSCO,0.6000000000000001,0.2
2024-12-28 00:00:00+00:00,2025-01-03,earnings_yield,OXY,1.0,0.2
2024-12-28 00:00:00+00:00,2025-01-03,earnings_yield,QCOM,1.0,0.2
2024-12-28 00:00:00+00:00,2025-01-03,earnings_yield,CSCO,0.8,0.2
2024-12-28 00:00:00+00:00,2025-01-03,earnings_yield,EOG,0.7777777777777777,0.2
2024-12-28 00:00:00+00:00,2025-01-03,earnings_yield,MSFT,0.6000000000000001,0.2
2025-03-29 00:00:00+00:00,2025-04-04,earnings_yield,OXY,1.0,0.2
2025-03-29 00:00:00+00:00,2025-04-04,earnings_yield,QCOM,1.0,0.2
2025-03-29 00:00:00+00:00,2025-04-04,earnings_yield,AAPL,0.8,0.2
2025-03-29 00:00:00+00:00,2025-04-04,earnings_yield,EOG,0.7777777777777777,0.2
2025-03-29 00:00:00+00:00,2025-04-04,earnings_yield,CSCO,0.6000000000000001,0.2
2025-06-28 00:00:00+00:00,2025-07-04,earnings_yield,COP,1.0,0.2
2025-06-28 00:00:00+00:00,2025-07-04,earnings_yield,QCOM,1.0,0.2
2025-06-28 00:00:00+00:00,2025-07-04,earnings_yield,CSCO,0.8,0.2
2025-06-28 00:00:00+00:00,2025-07-04,earnings_yield,OXY,0.7777777777777777,0.2
2025-06-28 00:00:00+00:00,2025-07-04,earnings_yield,AAPL,0.6000000000000001,0.2
2025-09-27 00:00:00+00:00,2025-10-03,earnings_yield,MPC,1.0,0.2
2025-09-27 00:00:00+00:00,2025-10-03,earnings_yield,QCOM,1.0,0.2
2025-09-27 00:00:00+00:00,2025-10-03,earnings_yield,CSCO,0.8,0.2
2025-09-27 00:00:00+00:00,2025-10-03,earnings_yield,SLB,0.7777777777777777,0.2
2025-09-27 00:00:00+00:00,2025-10-03,earnings_yield,IBM,0.6000000000000001,0.2
2025-12-27 00:00:00+00:00,2026-01-02,earnings_yield,MPC,1.0,0.2
2025-12-27 00:00:00+00:00,2026-01-02,earnings_yield,QCOM,1.0,0.2
2025-12-27 00:00:00+00:00,2026-01-02,earnings_yield,ORCL,0.8,0.2
2025-12-27 00:00:00+00:00,2026-01-02,earnings_yield,EOG,0.7777777777777777,0.2
2025-12-27 00:00:00+00:00,2026-01-02,earnings_yield,CSCO,0.6000000000000001,0.2
2026-03-28 00:00:00+00:00,2026-04-03,earnings_yield,MPC,1.0,0.2
2026-03-28 00:00:00+00:00,2026-04-03,earnings_yield,QCOM,1.0,0.2
2026-03-28 00:00:00+00:00,2026-04-03,earnings_yield,MSFT,0.8,0.2
2026-03-28 00:00:00+00:00,2026-04-03,earnings_yield,EOG,0.7777777777777777,0.2
2026-03-28 00:00:00+00:00,2026-04-03,earnings_yield,CRM,0.6000000000000001,0.2
2026-06-27 00:00:00+00:00,2026-07-03,earnings_yield,OXY,1.0,0.2
2026-06-27 00:00:00+00:00,2026-07-03,earnings_yield,QCOM,1.0,0.2
2026-06-27 00:00:00+00:00,2026-07-03,earnings_yield,CRM,0.8,0.2
2026-06-27 00:00:00+00:00,2026-07-03,earnings_yield,EOG,0.7777777777777777,0.2
2026-06-27 00:00:00+00:00,2026-07-03,earnings_yield,NVDA,0.6000000000000001,0.2
2012-06-30 00:00:00+00:00,2012-07-06,free_cash_flow_yield,ORCL,1.0,0.2
2012-06-30 00:00:00+00:00,2012-07-06,free_cash_flow_yield,OXY,1.0,0.2
2012-06-30 00:00:00+00:00,2012-07-06,free_cash_flow_yield,CRM,0.7142857142857142,0.2
2012-06-30 00:00:00+00:00,2012-07-06,free_cash_flow_yield,MSFT,0.4285714285714286,0.2
2012-06-30 00:00:00+00:00,2012-07-06,free_cash_flow_yield,MPC,0.33333333333333326,0.2
2012-09-29 00:00:00+00:00,2012-10-05,free_cash_flow_yield,MSFT,1.0,0.2
2012-09-29 00:00:00+00:00,2012-10-05,free_cash_flow_yield,OXY,1.0,0.2
2012-09-29 00:00:00+00:00,2012-10-05,free_cash_flow_yield,CSCO,0.7142857142857142,0.2
2012-09-29 00:00:00+00:00,2012-10-05,free_cash_flow_yield,CRM,0.4285714285714286,0.2
2012-09-29 00:00:00+00:00,2012-10-05,free_cash_flow_yield,MPC,0.33333333333333326,0.2
2012-12-29 00:00:00+00:00,2013-01-04,free_cash_flow_yield,AMD,1.0,0.2
2012-12-29 00:00:00+00:00,2013-01-04,free_cash_flow_yield,OXY,1.0,0.2
2012-12-29 00:00:00+00:00,2013-01-04,free_cash_flow_yield,ORCL,0.7142857142857142,0.2
