candidate,cost_bps,full_cagr,full_sharpe,full_drawdown,holdout_cagr,holdout_sharpe,holdout_drawdown,trailing_1y_cagr,trailing_1y_sharpe,trailing_1y_drawdown
earnings_yield,50,0.051495225035652625,0.5060613521551064,-0.45905970659688267,0.3178795603529252,1.4066476586559342,-0.17885718597510591,0.3583666731541537,1.678090706524034,-0.11207966560980964
earnings_yield,100,0.049982307114995406,0.4930011069268164,-0.46282279115384617,0.31001976489533845,1.3762411358124738,-0.18213189973447352,0.346182396307003,1.6231695505686297,-0.11207966560980931
earnings_yield,200,0.046952844321432874,0.4665662761485036,-0.4702883171337713,0.2943928948504262,1.3148151969197204,-0.18866169897918006,0.3220541518301836,1.5130857286546897,-0.11207966560980953
free_cash_flow_yield,50,0.058955195534482474,0.5961082185002832,-0.42937951086801696,0.3906341970218341,1.8369361796899115,-0.16027578801321152,0.33049786934147063,1.972289147267717,-0.07551098696613212
free_cash_flow_yield,100,0.058187505281396934,0.5891925615247379,-0.42937951086801707,0.383214800021048,1.8033768988328924,-0.16027578801321152,0.32119512810043194,1.9113663286087763,-0.07551098696613201
free_cash_flow_yield,200,0.05664908896960785,0.575138916232819,-0.4293795108680172,0.3684496999600648,1.7355295627505558,-0.16027578801321152,0.3027318349101771,1.7900108808100634,-0.0755109869661319
sales_yield,50,0.06602330260598466,0.5942934660846365,-0.4316367665362658,0.4125319369463951,1.6366748092781886,-0.19425077277828906,0.4899737262079793,1.8012858332238812,-0.1063672461666062
sales_yield,100,0.06565964542857627,0.5913729990514284,-0.4316367665362658,0.4106439068146539,1.6299850289492692,-0.19425077277828895,0.4883994507027498,1.7946084081180953,-0.10636724616660631
sales_yield,200,0.06493055271523573,0.5854556205909841,-0.4316367665362659,0.4068696616026841,1.616508739989195,-0.19425077277828895,0.48525080359127903,1.7812286980104404,-0.10636724616660642
composite_value,50,0.06077296344706529,0.5746098792391104,-0.4316367665362657,0.38007640815865984,1.5651772663206673,-0.2031840059498019,0.5061539072978991,1.9196639315248727,-0.11001528013615847
composite_value,100,0.05946192839932918,0.5636536334003273,-0.4316367665362658,0.37228404698804285,1.5369179908933248,-0.20318400594980202,0.4940722252887364,1.8757586457689104,-0.11001528013615858
composite_value,200,0.056836656902070626,0.5414497531907253,-0.4316367665362659,0.35678235336703645,1.4797792803482968,-0.20318400594980213,0.4701150274594621,1.7876833592097536,-0.11001528013615858
quality_at_reasonable_price,50,0.049645266219211504,0.509726965020801,-0.3756964854074334,0.31464184140566376,1.3908015906074418,-0.19060921085507054,0.4485062041304946,2.1410763927130905,-0.10911392537984188
quality_at_reasonable_price,100,0.04817288201317815,0.4965036772176903,-0.3756964854074334,0.3076530724265636,1.3634774509578669,-0.19547352963735898,0.438375754605671,2.090927365048747,-0.10911392537984177
quality_at_reasonable_price,200,0.045224626147576164,0.46968431252426635,-0.3756964854074334,0.29374151447197105,1.3082582108368248,-0.20514858041064832,0.41825948489576414,1.990090170459989,-0.10911392537984188
benchmark::SPY,50,0.05491775246533881,0.49731608689756174,-0.5461303852391033,0.21326211313377152,1.411904396593918,-0.16877145298221075,0.20943446387201137,1.6361729560038951,-0.08392277614080501
benchmark::SPY,100,0.05491775246533881,0.49731608689756174,-0.5461303852391033,0.21326211313377152,1.411904396593918,-0.16877145298221075,0.20943446387201137,1.6361729560038951,-0.08392277614080501
benchmark::SPY,200,0.05491775246533881,0.49731608689756174,-0.5461303852391033,0.21326211313377152,1.411904396593918,-0.16877145298221075,0.20943446387201137,1.6361729560038951,-0.08392277614080501
benchmark::XLK,50,0.04322215131839591,0.3503174392672775,-0.8140171065977838,0.31696325328868546,1.276924179373993,-0.24020289281197116,0.41946969716153437,1.6243120175346357,-0.13343847735050884
benchmark::XLK,100,0.04322215131839591,0.3503174392672775,-0.8140171065977838,0.31696325328868546,1.276924179373993,-0.24020289281197116,0.41946969716153437,1.6243120175346357,-0.13343847735050884
benchmark::XLK,200,0.04322215131839591,0.3503174392672775,-0.8140171065977838,0.31696325328868546,1.276924179373993,-0.24020289281197116,0.41946969716153437,1.6243120175346357,-0.13343847735050884
benchmark::XLE,50,0.03700583793978485,0.2964413957674695,-0.6889927835393195,0.14142013178506962,0.6961787009814429,-0.17713404862436632,0.4603791355683158,1.7525372443705407,-0.14316161010372908
benchmark::XLE,100,0.03700583793978485,0.2964413957674695,-0.6889927835393195,0.14142013178506962,0.6961787009814429,-0.17713404862436632,0.4603791355683158,1.7525372443705407,-0.14316161010372908
benchmark::XLE,200,0.03700583793978485,0.2964413957674695,-0.6889927835393195,0.14142013178506962,0.6961787009814429,-0.17713404862436632,0.4603791355683158,1.7525372443705407,-0.14316161010372908
benchmark::equal20,50,0.12089978031697912,0.8276600077746623,-0.4238695211558817,0.2855925039638658,1.5131135876135324,-0.19214327292112643,0.40803657493986756,2.499522578095186,-0.08596696623395295
benchmark::equal20,100,0.12089978031697912,0.8276600077746623,-0.4238695211558817,0.2855925039638658,1.5131135876135324,-0.19214327292112643,0.40803657493986756,2.499522578095186,-0.08596696623395295
benchmark::equal20,200,0.12089978031697912,0.8276600077746623,-0.4238695211558817,0.2855925039638658,1.5131135876135324,-0.19214327292112643,0.40803657493986756,2.499522578095186,-0.08596696623395295
